고객번호,분기_sum지수
01111,3.8999999999999995
01112,3.2
01113,2.5999999999999996
01114,3.2
01115,3.5
01116,2.9
01117,3.5999999999999996
01118,-0.8999999999999999
01119,1.6
01120,-0.8
01122,5.1
01123,-1.2
01124,2.9
01125,-0.8999999999999999
01126,5.6
01127,-0.8
01128,-2.2
01129,-0.5
01130,0.7999999999999999
01131,1.9
01132,1.9
01133,1.7999999999999998
01134,1.5
01135,2.1999999999999997
01136,3.8999999999999995
01137,0.6
01138,2.5999999999999996
01139,5.9
01140,3.5
01141,1.9
01142,2.9
01143,-1.1
01144,2.5999999999999996
01145,-0.09999999999999998
01146,2.1
01147,0.20000000000000007
01148,2.9
01149,-0.8
01150,2.1999999999999997
01151,-0.4
01152,1.2999999999999998
01153,-1.2
01154,1.2
01155,-1.2
01156,3.5
01157,2.9
01158,1.2999999999999998
01159,-3.5999999999999996
01160,0.4999999999999999
01161,3.5999999999999996
01162,-2.5
01163,3.3
01164,-1.4999999999999998
01165,0.8999999999999999
01166,0.6
01167,1.2
01168,3.4
01169,-0.8
01170,-0.5
01172,-0.2999999999999998
01173,-0.5
01174,0.6
01175,4.199999999999999
01176,0.4999999999999999
01177,1.5
01178,2.1999999999999997
01179,-1.7999999999999998
01180,0.09999999999999987
01181,1.2
01182,2.5999999999999996
01183,0.20000000000000007
01184,4.8
01185,3.1
01186,-0.19999999999999996
01187,2.9
01188,-0.5
01189,-0.5
01190,5.199999999999999
01191,-0.5
01192,2.1999999999999997
01193,6.5
01194,1.2
01195,1.6
01196,0.8999999999999999
01197,1.7999999999999998
01198,-0.8
01199,-0.5
01200,3.2
01201,-0.4
01202,0.4999999999999999
01203,2.8
01204,3.8
01205,-0.09999999999999998
01206,1.5
01207,-1.4999999999999998
01209,3.5
01210,0.4999999999999999
01211,0.8999999999999999
01212,-0.19999999999999996
01213,-2.2
01214,4.5
01215,1.9
01216,0.20000000000000007
01217,-0.09999999999999998
01218,-0.8999999999999999
01219,1.6
01220,-1.0
01221,-0.19999999999999996
01222,2.9
01223,3.2
01224,-0.09999999999999998
01225,1.5
01226,3.2
01227,2.9
01228,-2.2
01229,2.5
01230,-0.5
01231,5.199999999999999
01232,3.8999999999999995
01233,0.4999999999999999
01234,0.20000000000000007
01235,4.9
01236,1.7999999999999998
01237,0.8999999999999999
01238,1.9
01239,1.9
01240,1.5
01241,1.6999999999999997
01242,1.2
01243,3.8
01244,-0.5
01245,2.5999999999999996
01246,-0.09999999999999998
01247,-0.5999999999999999
01248,-0.5
01249,-0.09999999999999998
01250,0.8999999999999999
01251,-1.1
01252,1.1
01253,4.9
01254,1.1
01255,1.9
01256,0.4999999999999999
01257,1.2999999999999998
01258,0.8999999999999999
01259,1.9
01260,2.0
01261,-0.19999999999999996
01263,2.3
01264,3.2
01265,1.6999999999999997
01266,3.1
01267,-0.09999999999999998
01268,-3.2
01269,6.2
01270,-0.19999999999999996
01271,0.7999999999999999
01272,0.40000000000000013
01273,-0.5
01274,0.09999999999999987
01275,1.1
01276,3.5
01277,2.5999999999999996
01278,0.4999999999999999
01279,-1.2
01280,2.5
01281,-1.1
01282,-0.09999999999999998
01283,2.1
01284,-0.19999999999999996
01285,1.2999999999999998
01286,2.1999999999999997
01287,-0.09999999999999998
01288,0.8999999999999999
01289,2.5
01290,-0.5999999999999999
01291,0.8999999999999999
01292,5.5
01293,2.3
01294,-0.5
01295,5.199999999999999
01296,1.2
01297,-0.8
01298,1.6
01299,3.2
01300,0.8999999999999999
01301,1.9
01302,0.8999999999999999
01303,0.8999999999999999
01304,1.7999999999999998
01305,0.8999999999999999
01306,3.4
01307,0.40000000000000013
01308,-1.2
01309,-1.4
01310,-2.6
01311,2.1999999999999997
01312,1.5
01313,-0.19999999999999996
01314,-3.2
01315,0.8999999999999999
01316,-1.4999999999999998
01317,3.8999999999999995
01318,-1.4999999999999998
01319,3.8
01320,2.8
01321,0.7999999999999999
01322,3.8999999999999995
01323,2.5
01324,-0.5
01325,-1.2
01326,2.8
01327,-1.9
01328,2.8
01329,-1.4999999999999998
01331,-0.5
01332,1.2999999999999998
01333,3.8999999999999995
01334,2.0
01335,0.20000000000000007
01336,2.9
01337,1.9
01338,3.2
01339,-0.8
01340,1.6
01341,-2.3
01342,2.5
01343,3.5999999999999996
01344,1.5
01345,-1.1
01346,3.1
01347,-0.5
01348,-2.2
01349,-2.2
01350,4.8
01351,0.20000000000000007
01352,1.2999999999999998
01353,2.1999999999999997
01354,0.7999999999999999
01355,2.1999999999999997
01356,4.199999999999999
01357,0.8999999999999999
01358,6.5
01359,1.6999999999999997
01360,1.6
01361,2.1
01362,1.9
01363,1.2
01364,-1.2
01365,2.5999999999999996
01366,1.5
01367,-1.4999999999999998
01368,1.2
01369,1.5
01370,2.5
01371,0.20000000000000007
01372,-0.8999999999999999
01373,-0.09999999999999998
01374,1.7999999999999998
01375,3.1
01376,2.9
01377,0.8999999999999999
01378,-1.2
01380,0.8999999999999999
01381,-1.1
01382,2.3
01383,-1.2
01384,0.20000000000000007
01385,0.6
01386,2.0
01387,-0.4
01388,0.20000000000000007
01389,2.5999999999999996
01390,-1.2
01391,2.5
01392,-0.19999999999999996
01393,-1.2
01394,3.5999999999999996
01395,-2.0999999999999996
01396,2.3
01397,2.9
01398,-0.8999999999999999
01399,5.199999999999999
01400,-0.19999999999999996
01401,3.5
01402,2.9
01403,2.5999999999999996
01404,-0.09999999999999998
01405,3.5999999999999996
01406,-2.5
01407,4.8
01408,1.5
01409,1.6
01410,4.5
01411,3.1
01412,2.5
01413,2.9
01414,-0.09999999999999998
01415,3.2
01416,3.3
01417,2.8
01418,-2.5
01419,1.6
01420,-1.7999999999999998
01421,3.8999999999999995
01422,-0.5999999999999999
01423,2.5
01424,2.1999999999999997
01425,0.20000000000000007
01426,2.1999999999999997
01427,2.1999999999999997
01428,4.0
01429,-0.5
01430,0.09999999999999987
01431,0.6
01432,1.2
01433,0.7
01434,0.4999999999999999
01435,-1.4999999999999998
01436,3.8
01437,-1.4999999999999998
01438,6.2
01439,-1.4999999999999998
01440,2.9
01441,1.9
01442,0.20000000000000007
01443,-0.8
01444,5.199999999999999
01445,-1.4999999999999998
01446,1.9
01447,1.5
01448,-0.09999999999999998
01449,1.9
01450,1.7999999999999998
01451,4.199999999999999
01452,-0.8
01453,3.3
01454,0.8999999999999999
01455,1.2
01456,1.5
01457,3.8
01458,1.7999999999999998
01459,-1.2999999999999998
01460,1.9
01461,-0.19999999999999996
01462,0.09999999999999987
01463,-0.09999999999999998
01464,1.9
01465,0.8999999999999999
01466,0.20000000000000007
01467,4.199999999999999
01468,3.5999999999999996
01469,1.2
01470,0.4999999999999999
01471,0.20000000000000007
01472,0.8999999999999999
01473,-0.09999999999999998
01474,-3.2
01475,1.6
01476,2.5999999999999996
01477,1.9
01478,0.09999999999999987
01479,-1.7999999999999998
01480,2.1999999999999997
01481,1.9
01482,0.7999999999999999
01483,2.9
01484,3.8999999999999995
01485,-1.9
01486,-2.2
01487,2.1
01488,4.6
01489,0.4999999999999999
01490,2.9
01491,1.2
01492,3.8999999999999995
01493,-0.8
01494,0.8999999999999999
01495,-0.8
01496,1.1
01497,1.6
01498,4.199999999999999
01499,2.5
