고객번호,A_sum지수,B_sum지수,C_sum지수,D_sum지수
00096,0.3,0.0,0.0,0.0
00097,0.3,-2.0999999999999996,1.6,0.0
00098,0.0,0.6,0.0,5.0
00099,0.3,1.0,-1.2999999999999998,0.0
00100,0.3,0.3,-2.5,0.0
00101,0.0,1.2999999999999998,4.0,0.0
00102,-0.7,1.0,-0.7,0.0
00103,-3.2,-0.7,0.3,0.0
00104,2.8,1.0,7.699999999999999,0.0
00105,5.6,1.0,1.5,0.0
00106,-0.7,1.7999999999999998,2.1999999999999997,0.0
00107,1.0,1.2,-0.4,0.0
00108,0.3,1.7999999999999998,0.0,0.0
00109,-2.0,3.3,-0.7,0.0
00110,0.0,0.3,1.6,6.0
00111,6.5,1.6,0.3,0.0
00112,-0.09999999999999998,2.0,0.0,0.0
00113,0.0,0.3,5.0,0.0
00114,0.0,1.1,0.3,1.7999999999999998
00115,0.6,0.0,4.6,0.0
00116,0.3,-1.7000000000000002,1.2999999999999998,0.0
00117,0.3,7.0,0.0,7.5
00118,1.0,1.5,1.5,0.0
00119,0.6,-2.0,0.3,0.0
00120,0.0,1.2999999999999998,1.5,0.0
00121,-0.4,3.5,0.0,1.7999999999999998
00122,0.0,1.0,1.5,0.0
00123,3.3,1.2999999999999998,1.2,0.0
00124,0.0,-2.2,1.5,3.0
00125,0.3,0.6,0.0,0.0
00126,0.6,2.0,-3.5,0.0
00127,0.3,6.0,2.4,0.0
00128,1.5,1.2999999999999998,-2.5,0.0
00129,6.5,1.0,-0.4,0.0
00130,-0.7,1.7999999999999998,2.1,0.0
00131,0.3,1.2,-0.7,0.0
00132,1.7999999999999998,1.0,-0.09999999999999998,0.0
00133,0.3,1.0,1.5,0.0
00134,0.3,1.7999999999999998,4.3,0.0
00135,0.3,5.3,-2.5,0.0
00136,2.3,3.0,0.0,0.0
00137,-0.4,8.8,0.0,0.0
00138,0.0,1.2999999999999998,0.0,0.0
00139,0.3,1.2999999999999998,6.0,2.1
00140,0.0,-1.0,0.3,0.0
00141,1.5,7.199999999999999,0.3,0.0
00143,1.2999999999999998,1.0,0.0,5.0
00144,8.1,7.3,-0.7,0.0
00145,1.2999999999999998,-2.4,6.2,0.0
00146,0.3,0.0,0.0,0.0
00147,-0.4,2.0,1.5,0.0
00148,1.5,1.2,1.2999999999999998,0.0
00149,0.0,2.0,0.4999999999999999,0.0
00150,0.6,1.0,0.0,0.0
00151,0.3,1.0,2.6999999999999997,0.0
00152,0.0,5.0,-0.4,0.0
00153,0.3,-3.8999999999999995,1.2,-3.5
00154,-0.4,2.3,-2.8,0.0
00155,0.3,1.7999999999999998,1.5,0.0
00156,0.3,1.5,1.2,0.0
00157,-0.09999999999999998,5.0,0.0,-3.5
00158,1.2999999999999998,3.5,-2.5,7.0
00159,1.2999999999999998,1.0,0.0,0.0
00160,0.3,1.0,1.2,0.0
00161,0.0,2.8,-2.8,0.0
00162,0.6,1.0,-0.19999999999999996,0.0
00163,0.3,5.8,1.0,8.5
00164,0.3,7.0,2.5999999999999996,0.0
00165,-0.4,1.2999999999999998,4.0,0.0
00166,0.0,2.0,1.2,0.0
00167,0.0,0.0,0.0,2.1
00168,1.2999999999999998,6.0,0.3,0.0
00169,1.7999999999999998,0.6,5.3,0.0
00170,8.3,2.0,5.0,0.0
00171,0.0,1.0,-3.5,0.0
00172,0.3,2.0,5.0,0.0
00173,6.3,0.6,0.0,0.0
00175,1.9,1.0,4.0,0.0
00176,1.2999999999999998,2.5,-0.7,0.0
00177,-0.4,2.8,-3.5,0.0
00178,-0.7,1.2999999999999998,4.9,0.0
00179,0.6,1.2999999999999998,0.0,6.0
00180,0.3,-3.5,0.0,0.0
00181,0.0,7.5,0.0,0.0
00182,1.2999999999999998,6.3,0.0,2.1
00183,6.5,1.2999999999999998,5.0,0.0
00184,0.6,2.0,4.0,0.0
00185,1.5,4.0,1.5,0.0
00186,-0.4,1.6,1.5,0.0
00187,0.3,6.0,-3.2,0.0
00188,2.5,1.6,0.0,0.0
00189,0.6,-3.5,0.0,8.0
00190,0.3,0.0,0.0,0.0
00191,-0.7,1.5,1.5,0.0
00192,1.0,2.3,5.6,1.7999999999999998
00193,-3.8999999999999995,2.0,0.7999999999999999,0.0
00194,0.0,2.0,1.2,0.0
00195,1.5,1.0,4.199999999999999,0.0
00196,0.0,1.2999999999999998,0.0,0.0
00197,1.0,1.0,1.2,1.7999999999999998
00198,1.2999999999999998,1.0,5.0,0.0
00199,0.0,1.2999999999999998,2.3,0.0
00200,1.2999999999999998,1.0,-0.7,0.0
00201,-0.7,1.7999999999999998,4.0,0.0
00202,0.6,1.2,1.0,0.0
00203,1.5,1.0,1.5,0.0
00204,-0.7,1.2999999999999998,1.2,0.0
00205,-0.7,1.2999999999999998,0.3,1.7999999999999998
00206,0.3,1.0,-0.09999999999999998,0.0
00207,-1.2999999999999998,1.0,0.8999999999999999,1.5
00208,-1.1,1.2999999999999998,0.0,0.0
00209,0.3,2.0,0.4999999999999999,0.0
00210,0.3,1.2999999999999998,1.0,0.0
00211,0.6,-2.0,2.0,0.0
00212,1.2999999999999998,1.5,0.0,0.0
00213,0.3,1.0,0.3,0.0
00214,0.3,6.0,0.0,0.0
00215,0.0,1.0,0.0,0.0
00216,-0.4,2.0,5.0,0.0
00217,0.3,3.8,1.2,0.0
00218,0.0,2.8,0.0,8.0
00219,0.0,7.0,1.5,0.0
00220,0.0,1.2999999999999998,1.5,0.0
00221,-2.4,1.0,0.0,0.0
00222,-0.09999999999999998,2.0,6.3,0.0
00223,1.0,-2.0,1.2,0.0
00224,0.3,1.1,0.0,0.0
00225,0.0,1.6,4.6,0.0
00226,1.2999999999999998,1.0,0.6,0.0
00227,-2.0,0.0,0.3,0.0
00228,1.1,1.2999999999999998,1.7999999999999998,0.0
00229,0.6,0.0,-1.7000000000000002,0.0
00230,0.3,7.5,5.0,1.5
00231,6.1,1.0,-2.8,0.0
00232,-3.2,0.0,0.0,0.0
00233,3.1,-1.0,0.0,0.0
00234,0.0,1.2999999999999998,2.8,0.0
00235,0.3,-2.5,0.3,0.0
00236,0.0,0.0,0.3,0.0
00237,0.6,1.7999999999999998,0.0,0.0
00238,1.0,1.5,4.0,0.0
00239,0.3,1.5,-2.0,0.0
00240,-0.7,-2.3,0.0,1.7999999999999998
00241,1.2999999999999998,0.0,1.5,0.0
00242,5.3,2.0,1.5,0.0
00243,0.0,1.0,1.5,0.0
00245,0.0,1.5,1.0,0.0
00246,0.6,7.0,-2.8,0.0
00247,0.0,2.0,1.2999999999999998,0.0
00248,0.3,1.0,5.3,0.0
00249,0.3,5.6,1.5,0.0
00250,0.3,1.2999999999999998,1.6,0.0
00251,-0.4,0.0,0.7999999999999999,0.0
00252,1.2999999999999998,4.7,1.2,1.5
00253,-0.7,0.0,1.5,0.0
00254,0.0,5.0,0.0,0.0
00255,0.0,1.7999999999999998,0.6,0.0
00256,0.3,1.5,1.0,0.0
00257,1.1,1.2999999999999998,-2.5,0.0
00258,0.0,-0.5,1.0,0.0
00259,3.0,1.0,1.7999999999999998,0.0
00260,5.3,0.3,-3.2,0.0
00261,0.0,-3.8999999999999995,0.0,1.7999999999999998
00262,0.0,-1.9,1.2,0.0
00263,5.0,1.0,0.3,0.0
00264,-1.0,1.2999999999999998,0.6,0.0
00265,0.0,0.0,5.8,0.0
00266,0.3,1.5,1.2999999999999998,0.0
00267,0.0,1.0,6.2,0.0
00268,0.3,0.3,0.3,0.0
00269,0.0,0.0,-0.7,0.0
00270,5.3,2.0,2.6999999999999997,0.0
00271,0.3,5.0,0.0,1.5
00272,-0.4,1.6,1.2,0.0
00273,0.6,7.0,5.0,0.0
00274,4.0,1.0,1.5,0.0
00275,0.3,1.0,0.0,0.0
00276,6.3,3.3,0.0,0.0
00277,1.2999999999999998,1.2999999999999998,5.5,0.0
00278,-4.199999999999999,1.2,-0.7,0.0
00279,0.6,0.0,1.5,0.0
00280,0.3,8.2,1.5,0.0
00281,-0.09999999999999998,0.3,0.3,0.0
00282,0.0,7.5,1.5,0.0
00283,-0.4,0.0,0.0,0.0
00284,0.0,1.2999999999999998,0.0,0.0
00285,0.0,2.0,1.5,0.0
00286,0.0,1.0,5.199999999999999,0.0
00287,1.7999999999999998,1.0,0.0,0.0
00288,-0.4,1.6,1.5,0.0
00289,0.3,3.0,1.5,0.0
00290,4.3,2.0,0.0,0.0
00291,-2.0,2.0,-0.19999999999999996,0.0
00292,0.6,2.0,1.2,0.0
00293,0.6,1.0,1.2,0.0
00294,0.3,1.5,6.2,6.0
00295,1.2999999999999998,7.0,2.6999999999999997,0.0
00296,0.3,-1.6,1.2999999999999998,0.0
00297,0.3,0.0,0.3,0.0
00298,1.0,7.5,0.6,0.0
00299,-0.4,1.2999999999999998,0.0,0.0
00300,1.7999999999999998,1.2999999999999998,1.5,0.0
00301,0.0,2.1,0.0,2.4
00302,0.0,1.5,0.0,0.0
00303,-0.09999999999999998,1.0,6.2,0.0
00304,1.2999999999999998,-0.7000000000000002,2.5,0.0
00305,0.3,-0.4,0.3,0.0
00306,0.6,-2.0,1.2,0.0
00307,0.6,7.0,1.2,1.7999999999999998
00308,-0.7,1.5,1.0,0.0
00309,-0.4,7.799999999999999,-4.199999999999999,0.0
00310,-0.4,1.0,2.8,0.0
00311,0.0,-3.2,0.7999999999999999,0.0
00312,7.799999999999999,5.5,0.0,0.0
00313,-0.4,1.0,0.3,0.0
00314,-0.7,5.0,6.5,0.0
00315,0.0,2.8,0.3,0.0
00316,-0.7,7.3,0.3,0.0
00317,-0.7,1.0,-0.7,0.0
00318,0.0,6.0,1.2,0.0
00319,-0.4,-3.5,0.0,0.0
00320,0.3,2.0,0.09999999999999987,0.0
00321,-0.7,1.2999999999999998,-0.7,0.0
00322,0.0,1.0,1.2,0.0
00323,1.2999999999999998,1.0,0.7999999999999999,0.0
00324,0.6,1.0,5.0,0.0
00325,0.3,1.2999999999999998,1.2999999999999998,0.0
00326,0.3,1.2999999999999998,0.0,0.0
00327,-0.4,3.1,-2.8,0.0
00328,0.6,1.5,5.0,0.0
00329,-0.7,1.2999999999999998,0.3,0.0
00330,1.2999999999999998,8.0,-3.5,0.0
00331,-0.4,1.0,0.3,0.0
00332,0.0,1.2999999999999998,0.0,0.0
00333,0.3,2.0,0.3,0.0
00334,0.0,0.0,0.0,0.0
00335,1.2999999999999998,6.0,0.3,0.0
00336,-0.7,1.0,0.0,0.0
00337,0.0,2.8,0.0,0.0
00338,1.2999999999999998,1.0,-1.2999999999999998,0.0
00339,1.7999999999999998,1.0,1.2,0.0
00340,0.3,-2.2,5.0,1.7999999999999998
00341,1.0,5.3,-1.2999999999999998,0.0
00342,0.0,0.3,1.2999999999999998,0.0
00343,0.0,0.0,1.0,1.7999999999999998
00344,0.0,2.1,0.0,0.0
00345,0.3,-2.0,-2.9000000000000004,0.0
00346,0.3,1.5,0.0,0.0
00347,0.3,1.0,1.5,0.0
00348,6.0,1.0,0.0,0.0
00349,-0.09999999999999998,1.2999999999999998,6.5,1.7999999999999998
00350,0.3,1.0,1.5,0.0
00351,0.6,1.7999999999999998,4.6,0.0
00352,0.3,1.2999999999999998,1.2,0.0
00353,1.7999999999999998,2.0,1.7999999999999998,0.0
00354,0.0,2.0,1.5,0.0
00355,0.6,1.2999999999999998,0.0,0.0
00356,0.0,1.7999999999999998,1.2,0.0
00357,1.0,7.3,0.0,0.0
00358,0.3,7.799999999999999,0.0,6.6
00359,0.0,1.2999999999999998,0.3,1.5
00360,2.8,1.2999999999999998,1.2,0.0
00361,-0.7,1.9,-0.7,0.0
00362,6.0,1.2999999999999998,1.2,0.0
00363,0.3,1.5,1.5,0.0
00364,6.6,2.0,0.0,1.7999999999999998
00365,-0.7,1.2999999999999998,1.5,-4.199999999999999
00366,1.7999999999999998,1.0,1.2,0.0
00367,0.3,1.5,-0.7,0.6
00368,0.3,1.0,0.0,0.0
00369,-0.4,1.5,1.5,0.0
00370,-2.6999999999999997,2.0,-2.0,0.0
00371,5.0,1.2999999999999998,5.0,0.0
00372,0.6,2.0,1.2,0.0
00373,2.0,1.0,0.6,7.0
00374,0.3,6.0,1.2,1.7999999999999998
00375,0.3,1.2999999999999998,0.0,7.0
00376,0.6,1.0,0.3,1.7999999999999998
00377,-0.4,1.6,0.0,0.0
00378,0.3,3.5,0.6,0.0
00379,0.3,0.0,-1.2999999999999998,1.7999999999999998
00380,1.7999999999999998,1.5,1.2999999999999998,0.0
00381,0.0,0.0,0.0,0.0
00382,0.3,1.6,1.7999999999999998,0.0
00383,0.0,7.5,1.5,0.0
00384,1.7999999999999998,2.0,5.3,0.0
00385,5.9,1.0,0.4999999999999999,0.0
00386,0.3,-4.199999999999999,-3.8999999999999995,0.0
00387,0.6,1.0,-0.7,0.0
00388,0.0,0.8999999999999999,0.6,0.0
00389,0.3,1.2999999999999998,4.0,0.0
00390,1.7999999999999998,2.0,1.2,0.0
00391,-0.4,0.6,-0.4,0.0
00392,0.0,1.2999999999999998,1.5,0.0
00393,0.3,0.0,1.2,0.0
00394,0.3,0.0,0.0,-3.5
00395,7.799999999999999,1.2999999999999998,5.0,0.0
00396,0.3,1.2999999999999998,-0.7,0.0
00397,0.3,1.2999999999999998,6.0,0.0
00398,0.3,1.2,-0.09999999999999998,0.0
00399,0.0,1.5,1.5,0.0
00400,0.0,1.7999999999999998,4.3,0.0
00401,-0.4,1.5,1.2,0.0
00402,0.0,0.0,-0.7,0.0
00403,-0.4,1.0,0.0,0.0
00404,0.0,1.2999999999999998,4.5,0.0
00405,0.3,6.0,0.0,0.0
00406,-3.5,1.0,-3.5,0.0
00407,0.0,0.0,0.0,0.0
00408,1.2999999999999998,2.6999999999999997,-1.6,0.0
00409,-0.4,2.0,1.5,0.0
00410,1.7999999999999998,1.0,-3.5,0.0
00411,-0.7,1.7999999999999998,0.6,0.0
00412,-0.7,1.0,0.0,0.0
00413,0.6,1.2999999999999998,1.2999999999999998,0.0
00414,0.3,1.2999999999999998,6.8,0.0
00415,7.1,2.0,1.2,0.0
00416,-0.4,1.2999999999999998,1.2,0.0
00417,0.0,1.0,4.0,5.0
00418,3.0,1.2999999999999998,0.0,2.1
00419,0.3,0.0,0.0,8.0
00420,1.0,1.0,1.2999999999999998,0.0
00421,0.3,1.2999999999999998,2.4,0.0
00422,0.3,1.0,1.5,0.0
00423,-0.4,-2.8,4.0,0.0
00424,1.5,1.5,0.0,0.0
00425,0.6,2.0,-0.7,0.0
00426,1.2999999999999998,1.9,1.5,0.0
00427,0.3,-4.199999999999999,1.2,0.0
00428,0.3,5.0,0.0,7.3
00429,0.6,7.0,0.6,0.0
00430,-0.7,1.2,-3.5,0.0
00431,0.6,1.7999999999999998,0.3,0.0
00432,0.3,0.6,0.0,0.0
00433,0.3,-0.7,0.0,3.5999999999999996
00434,0.3,-2.9000000000000004,0.3,0.0
00435,0.3,0.0,0.3,0.0
00436,0.6,6.0,6.0,0.0
00437,6.0,5.0,1.2999999999999998,0.0
00438,-0.7,1.6,0.7999999999999999,0.0
00439,4.0,1.7999999999999998,1.2999999999999998,0.0
00440,-0.4,5.3,0.0,2.1
00441,0.6,1.6,-3.5,0.0
00442,6.0,1.0,3.3,0.0
00443,0.3,0.0,1.5,0.0
00444,1.2999999999999998,3.3,-2.0,0.0
00445,5.6,1.0,1.2,0.0
00446,1.7999999999999998,1.2999999999999998,1.7999999999999998,0.0
00447,0.3,0.3,-2.8,0.0
00448,0.6,0.3,1.5,0.0
00449,0.0,2.0,0.0,0.0
00450,0.6,1.0,0.3,0.0
00451,0.3,2.0,-2.8,0.0
00452,-1.0,-2.2,1.0,0.0
00453,0.3,1.0,1.2,0.0
00454,0.3,1.0,0.6,0.0
00455,0.3,1.7999999999999998,0.3,0.0
00456,1.2999999999999998,3.8,0.0,0.0
00457,0.0,-4.9,0.3,0.0
00458,0.7999999999999999,2.0,-1.2999999999999998,0.0
00459,0.0,-1.6,0.0,7.0
00461,0.3,2.0,-2.3,0.0
00462,0.3,6.3,-0.4,0.0
00463,0.3,0.0,0.0,0.0
00464,0.3,1.0,2.6999999999999997,0.0
00465,0.8999999999999999,1.2999999999999998,-2.3,0.0
00466,0.3,2.5,1.7999999999999998,0.0
00467,-0.7,1.0,-0.7,2.1
00468,0.3,1.2999999999999998,-0.7000000000000002,0.0
00469,0.6,-1.2999999999999998,0.0,6.0
00470,5.6,1.2999999999999998,0.0,0.0
00471,1.2999999999999998,-2.0,2.1999999999999997,0.0
00472,0.40000000000000013,1.0,-2.5,0.0
00473,-3.8999999999999995,1.2999999999999998,0.0,0.0
00474,-0.4,1.0,2.4,0.0
00475,0.3,0.3,5.3,0.0
00476,1.7999999999999998,0.0,0.0,0.0
00477,1.6,0.3,-2.3,0.0
00478,0.0,1.2999999999999998,0.7999999999999999,0.0
00479,1.6,1.0,0.3,0.0
00480,0.3,1.0,0.0,0.0
00481,0.3,0.3,0.0,0.0
00482,6.0,1.0,1.0,0.0
00483,0.6,5.5,1.5,0.0
00484,0.0,1.5,-2.3,0.0
00485,0.0,6.0,0.0,0.0
00486,0.0,1.5,1.2,0.0
00487,0.0,2.0,0.0,1.5
00488,8.7,0.0,0.0,1.7999999999999998
00489,-0.7,6.0,0.3,0.0
00490,0.0,1.5,0.0,0.0
00491,0.3,1.5,-0.7,0.0
00492,0.3,0.0,1.5,0.0
00493,-0.09999999999999998,2.0,-1.4,0.0
00494,0.3,1.0,3.3,0.0
00495,1.7999999999999998,0.0,0.3,0.0
00496,0.3,1.0,0.0,5.0
00497,-2.0,1.2999999999999998,6.3,0.0
00498,0.6,1.0,1.2,0.0
00499,0.0,1.0,-3.5,0.0
00500,0.3,6.0,1.2999999999999998,3.3
00501,1.0,3.5999999999999996,1.5,0.0
00502,-0.4,1.5,0.0,0.0
00503,1.0,1.6,0.0,8.399999999999999
00504,0.3,1.6,1.5,7.0
00505,0.0,1.0,1.2,0.0
00506,0.6,1.0,-2.3,0.0
00507,0.0,1.7999999999999998,-1.2999999999999998,0.0
00508,-0.7,2.8,1.5,0.0
00509,0.3,0.0,-2.4,0.0
00510,-0.4,1.0,1.7999999999999998,0.0
00511,-2.0,2.0,1.5,0.0
00512,0.0,1.0,1.5,0.0
00513,0.0,0.0,5.0,0.0
00514,0.6,1.0,1.7999999999999998,0.0
00515,1.2999999999999998,2.8,5.3,0.0
00516,0.3,1.0,1.2,0.0
00517,0.3,7.0,-0.7,0.0
00518,-0.4,2.0,1.5,0.0
00519,1.6,1.6,0.0,0.0
00520,-0.7,3.5999999999999996,0.0,0.0
00521,-0.4,1.2999999999999998,1.5,0.0
00522,1.2999999999999998,2.0,5.0,0.0
00523,1.5,1.5,0.3,0.0
00524,0.3,1.2999999999999998,1.5,0.0
00525,0.0,7.0,5.0,2.1
00526,-0.7,-0.4,1.0,0.0
00527,-2.0999999999999996,6.0,3.3,0.0
00528,4.0,1.0,0.0,0.0
00529,0.3,1.2999999999999998,4.3,0.0
00530,0.0,1.7999999999999998,-2.0,0.0
00531,1.2999999999999998,-2.6999999999999997,-0.4,0.0
00532,1.2999999999999998,3.1,0.0,0.0
00533,1.2,1.2999999999999998,1.2,0.0
00534,0.0,0.0,4.0,0.0
00535,0.3,1.7999999999999998,0.3,0.0
00536,0.3,7.0,1.2,0.0
00537,1.5,1.0,0.0,0.0
00538,0.3,-2.8,6.5,0.0
00539,0.0,7.0,4.0,0.0
00540,0.3,1.0,-2.5,0.0
00541,0.0,1.2999999999999998,-2.0,0.0
00542,1.0,1.2999999999999998,2.1999999999999997,0.0
00543,0.0,2.0,6.0,0.0
00544,0.3,3.0,0.6,0.0
00545,0.3,2.6999999999999997,0.0,-4.6000000000000005
00546,0.3,-1.6,0.0,0.0
00547,0.3,1.6,0.6,0.0
00548,0.3,1.0,-3.5,2.8
00549,0.0,3.8,1.0,0.0
00550,1.2999999999999998,2.3,-1.7000000000000002,1.7999999999999998
00551,2.1,2.0,0.7999999999999999,0.0
00552,0.0,0.3,1.5,0.0
00553,0.6,-0.4,0.0,7.0
00554,1.2999999999999998,1.7999999999999998,2.5,2.1
00555,1.0,0.3,-2.0,0.0
00556,0.6,1.2999999999999998,6.5,0.0
00557,0.3,2.0,-0.8000000000000003,0.0
00558,0.3,1.6,0.0,8.0
00559,-0.7,1.5,0.0,0.0
00560,0.3,1.5,0.9999999999999998,0.0
00561,1.2999999999999998,1.5,0.3,0.0
00562,-0.4,3.0,1.5,0.0
00563,0.6,1.2999999999999998,2.5,0.0
00564,0.3,2.6999999999999997,-3.8999999999999995,0.0
00565,0.3,1.7999999999999998,5.3,0.0
00566,0.3,3.0,0.0,0.0
00567,0.20000000000000007,2.0,6.2,0.0
00568,6.5,3.1,1.0,0.0
00569,0.0,2.5,0.0,6.0
00570,0.0,5.0,0.0,0.0
00571,-0.09999999999999998,1.6,0.7999999999999999,0.0
00572,1.0,2.0,-2.0,0.0
00573,1.2999999999999998,3.3,1.7999999999999998,0.0
00574,-0.4,0.3,3.0,0.0
00575,0.0,1.0,-2.8,0.0
00576,0.3,1.2999999999999998,0.3,0.0
00577,0.6,7.3,5.199999999999999,0.0
00578,-0.4,1.0,-0.4,0.0
00579,5.0,1.0,4.0,0.0
00580,0.3,1.0,-3.5,0.0
00581,0.0,1.0,6.0,0.0
00582,0.6,3.5,0.0,1.5
00583,5.0,1.0,4.0,0.0
00584,0.0,-3.8999999999999995,1.5,0.0
00585,0.0,3.1,0.6,0.0
00586,-0.7,8.5,5.0,0.0
00587,0.6,1.5,0.0,0.0
00588,-0.4,2.5,0.0,0.0
00589,0.3,1.6,1.5,0.0
00590,0.0,0.0,1.2999999999999998,0.0
00591,3.3,2.4,1.2999999999999998,0.0
00592,1.2999999999999998,1.5,0.0,0.0
00593,0.0,6.3,0.0,0.0
00594,1.0,4.3,1.5,0.0
00595,0.3,-4.199999999999999,1.2,0.0
00596,-0.4,-3.5,0.0,0.0
00597,0.3,5.0,-0.4,0.0
00598,0.3,-2.0,1.2999999999999998,-3.5
00599,0.0,2.3,0.3,0.0
00600,0.3,2.0,1.5,0.0
00601,0.0,0.0,0.0,0.0
00602,0.3,6.3,5.0,1.7999999999999998
00603,0.6,4.3,-2.0,4.2
00604,0.0,1.2,5.199999999999999,0.0
00605,0.0,1.5,0.3,0.0
00606,-0.4,1.6,1.5,0.0
00607,0.3,3.0,0.0,0.0
00608,0.3,1.2999999999999998,0.3,0.0
00609,1.5,1.2999999999999998,6.5,0.0
00610,1.6,0.0,0.0,0.0
00611,0.3,6.5,5.0,0.0
00612,-1.1,6.0,2.5,6.0
00613,0.3,1.2999999999999998,0.3,0.0
00614,1.2999999999999998,0.0,-2.0,0.0
00615,0.0,6.0,-2.0,0.0
00616,2.8,1.0,0.0,0.0
00617,-0.09999999999999998,1.0,1.2,0.0
00618,0.3,2.3,0.0,1.7999999999999998
00619,7.5,2.3,0.0,0.0
00620,1.2999999999999998,2.5,0.0,0.0
00621,-3.5,1.0,5.5,0.0
00622,0.3,1.2999999999999998,1.5,0.0
00623,0.3,1.0,1.2999999999999998,8.0
00624,1.5,0.3,6.3,0.0
00625,-0.4,-2.0,2.5,1.5
00626,1.2,1.0,0.7999999999999999,0.0
00627,0.0,0.8999999999999999,1.2999999999999998,0.0
00628,0.6,1.2999999999999998,0.0,0.0
00629,0.6,1.2999999999999998,1.5,0.0
00630,0.3,6.0,4.0,0.0
00631,0.3,0.3,5.0,0.0
00632,-0.4,-4.199999999999999,5.3,0.0
00633,0.3,2.0,0.0,10.1
00634,0.0,-3.5,0.0,0.0
00635,-0.7,-2.0,0.0,0.0
00636,-1.4,6.0,-3.2,0.0
00637,1.0,1.2999999999999998,0.0,0.0
