고객번호,분기_count지수
00233,-0.5999999999999999
00234,6.6
00235,3.4
00236,5.0
00237,-2.4
00238,0.9999999999999998
00239,4.9
00240,4.0
00241,-1.6
00242,2.1999999999999997
00243,1.2
00245,2.1999999999999997
00246,0.6000000000000001
00247,-1.2999999999999998
00248,-0.3999999999999999
00249,2.5
00250,1.5
00251,3.8999999999999995
00252,5.699999999999999
00253,0.40000000000000013
00254,3.0
00255,2.5999999999999996
00256,1.6999999999999997
00257,0.8999999999999999
00258,6.6
00259,5.0
00260,-2.0
00261,2.5
00262,-0.7000000000000002
00263,4.6
00264,-1.0
00265,3.1
00266,-4.300000000000001
00267,2.5
00268,5.8
00269,0.40000000000000013
00270,2.5
00271,3.2
00272,0.4999999999999999
00273,3.5999999999999996
00274,3.1
00275,0.4999999999999999
00276,6.2
00277,0.3
00278,4.1
00279,1.1
00280,-0.10000000000000009
00281,3.4
00282,-0.19999999999999996
00283,5.1
00284,-1.0
00285,0.0
00286,0.0
00287,2.9
00288,1.5
00289,4.1
00290,3.1
00291,1.7999999999999998
00292,5.4
00293,-0.8999999999999999
00294,2.1
00295,2.1
00296,1.9
00297,-1.9
00298,3.8
00299,-0.10000000000000009
00300,4.3999999999999995
00301,3.4
00302,1.7999999999999998
00303,4.5
00304,2.1
00305,-4.300000000000001
00306,1.2
00307,1.7999999999999998
00308,-2.6
00309,1.4
00310,2.1
00311,0.09999999999999987
00312,3.4
00313,5.4
00314,6.8
00315,4.8
00316,2.0
00317,-3.3
00318,5.699999999999999
00319,4.199999999999999
00320,0.4999999999999999
00321,2.4
00322,1.9
00323,6.3
00324,-0.7000000000000002
00325,4.1
00326,6.8
00327,5.499999999999999
00328,2.6999999999999997
00329,2.0
00330,0.7999999999999999
00331,2.4
00332,-0.2999999999999998
00333,5.8
00334,9.0
00335,1.1
00336,2.5999999999999996
00337,-1.4999999999999998
00338,2.5
00339,-0.2999999999999998
00340,5.699999999999999
00341,5.9
00342,2.8
00343,-0.19999999999999996
00344,5.199999999999999
00345,3.5999999999999996
00346,2.5
00347,2.8
00348,4.9
00349,2.1999999999999997
00350,0.8999999999999999
00351,2.3
00352,6.5
00353,0.4999999999999999
00354,0.7999999999999999
00355,-0.5
00356,5.4
00357,3.0
00358,-0.5999999999999999
00359,3.1
00360,5.199999999999999
00361,6.5
00362,-0.5
00363,1.9
00364,1.2
00365,2.0
00366,3.5
00367,0.7
00368,5.199999999999999
00369,2.6999999999999997
00370,2.2
00371,0.6000000000000001
00372,5.8
00373,2.5
00374,0.09999999999999987
00375,2.5
00376,2.1
00377,0.7999999999999999
00378,-0.3999999999999999
00379,8.399999999999999
00380,2.1
00381,-2.4
00382,3.5999999999999996
00383,0.0
00384,8.8
00385,2.3
00386,-1.7000000000000002
00387,3.8
00388,4.7
00389,-0.2999999999999998
00390,1.1
00391,8.8
00392,0.0
00393,1.4
00394,-1.2
00395,5.4
00396,-0.7000000000000002
00397,1.9
00398,2.9
00399,3.1
00400,5.5
00401,0.4999999999999999
00402,8.5
00403,2.5999999999999996
00404,-0.2999999999999998
00405,0.40000000000000013
00406,3.4
00407,4.3999999999999995
00408,4.3999999999999995
00409,-0.8999999999999999
00410,1.6999999999999997
00411,2.8
00412,-3.3
00413,4.7
00414,2.4
00415,10.1
00416,5.199999999999999
00417,3.8
00418,1.7999999999999998
00419,0.7999999999999999
00420,5.0
00421,3.1
00422,1.5
00423,-0.5999999999999999
00424,4.199999999999999
00425,1.2
00426,3.8
00427,2.1
00428,5.699999999999999
00429,0.40000000000000013
00430,1.6999999999999997
00431,2.8
00432,2.1
00433,0.09999999999999987
00434,3.5999999999999996
00435,1.6999999999999997
00436,4.0
00437,4.5
00438,3.0
00439,4.7
00440,3.9
00441,5.8
00442,-2.3
00443,2.5
00444,4.5
00445,5.8
00446,1.5
00447,3.1
00448,3.3
00449,-0.8999999999999999
00450,2.5
00451,-0.19999999999999996
00452,2.8
00453,4.3
00454,6.8
00455,-0.7000000000000002
00456,-0.8999999999999999
00457,4.5
00458,0.40000000000000013
00459,0.7999999999999999
00461,0.30000000000000027
00462,0.7
00463,5.699999999999999
00464,1.6999999999999997
00465,-2.2
00466,1.4
00467,4.3999999999999995
00468,4.8
00469,5.5
00470,5.6
00471,3.0
00472,5.5
00473,5.699999999999999
00474,2.8
00475,2.5999999999999996
00476,6.5
00477,2.0
00478,3.2
00479,1.6999999999999997
00480,2.1999999999999997
00481,-2.0999999999999996
00482,4.8
00483,1.6999999999999997
00484,-1.4
00485,7.0
00486,2.5
00487,1.4
00488,2.5
00489,6.8
00490,-0.7000000000000002
00491,3.5999999999999996
00492,4.1
00493,5.9
00494,-2.6
00495,5.8
00496,-1.0
00497,-1.7000000000000002
00498,3.9
00499,1.2000000000000002
00500,4.8
00501,-0.7000000000000002
00502,9.3
00503,-0.2999999999999998
00504,5.9
00505,-0.2999999999999998
00506,-1.6
00507,7.1
00508,-1.2
00509,-2.4
00510,3.5
00511,-1.2999999999999998
00512,2.1
00513,3.5999999999999996
00514,0.7999999999999999
00515,7.1
00516,2.8
00517,2.3
00518,3.7
00519,-0.2999999999999998
00520,4.8
00521,5.8
00522,3.1
00523,-2.3
00524,1.6
00525,6.6
00526,2.4
00527,0.4999999999999999
00528,-1.2
00529,4.6
00530,-0.19999999999999996
00531,3.8
00532,3.1
00533,2.4
00534,2.5
00535,3.8
00536,0.8999999999999999
00537,4.8
00538,0.7
00539,1.7999999999999998
00540,2.0
00541,5.1
00542,1.9
00543,5.8
00544,-1.7000000000000002
00545,5.6
00546,2.1999999999999997
00547,5.0
00548,3.4
00549,-2.3
00550,2.4
00551,0.7
00552,2.9
00553,2.1999999999999997
00554,1.5999999999999999
00555,3.4
00556,1.5
00557,2.6999999999999997
00558,-0.8999999999999999
00559,-0.8
00560,-0.5999999999999999
00561,0.6000000000000001
00562,7.4
00563,1.3
00564,4.8
00565,-1.1
00566,5.699999999999999
00567,2.5
00568,4.3999999999999995
00569,4.6
00570,0.09999999999999987
00571,1.2
00572,2.2
00573,0.40000000000000013
00574,3.8
00575,3.5999999999999996
00576,2.5999999999999996
00577,0.9999999999999998
00578,-0.3999999999999999
00579,1.9
00580,4.199999999999999
00581,2.1
00582,3.1
00583,-1.7999999999999998
00584,1.4
00585,-2.6
00586,3.5
00587,-0.5
00588,3.3
00589,-2.2
00590,3.3
00591,5.0
00592,-1.2999999999999998
00593,8.399999999999999
00594,2.4
00595,5.0
00596,4.6
00597,3.8999999999999995
00598,0.7
00599,3.1
00600,1.6999999999999997
00601,3.5
00602,3.5
00603,2.8
00604,4.6
00605,2.5
00606,5.5
00607,4.8
00608,4.5
00609,3.7
00610,-0.2999999999999998
00611,1.2
00612,-1.2
00613,2.8
00614,-1.7000000000000002
00615,2.1
00616,5.5
00617,-0.5
00618,5.0
00619,3.5
00620,1.1
00621,3.2
00622,6.2
00623,8.6
00624,-1.9
00625,4.5
00626,-2.0999999999999996
00627,2.0
00628,6.5
00629,1.2
00630,1.1
00631,-0.19999999999999996
00632,3.2
00633,1.2000000000000002
00634,6.699999999999999
00635,3.0
00636,3.8
00637,0.0
00638,3.8999999999999995
00639,3.5
00640,1.7999999999999998
00641,1.2
00642,-1.0
00643,1.5
00644,-2.0
00645,0.4999999999999999
00646,3.8999999999999995
00647,0.7999999999999999
00648,0.8999999999999999
00649,0.4999999999999999
00650,2.4
00651,0.20000000000000007
00652,-2.0
00653,-2.6
00654,2.9
00655,4.9
00656,3.0
00657,5.0
00658,1.5
00659,4.8
00660,1.4
00661,-1.6
00662,4.3999999999999995
00663,0.40000000000000013
00664,-1.2
00665,3.7
00666,2.1
00667,2.1999999999999997
00668,1.7999999999999998
00669,2.1
00670,2.9
00671,4.9
00672,0.40000000000000013
00673,1.1
00674,0.8999999999999999
00675,4.3999999999999995
00676,7.1
00677,0.40000000000000013
00678,1.2
00679,0.40000000000000013
00680,-2.9000000000000004
00681,4.3
00682,4.5
00683,2.8
00684,-0.8999999999999999
00685,4.3
00686,-2.6
00687,3.8
00688,-0.5
00689,1.7999999999999998
00690,-0.09999999999999998
00691,-1.0
00692,1.6
00693,1.2
00694,2.3
00695,3.1
00696,2.3
00697,2.8
00698,5.1
00699,2.1
00700,5.6
00701,0.8999999999999999
00702,3.8
00703,2.4
00704,-0.7000000000000002
00705,6.8
00706,3.5
00707,2.6999999999999997
00708,2.4
00709,3.2
00710,-0.8999999999999999
00711,3.8999999999999995
00712,-0.09999999999999998
00713,1.2
00714,3.5
00715,1.6999999999999997
00716,4.8
00717,-0.8999999999999999
00718,1.9
00719,0.20000000000000007
00720,3.7
00721,0.7
00722,1.5
00723,4.1
00724,0.4999999999999999
00725,3.8
00726,-2.9000000000000004
00727,3.5999999999999996
00728,1.1
00729,2.5
00730,2.6999999999999997
00731,3.1
00732,3.2
00733,1.0
00734,0.8999999999999999
00735,4.3999999999999995
00736,4.199999999999999
00737,-1.6
00738,2.1999999999999997
00739,-0.8999999999999999
00740,2.0
00741,1.4
00742,5.699999999999999
00743,-2.6999999999999997
00744,3.1
00745,4.199999999999999
00746,1.7999999999999998
00747,-1.4
00748,-2.0999999999999996
00749,3.8
00750,-0.8999999999999999
00751,3.5999999999999996
00752,5.5
00753,1.7999999999999998
00754,1.4
00755,-3.7
00756,5.8
00757,-1.2999999999999998
00758,3.1
00759,-1.9
00760,3.1
00761,1.4
00762,-1.7000000000000002
00763,5.3
00764,3.3
00765,2.5
00766,2.4
00767,3.5
00768,3.5999999999999996
00769,2.6999999999999997
00770,3.1
00771,2.5999999999999996
00772,-1.9
00773,0.9999999999999998
00774,1.7999999999999998
00775,0.0
00776,2.1
00777,2.5
00778,-1.1
00779,4.6
00780,-0.3999999999999999
00781,-2.9000000000000004
00782,8.399999999999999
00783,0.09999999999999987
00784,2.4
00785,0.6
00786,1.1
00787,-0.2999999999999998
00788,-0.3999999999999999
00789,1.7999999999999998
00790,1.6999999999999997
00791,4.5
00792,3.1
00793,-0.7000000000000002
00794,1.5
00795,5.199999999999999
00796,4.3
00797,1.7999999999999998
00798,-0.8
00799,0.8999999999999999
00800,5.5
00801,4.199999999999999
00802,-0.3999999999999999
00803,7.199999999999999
00804,-3.3
00805,4.9
00806,2.1999999999999997
00807,-0.4
00808,2.5999999999999996
00809,0.8999999999999999
00810,-1.2999999999999998
00811,6.1
00812,4.7
00813,0.7999999999999999
00814,4.0
00815,8.8
00816,-2.0999999999999996
00817,-0.20000000000000018
00818,3.2
00819,6.8
00820,5.5
00821,0.09999999999999987
00822,-2.5
00823,1.5
00824,-1.0
00825,0.7999999999999999
00826,2.0
00827,0.09999999999999987
00828,3.8
00829,5.3
00830,2.4
00831,-1.2999999999999998
00832,-0.8
00833,-0.5999999999999999
00834,6.1
00835,1.5
00836,6.8999999999999995
00837,1.5
00838,3.9
00839,2.5
00840,0.19999999999999973
00841,3.4
00842,-0.7000000000000002
00843,2.1999999999999997
00844,-2.2
00845,6.5
00846,0.40000000000000013
00847,-1.9
00848,3.8999999999999995
00849,4.3999999999999995
00850,0.8999999999999999
00851,1.6
00852,2.9
00853,0.8999999999999999
00854,-0.8
00855,-0.5999999999999996
00856,6.0
00857,4.1
00858,2.5
00859,2.6999999999999997
00860,4.8999999999999995
00861,2.6999999999999997
00862,-0.8999999999999999
00863,1.2
00864,4.1
00865,-1.2999999999999998
00866,0.09999999999999987
00867,2.1999999999999997
00868,5.3
00869,-2.9999999999999996
00870,2.4
00871,3.7
00872,3.8999999999999995
00873,0.4999999999999999
00874,3.1
00875,1.4
00876,5.6
00877,0.40000000000000013
00878,2.5999999999999996
00879,-3.8999999999999995
00880,1.4
00881,4.1
00882,-1.7000000000000002
00883,5.5
00884,2.1999999999999997
00885,2.4
00886,5.4
00887,2.1
00888,-0.5999999999999999
00889,2.5
00890,2.8
00891,0.7999999999999999
00892,2.4
00893,2.4
00894,-1.6
00895,6.6
00896,1.5
00897,-0.2999999999999998
00898,1.6999999999999997
00899,-0.3999999999999999
00900,2.5
00901,-2.2
00902,2.5
00903,3.2
00904,-0.2999999999999998
00906,2.0
00907,-1.0
00908,-1.1
00909,4.9
00910,0.8999999999999999
00911,5.4
00912,4.1
00913,2.0
00914,0.7999999999999999
00915,-3.1
00916,-0.19999999999999996
00917,4.3999999999999995
00918,6.699999999999999
00919,0.7999999999999999
00920,2.5999999999999996
00921,5.1
00922,0.7
00923,0.6000000000000001
00924,0.4999999999999999
00925,3.4
00926,2.1
00927,1.9
00928,8.8
00929,3.3
00930,4.9
00931,-0.5999999999999999
00932,4.1
00933,1.4
00934,3.3
00935,5.8
00936,-0.5999999999999999
00937,7.4
00938,-0.5
00939,2.3
00940,0.09999999999999987
00941,4.199999999999999
00942,1.2
00943,-2.0
00944,-3.5999999999999996
00945,0.6000000000000001
00946,2.5
00947,0.30000000000000027
00948,7.4
00949,0.7999999999999999
00950,4.1
00951,0.4999999999999999
00952,5.1
00953,2.0
00954,2.4
00955,-0.8999999999999999
00956,1.5
00957,3.0
00958,1.7999999999999998
00959,3.2
00960,-2.6999999999999997
00961,6.3
00962,2.8
00963,4.7
00964,1.7999999999999998
00965,-2.9000000000000004
00966,7.3
00967,4.7
00968,-3.2
00969,6.0
00970,2.1999999999999997
00971,-0.8000000000000003
00972,8.8
00973,0.30000000000000027
00974,1.7999999999999998
00975,-0.8
00976,4.7
00977,7.5
00978,7.799999999999999
00979,-2.4
00980,4.9
00981,3.4
00982,3.7
00983,0.8999999999999999
00984,-0.19999999999999996
00986,4.7
00987,-1.7999999999999998
00988,0.9999999999999998
00989,4.5
00990,-1.0
00991,6.8
00992,0.6000000000000001
00993,1.9
00994,3.4
00995,3.5999999999999996
00996,4.8
00997,3.8
00998,2.4
00999,0.40000000000000013
01000,2.8
01001,0.0
01002,0.20000000000000007
01003,4.8
01004,2.3
01005,0.30000000000000027
01006,7.1
01007,3.8
01008,4.199999999999999
01009,-0.2999999999999998
01010,0.4999999999999999
01011,4.0
01012,-0.5999999999999999
01013,1.2
01014,4.1
01015,-2.0999999999999996
01016,0.20000000000000007
01017,5.199999999999999
01018,1.1
01019,3.8
01020,5.1
01021,4.0
01022,5.5
01023,8.399999999999999
01024,-2.5
01025,0.7
01026,4.8
01027,3.5999999999999996
01028,-2.4
01029,4.5
01030,2.1
01031,4.3
01032,2.6999999999999997
01033,3.1
01034,0.7999999999999999
01035,3.8
01036,-1.0
01037,-1.1999999999999997
01038,3.1
01039,5.3
01040,-0.19999999999999996
01041,3.1
01042,0.4999999999999999
01043,2.1999999999999997
01044,-0.2999999999999998
01045,7.1
01046,0.7999999999999999
01047,1.9
01048,-1.5
01049,7.0
01050,1.7999999999999998
01051,-2.0
01052,0.7999999999999999
01053,5.8
01054,1.5
01055,3.7
01056,2.1999999999999997
01057,5.1
01058,-0.2999999999999998
01059,-2.3
01060,-1.4999999999999998
01061,6.5
01062,-2.3
01063,1.7999999999999998
01064,5.199999999999999
01065,6.2
01066,-0.2999999999999998
01068,2.8
01069,8.8
01070,-1.1999999999999997
01071,4.8
01072,0.40000000000000013
01073,5.8
01074,-0.7000000000000002
01075,1.2
01076,1.7999999999999998
01077,2.1999999999999997
01078,2.8
01079,0.7
01080,1.1
01081,-3.2
01082,3.5
01083,-3.2
01084,4.3999999999999995
01085,0.7
01086,5.0
01087,1.1
01088,-0.2999999999999998
01089,3.1
01090,2.9
01091,1.7999999999999998
01092,5.8
01094,2.3
01095,4.8
01096,7.799999999999999
01097,-1.7000000000000002
01098,5.9
01099,0.40000000000000013
01100,4.5
01101,0.3
01102,1.2
01103,2.1
01104,4.0
01105,4.3999999999999995
01106,-0.8999999999999999
01107,9.7
01108,-2.3
01109,1.1
01110,2.1
01111,5.9
01112,6.2
01113,-1.2
01114,7.699999999999999
01115,3.8
01116,-0.5999999999999999
01117,1.6999999999999997
01118,3.0
01119,2.5999999999999996
01120,-0.5999999999999999
01122,3.8
01123,1.3
01124,2.4
01125,-1.7000000000000002
01126,6.3
01127,5.199999999999999
01128,1.6999999999999997
01129,-0.19999999999999996
01130,4.6
01131,2.4
01132,4.1
01133,4.7
01134,2.8
01135,5.5
01136,0.7999999999999999
01137,3.8999999999999995
01138,3.2
01139,3.8999999999999995
01140,7.699999999999999
01141,0.7999999999999999
01142,1.4
01143,2.4
01144,3.0
01145,1.1
01146,3.7
01147,3.5999999999999996
01148,2.4
01149,5.9
01150,2.4
01151,3.5999999999999996
01152,5.9
01153,-0.7000000000000002
01154,7.4
01155,4.0
01156,3.8999999999999995
01157,0.6
01158,5.5
01159,-2.2
01160,2.5
01161,1.7999999999999998
01162,2.5
01163,3.0
01164,-0.19999999999999996
01165,5.199999999999999
01166,-4.300000000000001
01167,7.1
01168,2.4
01169,0.7999999999999999
01170,-2.2
01172,3.7
01173,0.8999999999999999
01174,3.2
01175,6.8999999999999995
01176,2.5
01177,2.5
01178,5.9
01179,0.4999999999999999
01180,2.5
01181,0.6000000000000001
01182,3.2
01183,4.5
01184,5.4
01185,3.7
01186,1.5
01187,5.199999999999999
01188,0.09999999999999987
01189,-4.6000000000000005
01190,5.199999999999999
01191,0.9999999999999998
01192,0.8999999999999999
01193,2.0
01194,1.1
01195,0.8999999999999999
01196,0.7
01197,0.7999999999999999
01198,2.5
01199,2.3
01200,2.1999999999999997
01201,2.8
01202,-1.6
01203,1.7999999999999998
01204,3.0
01205,0.09999999999999987
01206,3.4
01207,2.6999999999999997
01209,3.4
01210,2.8
01211,-0.7000000000000002
01212,4.0
01213,2.4
01214,5.5
01215,1.7999999999999998
01216,2.5
01217,-1.2
01218,-0.8999999999999999
01219,4.199999999999999
01220,-2.4
01221,-2.9000000000000004
01222,5.4
01223,-1.7000000000000002
01224,4.7
01225,2.8
01226,-1.4
01227,0.7999999999999999
01228,3.1
01229,3.4
01230,-0.3999999999999999
01231,7.799999999999999
01232,3.5
01233,1.9
01234,5.199999999999999
01235,4.3999999999999995
01236,2.6999999999999997
01237,0.20000000000000007
01238,-2.5
01239,1.5
01240,-0.8000000000000003
01241,7.0
01242,1.1
01243,4.3999999999999995
01244,1.5
01245,4.3
01246,4.1
01247,0.7
01248,-1.4
01249,-1.9
01250,2.9
01251,2.1999999999999997
01252,3.8
01253,0.7999999999999999
01254,-2.0
01255,0.7999999999999999
01256,1.2
01257,2.1999999999999997
01258,-0.8000000000000003
01259,5.9
01260,0.4999999999999999
01261,1.2
01263,2.5
01264,5.199999999999999
01265,2.5
01266,4.0
01267,1.7999999999999998
01268,0.7999999999999999
01269,5.1
01270,-1.4999999999999998
01271,3.8
01272,2.0
01273,-0.5999999999999999
01274,4.5
01275,3.5
01276,2.6999999999999997
01277,4.9
01278,1.1
01279,2.4
01280,1.9
01281,3.1
01282,2.1
01283,4.3999999999999995
01284,0.9999999999999998
01285,-0.09999999999999998
01286,2.9
01287,1.5
01288,6.1
01289,2.1999999999999997
01290,2.1
01291,2.5
01292,6.5
01293,3.5999999999999996
01294,3.8
01295,6.8
01296,-1.2999999999999998
01297,2.5
01298,3.8999999999999995
01299,0.0
01300,3.5
01301,2.1999999999999997
01302,0.20000000000000007
01303,2.5
01304,2.5
01305,2.9
01306,2.2
01307,5.4
01308,-3.5999999999999996
01309,-2.3
01310,2.4
01311,4.9
01312,0.7999999999999999
01313,2.4
01314,2.5
01315,-1.9
01316,2.8
01317,6.8
01318,2.1
01319,3.5
01320,-0.2999999999999998
01321,3.0
01322,4.8
01323,-0.5999999999999999
01324,4.0
01325,-0.8
01326,-0.7000000000000002
01327,-2.6
01328,4.9
01329,0.0
01331,1.1
01332,1.1
01333,6.2
01334,2.3
01335,0.7
01336,5.6
01337,1.2
01338,4.0
01339,3.5
01340,1.5
01341,-2.3
01342,4.199999999999999
01343,0.7
01344,4.5
01345,-1.6
01346,3.0
01347,-0.3999999999999999
01348,3.8
01349,3.4
01350,5.199999999999999
01351,1.5
01352,1.2999999999999998
01353,-0.19999999999999996
01354,-1.2
01355,7.5
01356,7.1
01357,1.7999999999999998
01358,4.5
01359,-0.5
01360,2.5999999999999996
01361,3.7
01362,3.5
01363,-0.5999999999999999
01364,2.8
01365,6.1
01366,2.5
01367,2.5999999999999996
01368,-1.0
01369,7.4
01370,-0.7000000000000002
01371,2.4
01372,2.0
01373,2.1
01374,1.3
01375,7.199999999999999
01376,2.4
01377,-2.4
01378,2.8
01380,2.5
01381,-0.19999999999999996
01382,0.9999999999999998
01383,-1.6
01384,0.7
01385,0.20000000000000007
01386,3.8
01387,-1.4999999999999998
01388,4.8
01389,5.199999999999999
01390,2.8
01391,-0.2999999999999998
01392,3.8
01393,-1.6
01394,0.40000000000000013
01395,1.7999999999999998
01396,4.7
01397,5.5
01398,4.1
01399,3.7
01400,1.7999999999999998
01401,7.1
01402,2.4
01403,4.199999999999999
01404,-0.5999999999999999
01405,5.199999999999999
01406,2.8
01407,7.6
01408,3.1
01409,0.40000000000000013
01410,8.2
01411,2.5999999999999996
01412,4.3999999999999995
01413,-2.2
01414,2.8
01415,0.6000000000000001
01416,6.5
01417,3.3
01418,-2.3
01419,2.9
01420,2.4
01421,5.9
01422,4.2
01423,3.8
01424,2.4
01425,-2.2
01426,5.8
01427,2.1
01428,4.8
01429,9.6
01430,-1.4
01431,-1.0
01432,-1.1
01433,4.1
01434,1.2000000000000002
01435,4.1
01436,4.0
01437,0.7999999999999999
01438,5.3
01439,-0.5
01440,0.0
01441,5.1
01442,-0.7000000000000002
01443,4.3999999999999995
01444,4.8999999999999995
01445,2.5
01446,7.1
01447,0.09999999999999987
01448,2.6999999999999997
01449,-1.2999999999999998
01450,1.7999999999999998
01451,5.4
01452,4.1
01453,3.8999999999999995
01454,3.5999999999999996
01455,-0.7000000000000002
01456,2.8
01457,5.8
01458,-0.19999999999999996
01459,-4.0
01460,3.4
01461,1.6999999999999997
01462,3.0
01463,3.2
01464,-0.2999999999999998
01465,-0.19999999999999996
01466,-1.2999999999999998
01467,7.5
01468,3.1
01469,-2.6
01470,2.4
01471,1.6
01472,2.4
01473,-0.8999999999999999
01474,2.6999999999999997
01475,-1.2
01476,4.8
01477,0.20000000000000007
01478,-1.4
01479,2.1999999999999997
01480,2.5
01481,2.9
01482,-1.4
01483,2.5999999999999996
01484,0.0
01485,1.6999999999999997
01486,-1.0
01487,-2.3
01488,5.8
01489,3.8
01490,2.8
01491,4.3999999999999995
01492,3.5
01493,2.4
01494,2.1
01495,1.4
01496,-1.6000000000000005
01497,4.0
01498,8.7
01499,-0.4
01500,8.3
01501,4.0
01502,0.40000000000000013
01503,2.9
01504,4.199999999999999
01505,8.399999999999999
01506,0.7999999999999999
01507,4.0
01508,-1.2999999999999998
01509,3.8
01510,3.4
01511,5.199999999999999
01512,0.4999999999999999
01513,6.4
01514,-2.6999999999999997
01515,2.1999999999999997
01516,-0.09999999999999998
01517,-0.19999999999999996
01518,4.9
01519,1.1
01520,2.1
01521,3.7
01522,-0.5999999999999999
01523,3.4
01524,6.5
01525,-2.0
01526,1.1
01527,4.5
01528,3.5999999999999996
01529,-1.7000000000000002
01530,2.5
01531,1.7999999999999998
01532,0.30000000000000027
01533,5.0
01534,2.5
01535,-2.3
01536,3.3
01537,2.1
01538,4.3
01539,-0.09999999999999998
01540,1.6999999999999997
01541,-0.5999999999999999
01542,6.0
01543,-2.9000000000000004
01544,5.4
01545,6.1
01546,-2.9000000000000004
01547,5.8
01548,0.8999999999999999
01549,2.5
01550,-1.4
01551,4.5
01552,2.5999999999999996
01553,3.5
01554,4.199999999999999
01555,4.1
01556,2.5
01557,-0.8999999999999999
01558,4.9
01559,1.7999999999999998
01560,6.5
