고객번호,가공식품_방문지수,신선식품_방문지수,일상용품_방문지수,의약품/의료기기_방문지수,교육/문화용품_방문지수,외식_방문지수,기타_방문지수,디지털/가전_방문지수,가구/인테리어_방문지수,의류_방문지수,전문스포츠/레저_방문지수,패션잡화_방문지수,유아동_방문지수,명품_방문지수
00031,1.0,0.3,0.6,0.0,0.0,1.6,0.0,0.3,0.6,3.5999999999999996,0.0,-1.2,-0.7,0.0
00032,0.0,1.0,0.8999999999999999,1.0,-0.7,1.2999999999999998,0.0,0.0,0.0,0.8999999999999999,1.0,1.2,-0.4,0.0
00033,0.3,0.0,-1.1,1.6,0.0,0.3,0.0,0.0,0.20000000000000007,1.6,-0.7,2.9,1.0,0.0
00034,-0.09999999999999998,0.6,-0.4,0.0,0.0,0.6,0.0,0.0,1.2,2.9,0.0,-1.4999999999999998,0.0,0.0
00035,1.2999999999999998,0.3,1.6,0.0,0.0,2.3,0.0,0.3,0.6,1.0,1.6,-0.09999999999999998,0.0,1.2
00036,1.6,1.2999999999999998,1.9,0.3,0.0,1.6,0.0,1.9,-0.09999999999999998,1.9,0.0,2.1999999999999997,3.8999999999999995,0.0
00037,1.2999999999999998,-0.09999999999999998,3.0,0.0,0.0,3.2,0.0,1.0,0.0,1.9,0.0,1.2,0.6,0.6
00038,1.0,1.0,-0.4,0.3,3.2,0.6,0.0,1.0,1.5,-2.2,0.6,-0.09999999999999998,1.9,0.0
00039,1.2999999999999998,1.2999999999999998,2.9,0.0,0.0,4.6,0.0,0.0,-0.7,-0.4,0.0,-0.4,0.3,0.6
00040,-0.4,-0.4,-0.4,0.0,0.0,2.5999999999999996,0.0,3.2,2.0,2.3,-2.5,0.4999999999999999,1.2,0.8999999999999999
00041,2.0,1.0,0.6,1.2999999999999998,0.0,-0.09999999999999998,-0.7,0.3,0.3,2.1999999999999997,0.0,-1.2,0.0,0.8999999999999999
00042,1.0,2.0,1.6,3.8999999999999995,2.1999999999999997,1.9,0.0,0.0,0.20000000000000007,2.1999999999999997,1.2999999999999998,0.20000000000000007,-0.7,0.0
00043,0.3,1.2999999999999998,0.0,-1.1,0.3,0.8999999999999999,0.0,0.0,0.0,-0.5,1.0,-0.7,0.0,0.0
00044,1.6,1.6,1.9,0.0,0.0,0.8999999999999999,0.0,1.9,1.2,3.5999999999999996,0.0,2.1999999999999997,0.0,1.4
00045,0.3,1.9,1.2999999999999998,0.0,0.6,2.3,0.0,0.0,-0.7,3.2,1.0,-0.5,0.3,2.1999999999999997
00046,1.2999999999999998,0.3,-0.09999999999999998,0.0,0.0,1.9,0.0,0.20000000000000007,1.9,3.2,0.0,2.0,0.0,0.40000000000000013
00047,-0.4,-0.4,0.6,-1.1,0.8999999999999999,0.8999999999999999,0.6,0.3,0.6,0.6,0.20000000000000007,-1.2,-2.8,0.3
00048,-0.7,-0.7,0.3,0.0,0.0,1.2999999999999998,1.6,0.20000000000000007,3.3,0.6,-0.7,-0.09999999999999998,0.6,4.199999999999999
00049,0.6,-0.4,0.20000000000000007,0.0,0.0,0.6,0.0,0.20000000000000007,3.3,0.6,0.0,2.1999999999999997,1.6,-0.19999999999999996
00050,0.3,1.0,-0.4,0.0,-0.5,-0.4,1.6,0.0,0.7999999999999999,0.6,-0.09999999999999998,-0.5,-0.09999999999999998,-1.1
00051,-0.7,-1.1,-2.0999999999999996,-0.4,-0.4,2.5999999999999996,0.3,-0.4,0.7999999999999999,1.7999999999999998,0.0,-0.4,0.8999999999999999,0.0
00052,1.0,1.2999999999999998,1.2999999999999998,0.0,2.5999999999999996,2.5999999999999996,0.0,-0.09999999999999998,0.8999999999999999,-1.4999999999999998,0.0,1.5,2.5999999999999996,4.6
00053,0.6,-0.4,2.1999999999999997,0.0,0.0,2.0,0.0,1.2999999999999998,0.0,1.2999999999999998,0.3,0.7999999999999999,0.0,2.8
00054,2.0,-0.7,-0.09999999999999998,0.0,0.0,0.6,0.0,0.0,0.0,0.20000000000000007,0.0,0.20000000000000007,0.0,0.0
00055,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.6,-0.8,-0.4,-0.7,0.0,0.0
00056,0.6,1.2999999999999998,2.1999999999999997,0.3,0.6,0.8999999999999999,0.0,0.3,2.5999999999999996,2.1999999999999997,0.0,2.5999999999999996,2.5,-0.2999999999999998
00057,0.3,-1.4,-0.09999999999999998,0.0,0.3,0.0,0.0,0.0,0.3,1.5,0.3,0.6,0.0,0.3
00058,0.3,1.0,1.9,0.0,2.3,-0.09999999999999998,0.0,0.3,0.6,0.6,0.6,0.8999999999999999,1.6,2.1999999999999997
00059,0.6,0.6,0.3,0.0,0.0,0.3,0.0,0.3,0.0,1.0,0.0,-0.8,0.0,1.6
00060,1.2999999999999998,1.0,1.6,2.9,-1.7999999999999998,1.2999999999999998,0.0,0.8999999999999999,-1.4999999999999998,1.9,4.3,0.09999999999999987,0.8999999999999999,0.0
00061,0.3,-0.7,-0.8,0.0,0.6,-0.19999999999999996,0.0,-0.7,-0.5,-1.7999999999999998,0.8999999999999999,-1.2,0.6,-0.4
00062,0.6,-0.09999999999999998,-1.7999999999999998,0.0,-1.4,1.6,0.0,1.0,3.0,3.3,0.6,-0.5,1.9,1.0
00063,1.2999999999999998,0.3,1.6,0.0,0.0,1.9,0.0,0.0,0.0,2.9,1.0,2.3,0.0,0.0
00064,-0.4,0.0,-0.8,0.0,-0.09999999999999998,2.0,0.0,0.0,0.8999999999999999,-0.4,0.0,0.0,0.0,0.0
00065,-0.4,0.6,1.6,0.0,0.0,4.199999999999999,1.0,1.2,1.9,2.9,0.6,1.2999999999999998,0.3,1.6
00066,0.0,0.3,-0.7,0.0,-0.7,2.3,0.0,-1.1,0.6,0.6,3.0,-1.1,-0.09999999999999998,0.0
00067,0.3,1.0,0.3,0.3,0.0,0.0,0.0,0.0,1.2999999999999998,2.3,0.3,0.8999999999999999,0.0,0.0
00068,1.2999999999999998,0.3,-1.4,0.0,2.3,0.20000000000000007,2.3,-0.8,0.3,2.5,0.0,-1.4,2.1,-4.300000000000001
00069,1.0,0.0,0.0,-0.7,1.2,0.0,0.0,0.0,0.0,1.6,0.0,0.3,-2.0999999999999996,0.0
00070,-3.2,-3.5,2.5999999999999996,-0.7,0.0,-2.6,0.0,0.0,0.0,-0.09999999999999998,0.3,1.2999999999999998,0.3,-1.1
00071,0.0,-0.4,0.8999999999999999,0.0,0.6,2.5,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0
00072,2.3,1.0,2.3,-1.1,-0.5,0.6,0.0,0.0,1.0,3.2,1.6,3.5,1.2999999999999998,0.0
00073,-1.7999999999999998,-0.09999999999999998,-0.8,-0.7,-1.1,2.1999999999999997,0.0,0.40000000000000013,0.8999999999999999,-0.8,0.0,0.8999999999999999,0.6,1.6
00074,1.0,1.6,0.8999999999999999,1.0,0.0,1.2,0.0,0.3,0.20000000000000007,-1.7999999999999998,0.0,0.8999999999999999,0.3,-0.8999999999999999
00075,1.0,-2.8,-0.4,0.0,0.0,-0.4,0.0,0.0,0.0,-0.4,0.0,3.2,0.0,0.0
00076,0.3,-1.1,0.8999999999999999,0.0,1.6,4.3,0.0,0.8999999999999999,3.8,4.6,0.0,0.40000000000000013,-0.4,1.2999999999999998
00077,1.0,0.3,3.2,0.0,-0.5,1.2999999999999998,0.0,0.0,0.0,2.5999999999999996,0.6,1.2,0.8999999999999999,0.4999999999999999
00078,1.2999999999999998,0.3,1.6,-0.7,0.0,1.6,0.0,2.9,2.3,1.6,0.6,1.0,0.0,-0.8
00079,1.2999999999999998,-0.4,0.3,0.0,-2.5,2.0,0.3,0.0,0.3,-2.0999999999999996,0.8999999999999999,2.9,1.6,0.0
00080,-0.7,0.3,-0.09999999999999998,0.0,0.0,-0.7,0.0,0.3,-0.7,4.0,0.3,0.6,0.3,0.0
00081,2.3,0.3,0.6,0.0,0.0,1.9,-1.2,0.8999999999999999,-1.7999999999999998,1.6,0.3,1.2999999999999998,-1.4999999999999998,2.5999999999999996
00082,0.3,1.2999999999999998,0.6,1.0,0.6,1.2999999999999998,0.3,1.0,2.5,1.2,1.0,-1.1,2.5999999999999996,3.8
00083,1.6,0.3,0.8999999999999999,0.0,0.0,2.0,0.0,0.8999999999999999,0.6,2.5999999999999996,0.6,0.20000000000000007,0.0,0.6
00084,0.8999999999999999,0.8999999999999999,0.6,0.0,1.0,1.2,0.0,1.5,-1.7999999999999998,-0.09999999999999998,0.3,1.2,-0.7,3.0
00085,1.0,2.3,0.6,0.0,0.0,3.5999999999999996,0.0,1.0,0.0,1.2999999999999998,0.0,0.4999999999999999,0.0,0.0
00086,1.2999999999999998,1.0,0.3,1.6,0.8999999999999999,2.5999999999999996,0.0,1.0,0.8999999999999999,3.8999999999999995,1.6,3.3,2.5999999999999996,1.0
00087,0.6,1.6,0.6,0.0,0.0,1.9,-0.4,-0.8999999999999999,-0.4,4.199999999999999,0.0,1.2999999999999998,2.1999999999999997,0.0
00088,-0.4,0.3,0.3,0.0,0.3,4.3,0.0,3.5999999999999996,0.8999999999999999,0.6,0.4999999999999999,0.8999999999999999,0.0,-0.7
00089,2.3,1.0,0.6,0.3,3.3,0.8999999999999999,0.0,0.3,3.2,0.8999999999999999,0.3,2.9,0.8999999999999999,0.0
00090,0.3,2.3,0.20000000000000007,0.0,0.0,1.6,0.0,-0.19999999999999996,2.1999999999999997,2.9,0.3,1.7999999999999998,1.2,0.0
00091,0.3,0.0,0.6,0.0,1.6,1.6,0.0,0.0,-0.7,0.3,0.0,3.3,0.3,0.0
00092,-0.7,-0.7,-0.4,0.0,3.8999999999999995,-0.09999999999999998,3.5999999999999996,2.5999999999999996,-1.9,1.2999999999999998,-0.09999999999999998,1.2999999999999998,2.3,-0.7
00093,0.20000000000000007,0.7999999999999999,1.2,0.0,0.0,1.5,0.0,0.0,0.0,1.2,0.0,2.1999999999999997,-0.4,7.5
00094,3.3,3.8999999999999995,2.5999999999999996,0.0,1.2999999999999998,5.6,0.0,0.6,-0.4,6.3,0.0,3.5999999999999996,0.6,1.2
00095,0.3,-0.4,2.9,0.0,1.5,1.6,0.0,0.0,-0.4,0.20000000000000007,0.0,-1.7999999999999998,1.0,0.6
00096,-1.4,0.3,-1.1,0.0,0.0,2.5999999999999996,0.0,0.3,0.0,-0.5999999999999999,0.3,-0.5,0.0,0.6
00097,0.3,1.2999999999999998,0.6,0.3,1.2,0.20000000000000007,0.0,0.0,-1.4999999999999998,1.9,3.5999999999999996,-0.09999999999999998,1.6,-0.5999999999999999
00098,0.0,-0.09999999999999998,-0.8,0.0,0.8999999999999999,3.8999999999999995,0.0,-0.7,0.6,0.6,1.0,-1.7999999999999998,0.0,2.5999999999999996
00099,-0.4,-0.4,1.9,0.0,3.0,1.2999999999999998,1.2999999999999998,1.6,4.1,2.3,1.2999999999999998,2.9,0.3,1.6
00100,-0.4,-0.7,-1.1,0.0,0.0,1.2999999999999998,0.0,2.5999999999999996,1.2,2.5,0.0,-0.8,0.20000000000000007,0.8999999999999999
00101,0.6,0.6,-1.7999999999999998,0.0,0.0,0.20000000000000007,0.0,0.0,0.0,-0.4,0.0,-1.4999999999999998,0.0,0.0
00102,1.2999999999999998,-0.4,-0.4,0.3,0.0,1.2,0.0,1.9,-0.4,1.9,0.3,-0.09999999999999998,0.0,-0.5999999999999999
00103,-0.4,0.6,0.6,0.0,0.0,-0.09999999999999998,0.0,0.0,0.0,-1.1,0.3,0.8999999999999999,0.0,0.0
00104,0.3,1.6,0.3,0.0,0.0,-0.09999999999999998,0.0,0.0,0.0,2.3,0.0,0.3,1.2999999999999998,0.0
00105,-0.7,0.0,1.2999999999999998,0.3,0.6,2.3,1.2999999999999998,0.3,2.1,1.9,1.2999999999999998,0.20000000000000007,2.5999999999999996,0.0
00106,0.6,0.8999999999999999,0.6,0.3,0.8999999999999999,0.8999999999999999,0.0,0.0,2.0,1.6,1.9,2.5999999999999996,0.6,1.2
00107,1.2999999999999998,0.3,-1.1,0.0,0.0,2.5999999999999996,0.0,-0.4,2.8,2.3,3.3,4.199999999999999,1.2,0.0
00108,-0.4,0.0,0.6,0.0,0.3,4.3,0.0,-0.7,0.0,2.9,0.3,1.7999999999999998,0.3,1.0
00109,0.3,-0.7,0.20000000000000007,1.6,0.0,-1.1,0.0,0.0,0.0,0.8999999999999999,0.0,0.3,-1.9,0.0
00110,-0.4,0.6,0.6,0.0,0.3,-0.8,0.0,0.8999999999999999,0.8999999999999999,1.2999999999999998,0.0,0.4999999999999999,-1.7999999999999998,0.0
00111,0.0,0.3,2.5999999999999996,0.0,2.0,2.0,0.0,0.0,0.8999999999999999,-0.4,0.0,1.2999999999999998,0.0,0.0
00112,1.0,2.0,1.6,0.0,0.6,2.3,0.0,0.3,-1.4999999999999998,1.6,0.0,2.9,1.2999999999999998,0.0
00113,0.0,-0.7,0.3,-0.7,2.9,1.9,0.0,0.8999999999999999,2.5999999999999996,1.2999999999999998,2.1999999999999997,5.3,0.8999999999999999,4.199999999999999
00114,-0.09999999999999998,0.8999999999999999,0.3,0.0,0.0,3.5,0.0,0.0,0.0,4.8,-1.1,0.20000000000000007,1.2999999999999998,-0.4
00115,1.6,0.3,-0.09999999999999998,0.0,0.0,3.5999999999999996,0.0,1.9,1.2,0.6,0.0,4.199999999999999,-0.7,6.5
00116,1.2999999999999998,-0.7,-0.4,0.0,0.0,1.0,0.0,0.0,-2.0999999999999996,3.3,0.0,2.3,-0.7,0.0
00117,1.0,0.3,3.3,3.5999999999999996,0.0,-0.09999999999999998,0.0,4.199999999999999,2.3,0.20000000000000007,0.3,0.3,0.0,1.9
00118,1.9,-0.09999999999999998,0.6,0.0,0.3,-0.09999999999999998,0.0,0.6,3.2,0.8999999999999999,0.0,-0.5,-1.4,4.6
00119,1.2999999999999998,0.3,1.9,0.3,1.2,0.20000000000000007,0.0,0.6,3.0,0.8999999999999999,0.0,0.20000000000000007,-0.09999999999999998,2.1999999999999997
00120,1.9,0.3,0.8999999999999999,-1.1,0.0,0.6,2.0,0.6,-0.09999999999999998,0.3,0.0,3.3,0.0,1.5
00121,0.6,1.2999999999999998,1.6,0.0,4.8,0.8999999999999999,0.0,0.0,0.6,1.6,-0.7,2.9,0.8999999999999999,-0.4
00122,1.6,2.5999999999999996,1.2999999999999998,0.3,1.5,2.0,0.3,1.2,5.5,2.5999999999999996,0.8999999999999999,3.3,2.3,2.0
00123,0.0,0.3,0.6,0.3,0.0,0.3,0.0,0.0,0.8999999999999999,-1.4,0.3,-2.5,1.9,0.0
00124,0.3,1.2999999999999998,-0.09999999999999998,0.0,0.3,0.0,0.0,0.8999999999999999,-2.5,2.5999999999999996,0.0,2.5999999999999996,0.0,4.6
00125,0.6,0.3,0.6,0.0,0.3,-0.09999999999999998,0.0,0.0,0.0,1.6,2.5999999999999996,-0.09999999999999998,0.0,0.8999999999999999
00126,0.3,1.2999999999999998,0.6,1.2,0.3,1.6,0.0,2.3,1.0,1.2,0.3,3.3,0.0,2.3
00127,1.6,0.8999999999999999,0.40000000000000013,0.0,0.0,2.5999999999999996,0.0,0.0,0.6,-1.4999999999999998,0.0,-0.8,0.3,0.3
00128,1.0,2.3,0.20000000000000007,0.3,0.0,0.0,0.0,0.0,2.0,-0.8,-0.09999999999999998,-0.4,0.3,0.0
00129,0.3,1.0,-1.1,0.3,-1.4999999999999998,0.0,0.0,0.0,1.7999999999999998,0.3,0.4999999999999999,1.6,0.8999999999999999,0.0
00130,-0.7,0.3,0.3,0.0,0.0,-0.8,0.0,-0.4,1.7999999999999998,2.1999999999999997,0.6,1.2,-1.9,0.4999999999999999
00131,-0.09999999999999998,-0.8,0.3,0.0,0.0,1.2999999999999998,0.0,0.6,1.6,4.9,0.0,0.8999999999999999,2.0,4.5
00132,-0.8,-1.7999999999999998,0.8999999999999999,2.0,0.20000000000000007,1.0,0.6,0.0,0.3,2.3,-1.4,-0.4,-0.4,0.0
00133,-0.7,0.3,1.0,0.3,0.6,1.6,0.0,2.3,0.3,4.5,0.6,1.2,0.0,0.0
00134,1.9,0.6,0.6,0.0,0.0,1.2999999999999998,0.0,-1.7999999999999998,2.5,0.20000000000000007,0.6,4.6,-1.4999999999999998,6.0
00135,0.3,0.3,1.2999999999999998,0.0,0.0,1.2,0.0,0.3,0.0,2.9,0.0,0.6,0.3,0.0
00136,0.6,1.9,3.8999999999999995,0.0,3.5,4.199999999999999,0.0,1.0,0.8999999999999999,6.2,0.3,2.1999999999999997,1.2,0.0
00137,1.0,0.6,0.6,-0.4,1.0,5.0,0.0,1.2,0.4999999999999999,0.6,0.20000000000000007,-1.1,3.0,2.8
00138,1.6,1.6,1.2999999999999998,2.0,1.2999999999999998,1.2999999999999998,0.0,0.3,1.2999999999999998,4.3,0.0,0.6,2.0,2.5
00139,1.0,1.2999999999999998,-0.09999999999999998,0.6,0.3,-1.7999999999999998,-0.7,0.3,4.5,0.7999999999999999,0.3,4.199999999999999,1.0,-2.2
00140,0.0,-0.7,0.20000000000000007,0.0,-0.7,-0.09999999999999998,0.0,-0.09999999999999998,0.8999999999999999,1.2999999999999998,0.3,-1.7999999999999998,0.3,-1.1
00141,1.2999999999999998,-0.4,-0.4,1.0,2.9,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.0,0.0
00143,0.0,0.0,2.5999999999999996,2.0,0.6,1.2999999999999998,0.0,0.0,0.0,-0.5,2.1999999999999997,0.4999999999999999,2.1999999999999997,0.0
00144,-1.1,-2.0999999999999996,-0.8,0.6,-1.1,1.9,0.3,0.6,0.8999999999999999,3.2,0.8999999999999999,3.5999999999999996,1.7999999999999998,0.6
00145,0.3,-0.4,3.2,0.0,0.0,0.6,0.0,5.1,0.4999999999999999,1.6,2.6999999999999997,1.9,1.2999999999999998,2.5
00146,-0.4,2.3,0.4999999999999999,0.0,0.0,-0.4,0.0,0.3,2.1999999999999997,-0.09999999999999998,0.0,2.5999999999999996,2.5,-0.8
00147,0.0,-0.7,0.3,0.0,0.6,0.20000000000000007,1.0,1.2,1.5,2.1999999999999997,0.8999999999999999,2.3,2.5999999999999996,0.8999999999999999
00148,0.0,0.0,0.3,1.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0
00149,1.0,0.6,1.9,0.0,0.3,4.0,0.0,-0.4,3.0,0.6,0.0,2.9,0.0,1.6
00150,0.0,-0.4,1.2999999999999998,0.3,1.9,-0.09999999999999998,0.0,-0.7,0.7999999999999999,2.8,1.6,1.2,0.0,0.6
00151,-0.7,0.3,1.6,0.0,0.3,0.3,0.0,2.1999999999999997,0.8999999999999999,2.9,0.0,-0.8,-1.7999999999999998,0.0
00152,-0.7,-2.0999999999999996,-1.1,0.0,0.3,0.6,0.0,3.0,3.2,0.3,0.3,0.8999999999999999,0.0,0.6
00153,1.2999999999999998,-0.7,-1.1,0.0,0.0,0.6,0.0,0.0,-0.7,1.6,0.0,1.2,-0.8,0.0
00154,2.5999999999999996,1.2999999999999998,0.8999999999999999,0.0,0.0,0.6,0.0,0.0,0.0,-1.4999999999999998,0.0,-0.4,0.0,-4.9
00155,-0.4,0.0,0.3,0.0,0.0,1.9,0.0,-0.5,0.6,1.6,1.0,-1.4,0.0,0.6
00156,0.3,0.3,-0.09999999999999998,0.0,0.0,-0.4,0.0,0.20000000000000007,-0.7,1.2999999999999998,1.0,3.2,0.7999999999999999,-2.0999999999999996
00157,0.3,0.0,0.3,0.0,0.0,1.2999999999999998,0.0,0.0,0.0,0.8999999999999999,0.3,3.0,0.0,-0.7
00158,2.3,1.2999999999999998,1.6,0.0,3.8999999999999995,-0.4,0.0,0.0,-0.09999999999999998,0.3,0.0,1.9,0.0,0.0
00159,1.2,1.6,1.2,0.0,0.8999999999999999,1.2,0.6,2.5999999999999996,1.6,1.2999999999999998,0.20000000000000007,0.20000000000000007,2.9,1.7999999999999998
00160,0.3,-0.09999999999999998,0.6,0.0,0.0,1.9,0.0,0.3,1.6,3.5999999999999996,2.5999999999999996,2.5999999999999996,2.0,0.8999999999999999
00161,0.6,-0.09999999999999998,-0.4,0.0,0.0,-0.09999999999999998,0.0,-0.5,1.1,1.1,-0.19999999999999996,0.7999999999999999,-0.19999999999999996,2.5999999999999996
00162,-0.7,-0.7,1.6,0.0,0.3,-0.8,0.0,0.8999999999999999,1.2,2.5999999999999996,0.0,4.6,2.9,1.0
00163,0.3,0.0,-0.4,1.5,-1.7999999999999998,2.9,0.0,-0.4,0.0,-0.5,0.0,2.5999999999999996,2.0,0.0
00164,2.0,2.9,2.5999999999999996,0.0,0.0,4.0,0.0,0.20000000000000007,0.6,1.2,1.0,-0.5,3.0,0.20000000000000007
00165,1.6,2.3,0.4999999999999999,0.0,0.0,0.6,0.0,0.8999999999999999,1.5,1.9,0.3,2.5,-1.7999999999999998,0.8999999999999999
00166,3.5999999999999996,4.0,3.8999999999999995,0.8999999999999999,1.7999999999999998,3.3,0.0,-0.09999999999999998,0.6,1.2,1.2,0.6,3.0,1.0
00167,-0.7,0.3,0.20000000000000007,0.0,0.0,-0.09999999999999998,0.0,0.3,0.6,1.2999999999999998,0.0,-0.8999999999999999,0.0,1.9
00168,0.3,0.3,1.6,0.0,0.0,3.5999999999999996,0.0,1.2999999999999998,3.3,1.6,-0.5,1.6,1.9,0.8999999999999999
00169,0.6,0.8999999999999999,0.8999999999999999,0.0,0.3,2.9,2.0,0.0,-2.0999999999999996,1.9,-1.4,1.6,-0.7,-0.7
00170,1.2999999999999998,0.0,1.6,0.0,1.2999999999999998,0.0,0.0,0.0,0.8999999999999999,-0.8,0.3,0.6,2.0,0.0
00171,1.0,1.2999999999999998,1.2999999999999998,3.3,0.3,2.3,0.0,0.6,2.9,2.5,0.3,2.9,0.0,0.0
00172,0.3,0.0,1.2999999999999998,0.0,0.0,2.3,0.0,0.0,0.0,2.3,0.3,1.6,0.8999999999999999,0.0
00173,1.0,0.3,0.3,1.0,-0.7,3.8999999999999995,0.0,3.0,-0.4,3.2,0.3,1.9,4.199999999999999,1.0
00175,0.3,0.3,0.3,0.6,-0.4,2.1999999999999997,0.3,0.0,-0.09999999999999998,2.3,0.6,1.9,3.0,0.0
00176,1.2999999999999998,1.0,1.6,0.0,0.6,1.9,0.0,0.3,0.0,2.0,0.0,4.3,-0.8,0.0
00177,0.8999999999999999,-0.5,-0.09999999999999998,0.0,0.0,-0.4,0.0,0.3,2.3,1.6,0.0,1.2999999999999998,-0.09999999999999998,0.0
00178,1.0,0.3,0.6,0.0,0.0,1.6,0.6,0.0,0.20000000000000007,-0.5,0.0,0.8999999999999999,0.3,-0.7
00179,0.6,1.2999999999999998,1.6,0.0,0.3,2.3,0.0,-0.4,0.3,2.3,0.0,0.4999999999999999,0.4999999999999999,2.5999999999999996
00180,0.3,0.3,-0.09999999999999998,0.0,-0.7,3.3,0.0,2.9,0.3,2.3,0.0,-0.5,0.0,3.1
00181,1.2999999999999998,0.3,0.6,0.0,1.9,2.3,0.0,-0.8,-1.7999999999999998,1.6,0.0,1.0,-0.8,0.6
00182,1.0,0.0,1.6,0.3,0.6,0.6,0.0,-1.1,2.9,2.5999999999999996,1.9,1.9,0.3,0.3
