,article,target
123,교원들 확진에 과도한 방역 업무까지 정상 수업 힘들어 하루 평균 만명에 가까운 학생 확진 아이 감염 우려  지난 일 한 초등학교 학교 관계자 및 대한적십자사 서울특별지사 봉사자들이 학생들에게 나눠줄 코로나 신속항원검사 키트 소분 작업을 하고 있다 연합뉴스 신종 코로나바이러스 감염증코로나 오미크론 확산세에 일선 교실의 혼란이 커지고 있다 학생 확진자는 물론 교원 감염자까지 쏟아져 나와서다 교원들은 확진에 과도한 방역업무까지 더해지면서 수업이 제대로 되지 않는 상황이라고 호소했고 학부모들은 안전한 곳이라던 학교가 위험해졌다고 우려했다 일 교육부에 따르면 지난 일 기준 새 학기 개학 이후 모두 만명의 교원이 코로나에 감염됐다 하루 평균 명 꼴이다 이달 일부터 계산하면 교원확진자는 모두 만명에 달한다 교원 확진자가 늘어나다 보니 현장에서는 수업이 정상적으로 이뤄지지 않고 있다고 토로한다 경기도의 한 초등학교 교사는 교사 확진자가 나오면 다른 교사가 또 안되면 교장교감까지 나서 수업을 대신하는 방식으로 버티다 결국 온라인 수업으로 전환하는 상황이라며 보결결원이 생겼을 경우 그 자리에 적합한 사람을 보충하는 일과 코로나 관련 보고까지 챙기고 있다고 토로했다 조성철 한국교원단체총협회 대변인은 교육당국에서 내려오는 지침이 자꾸 변하면서 현장에서는 혼란만 커지고 있다며 원격수업 전환 기준에 학생 기준만 두지 말고 교사 확진에 따른 기준도 함께 마련돼야 한다고 말했다 교원들은 학생 확진자 통계 업무 등이 교원에게 맡겨져 업무가 늘었다고 호소한다 결석이 많다 보니 수업을 챙기며 보결하기도 바쁜 교원들에게 일이 몰렸다는 것이다 정소영 전국교직원노동조합 대변인은 신속항원검사 키트를 교사가 직접 소분하는 일이 잦고 일부 교육지원청에서는 학교에 직접 키트를 받아가라고 통보하기도 한다며 결석하는 아이들이 많아 출석확인도 힘든 상황에서 교육당국의 방침마저 명확하지 않아 현장에서는 정신이 하나도 없다고 아우성친다고 토로했다 일 오전 경기 화성시의 한 초등학교 앞에서 아이들이 등교를 하고 있다 뉴스 학부모들은 아이 감염에 우려를 표하고 있다 그동안 교육부는 학교가 상대적으로 안전한 곳이라며 학생들의 등교를 독려했다 유은혜 부총리 겸 교육부 장관은 오미크론이 정점으로 향하던 지난달 다른 시설보다 학교는 방역 등이 잘 돼 왔고 안전했다며 정상등교에 대한 의지를 내비치기도 했다 하지만 정부가 안전한 곳이라던 학교에서는 새 학기 시작 이후 지난 일까지 모두 만명의 학생이 코로나에 감염됐다 하루에 확진되는 학생만 평균 만명에 달할 정도다 초등학생 아이를 둔 한 학부모는 확진자가 명도 나오지 않던 지난해 상반기 상황에서는 온라인 수업을 하더니 감염자가 만명이나 되는데 이제 학교로 나오라고 한다며 정말 학교가 안전한 건지 교육당국이 믿음을 주지 못하고 있다고 지적했다,2
124,동영상 뉴스 앵커 봄이 왔나 했는데 엊그제 강원도에는 폭설이 내렸죠 이후에도 꽃샘추위가 이어지고 있고요 그래도 남녘에는 활짝 핀 매화가 절정을 넘어가고 있습니다 오점곤 기자가 취재했습니다 기자 봄하면 무조건 떠오르는 곳 섬진강을 사이에 두고 지리산 봉우리와 매화 꽃밭이 나란히 펼쳐져 있습니다 가뭄에 꽃샘추위에 예년보다는 주일가량 늦게 피어난 매화 그래서 반가운 마음은 더 큽니다 홍설아이명석  전남 순천광양  꽃도 꽃인데 생각보다 사람도 많고 오랜만에 좀 걷기도 하고 활기차고 좋은 것 같아요 전날 내린 봄비에 흠뻑 젖어 눈처럼 하얀 청매화 그 사이사이로 살짝 얼굴을 내민 붉은 홍매화 여기에 원색의 옷을 두른 사람꽃이 더해지면서 섬진강 옆 봄의 정취는 더 다채롭습니다 김규나  초등 년 대구 수성구  엄마 아빠랑 캠핑하고 나서 매화 보러 왔어요 보니까 어떤가요 색깔이랑 재미있고 신기하기도 했어요 오랜만에 꽃구경에 나선 사람들 물결로 도로는 주차장이나 다름 없습니다 하지만 평생 매화와 매실 연구라는 오로지 한우물만 파온 농사꾼에게 사람과 꽃이 어우러진 오늘의 봄 풍경은 하늘이 준 축복입니다 홍쌍리  매실 농원 대표 전남 광양  계단 계단 올라갈 때마다 매화꽃향기는 내 딸이지 매실 향기는 내 아들이지 아침 이슬아 너는 내 보석이지 이틀 전 내린 눈이 그대로 남아 있을 정도로 아직 남쪽의 바람결은 차갑습니다 저 멀리 산꼭대기에는 지금 하얀 눈이 쌓여 있는데요 올해는 꽃샘추위 때문에 계절 시계의 똑딱거림이 조금은 늦춰진 것 같습니다 그럼에도 불구하고 봄은 이렇게 선명하게 지금 우리 곁에 와 있습니다 YTN 오점곤입니다  당신의 제보가 뉴스가 됩니다 카카오톡 YTN 검색해 채널 추가 전화  메일 socialytncokr,2
125,일 낮 시분쯤 경북 경주시 문무대왕면 와읍리 국도 옆 산에서 산사태가 발생해 인근에 있던 난장을 덮쳤다 이 사고로 대 상인이 다쳐 병원으로 이송됐지만 생명에는 지장이 없는 것으로 알려졌다 이곳 난장은 주민들이 매주 일요일마다 나물 등을 판매하는 곳이다독자제공뉴스  News 최창호 기자 경주뉴스 최창호 기자이성덕 기자  뒷편에서 돌이 굴러내리는 소리가 들려 주변에 있던 할머니들과 함께 대피했심더 분 사이에 바위들이 계속 떨어져 산 전체가 무너져 내리는 줄 알고 도망가고 싶어도 다리가 떨려서 꼼짝도 못했니더 일 낮 시분쯤 경북 경주시 문무대왕면 와읍교 옆 국도 호선 인근 산에서 산사태가 발생 도로를 따라 일요일 마다 열리는 난장길가에 물건을 임시로 벌여 놓고 파는 장을 덮쳤다 이 사고로 난장 상인 대 A씨여가 굴러떨어진 바위 등에 다리 등을 다쳐 병원으로 이송돼 치료를 받았지만 다행히 추가 인명 피해는 발생하지 않았다 대형참사로 이어질 뻔 한 이번 사고는 함께 난장에 나왔던 상인의 순간적인 판단으로 큰 피해를 피할 수 있었던 것으로 확인됐다 당시 사고 현장을 목격했던 상인 B씨여는 장 뒷편에서 돌이 굴러내리는 소리가 계속 들렸고 옆에 있던 할머니들에게 산 사태가 날 것 같다빨리 대피해야 할 것 같다고 말한 뒤 함께 자리를 떠났다고 말했다 B씨의 순간적인 판단으로 상인 명은 재빨리 자리를 벗어나 화를 면할 수 있었다 일 낮 시분쯤 경북 경주시 문무대왕면 와읍리의 야산에서 암석이 차선 국도 일부를 덮치는 산사태가 발생 출동한 소방당국이 현장 수습을 펼치고 있다 이 사고로 현재까지 대 할머니가 머리와 다리를 다쳐 병원으로 이송됐다 경주소방서 제공 뉴스  News 이성덕 기자 일 낮 시분쯤 경북 경주시 문무대왕면 와읍리 국도 옆 산에서 산사태가 발생해 인근에 있던 난장을 덮쳤다 이 사고로 대 상인이 다쳐 병원으로 이송됐지만 생명에는 지장이 없는 것으로 알려졌다 이곳 난장은 주민들이 매주 일요일마다 나물 등을 채취해 판매하는 곳이다독자제공뉴스  News 최창호 기자 사고가 난 난장은 도로변에 약 m정도 펼쳐져 당시 여 명의 상인이 나물 등을 판매하고 있었던 것으로 전해졌다 이곳은 매주 일요일마다 지역민들이 나물 등 지역 특산물을 채취해 판매하는 곳이며 허가를 받은 정식 장터는 아닌 것으로 확인됐다 사고 순간을 목격했던 상인들은 이렇게 큰 사고가 날 줄 몰랐다 젊은사람B씨이 아니었으면 큰일 날 뻔했다며 놀란 가슴을 쓸어내렸다 사고 현장을 찾은 주낙영 경주시장은 큰 피해가 없어 다행이라며 빠른 시일내 경북도와 협의해 대책을 강구하겠다고 말했다 이날 산사태로 약 여t의 토사가 도로를 덮쳐 양방향 통행이 통제됐다,2
126, 책임 수사제 등 검경 수사권 재조정 공약 여소야대 지형도에 당장 형소법 개정 어려워 시행령 개정 검찰 직접수사 범위 확대는 가능 이데일리 하상렬 기자 검찰 위상 복원을 내건 윤석열 정부 출범을 앞두고 검경 수사권 재조정이 예상되면서 검찰 내부에선 이를 반기는 분위기가 감지되고 있다 새 정부 출범 이후에도 여소야대 형국은 이어질 전망이라 형사소송법 개정까지는 어렵다는 의견이 나온다 다만 시행령 개정으로 검찰 직접수사 범위를 확대하는 수사권 재조정은 가능할 전망이다 서울 서초구 서울중앙지검사진연합뉴스 일 법조계에 따르면 윤석열 정부의 사법 분야 핵심 정책은 검찰의 독립중립성 강화에 따른 위상 회복이다 문재인 정부가 검찰 권한을 분산시켰다면 윤석열 정부는 검찰 권한의 복권을 시사하고 있다 윤 당선인 측이 구상하는 검찰권한의 복권 방안 중 대표적인 게 검경 수사권 재조정이다 지난해부터 시행된 검경 수사권 조정 이후 검찰은 이른바 대 범죄부패경제공직자선거방위사업대형참사 사건에 대해서만 직접 수사가 가능해졌다 나머지 범죄 수사는 경찰에 맡긴 뒤 수사가 미흡하다고 판단될 때 검찰이 경찰에 보완 수사를 요구할 수 있다 이같은 수사권 조정 이후 사건 처리가 늦어지고 있다는 비판이 나온다 윤 당선인은 이에 대해 책임 수사제를 해법으로 제시하고 있다 경찰이 사건을 송치하면 검찰이 별도의 수사 보완을 요구하지 않고 직접 수사할 수 있도록 하는 내용으로 수사권을 재조정하겠다는 것 수사 지연을 막고 수사의 책임 소재를 분명히 하겠다는 취지도 담겼다 검찰 내부에선 수사권 재조정 가능성을 주시하는 분위기가 감지된다 한 재경지검 검사는 수사권 조정 후 검찰의 직접 수사 범위를 벗어난 사건은 경찰 수사를 그대로 받아들일 수 밖에 없다면서 보완 수사 요구도 수차례 하기에는 현실적으로 제약이 많으며 경찰이 수사하는 경우 검찰에 송치하지 않으면 검찰로서는 사건이 어떻게 종결됐는지 알 방법이 없다며 제도 개선을 요구했다 법조계에선 시행령 개정을 통한 검찰의 직접 수사 범위를 확대하는 방향으로 수사권이 재조정될 것이란 관측이 나온다 검찰청법은 검사는 부패범죄 등 대통령령으로 정하는 중요 범죄 수사를 개시할 수 있다고 규정하고 있다 이에 따른 대통령령검사의 수사개시 범죄 범위에 관한 규정은 검찰의 직접수사 범위를 대 범죄로 제한하고 있다 대통령령 개정으로 검찰의 직접 수사 범위를 확대하는 방안은 가능한 셈이다 반면 수사권 재조정에 신중을 기해야 한다는 의견도 있다 검경 수사권 조정이 이제 시행 년을 갓 지난 시점이라 재조정에 대한 시기상조론이 나오는 것 대검 검찰개혁위원을 지낸 변호사는 국민적 합의로 마련된 제도를 급작스럽게 개정하는 방향은 부적절하다며 어느 정도 경과를 지켜본 뒤 재조정 여부를 논의해도 늦지 않다고 지적했다,2
127,윤기자의 제주스토리 면의 바다인 제주에서 해안가 각 마을마다 수많은 기억과 애환이 녹아있습니다 많은 사람들은 그 절경을 즐기기만 하지만 그 속에 숨겨진 이야기는 실로 무궁무진하기까지 합니다 서귀포시 하원동에는 무지개가 피어나는 절벽이 있습니다 거친 파도가 기암괴석과 만나 물줄기를 뿜어내고 곳곳에서 무지개가 피어오르는 신비로운 공간입니다 에매랄드빛 바다 용암과 파도가 만들어낸 절경을 자랑합니다 이곳의 이름은 팡팽이덕입니다 팡팽이덕 이름마저 참 희안합니다 이 희안한 이름 뒤에는 지난 년대 아득한 기억이 남아있습니다 왜 팡팽이덕일까요 폭약을 던져서 팡 터진다고 팡팽이 큰물고기가 많이 살고 바다에 튀어나와 있는 지형을 말하는 덕이 합쳐져 지어진 지명이라고 합니다 마을 어르신들은 지난 년대 한라산 어승생 저수지 공사 당시 사용됐던 다이너마이트를 이용해 물고기를 잡았다고 합니다 이곳에서는 숭어가 센티미터가 넘을 정도로 큰 물고기가 살았기 때문입니다 그래서 폭약을 해안가에 던져 펑하고 터지면 그곳에서 수면으로 떠오른 물고기를 잡았습니다 배가 고팠던 시설이렇게라도 생계를 유지했던 것이죠 마을에서 팡팽이를 한다고 하면 동네 어르신과 아낙네 개구장이들까지 총 출동을 해서 물고기를 잡았다고 합니다 하지만 당시 폭약을 던지는 과정에 사람이 다치기도 했다는군요 마을주민들은 지난 년쯤 폭약 사용이 중단됐다고 합니다 지금은 상상조차 할 수 없는 일들입니다 지금은 무지개와 파도가 공존하는 공간이지만 그 속에는 애환과 배고픔의 역사도 함께 숨어있습니다 아름다움을 넘어선 제주의 기억이자 애환의 비경입니다,2
128,경향신문 윤석열 대통령 당선인이 일 새 대통령집무실로 지정한 서울 용산구 국방부 청사 한수빈 기자 윤석열 당선인이 일 대통령 집무실을 서울 용산구에 있는 국방부 청사로 옮기겠다고 밝히면서 경찰의 경비경호와 교통 관리에도 큰 변화가 예상된다 서울 종로경찰서가 맡고 있는 청와대 관련 업무가 용산경찰서로 이관되는 등 경비교통정보 분야의 인력 재배치가 불가피해졌다 당장 광화문 중심인 경찰의 집회시위 관리가 달라진다 용산구에 위치한 국방부 인근에서 대규모 집회가 가능한 장소는 전쟁기념관 앞 공터 남영동삼각지용산역을 잇는 한강대로 구간 삼각지이태원역을 잇는 녹사평로 구간 등이다 한강대로 구간은 만명 녹사평로 구간은 만명이 모일 수 있다 자연히 두 지역에 모두 걸쳐 있는 삼각지 일대가 경찰의 집중관리 지역으로 떠오르게 됐다 용산 집무실은 청와대보다 집회시위 관리에 변수가 많다 청와대는 대통령 관저 인근 m 안에서 집회시위를 금지한 집회시위법 조에 따라 근거리 집회가 불가능하지만 용산 집무실은 관저와 별개의 장소에 있어 주변에서 집회를 열 수 있다 그럼에도 경찰은 윤 당선인이 최초에 공약한 광화문보다는 용산에 집무실을 두는 편이 낫다고 본다 광화문 정부종합청사는 부지 면적이 좁아 시위대가 집무실 주변을 에워쌀 수 있지만 용산 국방부 청사는 부지 면적이 넓고 출입문도 많아 그 위험성이 덜하다는 것이다 경찰 관계자는 국방부 청사는 주변에 만명이 모여도 둘러싸기 힘들다 나갈 수 있는 길도 여러 개이고 헬기 이용도 가능하다며 대통령이 어디를 가더라도 경찰에서 신호만 잡아 주면 한강대로와 남산 호 터널 등으로 분 안에 이동이 가능하다고 말했다 청와대 외곽을 경비하는 단과 단 등 서울경찰청 산하 경비부대의 업무도 바뀔 것으로 보인다 청와대는 독립 공간이라 대통령 주변을 지키는 선 경비 청와대 건물을 지키는 선 경비 청와대 외곽을 살피는 선 경비로 업무가 명확히 구분됐는데 이 패러다임을 용산 집무실 경비에는 적용하기 힘들다는 것이다 경찰은 새로운 형태의 교통 관리도 준비하고 있다 앞으로 대통령 출퇴근이나 외부 일정이 있을 때 서울경찰청 교통기동대와 용산서가 용산 일대의 교통신호를 통제하고 차량을 인솔하게 된다 중요한 것은 시민에게 불편을 주지 않으면서도 주변 교통을 적절히 통제하는 것이다 용산은 서울 어디로든 쉽게 갈 수 있는 요충지여서 한남대교반포대교남산터널로 연결되는 녹사평의 경우 년 일 차량 쏠림 현상이 나타난다 대통령 관저의 경우 용산구 한남동에 있는 육군참모총장 공관으로 이전한다면 경찰이 관리하기는 용이하다 공관 뒤로는 성벽처럼 산이 둘러싸고 있고 공관으로 진입하는 길도 한두개 밖에 없어 천혜의 요새에 가깝다는 말이 나온다 경찰 관계자는 대통령 경호와 청사 경비 등은 경호처와 협력해 단과 단에서 하고 집회시위 관리는 지금의 종로서 역할을 용산서가 하게 될 것이라고 말했다,2
129,만 원 인출 고객 대 횡설수설 태도에 범죄 직감 경찰 출동 때까지 시간 끌어 부산의 한 은행 직원이 빠른 대처로 대 고객의 보이스피싱 피해를 예방했다 일 부산은행 장산지점에 따르면 지난 일 오전 시 분 대 남성 A 씨가 자신의 계좌에서 현금 만 원을 인출하기 위해 은행을 방문했다 유난히 초조해 보이던 A 씨를 응대하던 이해리 대리는 A 씨에게 현금 인출 사유를 물었다 은행에서 만 원 이상의 현금을 인출하면 고객에게 현금 인출 경위를 묻는 보이스피싱 예방진단표를 작성하도록 해야 한다 A 씨는 처음에는 집에 전화가 왔고 전화를 끊지 말라고 해서 수화기를 놓고 왔다고 말하다가 갑자기 내 돈을 내가 찾는데 왜 잔소리가 많으냐면서 화를 냈다 횡설수설하는 A 씨의 태도에 보이스피싱임을 직감한 이 대리는 경찰에 신고했다 이 대리는 경찰이 출동할 때까지 A 씨를 안심시키며 시간을 끌었다 A 씨는 출동한 경찰에게도 오히려 은행에서 부르는 경찰은 믿을 수 없고 내가 전화 받은 경찰만 믿을 수 있다면서 다른 은행에서 현금을 뽑겠다며 실랑이를 벌이기도 했다 경찰은 보이스피싱이라고 판단해 A 씨와 함께 A 씨의 집을 방문했다 알고 보니 A 씨는 집 전화로 연락해 경찰을 사칭한 보이스피싱 일당에게 현금 만 원을 송금하려고 했다 심지어 일당의 지시대로 수화기를 통화 중인 상태로 두고 부랴부랴 가까운 은행을 찾은 길이었다 경찰은 추가 피해를 우려해 A 씨의 자녀에게 상황을 설명하고 A 씨를 인계했다 부산은행 장산지점 이해리 대리는 처음 있는 일이라 떨리고 긴장됐지만 교육받은 대로 대처했다면서 앞으로도 고객의 자산을 지키는 것을 은행 직원의 본분으로 생각하고 최선을 다하겠다고 말했다 부산은행 장산지점 윤남진 차장은 보이스피싱은 책임자와 은행 직원이 적극적으로 관심을 가지지 않으면 예방하기 힘든데 직원이 적절하게 대처했던 것 같다고 말했다,2
130,코로나 확산세에 재택치료자 늘자 상비약 수요 급증 일선 약국편의점서 타이레놀 등 일부 약 수급난 겪어 수요가 공급 넘어서동일 성분 다른 약 충분 활용해야 일 오후 기자가 방문한 경기 용인시에 있는 한 편의점에서 판매되는 타이레놀이 소량으로 남아 있다 편의점 측은 비정기적으로 약이 들어오는데 타이레놀 등 코로나에 효과적이라고 알려진 약들은 들어오는 즉시 판매되고 있다고 말했다 사진이세현 기자 신종 코로나바이러스 감염증코로나 확산세로 재택치료자가 늘고 있는 가운데 감기약 수요가 급증하고 있습니다 하지만 일선 약국과 편의점 등에선 수요에 비해 공급을 따라가지 못하는 모양새입니다 오늘일 기자가 방문한 경기 용인시의 A약국에서는 코로나 증세에 효과가 있는 타이레놀을 구매할 수 없었습니다 해열제 등 상비약 역시 판매되지 않고 있었습니다 약국 측은 타이레놀 등 코로나에 효과적인 약들은 들여놓는 즉시 동이 난다며 언제 다시 들어올지도 모른다 우리도 구하지 못하고 있다 타이레놀과 성분이 동일한 약들은 상대적으로 소비자들이 구매를 하지 않는 경향도 있다고 했습니다 A약국 근처에 위치한 B편의점을 방문했습니다 이곳에서는 타이레놀을 소량으로 구매할 수 있었습니다 편의점 관계자는 약이 주 회에서 회 정도 기간을 두고 들어오는데 타이레놀 등 코로나에 효과적이라고 알려진 약들은 곧바로 판매된다며 현재 남아있는 약도 언제 팔릴지 모르는 상황이라고 말했습니다 수도권을 벗어난 지방에서도 사정은 같았습니다 부산에 위치한 C약국은 타이레놀을 구매할 수 없다 언제 들어올지 몇개나 들어올지 모른다고 JTBC에 전했습니다 이같은 현상은 코로나 유행 장기화와 재택 치료 대상 증가에 따른 여파입니다 여기에 증상이 없어도 혹시 모를 일에 대비해 상비약으로 타이레놀 등을 구입하려는 움직임이 일면서 약국과 편의점 등은 수급에 어려움을 겪고 있습니다 정부는 감기약 수급 특별관리에 돌입해 매주마다 각 제약회사로부터 생산과 공급량 보고받는 중입니다 하지만 생산라인이 한정돼 폭발적으로 증가하는 수요를 감당하지 못하고 있습니다 대한약사회 관계자는 오늘 JTBC와 통화에서 코로나 확진자 속도와 증상 대비 의약품을 구매하려는 수요가 공급을 넘어섰다 만여 개가 넘는 일선 약국에 타이레놀 등 일부 약들이 고루 분배되지 않고 있다며 유통 측에선 오는 월 초나 중순이면 해결된다고 하지만 이는 한달 뒤로 막막한 상황이라고 밝혔습니다 그러면서 동일한 성분의 약은 그나마 찾을 수 있는데 구매자들이 이름 있는 타이레놀과 같은 약만 구매하려고 한다 대량구매를 막으려면 정부 등에서 구매 제한을 해야 하는데 사실상 강제할 수 있는 부분도 없다며 호흡기전담클리닉에선 재택치료자들에 타이레놀과 동일한 성분의 타 회사 약을 처방하고 있다 이를 적극 활용할 수 있어야 한다고 했습니다,2
131,현 중앙지검 지휘부 새 정권서 교체 전망과 코드 맞추기 분석도 몸집 불린 공조부 삼성웰스토리 사건에 화력 집중하나 서울중앙지검 CG 연합뉴스TV 제공 서울연합뉴스 성도현 기자  서울중앙지검이 기업들의 저승사자로 불리는 공정거래조사부를 확대 개편하기로 하자 그 배경을 두고 뒷말이 무성하다 적체된 사건 처리를 위해 필요한 조치이긴 하나 정권 교체기에 갑작스러운 인력 충원이라 의아하다는 반응이 나오고 있다 일 법조계에 따르면 서울중앙지검은 일부터 차장 산하의 공정거래조사부에 다른 차장 산하의 검사 명을 추가 투입한다 지난달 반부패강력수사부에서 검사 명이 먼저 투입된 것까지 셈하면 부장검사 포함 총 명 규모가 된다 수사팀도 팀에서 팀으로 재편된다 이번 조직 개편에는 대검 지휘부가 관여하지 않았다고 한다 서울중앙지검 지휘부의 자체 판단이라는 얘기다 검찰 내부에서는 공조부 확대 개편이 업무 필요에 따른 조치라는 의견이 있다 공정위의 고발 사건이 끊임없이 넘어오는 상황에서 기존 인력만으로는 소화하기가 쉽지 않았다는 지적이다 이 때문에 중앙지검 내에서는 년 전부터 공조부 확대 논의가 있었던 것으로 전해진다 그러나 일각에서는 새 정권 출범 후 교체될 현 지휘부가 갑자기 기업 수사에 힘을 쏟는 배경이 궁금하다는 반응도 나온다 정권 교체기라는 시기적 미묘함이 맞물려 있기 때문이다 친 문재인 정권 성향으로 분류되는 현 중앙지검 지휘부가 국민의힘 윤석열 대통령 당선인과의 정책적 코드 맞추기에 나선 것 아니냐는 분석이 나오는 이유다 앞서 윤 당선인은 대선 과정에서 대기업 일감 몰아주기 등 공정한 시장 규칙을 저해하는 행위에 엄정 대응하겠다고 밝혔다 그래픽 삼성그룹 삼성웰스토리 부당지원 개요 검찰 주변에서는 몸집이 커진 공조부의 주요 타깃으로 삼성그룹이 거론되고 있다 공조부는 삼성전자 등 계열사들이 삼성웰스토리에 계열사 급식 물량을 몰아줘 부당지원했다는 고발 건을 지난해 월 공정위에서 넘겨받아 수사해 왔다 수사팀을 늘린 만큼 삼성그룹의 전현직 고위 임원 나아가 이재용 삼성전자 부회장의 승계 문제로까지 수사 범위를 확대하는 것 아니냐는 관측이 나온다 다만 이번 증원을 삼성 수사 확대로 바로 연결 짓는 건 무리라는 시각도 있다 중앙지검 관계자는 증가하는 공정거래 사건의 신속하고 효율적인 대응을 위해 전문성과 역량이 있는 검사들을 추가로 배치하는 것이라며 특정 사건을 위해 인원을 보강하는 건 아니다라고 설명했다 raphaelynacokr,2
132,홀로 두 딸 키운 아버지밤샘 간호에도 결국 숨져 신장이식기저질환코로나 확진인과관계 규명 못해 이 사진은 기사와 직접적인 관련이 없습니다 이미지투데이 서울경제 신종 코로나바이러스 감염증코로나 차 접종을 마친 광주의 한 남성이 숨지면서 가족들이 백신과의 인과관계 규명을 호소하고 있다 지난 일 청와대 국민청원 게시판에는 차 접종 후 사랑하는 동생을 잃었습니다라는 제목의 청원글이 올라왔다 앞서 지난 일 오전 숨진 상태로 발견 된 대 남성 A씨는 사후 코로나 검사에서 양성으로 확인됐지만 백신과의 인과관계를 입증받지 못했다 숨진 A씨는 지난 년 당뇨합병증으로 투석을 준비해야 하는 상황이었지만 친형의 신장이식으로 건강을 되찾을 수 있었다 하지만 평생 면역억제제를 복용해야 하는 기저질환을 앓게 됐다 청원인은 기저질환자는 고령자와 더불어 제일 먼저 백신 접종을 강요 당했고 저희 같은 소시민들은 그게 맞는 줄 알고 정부의 의도대로 접종을 계속 했다고 말했다 유족 측에 따르면 A씨는 차까지 접종한 후 두통 발열 등 이상증세를 보였으나 약을 복용하니 나아졌다고 한다 하지만 A씨는 지난 일 오전 차 접종 후에는 밤부터 열이 너무 올라 해열제를 복용했지만 증상은 나아지지 않았다 청원인은 A씨 딸이 물수건으로 몸을 닦아줘도 열이 내려가지 않았다 며 다음날 식사도 제대로 못했고 아르바이트하던 딸을 태우러 가지 못 할 정도로 몸 상태가 악화 됐다고 설명했다 청원인은 죽은 동생 집에 와 있는데 도저히 잠을 이룰 수가 없다 며 동생이 이혼 후 두 딸을 홀로 키우고 있었는데 앞으로 어떻게 보살펴야 할지 막막하다고 울분을 토했다 또 국가에서 하라는 대로 했는데 죽음에 대한 보상도 받지 못하고 딸들은 세상에 하나밖에 없는 혈육인 아빠를 잃은 것도 모자라 생활을 꾸려 나갈 수도 없게 됐다 며 현재 법적으로는 복지와 일부 현물지원 할인 등이 최대 지원책이라 동사무소 직원도 안타까워 했다고 말했다 끝으로 그는 제발 동생과 같은 죽음이 재발되지 않기 위해 차 접종 및 급성 심근경색에 대한 인과성도 재고 해 주길 바란다 고 재차 호소했다 현재 해당 청원글은 여명이 넘는 국민들이 동의하며 원인 규명을 촉구하고 있다,2
133,오세훈 전날 인수위 사무실서  면담 추가 규제 없다 대통령실 용산 이전 용산 집무실 어떤 모습 서울연합뉴스 용산시대를 열게 된 새 대통령실 공간은 어떤 모습일까 윤석열 대통령 당선인이 취임 후 집무실을 서울 용산구 국방부 청사로 옮기는 계획을 확정하면서 그에 따른 집무실과 주변 공간 구성 방안에 관심이 쏠린다 윤 당선인과 인수위 측이 일 기자회견에서 발표한 내용을 종합하면 국방부 청사 건물에는 대통령 집무실 비서실과 함께 기자실이 들어선다 사진은 이날 공개된 조감도  인수위 제공 재판매 및 DB 금지 photoynacokr 서울연합뉴스 문다영 기자  윤석열 대통령 당선인이 일 청와대 집무실을 용산 국방부 청사로 이전하겠다는 계획을 공식화하자 서울시는 고도 제한 등 용산 일대 개발계획에 당장 큰 변화가 없을 것으로 보면서도 대통령 집무실 이전 영향에 촉각을 곤두세우고 있다 윤 당선인은 이날 대통령직인수위원회 사무실에서 기자회견을 열어 집무실 이전 계획을 발표하면서 용산 지역은 이미 군사시설 보호를 전제로 개발이 진행돼 왔으며 청와대가 이전하더라도 추가적인 규제는 없다고 밝혔다 이에 따라 서울시는 용산 일대 개발정비 사업이 무산되거나 변경 지연될 우려는 일단 해소된 것으로 보고 있다 서울시 관계자에 따르면 오세훈 시장은 전날 윤 당선인과 인수위 사무실에서 만나 용산 집무실 이전과 관련해 신중론 등 여론을 전달했다 이 자리에서 윤 당선인은 용산 지역에 추가적인 도시 규제는 없다는 방침을 오 시장에게 전달한 것으로 전해졌다 대통령 집무실이 들어설 국방부 청사 인근에는 한강로가 특별계획구역과 삼각맨션 특별계획구역 정비사업이 추진 중이다 삼각맨션 특별계획구역의 경우 년에 지어져 올해로 준공 년이 됐으며 지상 층 주상복합 개 동 실의 업무시설 개 동이 들어설 예정이다 이 구역은 준주거지역으로 계획돼 있어 지구단위계획에 따라 최고 m 높이의 건물을 지을 수 있다 하지만 인근 국방부 청사에 대통령 집무실이 들어오면 고도 제한으로 정비사업에 제동이 걸릴 수 있다는 우려가 제기되기도 했다 대통령실 용산 이전 대통령실은 국방부 청사로 서울연합뉴스 한상균 기자  일 국방부 청사 모습 이날 윤석열 대통령 당선인은 청와대 집무실을 용산 국방부로 이전한다고 발표했다 국방부는 합참청사로 옮긴다  xyzynacokr 이에 대해 서울시 관계자는 집무실 이전에 따른 추가적인 도시계획 규제는 없다고 당선인이 말했고 서울시도 그럴 것으로 기대한다고 말했다 이 관계자는 청와대의 경우 인근의 고도 제한은 인왕자연경관지구와 경복궁 주변 고도지구로 인한 것이라며 국방부 청사 인근 지역 고도 제한에 변화가 없을 것으로 안다고 했다 용산구 관계자도 당선인이 대통령실 이전에 따른 영향이 없을 거라 말했기 때문에 아직 별다른 입장이 없다고 말했다 다만 현재도 이태원로에서 한강 이남으로 내려가는 출퇴근길 교통체증이 심하다며 구체적인 그림이 나와야 여파를 알 수 있을 것 같다고 덧붙였다 zeroynacokr,2
