고객번호,패션잡화_하_방문지수
00190,2.8000000000000003
00191,-0.20000000000000018
00192,3.2
00193,3.6
00194,5.6000000000000005
00195,1.6
00196,-0.3999999999999999
00197,-0.7999999999999998
00198,2.2
00199,0.6000000000000001
00200,-1.4000000000000004
00201,1.8
00202,3.8000000000000007
00203,4.2
00204,1.6
00205,1.2000000000000002
00206,-0.20000000000000018
00207,0.8
00208,1.6
00209,3.2
00210,2.4000000000000004
00211,3.4000000000000004
00212,2.6
00213,2.0
00214,0.4
00215,4.2
00216,0.6000000000000001
00217,0.6000000000000001
00218,1.0
00219,-0.3999999999999999
00220,4.6000000000000005
00221,1.2000000000000002
00222,0.8000000000000003
00223,2.4000000000000004
00224,-0.3999999999999999
00225,6.6000000000000005
00226,0.6000000000000001
00227,2.0
00228,2.6
00229,1.2000000000000002
00230,0.3999999999999999
00231,0.4
00232,0.8
00233,0.4
00234,0.8
00235,2.0
00237,1.0
00238,1.8
00239,6.6000000000000005
00240,0.6000000000000001
00241,-0.20000000000000018
00242,4.0
00243,1.4000000000000001
00245,1.2000000000000002
00246,1.4000000000000001
00247,0.8000000000000003
00248,-1.8000000000000003
00249,1.6
00250,0.3999999999999999
00251,1.6
00252,2.0
00253,0.19999999999999996
00254,3.8000000000000007
00255,4.2
00256,1.6
00257,-1.7999999999999998
00258,3.2
00259,4.2
00260,2.2
00261,1.2000000000000002
00262,4.6000000000000005
00263,1.2000000000000002
00264,2.6
00265,1.0
00266,2.2
00267,3.0
00268,2.0
00269,1.0
00270,-1.2000000000000002
00271,3.4000000000000004
00272,2.8000000000000003
00273,4.2
00274,1.6
00275,2.2
00276,0.8
00277,2.2
00278,0.4
00279,1.4000000000000001
00280,2.6
00281,1.4000000000000001
00282,-0.6000000000000003
00283,1.8
00284,0.6000000000000001
00285,3.2
00286,-1.0000000000000002
00289,0.8
00290,2.4000000000000004
00291,0.4
00292,1.4000000000000001
00293,3.2
00294,5.6000000000000005
00295,2.6
00296,0.3999999999999999
00297,2.4000000000000004
00298,3.4000000000000004
00299,5.0
00300,3.0
00301,1.8
00302,2.0
00303,0.4
00304,1.4000000000000001
00305,-0.3999999999999999
00306,0.3999999999999999
00307,2.0
00308,-2.8000000000000007
00309,-0.19999999999999996
00310,3.8000000000000007
00311,0.0
00312,1.0
00313,1.0
00314,1.4000000000000001
00315,0.3999999999999999
00316,3.6
00317,1.6
00318,5.6
00319,0.19999999999999996
00320,0.8000000000000003
00321,1.8
00322,-0.8
00323,4.0
00324,-1.4000000000000004
00325,1.2000000000000002
00326,1.4000000000000001
00327,1.2000000000000002
00328,0.19999999999999996
00329,0.8
00330,0.8
00331,0.8
00332,3.6
00333,-0.19999999999999996
00334,0.19999999999999973
00335,2.6000000000000005
00336,2.4000000000000004
00337,0.3999999999999999
00338,3.8000000000000007
00339,1.2000000000000002
00340,-1.6
00341,2.0
00343,4.0
00344,-0.3999999999999999
00345,0.6000000000000001
00346,4.4
00347,2.2
00348,0.0
00349,2.0
00350,1.4000000000000001
00351,-1.2000000000000002
00352,3.2
00353,1.6
00354,0.8
00355,0.0
00356,2.0
00357,0.8
00358,2.4000000000000004
00359,0.0
00360,1.8
00361,0.8
00362,3.2
00363,-1.6
00364,3.6
00365,4.4
00366,1.0
00367,2.8000000000000003
00368,4.6000000000000005
00369,2.4000000000000004
00370,3.4000000000000004
00371,3.6
00372,3.0
00373,3.4000000000000004
00374,0.8
00375,-0.3999999999999999
00377,2.8000000000000003
00378,1.4000000000000001
00379,1.4000000000000001
00380,1.2000000000000002
00381,1.0
00382,3.8000000000000007
00383,0.6000000000000001
00384,3.6
00385,0.8
00386,3.6
00387,5.6000000000000005
00388,-2.0
00389,1.6
00390,1.8
00391,1.8
00393,0.4
00394,2.4000000000000004
00395,3.2
00396,1.2000000000000002
00397,1.0
00398,2.8000000000000003
00399,1.8
00400,1.4000000000000001
00401,1.2000000000000002
00402,1.2000000000000002
00403,2.4000000000000004
00404,-0.6000000000000003
00405,-0.19999999999999996
00406,2.6
00407,1.2000000000000002
00408,-0.3999999999999999
00409,-1.6
00411,3.0
00412,0.6000000000000001
00413,2.6
00414,0.8000000000000003
00415,6.2
00416,0.5999999999999996
00417,-1.2000000000000002
00418,3.6
00419,1.4000000000000001
00420,-1.0000000000000002
00421,3.2
00422,2.0
00423,2.4000000000000004
00425,2.6
00426,4.0
00427,0.19999999999999996
00428,1.2000000000000002
00429,1.2000000000000002
00430,3.4000000000000004
00431,2.6
00432,2.2
00433,-1.0
00434,1.6
00435,2.8000000000000003
00436,4.2
00438,1.6
00439,-0.6000000000000001
00440,1.6
00441,1.4000000000000001
00442,-0.7999999999999998
00443,0.0
00444,0.19999999999999996
00445,0.8
00446,3.2
00447,2.8000000000000003
00448,2.6000000000000005
00449,-1.4000000000000004
00450,0.6000000000000001
00451,1.0
00452,-0.6000000000000001
00453,1.0
00454,2.2
00455,-0.8
00456,2.0
00457,1.8
00459,1.6
00461,1.4000000000000001
00462,2.6
00463,-0.3999999999999999
00464,4.800000000000001
00465,1.0
00466,2.2
00467,4.0
00468,2.4000000000000004
00469,2.8000000000000003
00471,0.8
00472,2.0
00473,-1.4000000000000004
00474,2.0
00475,1.2000000000000002
00477,1.6
00478,3.0
00479,4.6000000000000005
00480,0.19999999999999973
00481,0.6000000000000001
00482,2.2
00483,1.2000000000000002
00484,0.8
00485,3.4000000000000004
00486,3.0
00487,4.4
00488,0.4
00489,4.0
00490,4.6000000000000005
00491,1.0
00492,2.6
00493,0.8
00494,1.2000000000000002
00496,-0.3999999999999999
00497,0.0
00498,1.4000000000000001
00499,-0.20000000000000018
00500,-0.6000000000000001
00501,3.0
00502,1.2000000000000002
00503,1.2000000000000002
00504,2.2
00505,1.8
00506,2.8000000000000003
00507,0.19999999999999996
00508,3.6
00509,1.8
00510,-0.6000000000000003
00511,-1.2000000000000002
00512,0.19999999999999996
00513,2.2
00514,0.8
00515,1.2000000000000002
00516,2.0
00518,2.6
00519,2.2
00520,0.19999999999999996
00521,3.8000000000000007
00522,0.8000000000000003
00523,0.4
00524,2.4000000000000004
00526,3.6
00527,0.4
00528,-0.19999999999999996
00529,1.6
00530,5.6000000000000005
00531,4.2
00532,-0.19999999999999996
00533,3.4000000000000004
00534,0.4
00535,3.0
00536,2.0
00537,0.4
00538,5.2
00539,4.0
00540,0.0
00541,5.8
00542,6.2
00543,0.8
00544,2.6000000000000005
00545,-0.3999999999999999
00546,4.2
00547,2.4000000000000004
00548,0.0
00549,0.4
00550,3.0000000000000004
00551,0.8
00552,-1.6
00553,2.2
00554,2.2
00555,1.8
00556,-0.6000000000000001
00557,2.4000000000000004
00558,0.4
00559,2.6
00560,0.3999999999999999
00561,3.4000000000000004
00562,2.4000000000000004
00563,0.6000000000000001
00564,2.8000000000000003
00565,0.6000000000000001
00566,1.8
00567,1.4000000000000001
00568,2.8000000000000003
00569,3.0
00570,0.8
00571,1.8
00572,1.0
00573,1.2000000000000002
00574,2.0
00575,0.6000000000000001
00576,3.2
00577,1.0
00578,1.2000000000000002
00579,1.4000000000000001
00580,2.2
00581,-0.6000000000000001
00582,4.2
00583,0.4
00584,1.8
00585,4.0
00586,4.0
00587,-1.2000000000000002
00588,-1.4
00589,-0.3999999999999999
00590,0.8
00592,-1.4000000000000004
00593,0.0
00594,1.6
00595,0.0
00596,0.8000000000000003
00597,2.0
00598,0.8
00599,-0.19999999999999996
00600,7.0
00601,1.0
00602,0.8
00603,2.4000000000000004
00604,1.6
00605,1.0
00606,-2.5999999999999996
00607,4.4
00608,3.2
00609,1.0
00610,1.0
00611,1.6
00612,0.8
00613,-0.6000000000000003
00614,1.4000000000000001
00615,3.8000000000000007
00616,1.8
00617,3.2
00618,3.2
00619,0.4
00620,2.4000000000000004
00621,-0.19999999999999996
00622,1.0
00623,0.8
00624,0.19999999999999996
00625,2.2
00626,6.4
00627,1.6
00628,1.2000000000000002
00629,3.6
00630,-2.0
00631,1.6
00632,1.4000000000000001
00633,-1.0000000000000002
00634,-1.0000000000000002
00635,-0.6000000000000003
00636,2.0
00637,1.6
00638,1.0
00639,2.2
00640,5.4
00641,3.2
00642,0.4
00643,1.4000000000000001
00644,0.0
00645,1.2000000000000002
00646,1.4000000000000001
00647,0.0
00648,2.2
00649,1.4000000000000001
00650,-0.3999999999999999
00651,1.6
00652,-1.0000000000000002
00653,-0.3999999999999999
00654,3.0
00655,-0.19999999999999996
00656,-0.3999999999999999
00657,0.19999999999999996
00658,0.6000000000000001
00659,1.2000000000000002
00660,-0.19999999999999996
00661,2.0
00662,-0.3999999999999999
00663,1.0
00664,5.4
00665,-0.19999999999999996
00666,-0.6000000000000001
00667,3.2
00668,-1.2000000000000006
00669,0.8
00670,2.6
00671,1.6
00672,1.0
00673,0.5999999999999996
00674,1.2000000000000002
00675,2.2
00676,-1.2000000000000002
00677,2.4000000000000004
00678,0.8
00679,0.4
00680,3.4000000000000004
00681,0.0
00682,3.6
00683,0.6000000000000001
00684,0.8
00685,0.4
00686,-0.6000000000000003
00687,2.2
00688,1.8
00689,2.2
00690,1.0
00691,2.0
00692,2.8000000000000003
00693,0.8
00694,2.2
00695,3.6
00696,2.0
00697,-1.0000000000000002
00698,2.0
00699,0.4
00700,-0.6000000000000001
00701,-1.7999999999999998
00702,0.8000000000000003
00703,2.6
00704,1.8
00705,2.8000000000000003
00706,1.8
00707,2.0
00708,0.19999999999999973
00709,-0.3999999999999999
00710,3.4000000000000004
00711,1.0
00712,-1.4000000000000004
00713,-0.8
00714,1.8
00715,-0.3999999999999999
00716,1.6
00717,1.4000000000000001
00718,0.19999999999999996
00719,-0.6000000000000003
00720,0.3999999999999999
00721,3.0
00722,3.8000000000000007
00723,2.0
00724,0.0
00725,0.8
00726,1.4000000000000001
00727,0.3999999999999999
00728,1.0
00729,1.6
00730,0.3999999999999999
00731,-1.0000000000000002
00732,0.8
00733,2.4000000000000004
00734,3.6
00735,1.0
00736,1.2000000000000002
00737,3.8000000000000007
00738,1.6
00739,2.8000000000000003
00740,3.6
00741,-2.0
00742,-0.20000000000000018
00743,2.0
00744,0.19999999999999996
00745,-1.4000000000000004
00746,3.8000000000000007
00747,2.4000000000000004
00748,2.0
00749,0.4
00750,1.8
00752,1.2000000000000002
00754,0.0
00755,3.0
00756,4.0
00757,3.4000000000000004
00758,1.4000000000000001
00759,1.8
00760,-0.19999999999999996
00761,0.4
00762,-0.20000000000000018
00763,0.0
00764,1.8
00765,1.6
00766,0.8
00767,4.0
00768,3.2
00769,4.4
00770,2.8000000000000003
00771,3.4000000000000004
00772,3.6
00773,0.6000000000000001
00774,0.8
00775,3.6
00776,0.6000000000000001
00777,-1.0
00778,3.8
00779,2.0
00780,1.0
00781,4.2
00782,2.2
00783,2.2
00784,-0.19999999999999996
00785,1.4000000000000001
00786,2.4000000000000004
00787,2.8000000000000003
00788,0.19999999999999996
00789,2.0
00790,0.4
00791,0.0
00792,1.8
00793,0.8
00794,0.0
00795,2.8000000000000003
00796,-0.3999999999999999
00797,0.6000000000000001
00799,0.8
00800,2.6
00801,2.0
00802,1.2000000000000002
00803,-0.8
00804,0.4
00805,0.4
00806,2.0
00807,2.0
00808,4.800000000000001
00809,0.8
00810,2.2
00811,4.6000000000000005
00812,3.2
00814,2.4000000000000004
00815,-0.20000000000000018
00816,-1.4000000000000004
00817,1.0
00818,2.4000000000000004
00819,0.8
00820,1.2000000000000002
00821,0.19999999999999996
00822,2.2
00823,3.4000000000000004
00824,0.3999999999999999
00825,0.19999999999999996
00826,2.8000000000000003
00827,2.2
00828,1.2000000000000002
00829,0.8
00830,-0.19999999999999996
00832,2.0
00833,0.0
00834,4.6000000000000005
00835,0.0
00837,1.8
00838,0.8000000000000003
00839,-1.4000000000000004
00840,0.4
00841,1.2000000000000002
00842,3.2
00843,2.6
00844,0.8
00845,-0.3999999999999999
00846,0.3999999999999999
00847,4.0
00848,0.3999999999999999
00849,1.8
00850,3.2
00852,-1.2000000000000002
00853,-0.19999999999999996
00854,0.8000000000000003
00855,2.2
00856,3.0
00857,3.4000000000000004
00858,-1.0000000000000002
00859,1.4000000000000001
00860,1.4000000000000001
00861,-0.7999999999999998
00862,1.0
00863,1.8
00864,2.6
00865,4.4
00866,0.3999999999999999
00867,2.8000000000000003
00868,-0.19999999999999996
00869,3.0000000000000004
00870,1.2000000000000002
00871,0.19999999999999996
00872,-0.19999999999999996
00873,0.4
00874,3.6
00875,1.0
00876,1.8
00877,4.6000000000000005
00878,2.6
00879,1.2000000000000002
00880,-0.8
00881,-0.19999999999999996
00882,1.2000000000000002
00883,0.4
00884,-0.3999999999999999
00885,-1.0000000000000002
00886,-1.4000000000000004
00887,3.6
00888,0.8
00889,3.2
00890,1.0
00891,1.4000000000000001
00892,0.0
00893,1.6
00894,2.0
00895,1.2000000000000002
00896,0.19999999999999996
00897,6.2
00898,0.6000000000000001
00899,0.8
00900,-0.19999999999999996
00901,0.4
00903,-0.20000000000000018
00904,-0.3999999999999999
00906,3.0
00907,1.2000000000000002
00908,-0.6000000000000001
00909,2.4000000000000004
00910,1.2000000000000002
00911,0.0
00912,0.0
00913,0.19999999999999996
00914,2.6
00915,3.8
00916,1.2000000000000002
00917,0.4
00918,-0.6000000000000003
00919,2.2
00920,2.6
00921,3.8
00922,-0.7999999999999998
00923,1.2000000000000002
00924,1.2000000000000002
00925,2.0
00926,1.6
00927,-0.3999999999999999
00928,3.8
00929,-0.3999999999999999
00930,2.6
00931,-1.4000000000000004
00932,2.0
00933,6.2
00934,1.2000000000000002
00935,1.6
00936,2.2
00937,-1.2000000000000002
00938,5.4
00939,-1.2000000000000002
00940,5.8
00941,3.0
00942,0.4
00943,0.19999999999999996
00944,2.2
00945,1.8
00946,-0.3999999999999999
00947,0.8
00948,1.6
00949,-0.7999999999999998
00950,3.0
00951,4.4
00952,0.19999999999999996
00953,2.8000000000000003
00954,0.8000000000000003
00955,4.6000000000000005
00956,3.6
00957,3.2
00958,3.6
00959,2.8000000000000003
00960,-1.2000000000000002
00961,-0.8
00962,1.2000000000000002
00963,1.8
00964,0.8
00965,0.19999999999999973
00966,2.2
00967,0.19999999999999996
00968,1.8
00969,2.4000000000000004
00970,1.2000000000000002
00971,1.2000000000000002
00972,0.8000000000000003
00973,5.0
00974,0.4
00975,4.0
00976,-0.6000000000000001
00977,0.0
00978,5.0
00979,-0.8
00980,3.8
00981,3.4000000000000004
00982,3.8
00983,-0.19999999999999996
00984,0.4
00986,1.8
00988,0.0
00989,0.0
00990,2.4000000000000004
00991,0.0
00992,-0.7999999999999998
00993,0.8
00994,4.4
00995,0.6000000000000001
00996,1.4000000000000001
00997,2.0
00998,3.2
00999,-0.3999999999999999
01000,2.4000000000000004
01001,-0.6000000000000003
01002,2.6
01003,2.0
01004,-1.0000000000000002
01005,3.2
01006,3.8000000000000007
01008,1.0
01009,1.2000000000000002
01010,-0.6000000000000003
01011,3.4000000000000004
01012,2.2
01013,2.0
01014,2.8000000000000003
01015,-0.6000000000000003
01016,0.4
01017,2.8000000000000003
01018,-0.3999999999999999
01019,0.19999999999999973
01020,1.4000000000000001
01021,0.4
01022,2.8000000000000003
01023,1.0
01024,3.2
01025,-0.8
01026,3.0
01027,0.19999999999999996
01028,1.0
01029,0.6000000000000001
01030,2.2
01031,0.4
01032,1.0
01033,3.4000000000000004
01035,3.8
01036,1.4000000000000001
01037,0.19999999999999996
01038,0.0
01039,1.6
01040,0.5999999999999996
01041,1.2000000000000002
01042,0.0
01043,-0.20000000000000018
01044,4.2
01045,2.2
01046,4.800000000000001
01047,-2.2
01048,1.0
01049,2.2
01051,-0.8
01052,2.2
01053,0.6000000000000001
01054,2.0
01055,2.4000000000000004
01056,0.6000000000000001
01057,-1.2000000000000002
01058,1.2000000000000002
01059,1.6
01060,1.7999999999999998
01061,2.2
01062,-0.20000000000000018
01064,-0.8
01065,0.8000000000000003
01066,0.5999999999999996
01068,0.3999999999999999
01069,-0.20000000000000018
01070,3.0000000000000004
01071,-2.0
01072,1.8
01073,1.4000000000000001
01075,2.4000000000000004
01076,4.0
01077,1.2000000000000002
01078,0.4
01079,-0.3999999999999999
01080,0.4
01081,0.4
01082,0.4
01083,1.2000000000000002
01084,6.200000000000001
01085,1.0
01086,2.4000000000000004
01087,0.3999999999999999
01088,1.2000000000000002
01089,1.6
01090,-0.20000000000000018
01091,4.0
01092,0.8
01094,1.6
01095,2.6
01096,5.4
01097,-0.6000000000000003
01098,-0.20000000000000018
01099,-0.6000000000000003
01100,1.2000000000000002
01101,1.4000000000000001
01103,2.2
01104,5.2
01105,-0.3999999999999999
01106,-0.19999999999999996
01107,-1.0
01108,1.0
01110,2.0
01111,1.2000000000000002
01112,0.8
01113,0.4
01114,3.0
01115,1.8
01116,0.8
01117,3.2
01118,2.0
01119,1.6
01120,3.8000000000000007
01122,2.0
01123,2.4000000000000004
01124,5.2
01125,3.8
01126,3.8
01127,0.19999999999999996
01128,5.6000000000000005
01129,1.2000000000000002
01130,1.8
01131,0.8
01133,1.2000000000000002
01134,3.2
01135,0.0
01136,0.3999999999999999
01137,3.6
01138,2.2
01139,3.4000000000000004
01140,2.2
01141,2.4000000000000004
01142,-1.4
01143,2.4000000000000004
01144,-1.0000000000000002
01146,2.8000000000000003
01147,0.8
01148,1.2000000000000002
01149,0.4
01150,-2.2
01151,3.4000000000000004
01152,0.4
01153,0.0
01154,4.800000000000001
01155,3.2
01156,0.4
01157,1.6
01158,1.8
01159,0.4
01160,2.0
01161,1.6
01162,1.8
01163,2.2
01164,-1.2000000000000002
01165,-0.3999999999999999
01166,0.0
01167,0.6000000000000001
01168,3.6
01169,-0.19999999999999996
01170,1.8
01172,3.6
01173,1.2000000000000002
01174,1.4000000000000001
01175,0.8000000000000003
01176,0.19999999999999973
01177,0.4
01178,-0.20000000000000018
01179,1.8
01180,1.8
01181,1.8
01182,2.8000000000000003
01183,0.4
01184,2.4000000000000004
01185,0.19999999999999973
01186,0.5999999999999996
01187,3.4000000000000004
01188,1.8
01189,3.0000000000000004
01190,3.2
01191,0.8
01192,-1.7999999999999998
01193,0.6000000000000001
01194,1.8
01195,2.6
01196,0.0
01197,1.6
01198,0.3999999999999999
01199,-0.20000000000000018
01200,-1.7999999999999998
01201,2.0
01202,0.19999999999999996
01203,0.19999999999999996
01204,0.8000000000000003
01205,3.2
01206,5.8
01207,3.6
01209,2.2
01210,2.6
01211,-0.8
01212,2.8000000000000003
01213,1.2000000000000002
01214,-0.6000000000000003
01215,0.4
01216,0.4
01217,1.6
01218,1.8
01219,2.4000000000000004
01220,0.8
01221,4.4
01222,0.6000000000000001
01223,0.19999999999999996
01224,5.0
01225,2.8000000000000003
01226,1.4000000000000001
01227,1.6
01228,-0.3999999999999999
01229,0.19999999999999973
01230,3.2
01231,0.4
01232,-2.0
01233,0.0
01234,0.3999999999999999
01235,-1.0000000000000002
01236,-0.6000000000000001
01237,1.8
01238,2.0
01239,2.0
01240,1.6
01241,-0.7999999999999998
01242,-0.3999999999999999
01243,2.8000000000000003
01244,1.0
01245,4.6000000000000005
01246,-0.6000000000000003
01247,1.4000000000000001
01248,0.8
01249,0.4
01250,2.6
01251,0.19999999999999996
01252,2.4000000000000004
01253,0.4
01254,2.8000000000000003
01255,1.8
01256,0.19999999999999996
01257,4.6000000000000005
01258,-0.19999999999999996
01259,0.19999999999999996
01260,3.4000000000000004
01261,2.4000000000000004
01263,2.6
01264,0.19999999999999996
01265,1.8
01266,0.19999999999999996
01267,3.2
01268,6.2
01269,-0.19999999999999996
01270,0.8
01271,2.0
01272,1.2000000000000002
01273,1.6
01274,1.0
01275,1.2000000000000002
01276,1.2000000000000002
01277,0.8
01278,1.0
01279,4.2
01280,2.0
01282,-1.7999999999999998
01283,0.0
01284,0.19999999999999973
01285,-2.2
01286,0.4
01287,2.2
01288,1.8
01289,1.2000000000000002
01290,2.2
01291,4.6000000000000005
01292,0.19999999999999996
01293,4.2
01294,4.4
01295,-1.0000000000000002
01296,0.3999999999999999
01297,-0.20000000000000018
01298,2.0
01299,2.0
01300,0.8
01301,1.2000000000000002
01302,2.6
01304,2.4000000000000004
01305,3.2
01306,1.4000000000000001
01307,1.2000000000000002
01308,1.0
01309,0.8
01310,0.19999999999999996
01311,3.0
01312,1.0
01313,1.0
01314,2.6
01315,0.0
01316,3.8
01317,-1.0000000000000002
01318,1.4000000000000001
01319,1.2000000000000002
01321,0.8
01322,0.3999999999999999
01323,0.4
01324,1.4000000000000001
01325,0.19999999999999996
01326,2.8000000000000003
01327,0.8
01328,-0.6000000000000003
01329,2.2
01331,1.4000000000000001
01332,4.0
01333,3.8
01334,1.0
01335,3.2
01336,1.6
01337,2.0
01338,0.4
01339,2.0
01340,2.0
01341,4.2
01342,0.6000000000000001
01343,-0.3999999999999999
01344,3.0
01345,2.8000000000000003
01346,-0.8
01347,-0.20000000000000018
01348,0.3999999999999999
01349,0.8
01350,0.19999999999999996
01351,1.6
01352,3.6
01353,2.6
01354,3.2
01355,1.8
01356,-0.7999999999999998
01357,0.0
01358,-2.0
01359,0.19999999999999996
01360,-0.6000000000000003
01361,2.4000000000000004
01362,1.2000000000000002
01363,3.6
01364,3.6
01365,-0.6000000000000003
01366,2.4000000000000004
01367,0.3999999999999999
01368,5.8
01369,-0.7999999999999998
01370,-0.8
01372,1.4000000000000001
01373,3.8000000000000007
01374,2.0
01375,2.8000000000000003
01376,2.4000000000000004
01377,3.6
01378,-1.0000000000000002
01380,1.0
01381,3.0
01382,2.8000000000000003
01383,-0.6000000000000001
01384,0.19999999999999996
01385,1.2000000000000002
01386,1.8
01387,2.4000000000000004
01388,1.2000000000000002
01389,0.6000000000000001
01390,-0.8
01391,1.0
01392,0.8
01393,0.4
01394,3.0
01395,0.0
01396,1.8
01397,0.6000000000000001
01398,1.0
01399,3.0
01400,2.2
01401,1.2000000000000002
01402,0.8
01403,0.5999999999999996
01404,1.6
01405,0.4
01406,2.6
01407,2.2
01408,3.2
01409,-2.8000000000000007
01410,0.8
01411,0.8000000000000003
01412,-0.6000000000000003
01413,1.2000000000000002
01414,3.6
01415,-3.8000000000000007
01416,0.0
01417,2.6
01418,3.6
01419,0.8
01420,0.3999999999999999
01421,0.6000000000000001
01422,-0.6000000000000003
01423,1.6
01424,-0.8
01425,0.6000000000000001
01426,1.2000000000000002
01427,2.0
01428,1.2000000000000002
01429,0.8
01430,4.2
01431,1.6
01432,-0.6000000000000001
01433,0.8
01434,0.3999999999999999
01435,3.0
01436,1.6
01437,1.0
01438,-0.19999999999999996
01439,0.8
01440,0.6000000000000001
01441,4.4
01442,5.0
01443,0.3999999999999999
01444,-1.0000000000000002
01445,2.2
01446,0.8
01447,1.4000000000000001
01448,0.8000000000000003
01449,-0.3999999999999999
01450,3.6
01451,1.4000000000000001
01452,-0.3999999999999999
01453,0.4
01454,2.6000000000000005
01455,4.0
01456,0.6000000000000001
01457,1.4000000000000001
01458,-2.4000000000000004
01459,3.6
01460,2.2
01461,0.8000000000000003
01462,-1.0000000000000002
01463,-0.8
01464,0.19999999999999996
01465,2.8000000000000003
01466,3.6
01467,-0.3999999999999999
01468,1.6
01469,1.2000000000000002
01470,1.2000000000000002
01471,2.4
01472,2.4000000000000004
01473,1.2000000000000002
01474,1.4000000000000001
01475,2.8000000000000003
01476,0.19999999999999973
01477,-1.6000000000000005
01478,2.0
01479,2.0
01480,4.0
01481,3.6
01482,2.6
01483,1.6
01484,1.2000000000000002
01485,-1.4000000000000004
01486,0.19999999999999996
01487,0.8
01488,1.0
01489,-0.8
01490,1.0
01491,1.2000000000000002
01492,4.2
01493,2.6
01494,0.6000000000000001
01495,6.6
01496,4.2
01497,0.0
01498,0.3999999999999999
01499,1.2000000000000002
01500,1.4000000000000001
01501,2.4000000000000004
01502,3.2
01503,4.6000000000000005
01504,0.0
01505,1.6
01506,0.8
01507,1.6
01508,2.2
01509,1.6
01510,2.6
01511,1.6
01512,2.4000000000000004
01513,2.0
01514,2.2
01515,0.8000000000000003
01516,-0.20000000000000018
01517,0.8
01518,-2.0
01519,1.8
01520,1.0
01521,-1.2000000000000002
01523,0.0
01524,1.2000000000000002
01525,-0.8
01526,0.3999999999999999
01527,2.6
01528,0.3999999999999999
01529,-0.3999999999999999
01530,0.3999999999999999
01532,-1.4000000000000004
