고객번호,의류_중_방문지수
00331,1.2000000000000002
00332,3.6
00333,1.6
00334,2.6
00335,2.6
00336,0.19999999999999996
00337,-1.0000000000000002
00338,0.4
00340,2.4000000000000004
00341,1.4000000000000001
00343,1.6
00344,2.4000000000000004
00345,3.0
00346,0.8
00347,1.4000000000000001
00349,1.4000000000000001
00350,2.0
00351,3.6
00352,2.8000000000000003
00353,0.4
00355,2.6
00356,1.4000000000000001
00357,0.8
00358,2.8000000000000003
00359,0.8
00361,3.6
00363,4.2
00364,1.6
00365,-1.2000000000000002
00368,0.3999999999999999
00369,3.0
00370,-0.6000000000000001
00373,1.6
00374,2.0
00375,1.6
00377,6.4
00378,0.0
00379,2.2
00380,0.4
00381,0.8
00382,2.8000000000000003
00383,-1.6
00386,7.4
00387,-1.8000000000000003
00388,0.8000000000000003
00389,1.2000000000000002
00392,1.2000000000000002
00393,3.4000000000000004
00394,2.2
00396,0.0
00398,2.8000000000000003
00399,3.8000000000000007
00400,2.0
00401,3.8000000000000007
00402,0.6000000000000001
00404,1.4000000000000001
00405,1.2000000000000002
00407,0.19999999999999996
00408,0.8
00409,2.8000000000000003
00411,1.2000000000000002
00412,2.0
00413,3.4000000000000004
00414,0.4
00415,1.8
00416,6.6
00417,0.3999999999999999
00418,1.6
00419,2.2
00420,0.8
00421,4.2
00422,1.8
00423,3.4000000000000004
00425,4.4
00426,3.8
00427,2.2
00428,-0.6000000000000003
00429,0.8
00430,3.2
00431,1.6
00432,1.6
00433,1.8
00434,0.8
00435,0.8
00436,0.6000000000000001
00438,3.8000000000000007
00440,1.6
00441,4.800000000000001
00443,2.2
00444,0.8
00447,1.8
00448,7.0
00449,4.6000000000000005
00450,-0.19999999999999996
00451,-0.3999999999999999
00452,1.6
00453,3.6
00454,3.0000000000000004
00455,0.8
00456,0.0
00457,1.4000000000000001
00461,0.4
00462,2.2
00463,0.8
00464,-0.3999999999999999
00465,0.0
00466,3.6
00467,2.4000000000000004
00468,0.6000000000000001
00469,1.0
00471,2.2
00472,-0.19999999999999996
00473,0.8
00474,4.4
00475,0.4
00477,1.6
00478,0.8
00479,0.8
00480,-0.6000000000000003
00481,-1.2000000000000002
00482,0.0
00483,0.8
00484,-0.3999999999999999
00485,0.4
00486,4.4
00488,0.4
00489,1.0
00490,-2.0
00491,1.2000000000000002
00492,5.4
00493,0.8
00494,0.8
00495,0.4
00496,1.0
00498,3.0000000000000004
00500,1.4000000000000001
00501,2.4000000000000004
00502,-0.20000000000000018
00503,3.8
00504,1.6
00505,0.8
00506,1.8
00507,0.4
00508,3.8000000000000007
00509,1.0
00510,2.8000000000000003
00513,2.8000000000000003
00515,-0.19999999999999996
00517,1.0
00518,5.0
00519,4.0
00520,2.6
00521,0.4
00522,1.2000000000000002
00524,-0.19999999999999996
00525,1.6
00526,5.0
00527,0.4
00529,3.6
00530,0.6000000000000001
00531,0.8
00532,4.0
00534,2.8000000000000003
00535,0.8000000000000003
00538,2.8000000000000003
00539,1.4000000000000001
00540,1.4000000000000001
00541,0.0
00542,1.8
00543,2.8000000000000003
00544,4.6000000000000005
00545,2.8000000000000003
00546,1.8
00547,2.2
00548,1.4000000000000001
00549,-0.19999999999999996
00550,5.8
00552,1.6
00553,1.2000000000000002
00554,1.6
00555,-0.3999999999999999
00556,1.2000000000000002
00559,0.8
00560,1.0
00561,3.2
00562,-0.8
00563,1.2000000000000002
00564,2.4000000000000004
00565,-0.3999999999999999
00566,2.4000000000000004
00567,-0.3999999999999999
00569,0.0
00571,1.4000000000000001
00572,1.0
00573,2.4000000000000004
00574,2.2
00575,1.8
00576,2.0
00577,5.8
00578,0.8
00580,1.2000000000000002
00582,2.4000000000000004
00584,1.6
00585,1.4000000000000001
00586,1.8
00587,3.2
00588,-1.0000000000000002
00589,3.2
00590,1.0
00591,1.4000000000000001
00592,2.6
00593,1.2000000000000002
00594,1.6
00595,6.2
00596,1.2000000000000002
00597,0.4
00598,4.2
00599,3.2
00600,2.8000000000000003
00601,0.3999999999999999
00602,1.6
00603,0.0
00604,1.6
00606,-1.0000000000000002
00607,1.4000000000000001
00608,1.4000000000000001
00610,1.0
00611,1.0
00612,-0.6000000000000003
00613,4.800000000000001
00614,6.0
00615,-0.3999999999999999
00617,-0.19999999999999996
00620,2.2
00622,-0.3999999999999999
00625,-0.3999999999999999
00627,1.2000000000000002
00628,1.2000000000000002
00629,0.4
00630,3.6
00631,1.6
00632,1.2000000000000002
00633,1.8
00634,-0.8
00635,-0.8
00637,5.0
00638,2.0
00639,0.19999999999999996
00640,0.8
00641,1.6
00642,0.4
00643,0.4
00644,2.4000000000000004
00645,-0.20000000000000018
00646,0.8
00647,0.4
00648,4.6000000000000005
00649,3.0000000000000004
00651,2.6
00652,5.0
00653,1.0
00654,1.6
00656,3.0
00657,1.2000000000000002
00658,1.8
00660,0.0
00661,2.6
00662,0.4
00664,3.8000000000000007
00665,4.0
00666,1.0
00667,-2.0000000000000004
00669,3.6
00670,2.8000000000000003
00672,1.4000000000000001
00673,2.2
00674,4.6000000000000005
00675,1.6
00676,4.2
00677,1.4000000000000001
00681,2.0
00683,0.0
00684,2.2
00686,2.0
00687,1.8
00689,3.0
00690,2.4000000000000004
00691,1.4000000000000001
00692,2.2
00693,3.4000000000000004
00694,1.2000000000000002
00695,-1.0000000000000002
00696,1.0
00697,1.4000000000000001
00698,1.2000000000000002
00699,-0.6000000000000001
00700,0.0
00701,1.6
00702,1.2000000000000002
00703,5.2
00704,1.8
00705,-0.6000000000000001
00706,1.8
00707,1.8
00708,2.4000000000000004
00709,1.0
00710,0.5999999999999996
00711,2.4000000000000004
00712,0.6000000000000001
00713,6.2
00714,-0.8
00715,2.6
00716,-0.19999999999999996
00717,1.8
00718,-1.0000000000000002
00719,0.0
00723,-0.19999999999999996
00726,0.4
00727,1.2000000000000002
00728,1.8
00729,0.3999999999999999
00730,3.0
00731,2.4000000000000004
00732,-1.4000000000000004
00733,0.8
00735,2.6
00736,0.4
00737,1.4000000000000001
00740,0.4
00741,0.8
00742,2.8000000000000003
00743,1.4000000000000001
00746,5.6000000000000005
00747,0.4
00748,1.8
00749,1.2000000000000002
00752,0.0
00754,2.4000000000000004
00755,3.2
00756,1.4000000000000001
00757,3.4000000000000004
00758,1.8
00759,-0.3999999999999999
00760,1.2000000000000002
00763,2.2
00764,2.2
00765,3.2
00766,1.2000000000000002
00767,2.6
00768,1.2000000000000002
00769,3.2
00770,5.0
00771,0.8
00772,3.4000000000000004
00773,0.8
00774,0.8
00775,1.6
00777,-1.0000000000000002
00778,0.8
00780,0.8
00781,0.3999999999999999
00783,4.6000000000000005
00784,1.6
00785,4.6000000000000005
00786,2.4000000000000004
00787,1.0
00788,3.2
00789,2.2
00791,-2.4000000000000004
00792,0.6000000000000001
00794,1.0
00795,1.6
00796,2.8000000000000003
00797,3.4000000000000004
00798,0.4
00799,7.0
00800,1.8
00801,0.0
00802,1.8
00803,-1.2000000000000002
00805,0.4
00806,-1.4000000000000004
00807,0.0
00808,2.0
00809,3.6
00810,0.19999999999999996
00811,3.2
00812,4.800000000000001
00813,0.4
00814,2.4000000000000004
00815,-2.0
00816,3.0
00817,-1.2000000000000002
00818,-0.19999999999999996
00819,0.8
00820,2.0
00822,1.4000000000000001
00823,3.8000000000000007
00825,2.4000000000000004
00827,3.8000000000000007
00828,1.8
00829,2.8000000000000003
00830,0.8
00831,0.8
00832,2.8000000000000003
00833,-1.4000000000000004
00837,0.8
00838,8.200000000000001
00839,0.4
00840,0.0
00841,1.2000000000000002
00842,1.0
00844,1.8
00845,-0.3999999999999999
00846,-1.4000000000000004
00847,2.6
00848,-2.4000000000000004
00849,-0.6000000000000001
00850,0.8
00852,-1.8000000000000003
00854,2.8000000000000003
00855,1.4000000000000001
00856,2.4000000000000004
00857,3.0
00858,2.8000000000000003
00859,1.0
00861,1.8
00862,0.0
00863,2.4000000000000004
00864,0.4
00865,-1.0000000000000002
00866,3.2
00867,4.2
00868,1.2000000000000002
00869,0.19999999999999996
00870,-0.3999999999999999
00873,1.2000000000000002
00874,1.4000000000000001
00875,0.4
00876,0.8
00878,3.4000000000000004
00879,1.8
00880,2.8000000000000003
00881,0.4
00882,2.4000000000000004
00883,3.6
00884,3.8000000000000007
00885,2.0
00886,1.2000000000000002
00887,1.4000000000000001
00888,1.0
00889,2.8000000000000003
00890,3.2
00891,0.8
00893,3.8000000000000007
00894,1.6
00895,1.6
00897,3.6
00898,0.4
00899,0.0
00900,0.4
00903,2.0
00904,0.6000000000000001
00906,0.4
00907,0.8
00910,0.19999999999999996
00911,-0.6000000000000003
00912,1.0
00913,0.8000000000000003
00914,5.2
00915,3.2
00916,2.4000000000000004
00918,-2.0
00919,-0.7999999999999998
00920,7.800000000000001
00921,-0.19999999999999996
00923,1.4000000000000001
00924,0.5999999999999996
00925,1.2000000000000002
00927,2.8000000000000003
00928,0.4
00929,0.6000000000000001
00930,2.2
00931,0.0
00934,-0.19999999999999996
00935,0.0
00936,1.2000000000000002
00937,0.19999999999999996
00938,1.0
00939,3.4000000000000004
00940,-0.6000000000000001
00941,2.2
00942,2.4000000000000004
00943,5.0
00944,4.6000000000000005
00945,0.8
00946,2.2
00947,3.2
00948,0.8
00949,1.2000000000000002
00950,1.0
00951,0.0
00952,-0.20000000000000018
00953,1.4000000000000001
00954,-3.0
00955,3.4000000000000004
00956,-0.8
00957,4.2
00958,3.2
00959,-1.4000000000000004
00961,0.4
00962,3.8000000000000007
00963,1.8
00964,0.4
00965,2.2
00966,-1.8000000000000003
00967,0.4
00968,0.8
00969,0.8
00971,1.2000000000000002
00972,0.0
00973,2.4000000000000004
00974,0.19999999999999996
00975,-1.0000000000000002
00976,0.4
00977,4.2
00978,3.4000000000000004
00980,2.2
00981,0.8
00982,5.0
00983,2.2
00984,2.2
00986,0.0
00988,1.6
00989,1.2000000000000002
00990,-1.4000000000000004
00991,2.0
00992,6.2
00993,0.6000000000000001
00994,3.4000000000000004
00996,1.4000000000000001
00997,1.0
00998,1.2000000000000002
00999,1.6
01001,6.0
01002,1.6
01004,3.8000000000000007
01005,2.6
01006,4.2
01007,-0.19999999999999996
01008,1.6
01009,0.4
01010,3.0000000000000004
01011,2.0
01013,1.6
01014,-0.3999999999999999
01015,2.2
01016,-0.8
01017,-0.6000000000000003
01018,4.6000000000000005
01019,0.19999999999999996
01020,0.8
01021,0.4
01022,2.4000000000000004
01023,2.8000000000000003
01024,2.6
01025,0.3999999999999999
01026,4.6000000000000005
01027,5.2
01028,1.2000000000000002
01029,2.4000000000000004
01030,0.8
01031,0.4
01032,-0.3999999999999999
01033,1.2000000000000002
01036,2.4000000000000004
01038,2.0
01039,3.2
01040,1.2000000000000002
01042,2.8000000000000003
01043,2.0
01044,5.4
01045,-0.6000000000000003
01046,2.6
01047,2.2
01049,2.4000000000000004
01050,-0.6000000000000001
01052,0.6000000000000001
01053,-3.2000000000000006
01056,1.2000000000000002
01057,4.2
01058,3.2
01059,4.6000000000000005
01060,1.6
01061,0.8
01062,1.8
01064,0.19999999999999996
01065,-2.0
01066,2.0
01068,0.8
01069,-0.20000000000000018
01071,3.4000000000000004
01072,3.2
01073,0.8
01076,0.0
01077,1.6
01078,0.4
01079,1.2000000000000002
01081,-1.2000000000000002
01084,3.6
01085,0.0
01086,1.4000000000000001
01087,6.4
01088,-1.0000000000000002
01090,-1.7999999999999998
01091,3.2
01092,0.8
01094,0.8
01095,1.8
01096,1.4000000000000001
01097,2.6
01098,-1.0000000000000002
01099,2.8000000000000003
01100,0.4
01101,0.0
01103,2.0
01104,0.4
01105,0.8
01107,3.4000000000000004
01108,1.4000000000000001
01110,-3.0
01112,0.0
01113,0.0
01114,0.6000000000000001
01115,0.0
01117,-0.20000000000000018
01118,0.19999999999999996
01119,4.800000000000001
01122,1.0
01123,-1.0000000000000002
01124,5.0
01125,2.8000000000000003
01126,1.8
01127,-0.8
01128,2.8000000000000003
01129,0.6000000000000001
01130,2.4000000000000004
01131,1.8
01133,1.8
01134,0.8
01135,2.4000000000000004
01136,-0.19999999999999996
01137,3.2
01138,1.6
01139,-1.2000000000000002
01140,1.2000000000000002
01141,4.6000000000000005
01142,4.0
01144,1.2000000000000002
01146,0.8
01147,1.0
01148,3.4000000000000004
01150,2.8000000000000003
01151,-1.0000000000000002
01152,3.6
01153,-0.6000000000000001
01154,1.4000000000000001
01155,2.2
01157,1.0
01158,2.6
01161,0.4
01162,1.2000000000000002
01163,0.0
01164,1.0
01165,0.4
01166,0.4
01167,1.2000000000000002
01172,3.8000000000000007
01173,0.8
01175,0.8
01176,1.8
01177,1.0
01178,2.6
01179,1.4000000000000001
01181,-2.0
01184,0.8
01185,1.6
01187,-0.20000000000000018
01188,-0.6000000000000001
01189,1.0
01191,0.4
01192,-0.20000000000000018
01194,0.6000000000000001
01196,0.6000000000000001
01197,-0.3999999999999999
01199,5.8
01200,3.6
01201,2.0
01203,2.2
01205,1.6
01206,1.4000000000000001
01207,4.2
01209,1.4000000000000001
01210,3.8000000000000007
01211,0.0
01212,3.0
01214,0.19999999999999996
01215,0.8
01216,0.4
01217,0.19999999999999996
01218,0.6000000000000001
01219,3.2
01221,4.0
01222,-0.8
01223,0.0
01224,4.6000000000000005
01225,0.4
01226,0.8000000000000003
01227,2.2
01228,0.4
01229,3.4000000000000004
01230,3.2
01231,1.0
01232,2.6
01233,1.2000000000000002
01234,2.0
01235,2.2
01236,0.8
01237,1.2000000000000002
01238,-0.6000000000000003
01240,2.6
01241,-1.0000000000000002
01242,1.2000000000000002
01243,0.4
01244,1.8
01245,-1.0000000000000002
01246,2.0
01247,1.8
01248,0.8
01250,1.0
01254,5.2
01255,2.4000000000000004
01257,-1.6
01258,1.6
01259,5.4
01261,0.8
01263,3.6
01264,3.2
01266,0.0
01267,1.2000000000000002
01268,9.200000000000001
01269,5.6000000000000005
01270,-0.19999999999999996
01271,-0.3999999999999999
01272,-1.0000000000000002
01273,0.8
01274,-0.20000000000000018
01275,0.19999999999999996
01277,4.0
01279,2.0
01280,0.4
01282,2.6
01283,5.2
01284,0.3999999999999999
01285,3.4000000000000004
01287,4.2
01288,3.8000000000000007
01289,2.4000000000000004
01290,2.6
01291,0.19999999999999996
01292,1.4000000000000001
01294,2.0
01295,3.4000000000000004
01296,5.8
01298,0.8
01299,-0.19999999999999996
01300,0.0
01301,1.2000000000000002
01302,-0.8
01304,0.8
01305,2.2
01307,2.8000000000000003
01308,-0.3999999999999999
01310,-0.19999999999999996
01311,2.6
01312,3.2
01313,1.4000000000000001
01315,3.2
01316,3.2
01317,-0.19999999999999996
01318,1.4000000000000001
01319,2.4000000000000004
01320,1.2000000000000002
01324,1.4000000000000001
01325,0.19999999999999996
01326,0.4
01327,0.8
01328,0.4
01329,2.8000000000000003
01332,2.4000000000000004
01334,1.6
01335,1.4000000000000001
01336,0.6000000000000001
01338,0.4
01340,7.0
01341,0.4
01342,-0.3999999999999999
01343,1.2000000000000002
01344,-0.19999999999999996
01345,3.0000000000000004
01346,1.2000000000000002
01347,2.2
01348,-1.6
01349,3.2
01353,3.6
01354,0.4
01355,2.6
01356,1.6
01358,1.0
01359,3.0000000000000004
01360,0.19999999999999996
01361,0.4
01363,0.8
01364,6.4
01365,4.6000000000000005
01366,0.0
01367,0.4
01368,1.4000000000000001
01369,1.0
01370,1.4000000000000001
01371,-0.6000000000000001
01372,0.6000000000000001
01375,-0.3999999999999999
01377,1.2000000000000002
01378,2.6
01380,0.4
01381,-0.3999999999999999
01382,1.0
01384,-0.6000000000000001
01385,0.8
01386,0.8
01388,0.8
01389,0.4
01391,0.0
01393,-0.19999999999999996
01394,5.8
01395,0.8000000000000003
01396,3.4000000000000004
01397,2.0
01399,0.8
01400,0.4
01402,-0.6000000000000001
01403,0.0
01406,2.0
01407,-0.6000000000000001
01408,-1.4000000000000004
01409,2.0
01411,1.8
01412,1.2000000000000002
01413,1.6
01414,6.4
01415,1.0
01416,0.4
01417,3.0
01418,1.6
01419,1.6
01420,1.8
01421,-0.6000000000000003
01422,2.8000000000000003
01423,2.0
01424,4.4
01425,1.2000000000000002
01426,2.2
01428,0.4
01430,1.2000000000000002
01431,-0.3999999999999999
01433,-2.5999999999999996
01434,2.2
01435,-0.6000000000000001
01436,3.0
01437,0.8
01438,-0.19999999999999996
01439,0.8
01440,5.0
01441,0.19999999999999996
01442,5.2
01443,1.2000000000000002
01444,0.8
01445,0.4
01446,1.0
01447,2.6
01449,0.19999999999999996
01450,3.2
01451,2.0
01452,0.3999999999999999
01454,0.0
01455,1.8
01456,0.8
01457,0.8
01458,0.6000000000000001
01459,2.0
01460,2.4000000000000004
01461,3.4000000000000004
01462,2.4000000000000004
01463,1.0
01464,-0.8
01465,1.2000000000000002
01467,3.4000000000000004
01469,1.8
01470,1.8
01471,3.2
01472,0.19999999999999996
01475,0.4
01476,1.0
01477,2.0
01478,2.2
01479,2.8000000000000003
01480,5.6000000000000005
01481,0.4
01482,0.19999999999999996
01483,0.8
01484,0.8
01485,0.8
01486,3.0
01487,0.6000000000000001
01489,1.4000000000000001
01490,0.4
01491,0.8
01492,3.2
01494,2.6
01496,0.8
01497,-0.19999999999999996
01498,3.4000000000000004
01499,-0.20000000000000018
01501,1.0
01502,1.0
01503,1.2000000000000002
01505,1.4000000000000001
01506,-0.6000000000000001
01507,0.8
01509,0.19999999999999996
01510,1.4000000000000001
01511,-1.2000000000000002
01512,-1.2000000000000002
01513,1.2000000000000002
01514,1.2000000000000002
01515,1.2000000000000002
01516,0.19999999999999996
01517,0.0
01518,3.2
01519,2.6
01520,0.4
01521,-1.7999999999999998
01523,3.2
01524,1.4000000000000001
01525,0.0
01526,-0.3999999999999999
01528,0.4
01530,1.2000000000000002
01533,-1.2000000000000002
01534,1.0
01535,-1.2000000000000002
01536,0.0
01537,1.8
01538,1.8
01542,0.4
01545,1.2000000000000002
01546,2.2
01547,0.4
01548,0.4
01549,0.4
01550,0.0
01551,-0.19999999999999996
01552,0.4
01554,1.0
01555,1.0
01556,1.8
01557,0.0
01558,1.6
01559,0.3999999999999999
01560,0.4
01561,1.2000000000000002
01563,0.19999999999999996
01564,2.0
01566,-0.6000000000000003
01567,2.8000000000000003
01569,1.8
01570,1.0
01571,0.8
01573,0.8
01574,1.2000000000000002
01575,0.4
01576,0.4
01577,3.4000000000000004
01578,3.8000000000000007
01579,3.0
01580,-0.19999999999999996
01581,0.3999999999999999
01582,0.4
01583,-1.8000000000000003
01584,0.8
01585,1.8
01586,1.6
01587,-0.19999999999999996
01588,2.6
01589,2.8000000000000003
01590,0.4
01591,-0.3999999999999999
01592,1.2000000000000002
01593,2.2
01594,6.4
01596,-0.3999999999999999
01597,2.0
01598,1.4000000000000001
01599,4.6000000000000005
01600,-0.19999999999999996
01601,0.6000000000000001
01602,1.2000000000000002
01603,4.6000000000000005
01604,0.19999999999999996
01605,0.8
01606,4.800000000000001
01607,0.6000000000000001
01608,1.0
01609,1.0
01611,3.0
01612,1.4000000000000001
01613,0.19999999999999996
01614,1.2000000000000002
01615,-1.0000000000000002
01616,2.2
01617,0.0
01618,2.4000000000000004
01620,0.8
01621,1.8
01622,1.4000000000000001
01623,0.4
01624,1.2000000000000002
01626,2.4000000000000004
01628,4.6000000000000005
01629,3.2
01630,2.6
01631,2.8000000000000003
01632,2.8000000000000003
01633,0.19999999999999996
01635,-1.0000000000000002
01636,0.8
01637,2.6
01638,0.0
01639,2.8000000000000003
01640,-0.3999999999999999
01641,0.3999999999999999
01642,1.8
01644,1.2000000000000002
01646,1.6
01647,-0.19999999999999996
01648,0.6000000000000001
01649,-1.2000000000000002
01651,2.8000000000000003
01652,7.600000000000001
01653,1.8
01654,0.19999999999999996
01656,1.0
01657,0.4
01658,1.2000000000000002
01659,-0.3999999999999999
01660,1.0
01662,4.6000000000000005
01663,-0.8
01664,0.19999999999999996
01666,4.4
01667,3.4000000000000004
01668,2.8000000000000003
01670,1.8
01671,2.0
01673,2.6
01674,-0.6000000000000001
01675,4.6000000000000005
01677,3.4000000000000004
01678,2.0
01679,4.2
01680,0.0
01681,-0.3999999999999999
01682,0.5999999999999996
01683,0.8000000000000003
01684,0.0
01685,1.8
01687,0.4
01688,0.19999999999999996
01691,-2.5999999999999996
01692,1.4000000000000001
01693,1.8
01694,-0.19999999999999996
01695,4.6000000000000005
01696,0.6000000000000001
01698,0.0
01699,2.4000000000000004
01700,0.4
01702,0.8
01707,0.8
01708,1.4000000000000001
01709,1.6
01713,1.6
01714,0.8
01716,2.0
01717,0.8
01718,2.8000000000000003
01719,1.2000000000000002
01720,0.8
01722,1.8
01723,3.6
01724,0.19999999999999996
01725,-1.0000000000000002
01726,0.4
01727,0.4
01728,5.2
01729,4.0
01730,0.0
01731,-0.6000000000000003
01732,0.4
01733,0.8
01735,0.8
01736,0.6000000000000001
01737,-0.3999999999999999
01738,1.2000000000000002
01739,3.4000000000000004
01740,0.0
01741,6.000000000000001
01743,0.4
01745,2.8000000000000003
01746,0.4
01747,-0.6000000000000003
01748,2.0
01749,1.2000000000000002
01751,2.0
01753,0.0
01754,2.8000000000000003
01755,0.4
01756,4.0
01758,0.19999999999999996
01759,2.2
01760,4.6000000000000005
01762,-0.3999999999999999
01763,2.2
01764,2.2
01766,1.2000000000000002
01768,1.4000000000000001
01769,4.0
01770,0.4
01771,1.0
01775,2.4000000000000004
01777,5.6000000000000005
01780,5.4
01781,1.6
01782,1.2000000000000002
01783,1.2000000000000002
01784,4.800000000000001
01785,0.4
01786,1.6
01787,0.4
01788,2.4000000000000004
01789,-1.4000000000000004
01791,2.8000000000000003
01792,1.4000000000000001
01793,1.8
01796,0.8
01798,4.6000000000000005
01799,-0.6000000000000001
01800,0.4
01801,1.0
01803,0.6000000000000001
01804,0.4
01806,2.2
01808,2.0
01809,0.6000000000000001
01810,0.0
01812,2.4000000000000004
01813,2.8000000000000003
01815,-0.20000000000000018
01816,1.2000000000000002
01817,1.0
01818,1.6
01819,0.4
01820,-1.4000000000000004
01821,-1.6
01823,0.8000000000000003
01824,-1.8000000000000003
01825,2.8000000000000003
01826,2.6000000000000005
01827,0.4
01828,2.6
01829,-1.6
01831,-1.2000000000000002
01834,2.0
01835,0.4
01837,1.8
01838,0.19999999999999996
01839,0.0
01840,0.4
01842,1.2000000000000002
01843,0.8000000000000003
01844,-0.19999999999999996
01845,1.0
01847,1.6
01849,1.0
01851,0.4
01852,4.2
01853,1.0
01854,1.2000000000000002
01855,3.2
01857,1.2000000000000002
01858,2.8000000000000003
01859,3.6
01860,0.4
01861,3.0
01862,3.8000000000000007
01863,1.8
01864,0.0
01865,-1.0000000000000002
01866,4.6000000000000005
01867,1.2000000000000002
01868,1.0
01869,0.8
01870,0.0
01871,-0.20000000000000018
01872,-1.8000000000000003
01873,1.8
01874,1.6
01876,0.4
01877,-2.0
01878,0.8
01879,0.8
01880,0.3999999999999999
01882,1.2000000000000002
01883,-1.2000000000000002
01885,1.0
01886,3.8000000000000007
01887,-0.6000000000000001
01888,1.8
01889,-1.2000000000000002
01890,-0.6000000000000001
01891,0.4
01894,3.0
01895,1.2000000000000002
01896,1.4000000000000001
01897,2.2
01898,0.8
01899,2.2
01900,4.2
01901,1.0
01902,-1.8000000000000003
01906,4.2
