고객번호,의류_상_방문지수
00770,1.0
00771,0.8
00772,-1.0000000000000002
00773,0.6000000000000001
00774,-1.0000000000000002
00775,4.2
00776,0.19999999999999996
00777,-0.6000000000000003
00778,0.8
00779,2.8000000000000003
00780,3.2
00781,2.8000000000000003
00782,0.4
00783,1.4000000000000001
00784,1.0
00785,1.8
00786,2.0
00787,1.2000000000000002
00788,1.2000000000000002
00789,3.0
00791,3.4000000000000004
00792,-1.0000000000000002
00794,0.19999999999999996
00795,-0.20000000000000018
00796,0.6000000000000001
00797,-1.4000000000000004
00799,5.0
00800,0.8
00801,2.6
00802,1.6
00803,2.8000000000000003
00804,1.0
00805,0.4
00806,2.2
00807,0.8
00808,1.2000000000000002
00809,3.6
00810,-0.3999999999999999
00811,0.0
00812,2.6
00814,2.6000000000000005
00815,1.2000000000000002
00816,-0.3999999999999999
00817,1.2000000000000002
00818,1.2000000000000002
00819,0.6000000000000001
00822,0.4
00823,1.4000000000000001
00824,0.8
00825,0.6000000000000001
00827,2.8000000000000003
00828,-3.2000000000000006
00829,4.4
00830,2.2
00832,3.6
00833,1.6
00835,0.6000000000000001
00837,2.0
00838,1.0
00839,-1.0000000000000002
00840,1.8
00841,-1.2000000000000002
00842,1.8
00844,-0.20000000000000018
00845,1.0
00846,1.8
00847,-0.6000000000000003
00848,0.19999999999999996
00849,0.4
00850,3.6
00852,-0.6000000000000003
00853,-0.19999999999999996
00854,0.0
00855,1.4000000000000001
00856,4.4
00857,5.6
00858,3.0
00859,1.0
00861,0.19999999999999996
00863,-0.3999999999999999
00864,0.8
00865,3.2
00866,2.0
00867,1.6
00868,0.19999999999999996
00869,0.6000000000000001
00870,0.8000000000000003
00871,-0.6000000000000001
00872,0.6000000000000001
00873,0.6000000000000001
00874,2.0
00875,0.3999999999999999
00876,-1.8000000000000003
00877,1.2000000000000002
00878,1.6
00879,3.6
00880,0.6000000000000001
00882,1.8
00883,4.4
00884,1.8
00885,3.4000000000000004
00886,1.0
00887,4.6000000000000005
00888,1.4000000000000001
00889,1.2000000000000002
00890,0.8000000000000003
00891,0.8
00893,1.4000000000000001
00894,1.2000000000000002
00895,2.8000000000000003
00897,0.19999999999999996
00898,1.4000000000000001
00899,1.6
00901,4.0
00903,2.4000000000000004
00904,2.0
00906,2.6
00907,2.4000000000000004
00909,-0.6000000000000001
00910,0.0
00911,-0.3999999999999999
00912,4.0
00913,1.0
00914,5.8
00915,4.2
00916,3.6
00917,-0.6000000000000001
00918,1.8
00919,3.0
00920,1.0
00921,1.2000000000000002
00923,3.8000000000000007
00924,2.0
00925,2.0
00927,-1.4000000000000004
00928,0.19999999999999996
00929,1.0
00930,1.4000000000000001
00931,-0.19999999999999996
00933,0.4
00934,-0.8
00935,0.8000000000000003
00936,3.4000000000000004
00937,2.2
00939,2.6
00941,2.2
00943,5.4
00944,-0.20000000000000018
00945,0.3999999999999999
00946,-0.19999999999999996
00947,-1.6
00948,1.0
00949,2.4000000000000004
00950,1.0
00951,2.0
00952,-0.19999999999999996
00953,5.2
00954,-0.19999999999999996
00955,-0.3999999999999999
00956,0.4
00957,2.8000000000000003
00958,0.8000000000000003
00959,-0.3999999999999999
00960,0.4
00962,0.6000000000000001
00963,2.6
00965,0.19999999999999996
00966,0.19999999999999973
00967,1.6
00968,3.0
00969,1.2000000000000002
00971,1.0
00972,1.6
00973,2.4000000000000004
00974,4.6000000000000005
00975,-0.3999999999999999
00977,2.6
00978,0.8
00980,1.2000000000000002
00981,2.0
00982,3.2
00983,1.2000000000000002
00984,1.8
00986,0.6000000000000001
00988,0.4
00989,-2.2
00990,-1.0000000000000002
00991,1.0
00992,2.6
00993,2.6
00994,-2.5999999999999996
00995,0.8
00996,3.4000000000000004
00997,2.0
00998,-0.6000000000000003
00999,2.8000000000000003
01000,0.8
01001,0.19999999999999996
01002,0.6000000000000001
01004,-0.19999999999999996
01005,2.6
01006,2.0
01007,0.6000000000000001
01008,2.4000000000000004
01010,0.8
01011,1.8
01012,0.8
01013,0.0
01014,0.19999999999999996
01015,1.0
01016,1.2000000000000002
01017,1.0
01018,-0.19999999999999996
01019,-0.6000000000000003
01020,-1.7999999999999998
01021,0.4
01022,0.4
01023,1.0
01024,4.4
01025,6.2
01026,0.4
01027,-0.3999999999999999
01028,0.6000000000000001
01029,3.2
01031,0.8
01032,0.19999999999999996
01033,2.2
01036,5.6000000000000005
01037,4.0
01038,0.3999999999999999
01039,-0.3999999999999999
01040,0.8
01042,0.19999999999999996
01043,-1.0
01044,0.0
01045,1.4000000000000001
01046,2.0
01047,-1.0000000000000002
01049,-1.4000000000000004
01052,4.4
01053,1.6
01055,0.0
01056,1.6
01057,4.2
01058,0.6000000000000001
01059,2.2
01060,6.2
01061,2.8000000000000003
01062,4.800000000000001
01064,1.2000000000000002
01065,0.6000000000000001
01066,3.0
01068,0.0
01069,-0.20000000000000018
01071,-0.3999999999999999
01072,0.6000000000000001
01073,1.8
01075,1.0
01076,3.8000000000000007
01077,-0.6000000000000001
01079,1.0
01084,1.2000000000000002
01085,0.3999999999999999
01086,1.2000000000000002
01087,2.6
01088,1.8
01090,-1.2000000000000002
01091,-2.0
01092,-1.0000000000000002
01094,0.6000000000000001
01095,2.2
01096,0.4
01097,4.0
01098,1.8
01099,0.8
01100,1.0
01101,1.2000000000000002
01103,2.0
01104,1.8
01105,1.4000000000000001
01106,0.8
01107,4.800000000000001
01108,-0.3999999999999999
01109,-0.6000000000000001
01110,2.4000000000000004
01111,6.4
01113,1.2000000000000002
01114,1.0
01115,-1.8000000000000003
01117,0.6000000000000001
01118,3.0
01119,1.2000000000000002
01122,3.6
01123,1.4000000000000001
01124,3.8000000000000007
01125,0.8
01126,-0.3999999999999999
01127,1.0
01128,0.6000000000000001
01129,-1.0000000000000002
01130,0.6000000000000001
01131,0.19999999999999973
01132,0.8
01133,-1.0000000000000002
01134,1.0
01135,2.0
01136,2.8000000000000003
01137,0.6000000000000001
01138,-1.4000000000000004
01139,1.2000000000000002
01140,1.0
01141,-1.4000000000000004
01142,1.8
01143,0.8
01144,-2.0
01146,2.6
01147,-0.3999999999999999
01148,0.4
01150,2.2
01151,-1.8000000000000003
01152,0.19999999999999996
01153,3.6
01154,3.8000000000000007
01155,-0.8
01156,0.19999999999999996
01157,0.19999999999999996
01158,0.0
01159,0.4
01160,2.2
01161,2.0
01162,0.8
01163,4.2
01164,3.2
01165,0.6000000000000001
01166,-0.19999999999999996
01167,0.4
01168,0.4
01172,1.2000000000000002
01173,-0.20000000000000018
01175,1.6
01176,1.2000000000000002
01178,0.3999999999999999
01179,1.0
01180,0.8
01181,0.6000000000000001
01184,0.4
01185,2.0
01187,2.4000000000000004
01189,3.4000000000000004
01191,1.2000000000000002
01192,-1.0000000000000002
01193,1.2000000000000002
01194,3.8000000000000007
01196,2.8000000000000003
01197,1.4000000000000001
01199,4.2
01200,1.4000000000000001
01201,3.2
01202,-1.8000000000000003
01203,0.8000000000000003
01206,1.4000000000000001
01207,2.8000000000000003
01209,0.3999999999999999
01210,1.4000000000000001
01211,1.8
01212,0.6000000000000001
01214,-0.3999999999999999
01215,0.6000000000000001
01216,1.8
01217,0.4
01218,0.7999999999999998
01219,3.2
01221,0.3999999999999999
01222,-0.7999999999999998
01223,0.4
01224,2.0
01225,-0.19999999999999996
01226,1.8
01227,4.2
01228,1.2000000000000002
01229,1.6
01230,-0.6000000000000003
01232,0.19999999999999996
01233,0.8
01234,0.19999999999999996
01235,1.4000000000000001
01236,0.8
01237,2.6
01238,1.0
01240,1.0
01241,1.4000000000000001
01242,0.8
01243,2.0
01244,1.2000000000000002
01245,0.6000000000000001
01246,-0.3999999999999999
01247,3.2
01249,0.0
01250,1.4000000000000001
01252,1.0
01254,1.6
01255,3.0
01256,0.8
01257,-0.3999999999999999
01258,1.4000000000000001
01259,1.8
01261,1.6
01263,4.4
01264,0.19999999999999996
01265,1.0
01266,0.6000000000000001
01267,1.0
01268,4.800000000000001
01269,2.0
01270,0.8
01271,2.8000000000000003
01272,1.8
01273,-0.6000000000000003
01274,-0.20000000000000018
01275,0.8000000000000003
01277,1.0
01279,3.8
01280,0.4
01282,0.8
01283,2.0
01284,0.6000000000000001
01285,-0.3999999999999999
01287,5.0
01288,-0.3999999999999999
01289,0.8
01290,3.2
01291,1.6
01292,5.6000000000000005
01294,0.3999999999999999
01295,1.0
01296,2.4000000000000004
01297,1.2000000000000002
01298,2.6
01299,-0.8
01300,0.4
01301,1.2000000000000002
01302,1.0
01303,0.8
01304,2.2
01305,2.6
01306,-0.6000000000000001
01307,2.4000000000000004
01308,5.0
01309,0.0
01310,1.0
01311,2.8000000000000003
01312,1.6
01313,1.4000000000000001
01314,1.6
01315,2.0
01316,1.0
01317,0.19999999999999996
01319,0.4
01323,0.8
01324,0.4
01325,1.4000000000000001
01327,-0.8
01328,-1.0000000000000002
01329,0.8
01331,0.4
01332,1.6
01334,0.4
01335,2.2
01336,-0.3999999999999999
01339,1.4000000000000001
01340,2.0
01341,4.0
01342,-0.7999999999999998
01343,0.6000000000000001
01344,2.4000000000000004
01345,2.6
01346,1.2000000000000002
01347,1.8
01348,0.6000000000000001
01349,0.19999999999999973
01350,0.4
01351,0.4
01352,1.0
01353,3.6
01354,1.8
01355,0.8000000000000003
01356,0.8000000000000003
01357,1.6
01358,3.0
01359,1.0
01360,1.0
01361,0.8
01362,0.4
01363,3.2
01364,3.4000000000000004
01365,-0.3999999999999999
01366,2.2
01367,3.0
01368,0.8
01369,1.2000000000000002
01370,-0.6000000000000001
01372,1.8
01373,0.4
01375,2.6000000000000005
01376,1.0
01377,2.2
01378,1.2000000000000002
01380,-0.3999999999999999
01381,-0.19999999999999996
01382,3.2
01385,1.2000000000000002
01386,0.4
01388,4.0
01389,0.0
01391,-0.3999999999999999
01393,0.19999999999999996
01394,6.2
01395,3.8
01396,5.4
01398,0.4
01399,1.4000000000000001
01401,0.4
01403,-1.0000000000000002
01406,0.19999999999999996
01407,2.2
01408,2.4000000000000004
01409,5.6000000000000005
01411,0.19999999999999996
01412,-0.6000000000000001
01413,1.8
01414,0.4
01415,-0.8
01417,2.4000000000000004
01418,-1.2000000000000002
01419,2.2
01420,0.8
01421,0.8
01422,3.0
01423,2.0
01424,3.2
01425,1.6
01426,3.4000000000000004
01428,0.19999999999999996
01429,-0.3999999999999999
01430,-0.7999999999999998
01431,1.2000000000000002
01433,-1.8000000000000003
01434,-0.6000000000000003
01436,4.0
01437,-1.0000000000000002
01438,0.19999999999999996
01439,0.19999999999999996
01440,2.2
01441,0.8000000000000003
01442,0.19999999999999996
01443,0.0
01445,3.4000000000000004
01446,1.2000000000000002
01447,-0.3999999999999999
01449,4.6000000000000005
01450,4.0
01451,4.6000000000000005
01452,1.4000000000000001
01453,0.8
01454,0.6000000000000001
01455,1.0
01456,1.2000000000000002
01457,-0.19999999999999996
01458,1.0
01459,0.6000000000000001
01460,0.19999999999999996
01461,0.0
01462,1.2000000000000002
01463,-0.19999999999999996
01464,0.0
01465,2.2
01466,0.4
01467,1.8
01470,3.8000000000000007
01471,3.4000000000000004
01472,0.19999999999999973
01473,0.6000000000000001
01476,0.8
01478,4.4
01479,0.6000000000000001
01480,-1.8000000000000003
01481,1.2000000000000002
01482,1.4000000000000001
01483,-0.6000000000000001
01484,3.6
01485,0.4
01486,0.0
01487,0.8
01488,1.6
01489,1.2000000000000002
01490,3.2
01491,0.19999999999999973
01492,1.6
01494,2.6
01496,0.4
01497,-0.6000000000000001
01498,6.0
01500,0.0
01501,4.0
01502,2.4000000000000004
01505,-0.20000000000000018
01506,2.0
01507,1.2000000000000002
01509,-0.6000000000000003
01510,-0.6000000000000001
01511,0.8
01512,1.4000000000000001
01513,1.4000000000000001
01514,0.19999999999999996
01515,0.19999999999999996
01516,0.0
01517,1.8
01518,-1.6
01519,0.19999999999999996
01521,0.19999999999999973
01523,2.0
01524,4.0
01526,5.0
01527,1.0
01528,0.4
01530,2.6
01532,0.4
01533,0.0
01534,-0.8
01535,0.4
01536,2.8000000000000003
01537,-0.3999999999999999
01538,1.2000000000000002
01539,-0.8
01541,0.4
01542,1.2000000000000002
01543,1.0
01544,3.8000000000000007
01545,2.8000000000000003
01546,0.8
01547,0.8
01548,-2.0
01549,2.0
01550,0.0
01551,0.8
01552,-0.19999999999999996
01554,1.6
01556,1.6
01557,-0.19999999999999996
01558,2.2
01559,0.4
01561,3.0
01563,0.6000000000000001
01566,1.0
01567,3.2
01569,1.4000000000000001
01570,1.6
01571,1.4000000000000001
01573,1.0
01574,1.8
01575,2.2
01576,2.8000000000000003
01577,0.19999999999999996
01578,1.6
01579,1.6
01580,0.4
01581,4.6000000000000005
01582,0.0
01583,2.0
01584,0.8000000000000003
01585,-0.6000000000000003
01586,0.4
01587,-1.0000000000000002
01588,1.8
01589,1.8
01590,1.2000000000000002
01592,4.800000000000001
01593,2.0
01594,3.6
01596,1.2000000000000002
01597,0.8
01598,1.6
01599,0.6000000000000001
01600,0.4
01601,0.19999999999999996
01602,2.8000000000000003
01603,1.6
01604,1.2000000000000002
01605,3.2
01606,0.6000000000000001
01607,-0.20000000000000018
01608,0.0
01609,5.6000000000000005
01611,0.4
01612,0.8
01613,3.2
01614,4.2
01615,-1.4000000000000004
01616,1.6
01617,0.6000000000000001
01618,1.4000000000000001
01619,0.0
01620,1.2000000000000002
01621,4.0
01623,0.8
01624,-1.0000000000000002
01625,1.8
01626,-1.0000000000000002
01628,5.4
01629,2.0
01630,0.3999999999999999
01631,3.0
01632,0.8
01633,3.6
01635,-1.0000000000000002
01636,0.4
01637,-1.0000000000000002
01638,0.3999999999999999
01639,2.4000000000000004
01640,-2.2
01641,-1.0000000000000002
01642,3.4000000000000004
01644,0.6000000000000001
01646,1.0
01647,-0.6000000000000003
01648,3.2
01649,-1.2000000000000002
01652,2.2
01653,3.0000000000000004
01654,0.0
01658,-0.6000000000000003
01659,1.2000000000000002
01662,2.6
01663,-0.20000000000000018
01664,1.0
01665,0.6000000000000001
01666,1.2000000000000002
01667,0.8
01668,2.2
01670,1.2000000000000002
01671,0.19999999999999996
01673,2.4000000000000004
01674,0.4
01675,3.8000000000000007
01676,0.4
01677,1.6
01678,3.6
01679,1.2000000000000002
01680,0.8
01681,2.0
01682,3.4000000000000004
01683,1.8
01684,-0.3999999999999999
01685,0.19999999999999996
01687,0.8
01688,-1.2000000000000002
01690,0.0
01691,-0.6000000000000003
01692,6.000000000000001
01693,0.4
01694,-1.2000000000000002
01695,0.6000000000000001
01696,3.2
01697,3.2
01699,1.0
01700,0.4
01702,3.6
01705,0.8
01706,-1.2000000000000002
01707,1.4000000000000001
01708,0.8
01709,-0.20000000000000018
01713,1.2000000000000002
01714,0.8
01716,2.6
01718,0.8
01719,1.0
01721,1.2000000000000002
01722,1.8
01723,3.6
01724,0.4
01725,0.19999999999999996
01726,1.8
01727,-0.6000000000000001
01728,4.2
01729,0.4
01730,0.4
01731,0.0
01732,0.19999999999999996
01733,0.19999999999999996
01735,0.4
01736,0.19999999999999996
01738,-0.3999999999999999
01739,3.4000000000000004
01741,3.2
01743,0.6000000000000001
01744,-0.19999999999999996
01745,1.4000000000000001
01747,0.3999999999999999
01748,0.4
01749,2.2
01750,1.4000000000000001
01751,0.19999999999999996
01753,2.2
01754,-0.19999999999999996
01755,0.4
01756,-1.0000000000000002
01757,0.8
01759,1.2000000000000002
01760,1.6
01762,2.0
01763,2.6
01764,0.6000000000000001
01766,1.0
01768,1.4000000000000001
01769,1.4000000000000001
01770,1.6
01771,1.8
