고객번호,일상용품_상_방문지수
00130,-0.3999999999999999
00131,1.6
00132,-0.20000000000000018
00133,0.3999999999999999
00134,1.2000000000000002
00135,3.2
00136,3.8
00137,0.0
00138,-1.0000000000000002
00139,-1.6
00140,1.6
00143,0.8
00144,5.2
00145,4.6000000000000005
00146,3.0
00147,1.6
00148,0.4
00149,1.2000000000000002
00150,0.4
00151,1.6
00152,-2.0
00153,1.2000000000000002
00154,0.0
00155,-0.6000000000000001
00156,0.0
00157,1.0
00158,2.2
00159,0.0
00160,0.19999999999999996
00161,-0.3999999999999999
00162,-0.19999999999999996
00163,2.0
00164,2.4000000000000004
00165,4.4
00166,3.4000000000000004
00167,2.4000000000000004
00168,2.0
00169,2.8000000000000003
00170,0.19999999999999996
00171,2.2
00172,0.6000000000000001
00173,0.4
00175,0.8
00176,0.19999999999999996
00177,-1.2000000000000002
00178,-0.3999999999999999
00179,0.4
00180,-0.3999999999999999
00181,0.19999999999999996
00182,1.2000000000000002
00183,0.4
00184,1.4000000000000001
00185,3.2
00186,2.8000000000000003
00187,1.0
00189,0.6000000000000001
00190,0.6000000000000001
00191,0.19999999999999996
00192,6.800000000000001
00193,1.2000000000000002
00194,2.6
00195,0.4
00196,0.19999999999999996
00197,1.2000000000000002
00198,0.8
00199,0.0
00200,-2.4000000000000004
00201,-0.19999999999999996
00202,0.6000000000000001
00203,1.4000000000000001
00204,0.0
00205,-0.6000000000000003
00206,2.6000000000000005
00207,0.4
00208,1.2000000000000002
00209,1.6
00210,1.8
00211,0.19999999999999973
00212,0.3999999999999999
00213,1.6
00214,0.0
00215,2.2
00216,1.8
00217,-0.7999999999999998
00218,3.0
00219,-0.7999999999999998
00220,0.4
00221,1.2000000000000002
00222,1.4000000000000001
00223,2.2
00224,0.8
00225,-3.6000000000000005
00226,1.6
00228,-0.8
00229,1.2000000000000002
00230,0.3999999999999999
00231,-0.19999999999999996
00233,1.0
00234,0.19999999999999996
00235,0.8
00237,-0.6000000000000001
00238,3.8000000000000007
00239,4.6000000000000005
00240,-2.4000000000000004
00241,2.4000000000000004
00242,1.6
00243,0.0
00245,0.19999999999999996
00246,0.8
00247,-1.2000000000000002
00248,0.6000000000000001
00249,0.19999999999999996
00250,-0.3999999999999999
00251,4.6000000000000005
00252,-0.20000000000000018
00253,0.0
00254,0.6000000000000001
00255,-0.8
00256,2.8000000000000003
00257,-0.8
00258,2.8000000000000003
00259,0.8
00260,2.8000000000000003
00261,0.8000000000000003
00262,1.0
00263,0.6000000000000001
00264,0.4
00265,3.0
00266,-0.19999999999999996
00267,2.8000000000000003
00268,2.0
00269,0.6000000000000001
00270,3.4000000000000004
00271,-0.19999999999999996
00272,1.0
00273,0.0
00274,2.0
00275,0.8000000000000003
00276,1.6
00277,0.0
00278,-1.2000000000000002
00279,-1.8000000000000003
00280,-0.6000000000000001
00281,5.0
00282,0.19999999999999996
00283,0.6000000000000001
00284,-0.19999999999999996
00285,-1.4000000000000004
00286,-2.2
00287,0.4
00288,0.8
00289,2.8000000000000003
00290,3.2
00291,1.4000000000000001
00292,0.8
00293,0.19999999999999996
00294,2.0
00295,4.6000000000000005
00296,0.19999999999999996
00297,2.2
00298,2.4000000000000004
00299,-0.7999999999999998
00300,1.2000000000000002
00301,0.0
00302,-0.6000000000000003
00303,4.2
00304,5.2
00305,4.0
00306,1.2000000000000002
00307,0.19999999999999996
00308,2.2
00309,2.8000000000000003
00310,4.6000000000000005
00311,-0.20000000000000018
00313,-0.8
00314,-2.2
00315,1.4000000000000001
00316,1.2000000000000002
00317,-0.6000000000000003
00318,-1.4000000000000004
00319,1.8
00320,0.3999999999999999
00321,-0.19999999999999996
00322,1.0
00323,1.2000000000000002
00324,4.0
00325,2.6
00326,-0.20000000000000018
00327,0.8000000000000003
00328,1.2000000000000002
00329,0.19999999999999996
00330,0.8
00331,-0.19999999999999996
00332,0.6000000000000001
00333,1.2000000000000002
00334,1.6
00335,2.6
00336,0.3999999999999999
00337,2.2
00338,1.2000000000000002
00339,0.19999999999999996
00340,0.19999999999999996
00341,1.4000000000000001
00342,0.3999999999999999
00343,1.6
00344,1.6
00345,4.2
00346,2.6
00347,0.8
00348,0.4
00349,-1.6
00350,1.0
00351,-2.5999999999999996
00352,-2.0
00353,1.6
00354,2.6
00355,3.6
00356,2.6
00357,0.4
00358,0.0
00359,2.4000000000000004
00360,1.4000000000000001
00361,2.2
00362,0.19999999999999996
00363,-1.4000000000000004
00364,6.4
00365,-2.8000000000000007
00366,-0.19999999999999996
00367,-0.8
00368,0.6000000000000001
00369,3.8
00370,0.8
00371,0.4
00372,0.19999999999999996
00373,2.8000000000000003
00374,1.8
00375,1.6
00376,0.4
00377,1.0
00378,0.6000000000000001
00379,0.8
00381,0.19999999999999996
00382,1.6
00383,0.19999999999999996
00384,-0.8
00385,1.6
00386,-1.0000000000000002
00387,4.0
00388,1.2000000000000002
00389,0.8
00390,0.6000000000000001
00391,0.8000000000000003
00392,2.0
00393,0.3999999999999999
00394,0.19999999999999996
00395,0.0
00396,0.0
00397,2.2
00398,0.8
00399,-0.8
00400,-0.8
00401,-1.8000000000000003
00402,-0.8
00403,-0.8
00404,1.6
00405,0.8
00406,0.19999999999999996
00407,-1.2000000000000002
00408,-0.20000000000000018
00409,-1.0000000000000002
00410,0.0
00411,-0.19999999999999996
00412,0.6000000000000001
00413,3.6
00414,3.0
00415,4.2
00416,-2.5999999999999996
00417,-1.8000000000000003
00418,2.2
00419,-0.3999999999999999
00420,2.2
00421,-1.0000000000000002
00422,3.2
00423,0.8
00425,4.6000000000000005
00426,3.6
00427,1.2000000000000002
00428,-1.4000000000000004
00429,-0.6000000000000003
00430,-1.0000000000000002
00431,4.0
00432,-0.8
00433,4.800000000000001
00434,-0.19999999999999996
00435,0.6000000000000001
00436,0.8
00438,-0.8
00439,1.0
00440,-2.5999999999999996
00441,-0.19999999999999996
00442,1.0
00443,4.2
00444,1.4000000000000001
00445,0.8
00446,3.6
00447,2.2
00448,4.6000000000000005
00449,1.2000000000000002
00450,-0.6000000000000003
00451,0.6000000000000001
00453,3.4000000000000004
00454,-0.8
00455,-1.2000000000000002
00456,2.6
00457,0.19999999999999996
00458,1.8
00459,0.0
00461,1.4000000000000001
00462,2.2
00463,-1.0000000000000002
00464,2.0
00465,0.0
00466,-0.3999999999999999
00467,2.4000000000000004
00468,1.2000000000000002
00469,1.4000000000000001
00470,-0.6000000000000003
00471,1.0
00472,0.19999999999999996
00473,2.0
00474,0.8
00475,-0.19999999999999996
00476,0.8
00477,4.2
00478,2.4000000000000004
00479,0.8
00480,-1.2000000000000002
00481,-1.2000000000000002
00482,3.6
00483,0.19999999999999996
00484,1.4000000000000001
00485,0.19999999999999996
00486,-0.6000000000000001
00487,1.4000000000000001
00488,0.8
00489,0.6000000000000001
00490,2.2
00491,0.4
00492,-1.0000000000000002
00493,0.4
00494,0.8
00496,-1.4000000000000004
00497,-0.8
00498,2.2
00499,2.6
00500,-1.0000000000000002
00501,1.8
00502,-1.6
00503,3.0
00504,0.3999999999999999
00505,0.8
00506,5.2
00507,-2.0
00508,-1.2000000000000002
00509,2.6
00510,0.0
00511,-0.20000000000000018
00512,1.2000000000000002
00513,1.4000000000000001
00514,3.2
00515,0.3999999999999999
00516,1.2000000000000002
00517,2.0
00518,-0.8
00519,2.6
00520,-0.8
00521,0.19999999999999996
00522,0.6000000000000001
00523,0.8
00524,1.4000000000000001
00525,0.6000000000000001
00526,2.6
00527,1.0
00528,0.4
00529,0.4
00530,0.8000000000000003
00531,0.6000000000000001
00532,-0.7999999999999998
00533,0.0
00534,1.8
00535,-1.2000000000000002
00536,0.8000000000000003
00537,0.8
00538,-0.3999999999999999
00539,2.0
00540,3.4000000000000004
00541,2.8000000000000003
00542,2.8000000000000003
00543,1.4000000000000001
00544,0.0
00545,-1.6
00546,3.0
00547,-0.8
00548,3.0
00549,-1.4000000000000004
00550,4.4
00551,4.2
00552,0.8
00553,-0.19999999999999996
00554,0.6000000000000001
00555,2.8000000000000003
00556,0.6000000000000001
00557,-0.3999999999999999
00558,-0.3999999999999999
00559,-1.6
00560,0.6000000000000001
00561,3.2
00562,-1.2000000000000002
00563,-0.3999999999999999
00564,0.0
00565,0.6000000000000001
00566,-0.3999999999999999
00567,0.6000000000000001
00568,1.6
00569,1.2000000000000002
00570,0.0
00571,-1.2000000000000002
00572,1.2000000000000002
00573,2.8000000000000003
00574,-1.6
00575,4.6000000000000005
00576,3.8000000000000007
00577,1.0
00578,-0.8
00579,0.4
00580,-2.4000000000000004
00581,3.2
00582,-0.19999999999999996
00584,0.19999999999999996
00585,-0.3999999999999999
00586,0.8
00587,2.4000000000000004
00588,-1.4000000000000004
00589,0.19999999999999996
00590,1.4000000000000001
00591,-1.8000000000000003
00592,3.8000000000000007
00593,2.6
00594,-0.20000000000000018
00595,0.19999999999999996
00596,1.4000000000000001
00597,-0.19999999999999996
00598,1.2000000000000002
00599,0.8000000000000003
00600,0.19999999999999996
00601,2.8000000000000003
00602,1.6
00603,-1.8000000000000003
00604,0.8
00605,1.0
00606,0.19999999999999973
00607,-0.3999999999999999
00608,6.0
00609,2.8000000000000003
00610,2.4000000000000004
00611,-1.8000000000000003
00612,-1.6000000000000005
00613,-0.19999999999999996
00614,-0.3999999999999999
00615,4.800000000000001
00616,2.8000000000000003
00617,2.8000000000000003
00618,3.0
00619,0.8
00620,1.8
00621,-0.6000000000000001
00622,-0.3999999999999999
00623,2.4000000000000004
00624,0.6000000000000001
00625,0.19999999999999996
00626,2.6
00627,0.6000000000000001
00628,1.0
00629,1.6
00630,1.2000000000000002
00631,-1.0000000000000002
00632,0.19999999999999996
00633,1.2000000000000002
00634,-2.0
00635,0.0
00636,2.2
00637,1.0
00638,-0.3999999999999999
00639,-0.20000000000000018
00640,-0.8
00641,-0.8
00642,0.4
00643,1.8
00644,3.6
00645,0.3999999999999999
00646,1.4000000000000001
00647,2.2
00648,1.0
00649,1.6
00650,1.8
00651,2.8000000000000003
00652,2.2
00653,-1.4000000000000004
00654,1.4000000000000001
00655,-1.0000000000000002
00656,-1.4
00657,0.3999999999999999
00658,0.0
00659,0.4
00660,0.4
00661,-1.8000000000000003
00662,0.6000000000000001
00664,1.2000000000000002
00665,0.4
00666,0.8
00667,5.6000000000000005
00668,1.2000000000000002
00669,2.6
00670,-1.0000000000000002
00671,-0.20000000000000018
00672,0.8
00673,-2.5999999999999996
00674,-1.0000000000000002
00675,1.2000000000000002
00676,2.0
00677,1.0
00678,-0.19999999999999996
00679,-0.8
00680,0.8
00681,-0.3999999999999999
00682,0.6000000000000001
00683,0.3999999999999999
00684,3.2
00685,0.8
00686,-1.4000000000000004
00687,-0.6000000000000003
00688,-0.3999999999999999
00689,-0.8
00690,2.0
00691,-1.4000000000000004
00692,0.8
00693,0.8
00694,-0.3999999999999999
00695,-0.7999999999999998
00696,-0.7999999999999998
00697,2.2
00698,1.0
00699,-1.2000000000000002
00700,-0.6000000000000001
00701,1.8
00702,1.6
00703,-0.3999999999999999
00704,1.4000000000000001
00705,0.19999999999999996
00706,0.0
00707,-0.8
00708,1.4000000000000001
00709,0.8000000000000003
00710,-1.0000000000000002
00711,-0.8
00712,1.2000000000000002
00713,-0.8
00714,1.6
00715,1.6
00716,-1.4000000000000004
00717,-0.3999999999999999
00718,-0.3999999999999999
00719,1.4000000000000001
00720,-0.8
00721,0.19999999999999996
00722,0.8
00723,-0.7999999999999998
00724,0.4
00726,2.4000000000000004
00727,0.6000000000000001
00728,-0.3999999999999999
00729,0.3999999999999999
00730,0.0
00731,-0.8
00732,1.6
00733,-0.6000000000000003
00734,0.3999999999999999
00735,3.4000000000000004
00736,1.6
00737,1.6
00738,1.2000000000000002
00739,0.6000000000000001
00740,-0.8
00741,0.8000000000000003
00742,2.0
00743,1.8
00744,1.4000000000000001
00745,1.8
00746,0.0
00747,-0.3999999999999999
00748,1.2000000000000002
00749,0.19999999999999996
00750,1.0
00751,-0.19999999999999996
00752,0.3999999999999999
00753,1.0
00754,-1.0000000000000002
00755,0.19999999999999996
00756,2.6
00757,1.2000000000000002
00758,1.6
00759,2.4000000000000004
00760,2.4000000000000004
00761,1.6
00762,3.6
00763,1.2000000000000002
00764,2.6
00765,4.6000000000000005
00766,1.0
00767,3.2
00768,5.4
00769,-2.4000000000000004
00770,0.8
00771,1.2000000000000002
00772,2.2
00773,1.2000000000000002
00774,0.6000000000000001
00775,0.19999999999999996
00776,-0.6000000000000001
00777,0.8
00778,1.2000000000000002
00779,2.0
00780,0.4
00781,-1.0000000000000002
00783,1.2000000000000002
00784,-1.0000000000000002
00785,-1.8000000000000003
00786,3.4000000000000004
00787,-0.8
00788,-1.4000000000000004
00789,1.6
00790,0.8
00791,-0.20000000000000018
00792,2.0
00793,0.8
00794,-0.19999999999999996
00795,2.2
00796,0.0
00797,-0.8
00798,-1.4000000000000004
00799,4.2
00800,0.8
00801,1.8
00802,0.19999999999999996
00803,0.0
00804,0.4
00805,1.4000000000000001
00806,-0.19999999999999996
00807,-0.19999999999999996
00808,0.3999999999999999
00809,0.6000000000000001
00810,-2.4000000000000004
00811,-2.0
00812,0.4
00813,1.8
00814,5.2
00815,1.8
00816,1.0
00817,2.4000000000000004
00818,4.800000000000001
00819,-0.3999999999999999
00820,0.19999999999999996
00821,0.19999999999999996
00822,0.8
00823,4.800000000000001
00824,1.2000000000000002
00825,2.6
00826,-0.3999999999999999
00827,1.2000000000000002
00828,1.8
00829,1.4000000000000001
00830,-0.20000000000000018
00831,0.4
00832,0.6000000000000001
00833,-0.20000000000000018
00834,-0.19999999999999996
00835,-1.2000000000000002
00836,0.4
00837,1.4000000000000001
00838,1.0
00839,-1.0000000000000002
00840,1.6
00841,-0.19999999999999996
00842,1.8
00843,0.8
00844,1.0
00845,-0.19999999999999996
00846,-0.3999999999999999
00847,-1.2000000000000002
00848,1.2000000000000002
00849,3.6
00850,1.6
00851,1.4000000000000001
00852,0.6000000000000001
00853,1.6
00854,3.8000000000000007
00855,2.6
00856,2.2
00857,0.6000000000000001
00858,0.6000000000000001
00859,0.6000000000000001
00860,1.2000000000000002
00861,2.6
00862,0.19999999999999996
00863,1.6
00864,3.0
00865,-1.0000000000000002
00866,0.6000000000000001
00867,2.6
00868,2.4000000000000004
00869,3.4000000000000004
00870,-1.4000000000000004
00871,-0.8
00872,1.6
00873,0.4
00874,-0.6000000000000003
00875,0.3999999999999999
00876,-2.0
00877,0.4
00878,0.6000000000000001
00879,1.0
00880,0.8
00881,0.6000000000000001
00882,1.2000000000000002
00883,-1.8000000000000003
00884,-2.4000000000000004
00885,-0.19999999999999996
00886,1.6
00887,3.0
00888,0.4
00889,-0.3999999999999999
00890,0.0
00891,2.4000000000000004
00893,-0.8
00894,1.2000000000000002
00895,2.2
00896,0.8
00897,0.0
00898,2.0
00899,-0.3999999999999999
00900,1.2000000000000002
00901,1.8
00902,2.4000000000000004
00903,0.19999999999999996
00904,0.6000000000000001
00906,4.6000000000000005
00907,0.8
00908,-0.19999999999999996
00909,0.19999999999999996
00910,1.6
00911,-0.3999999999999999
00912,-1.7999999999999998
00913,1.4000000000000001
00914,0.0
00915,1.6
00916,4.4
00918,-0.3999999999999999
00919,1.8
00920,3.2
00921,-0.3999999999999999
00922,0.4
00923,0.19999999999999996
00924,0.8000000000000003
00925,3.2
00926,1.8
00927,-1.0000000000000002
00928,1.2000000000000002
00929,0.8
00930,3.2
00931,0.8
00932,1.4000000000000001
00933,3.6
00934,1.2000000000000002
00935,0.0
00936,0.5999999999999996
00937,0.8000000000000003
00938,2.2
00939,-2.5999999999999996
00940,3.4000000000000004
00941,1.0
00942,-0.6000000000000001
00943,-0.3999999999999999
00944,-0.3999999999999999
00945,1.6
00946,-1.2000000000000002
00947,-0.8
00948,2.4000000000000004
00949,3.4000000000000004
00950,4.0
00951,2.8000000000000003
00952,0.0
00953,0.3999999999999999
00954,0.8
00955,2.2
00956,0.4
00957,0.3999999999999999
00958,1.2000000000000002
00959,-2.4000000000000004
00960,-2.8000000000000007
00961,1.6
00962,0.19999999999999996
00963,1.4000000000000001
00964,0.4
00965,0.0
00966,3.0
00967,1.2000000000000002
00968,2.8000000000000003
00969,3.4000000000000004
00970,0.19999999999999996
00971,-1.0000000000000002
00972,1.0
00973,0.0
00974,0.19999999999999996
00975,-1.0000000000000002
00977,1.4000000000000001
00978,-1.8000000000000003
00979,1.0
00980,0.0
00981,2.4000000000000004
00982,4.4
00983,0.19999999999999996
00984,-1.4000000000000004
00986,0.19999999999999996
00987,-0.6000000000000001
00988,-1.0000000000000002
00989,-0.3999999999999999
00990,0.6000000000000001
00991,0.8
00992,1.8
00993,0.6000000000000001
00994,1.4000000000000001
00995,-2.5999999999999996
00996,-0.3999999999999999
00997,0.6000000000000001
00998,3.0
00999,0.8
01000,0.4
01001,-1.2000000000000002
01002,0.6000000000000001
01003,0.4
01004,-1.8000000000000003
01005,1.2000000000000002
01006,3.2
01007,0.0
01008,-2.2
01009,1.2000000000000002
01010,2.0
01011,0.3999999999999999
01012,1.2000000000000002
01013,0.6000000000000001
01014,-0.6000000000000003
01015,1.2000000000000002
01016,0.3999999999999999
01017,1.8
01018,-1.4000000000000004
01019,0.19999999999999996
01020,2.2
01021,2.8000000000000003
01022,-0.20000000000000018
01023,-1.4000000000000004
01024,4.0
01025,-0.3999999999999999
01026,-0.6000000000000003
01027,0.0
01028,0.6000000000000001
01029,2.2
01030,-0.19999999999999996
01031,1.6
01032,1.0
01033,0.0
01034,0.4
01035,1.4000000000000001
01036,-0.8
01037,1.4000000000000001
01038,1.0
01039,0.19999999999999996
01040,-0.6000000000000003
01041,0.8
01042,0.0
01043,-0.8
01044,3.6
01045,2.8000000000000003
01046,-0.8
01047,-0.6000000000000003
01048,-0.19999999999999996
01049,-1.4000000000000004
01050,1.4000000000000001
01051,0.6000000000000001
01052,0.6000000000000001
01053,0.8000000000000003
01054,1.4000000000000001
01056,3.4000000000000004
01057,0.8000000000000003
01058,0.3999999999999999
01059,0.8
01060,0.19999999999999996
01061,3.4000000000000004
01062,3.0
01064,2.6
01065,3.0
01066,0.19999999999999973
01068,1.2000000000000002
01069,-1.4000000000000004
01070,-0.19999999999999996
01071,0.19999999999999973
01072,3.8000000000000007
01073,3.0
01075,-1.8000000000000003
01076,1.2000000000000002
01077,0.6000000000000001
01078,2.0
01079,2.6
01080,1.6
01081,0.19999999999999996
01082,2.0
01083,1.8
01084,-0.8
01085,1.4000000000000001
01086,5.0
01087,1.0
01088,1.2000000000000002
01089,2.0
01090,-1.0000000000000002
01091,2.0
01092,0.0
01094,2.2
01095,-1.4000000000000004
01096,-0.20000000000000018
01097,4.0
01098,0.6000000000000001
01099,-0.19999999999999996
01100,-0.19999999999999996
01101,2.2
01102,0.4
01103,-0.8
01104,1.2000000000000002
01105,2.6
01106,1.0
01107,4.800000000000001
01108,0.3999999999999999
01110,3.0
01111,1.8
01112,-0.19999999999999996
01113,0.6000000000000001
01114,3.8000000000000007
01115,-0.3999999999999999
01116,0.4
01117,2.0
01118,-0.20000000000000018
01119,-0.20000000000000018
01120,-1.0000000000000002
01122,-1.0000000000000002
01123,-2.5999999999999996
01124,-0.3999999999999999
01125,5.2
01126,2.0
01127,2.2
01128,1.2000000000000002
01129,-0.3999999999999999
01130,1.6
01131,-1.2000000000000002
01132,-0.19999999999999996
01133,0.19999999999999996
01134,-1.0000000000000002
01135,2.8000000000000003
01136,-1.6
01137,0.6000000000000001
01138,-0.8
01139,0.19999999999999996
01140,1.2000000000000002
01141,-0.8
01142,0.0
01143,1.6
01144,2.0
01146,1.2000000000000002
01147,-0.19999999999999996
01148,3.2
01149,0.4
01150,-0.6000000000000003
01151,1.0
01152,-1.4000000000000004
01153,-1.2000000000000002
01154,4.800000000000001
01155,-1.6
01156,2.0
01157,-1.2000000000000002
01158,2.2
01159,0.4
01160,1.4000000000000001
01161,2.6000000000000005
01162,-1.4000000000000004
01163,1.6
01164,-2.4000000000000004
01165,2.0
01166,0.6000000000000001
01167,1.4000000000000001
01168,2.6
01169,0.6000000000000001
01170,1.8
01172,2.4000000000000004
01173,-0.6000000000000003
01174,3.4000000000000004
01175,-0.3999999999999999
01176,-1.0000000000000002
01177,-1.0000000000000002
01178,2.2
01179,1.4000000000000001
01180,1.2000000000000002
01181,2.4000000000000004
01182,3.0000000000000004
01183,0.19999999999999996
01184,2.8000000000000003
01185,2.2
01186,0.0
01187,0.3999999999999999
01188,0.8
01189,5.4
01190,0.6000000000000001
01191,1.8
01192,1.4000000000000001
01193,3.6
01194,-0.19999999999999996
01195,0.0
01196,1.2000000000000002
01197,4.4
01198,3.2
01199,2.2
01200,1.2000000000000002
01201,2.2
01202,0.4
01203,1.6
01204,-2.0
01206,1.6
01207,4.4
01209,1.6
01210,-0.8
01211,1.0
01212,3.2
01213,-0.8
01214,-1.4000000000000004
01215,-0.3999999999999999
01216,0.19999999999999996
01217,-0.8
01218,4.2
01219,-0.8
01221,3.0
01222,-3.8000000000000007
01223,3.6
01224,0.8
01225,1.8
01226,0.3999999999999999
01227,0.4
01228,1.6
01229,2.4000000000000004
01230,1.4000000000000001
01231,1.4000000000000001
01232,-1.2000000000000002
01233,1.4000000000000001
01234,2.0
01235,-1.2000000000000002
01236,-0.3999999999999999
01237,1.8
01238,3.6
01240,2.2
01241,1.0
01242,-0.3999999999999999
01243,0.19999999999999973
01244,0.0
01245,-0.8
01246,-2.8000000000000007
01247,1.2000000000000002
01248,-0.19999999999999996
01250,-0.19999999999999996
01251,2.0
01252,3.2
01253,0.4
01254,3.8000000000000007
01255,0.3999999999999999
01256,1.6
01257,2.8000000000000003
01258,0.19999999999999996
01259,1.2000000000000002
01260,0.8
01261,2.8000000000000003
01263,1.2000000000000002
01264,-0.8
01265,1.8
01266,-0.20000000000000018
01267,0.3999999999999999
01268,3.4000000000000004
01269,0.5999999999999996
01270,0.8
01271,1.0
01272,0.19999999999999996
01273,0.19999999999999996
01274,-2.4000000000000004
01275,0.8
01276,1.6
01277,-0.3999999999999999
01278,1.8
01279,2.0
01280,0.8
01281,1.4000000000000001
01282,-0.3999999999999999
01283,0.19999999999999996
01284,2.0
01285,-0.8
01287,1.2000000000000002
01288,0.6000000000000001
01289,0.6000000000000001
01290,1.2000000000000002
01291,4.2
01292,3.2
01293,0.4
01294,0.8
01295,3.6
01296,0.19999999999999996
01297,1.4000000000000001
01298,-0.20000000000000018
01299,0.3999999999999999
01300,-1.0000000000000002
01301,-0.6000000000000003
01302,3.8000000000000007
01303,0.8
01304,0.0
01305,-0.19999999999999996
01306,-1.4000000000000004
01307,5.6000000000000005
01308,0.0
01309,0.8
01310,-0.6000000000000003
01311,1.8
01312,0.6000000000000001
01313,0.8000000000000003
01314,2.0
01315,0.19999999999999996
01316,4.2
01317,-0.19999999999999996
01318,-1.2000000000000002
01319,1.2000000000000002
01320,0.6000000000000001
01321,0.8
01322,-1.8000000000000003
01323,0.3999999999999999
01324,-0.6000000000000003
01325,0.6000000000000001
01326,1.8
01327,0.8
01328,0.0
01329,1.0
01332,1.6
01333,5.0
01334,-0.20000000000000018
01335,1.6
01336,0.3999999999999999
01337,1.0
01338,0.8
01339,3.4000000000000004
01340,1.4000000000000001
01341,0.4
01342,1.4000000000000001
01343,-1.0000000000000002
01344,0.8
01345,3.8000000000000007
01346,-1.2000000000000002
01347,-1.0000000000000002
01348,-1.2000000000000002
01349,0.6000000000000001
01350,2.2
01351,-0.3999999999999999
01352,0.8
01353,0.6000000000000001
01354,-0.19999999999999996
01355,-1.6
01356,0.0
01357,0.0
01358,0.8
01359,0.0
01360,0.19999999999999996
01361,2.0
01362,1.2000000000000002
01363,2.2
01364,3.8000000000000007
01365,-0.7999999999999998
01366,3.2
01367,2.8000000000000003
01368,3.2
01369,4.0
01370,2.2
01372,0.19999999999999996
01373,-0.20000000000000018
01374,2.8000000000000003
01375,1.0
01376,1.8
01377,2.2
01378,2.8000000000000003
01380,2.2
01381,1.6
01382,1.8
01384,2.4000000000000004
01385,-0.19999999999999996
01386,1.2000000000000002
01388,1.8
01389,0.8
01390,-0.19999999999999996
01391,-1.4000000000000004
01393,-1.4000000000000004
01394,3.6
01395,0.8
01396,-1.0000000000000002
01397,-1.2000000000000002
01398,1.2000000000000002
01399,0.3999999999999999
01400,0.4
01401,-1.8000000000000003
01402,3.0
01403,2.0
01404,2.6
01405,0.4
01406,0.6000000000000001
01407,-2.0
01408,0.6000000000000001
01409,0.0
01410,-0.8
01411,-0.3999999999999999
01412,0.0
01413,-0.8
01414,2.2
01415,1.6
01416,1.0
01417,-0.3999999999999999
01418,2.2
01419,0.6000000000000001
01420,-0.19999999999999996
01421,0.8
01422,0.19999999999999996
01423,1.4000000000000001
01424,-2.4000000000000004
01425,-0.6000000000000003
01426,-0.20000000000000018
01427,4.2
01428,0.0
01429,-0.19999999999999996
01430,-0.3999999999999999
01431,1.0
01432,-0.8
01433,0.3999999999999999
01434,-1.0000000000000002
01435,0.3999999999999999
01436,3.6
01437,0.19999999999999973
01438,0.8000000000000003
01439,-1.4000000000000004
01440,0.6000000000000001
01441,-1.4000000000000004
01442,3.2
01443,0.19999999999999996
