고객번호,일상용품_하_구매지수
00179,0.4
00180,-0.19999999999999996
00181,1.4000000000000001
00182,0.19999999999999996
00183,0.8
00184,3.4000000000000004
00185,1.4000000000000001
00186,0.8
00187,1.4000000000000001
00188,0.4
00189,0.4
00190,0.0
00191,1.6
00192,1.4000000000000001
00193,0.19999999999999996
00194,0.0
00195,0.8
00196,0.0
00197,-0.19999999999999996
00198,1.2000000000000002
00199,0.0
00200,0.0
00201,0.8
00202,1.2000000000000002
00203,0.8
00204,0.8
00205,-0.19999999999999996
00206,-0.19999999999999996
00207,0.8
00208,2.0
00209,6.4
00210,1.0
00211,0.19999999999999996
00212,0.4
00213,0.4
00214,0.8
00215,1.4000000000000001
00216,1.0
00217,0.0
00218,4.4
00219,6.4
00220,0.8
00221,0.4
00222,3.4000000000000004
00223,4.800000000000001
00225,1.8
00226,0.4
00227,-0.19999999999999996
00228,0.4
00229,0.0
00230,-0.6000000000000001
00231,0.8
00232,0.4
00233,2.2
00234,1.8
00235,0.4
00236,0.4
00237,0.4
00238,0.8
00239,1.4000000000000001
00240,-1.2000000000000006
00241,2.8000000000000003
00242,-0.19999999999999996
00243,1.4000000000000001
00245,1.0
00246,6.4
00247,0.4
00248,0.0
00249,7.4
00250,0.19999999999999996
00251,-0.19999999999999996
00252,-1.6
00253,9.0
00254,0.0
00255,3.4000000000000004
00256,1.4000000000000001
00257,0.0
00258,2.4000000000000004
00259,0.0
00260,0.4
00261,3.8
00262,0.8
00263,0.8
00264,0.0
00265,3.6
00266,-0.5999999999999996
00267,0.4
00268,-0.19999999999999996
00269,0.4
00270,0.8
00271,2.4
00272,0.4
00273,6.4
00274,0.8
00275,1.0
00276,-0.19999999999999996
00277,1.4000000000000001
00278,0.4
00279,0.8
00280,-0.19999999999999996
00281,0.8
00282,2.4000000000000004
00283,0.0
00284,0.8
00285,0.8000000000000003
00286,1.4000000000000001
00287,-0.19999999999999996
00288,1.4000000000000001
00289,5.4
00290,0.4
00291,-0.19999999999999996
00292,0.4
00293,0.4
00294,3.6
00295,5.8
00296,0.19999999999999996
00297,-0.19999999999999996
00298,0.8
00299,2.8000000000000003
00300,-0.19999999999999996
00301,0.3999999999999999
00302,-0.19999999999999996
00303,0.0
00304,6.200000000000001
00305,0.4
00306,-0.5999999999999996
00307,1.8
00308,-2.4000000000000004
00309,2.8000000000000003
00310,1.4000000000000001
00311,1.8
00312,1.2000000000000002
00313,0.19999999999999996
00314,5.000000000000001
00315,0.4
00316,1.6
00317,-0.19999999999999996
00318,1.4000000000000001
00319,2.0
00320,2.4000000000000004
00321,-0.19999999999999996
00322,-0.19999999999999996
00323,0.4
00324,0.8
00325,0.8
00326,1.4000000000000001
00327,-0.19999999999999973
00328,2.0
00329,0.19999999999999996
00330,8.0
00331,0.19999999999999996
00332,0.8
00333,0.4
00334,4.800000000000001
00335,3.2
00336,0.0
00337,1.2000000000000002
00338,0.19999999999999996
00339,0.4
00340,8.8
00341,2.4000000000000004
00342,0.8
00343,1.4000000000000001
00344,0.3999999999999999
00345,3.2
00346,8.4
00347,0.4
00348,1.4000000000000001
00349,-0.19999999999999996
00350,1.4000000000000001
00351,-0.6000000000000001
00352,0.4
00353,0.4
00354,0.0
00355,3.2
00356,5.8
00357,0.8
00358,4.4
00359,0.0
00360,0.8
00361,0.8
00362,1.2000000000000002
00363,-0.6000000000000001
00364,0.4
00365,-0.19999999999999996
00366,0.8
00367,-0.19999999999999996
00368,0.8
00369,4.0
00370,0.8
00371,0.0
00372,0.0
00373,-0.8
00374,2.8000000000000003
00375,0.4
00376,0.6000000000000001
00377,-3.0
00378,0.4
00379,5.8
00380,0.4
00381,0.4
00382,-1.7999999999999998
00383,8.4
00384,0.4
00385,0.4
00386,0.8
00387,1.4000000000000001
00388,0.6000000000000001
00389,-0.19999999999999996
00390,0.8
00391,0.8
00392,1.4000000000000001
00393,2.0
00394,-0.19999999999999996
00395,1.4000000000000001
00396,0.19999999999999996
00397,0.8
00398,0.8
00399,1.6
00400,0.4
00402,2.8000000000000003
00403,0.19999999999999996
00404,0.8
00405,1.4000000000000001
00406,1.0
00407,-1.6000000000000005
00408,0.0
00409,0.8
00410,2.6000000000000005
00411,0.4
00412,0.4
00413,1.8
00414,2.8000000000000003
00415,1.0
00416,3.8000000000000007
00417,4.0
00418,0.8
00419,6.000000000000001
00420,0.0
00421,0.4
00422,2.0
00423,0.8
00424,0.6000000000000001
00425,0.4
00426,7.200000000000001
00427,-0.19999999999999996
00428,0.8
00429,0.8
00430,1.0
00431,1.4000000000000001
00432,0.8
00433,-0.19999999999999996
00434,0.4
00435,5.8
00436,4.4
00437,5.8
00438,1.2000000000000002
00439,0.0
00440,-2.5999999999999996
00441,0.19999999999999996
00442,0.4
00443,5.0
00444,1.8
00445,0.8
00446,-0.6000000000000001
00447,0.8
00448,0.6000000000000001
00449,0.8
00450,-0.19999999999999996
00451,0.8
00452,0.4
00453,0.4
00454,1.8
00455,-0.19999999999999996
00456,1.0
00457,-0.19999999999999996
00458,0.8
00459,0.4
00461,3.4000000000000004
00462,0.8000000000000003
00463,2.0
00464,-0.6000000000000001
00465,-0.6000000000000001
00466,0.4
00467,1.4000000000000001
00468,0.4
00469,2.0
00470,0.0
00471,1.8
00472,0.8
00473,0.4
00474,-0.19999999999999996
00475,0.0
00476,0.4
00477,-2.5999999999999996
00478,0.4
00479,0.8
00480,0.4
00481,0.8
00482,1.6
00483,5.8
00484,0.20000000000000018
00485,3.4000000000000004
00486,9.4
00487,0.0
00488,0.8
00489,2.4000000000000004
00490,3.4000000000000004
00491,0.8
00492,4.4
00493,0.8
00494,1.8
00495,-0.19999999999999996
00496,0.0
00497,-0.6000000000000001
00498,0.4
00499,0.4
00500,0.0
00501,7.2
00502,0.0
00503,0.4
00504,1.4000000000000001
00505,0.4
00506,1.8
00507,0.4
00508,0.19999999999999973
00509,0.4
00510,0.4
00511,0.4
00512,0.8
00513,4.4
00514,-0.19999999999999996
00515,1.8
00516,-0.19999999999999996
00517,0.8
00518,-0.20000000000000018
00519,3.4000000000000004
00520,-2.2
00521,0.8
00522,0.4
00523,0.4
00524,0.4
00525,0.4
00526,1.6
00527,6.000000000000001
00528,0.19999999999999996
00529,-0.19999999999999996
00530,-2.0
00531,2.8000000000000003
00532,5.0
00533,0.4
00534,7.0
00535,4.0
00536,1.4000000000000001
00537,0.0
00538,0.8
00539,2.4000000000000004
00540,1.4000000000000001
00541,0.8
00542,1.4000000000000001
00543,1.0
00544,3.2
00545,1.6
00546,0.19999999999999996
00547,-0.19999999999999996
00548,0.4
00549,2.0
00550,3.2
00551,0.4
00552,4.4
00553,-0.19999999999999996
00554,3.2
00555,0.4
00556,0.19999999999999996
00557,0.0
00558,1.4000000000000001
00559,2.8000000000000003
00560,1.6
00561,0.8
00562,-2.2
00563,0.0
00564,-0.6000000000000001
00565,6.4
00566,3.2
00567,0.4
00568,1.4000000000000001
00569,4.0
00570,0.4
00571,0.8
00572,3.4000000000000004
00573,1.4000000000000001
00574,-0.19999999999999996
00575,-0.6000000000000001
00576,0.4
00577,3.4000000000000004
00578,0.4
00579,0.4
00580,-0.6000000000000001
00581,0.4
00582,1.0
00583,3.0
00584,1.4000000000000001
00585,0.19999999999999996
00586,7.4
00587,0.8
00588,0.8
00589,0.4
00590,0.0
00591,0.0
00592,1.2000000000000002
00593,3.6
00594,2.0
00595,4.0
00596,-0.19999999999999996
00597,0.8
00598,0.4
00599,-0.19999999999999996
00600,1.0
00601,5.2
00602,3.4000000000000004
00603,0.8
00604,3.2
00605,0.0
00606,2.2
00607,0.8
00608,-0.19999999999999996
00609,0.8
00610,4.0
00611,7.600000000000001
00612,0.8
00613,0.4
00614,4.4
00615,1.4000000000000001
00616,1.4000000000000001
00617,1.4000000000000001
00618,1.2000000000000002
00619,0.4
00620,3.4000000000000004
00621,-0.5999999999999996
00622,1.2000000000000002
00623,1.4000000000000001
00624,-0.6000000000000001
00625,0.4
00626,-0.6000000000000001
00627,0.19999999999999996
00628,0.8
00629,1.0
00630,2.8000000000000003
00631,0.0
00632,0.8
00633,0.4
00634,-0.19999999999999996
00635,-0.6000000000000001
00636,1.4000000000000001
00637,0.19999999999999996
00638,-0.6000000000000001
00639,0.4
00640,0.8
00641,5.4
00642,2.2
00643,1.2000000000000002
00644,1.4000000000000001
00645,0.0
00646,0.8
00647,0.8
00648,7.800000000000001
00649,6.6
00650,1.0
00651,5.800000000000001
00652,3.4000000000000004
00653,0.4
00654,1.4000000000000001
00655,0.0
00656,1.6
00657,6.6
00658,-0.6000000000000001
00659,0.8
00660,0.0
00661,-0.19999999999999996
00662,-0.19999999999999996
00663,0.4
00664,3.4000000000000004
00665,-0.19999999999999996
00666,0.4
00667,-0.8000000000000007
00668,-0.3999999999999999
00669,5.8
00670,1.0
00671,0.4
00672,-0.19999999999999973
00673,1.8
00674,7.0
00675,0.4
00676,1.4000000000000001
00677,0.0
00678,0.0
00679,-0.19999999999999996
00680,0.0
00681,0.4
00682,0.8
00683,-0.19999999999999996
00684,5.0
00685,0.0
00686,-0.3999999999999999
00687,-1.0000000000000002
00688,0.8
00689,2.8000000000000003
00690,0.0
00691,0.4
00692,0.8
00693,0.19999999999999996
00694,1.8
00695,2.2
00696,3.8
00697,4.800000000000001
00698,-2.4000000000000004
00699,-0.19999999999999996
00700,0.0
00701,0.0
00702,-0.19999999999999996
00703,0.4
00704,-2.2
00705,0.4
00706,0.8
00707,2.0
00708,0.6000000000000001
00709,0.4
00710,0.19999999999999996
00711,-2.0
00712,1.0
00713,1.4000000000000001
00714,0.4
00715,2.8000000000000003
00716,0.4
00717,3.0
00718,2.6000000000000005
00719,0.4
00720,0.4
00721,0.4
00722,0.0
00723,1.8
00724,0.19999999999999996
00725,0.4
00726,0.19999999999999996
00727,0.4
00728,5.0
00729,0.8
00730,0.0
00731,0.0
00732,2.0
00733,-0.19999999999999996
00734,0.8
00735,-0.19999999999999996
00736,6.000000000000001
00737,0.6000000000000001
00738,0.8
00739,1.8
00740,-0.19999999999999996
00741,0.8
00742,0.8
00743,-0.19999999999999996
00744,1.2000000000000002
00745,0.8
00746,5.0
00747,0.4
00749,0.0
00750,0.8
00751,-0.19999999999999996
00752,-1.6
00753,2.8000000000000003
00754,1.4000000000000001
00755,1.4000000000000001
00756,0.4
00757,0.8
00758,7.200000000000001
00759,0.0
00760,0.8
00761,1.4000000000000001
00762,0.4
00763,-2.8000000000000007
00764,-0.19999999999999996
00765,7.0
00766,0.4
00767,0.8
00768,0.8
00769,0.4
00770,4.0
00771,2.4000000000000004
00772,-0.3999999999999999
00773,0.4
00774,1.2000000000000002
00775,0.0
00776,0.8
00777,0.6000000000000001
00778,0.8
00779,0.8
00780,0.4
00781,1.2000000000000002
00782,0.4
00783,6.4
00784,2.0
00785,3.6
00786,3.0
00787,4.800000000000001
00788,0.4
00789,0.19999999999999996
00790,-0.19999999999999996
00791,-0.19999999999999996
00792,2.0
00793,-0.19999999999999996
00794,1.6000000000000005
00795,0.4
00796,1.4000000000000001
00797,0.4
00798,0.8
00799,1.8
00800,0.8
00801,1.4000000000000001
00802,-0.19999999999999996
00803,1.4000000000000001
00804,0.8
00805,0.8
00806,1.8
00807,-0.6000000000000001
00808,0.0
00809,0.4
00810,7.0
00811,1.2000000000000002
00812,3.6
00813,0.8
00814,1.4000000000000001
00815,6.800000000000001
00816,0.4
00817,-0.6000000000000001
00818,0.0
00819,2.4000000000000004
00820,0.0
00821,-0.19999999999999996
00822,2.6
00823,0.0
00824,-0.6000000000000001
00825,3.6
00826,-0.19999999999999996
00827,0.0
00828,7.0
00829,0.4
00830,0.4
00831,1.4000000000000001
00832,1.4000000000000001
00833,-0.6000000000000001
00834,1.4000000000000001
00835,0.4
00836,0.4
00837,0.4
00838,0.8
00839,0.4
00840,2.4000000000000004
00841,6.800000000000001
00842,0.4
00843,0.4
00844,1.0
00845,0.8
00846,-0.19999999999999996
00847,0.0
00848,1.0
00849,1.0
00850,0.4
00851,-0.19999999999999996
00852,0.8
00853,0.4
00854,0.4
00855,-0.19999999999999996
00856,0.8
00857,4.4
00858,2.4000000000000004
00859,1.0
00860,0.0
00861,6.800000000000001
00862,-0.19999999999999996
00863,0.19999999999999996
00864,0.4
00865,0.8
00866,-3.0
00867,0.4
00868,0.8
00869,4.800000000000001
00870,6.800000000000001
00871,0.8
00872,0.4
00873,3.4000000000000004
00874,0.8
00875,0.4
00876,0.8
00877,0.8
00878,1.2000000000000002
00879,-0.6000000000000001
00880,1.4000000000000001
00881,0.6000000000000001
00882,1.4000000000000001
00883,0.19999999999999996
00884,1.8
00885,0.19999999999999996
00886,0.0
00887,-0.19999999999999996
00888,-0.19999999999999996
00889,0.4
00890,2.4000000000000004
00891,1.4000000000000001
00892,0.4
00893,0.0
00894,-0.19999999999999996
00895,0.0
00896,1.4000000000000001
00897,4.4
00898,2.0
00899,1.2000000000000002
00900,0.8
00901,0.4
00902,0.4
00903,0.4
00904,-3.2000000000000006
00906,0.4
00907,-0.6000000000000001
00908,-0.8
00909,0.4
00910,0.8
00911,-0.19999999999999996
00912,1.6000000000000005
00913,-0.19999999999999996
00914,0.8
00915,6.800000000000001
00916,5.0
00917,0.8
00918,0.4
00919,1.2000000000000002
00920,1.2000000000000002
00921,-1.2000000000000002
00922,0.8
00923,0.8
00924,3.6
00925,0.0
00926,0.4
00927,-0.6000000000000001
00928,0.4
00929,-0.6000000000000001
00930,-0.19999999999999996
00931,-1.7999999999999998
00932,1.4000000000000001
00933,0.4
00934,0.4
00935,-3.2000000000000006
00936,-0.8000000000000007
00937,0.8
00938,0.8
00939,1.2000000000000002
00940,6.4
00941,3.4000000000000004
00942,0.8
00943,0.8
00944,0.8
00945,0.4
00946,0.4
00947,0.4
00948,6.4
00949,3.4000000000000004
00950,1.4000000000000001
00951,6.4
00952,1.2000000000000002
00953,2.4000000000000004
00954,3.4000000000000004
00955,0.8
00956,0.0
00957,5.4
00958,8.0
00959,1.4000000000000001
00960,-3.6000000000000005
00961,0.4
00962,-0.5999999999999996
00963,1.8
00964,0.19999999999999996
00965,0.4
00966,-0.19999999999999996
00967,-0.19999999999999996
00968,0.8
00969,0.0
00970,1.4000000000000001
00971,0.8
00972,4.4
00973,0.4
00975,0.4
00976,0.0
00977,0.4
00978,6.4
00979,0.4
00980,0.0
00981,0.8
00982,1.4000000000000001
00983,0.4
00984,0.8
00986,1.4000000000000001
00987,0.4
00988,-3.2000000000000006
00989,0.4
00990,7.0
00991,-2.5999999999999996
00992,0.4
00993,2.0
00994,-0.19999999999999996
00995,0.0
00996,-0.19999999999999996
00997,0.0
00998,2.2
00999,2.8000000000000003
01000,-0.19999999999999996
01001,2.2
01002,0.4
01003,1.2000000000000002
01004,1.4000000000000001
01005,3.4000000000000004
01006,-0.19999999999999996
01007,2.4000000000000004
01008,3.0
01009,1.4000000000000001
01010,0.8
01011,5.4
01012,0.19999999999999996
01013,-3.2000000000000006
01014,7.0
01015,4.0
01016,0.4
01017,7.4
01018,2.8000000000000003
01019,0.19999999999999996
01020,2.8000000000000003
01021,0.8
01022,5.4
01023,0.4
01024,0.4
01025,-2.6000000000000005
01026,2.0
01027,0.4
01028,0.8
01029,0.8
01030,2.4000000000000004
01031,0.4
01032,6.0
01033,1.8
01034,-0.6000000000000001
01035,1.4000000000000001
01036,0.6000000000000001
01037,0.0
01038,-0.19999999999999996
01039,0.19999999999999996
01040,2.8000000000000003
01041,-0.6000000000000001
01042,-0.19999999999999996
01043,0.4
01044,7.0
01045,1.4000000000000001
01046,-0.19999999999999996
01047,0.19999999999999996
01048,0.19999999999999996
01049,0.4
01050,0.8
01051,0.8
01052,0.0
01053,2.0
01054,-0.19999999999999996
01055,1.4000000000000001
01056,0.8
01057,8.0
01058,-0.8000000000000007
01059,0.4
01060,0.4
01061,0.6000000000000005
01062,-0.8
01063,0.0
01064,0.19999999999999996
01065,0.4
01066,5.800000000000001
01068,1.0
01069,2.0
01070,0.8
01071,0.8
01072,2.8000000000000003
01073,1.4000000000000001
01074,-2.0000000000000004
01075,0.6000000000000001
01076,1.2000000000000002
01077,0.8
01078,0.4
01079,0.8
01080,0.8
01081,0.4
01082,0.8
01083,0.8
01084,-2.2
01085,0.8
01086,0.4
01087,0.0
01088,5.0
01089,0.0
01090,0.4
01091,3.8
01092,2.4000000000000004
01094,7.0
01095,0.4
01096,1.8
01097,1.4000000000000001
01098,0.8
01099,1.4000000000000001
01100,0.4
01101,-0.19999999999999996
01102,-0.19999999999999996
01103,5.0
01104,0.8
01105,1.2000000000000002
01106,0.8
01107,2.0
01108,3.0
01109,2.8000000000000003
01110,0.8
01111,0.19999999999999996
01112,0.8
01113,-0.3999999999999999
01114,1.4000000000000001
01115,0.8
01116,0.8
01117,0.4
01118,0.0
01119,0.4
01120,0.8
01122,0.4
01123,0.0
01124,0.8
01125,0.4
01126,1.6
01127,0.4
01128,6.000000000000001
01129,3.2
01130,0.4
01131,1.2000000000000002
01132,-0.19999999999999996
01133,-0.19999999999999996
01134,0.4
01135,5.4
01136,1.4000000000000001
01137,0.8
01138,-0.19999999999999996
01139,1.8
01140,0.0
01141,0.4
01142,7.4
01143,0.4
01144,0.0
01145,3.0
01146,1.2000000000000002
01147,4.800000000000001
01148,1.4000000000000001
01149,-0.19999999999999996
01150,1.4000000000000001
01151,1.2000000000000002
01152,-3.4000000000000004
01153,1.4000000000000001
01154,1.4000000000000001
01155,5.6000000000000005
01156,0.8
01157,-0.5999999999999996
01158,0.19999999999999996
01159,0.4
01160,0.8
01161,2.8000000000000003
01162,2.4000000000000004
01163,0.8000000000000003
01164,0.4
01165,0.8
01166,0.4
01167,5.8
01168,0.0
01169,1.4000000000000001
01170,0.0
01172,0.4
01173,2.8000000000000003
01174,0.4
01175,0.0
01176,-0.19999999999999996
01177,-3.6000000000000005
01178,-2.8000000000000007
01179,0.4
01180,0.4
01181,2.0
01182,0.4
01183,0.4
01184,0.4
01185,0.4
01186,-0.19999999999999996
01187,2.2
01188,0.8
01189,2.4000000000000004
01190,0.8
01191,2.0
01192,-1.2000000000000002
01193,0.4
01194,0.4
01195,0.0
01196,0.4
01197,4.4
01198,-0.19999999999999996
01199,0.0
01200,1.4000000000000001
01201,2.4000000000000004
01202,0.4
01203,2.0
01204,0.0
01205,0.8
01206,-0.19999999999999996
01207,-1.7999999999999998
01209,1.4000000000000001
01210,1.2000000000000002
01211,0.0
01212,0.4
01213,0.4
01214,0.8
01215,0.4
01216,4.4
01217,0.8
01218,7.4
01219,1.4000000000000001
01220,0.19999999999999996
01221,0.8
01222,7.600000000000001
01223,0.4
01224,0.4
01225,0.4
01226,1.2000000000000002
01227,-0.19999999999999996
01228,0.4
01229,0.4
01230,1.8
01231,0.4
01232,5.4
01233,1.6
01234,1.8
01235,2.8000000000000003
01236,0.4
01237,0.8
01238,2.0
01239,0.8
01240,-0.6000000000000001
01241,0.4
01242,0.8
01243,3.4000000000000004
01244,0.4
01245,6.6
01246,1.4000000000000004
01247,2.0
01248,1.4000000000000001
01249,1.2000000000000002
01250,0.4
01251,0.4
01252,1.0
01253,0.4
01254,0.8
01255,0.4
01256,1.4000000000000001
01257,7.0
01258,2.0
01259,2.0
01260,0.4
01261,1.8
01263,5.0
01264,0.4
01265,1.0
01266,6.800000000000001
01267,1.2000000000000002
01268,1.4000000000000001
01269,1.2000000000000002
01270,-0.6000000000000001
01271,-0.19999999999999996
01272,1.2000000000000002
01273,2.4000000000000004
01274,0.8
01275,0.4
01276,0.4
01277,0.19999999999999996
01278,0.8
01279,3.0
01280,0.4
01281,0.0
01282,1.0
01283,2.2
01284,-0.19999999999999996
01285,4.0
01286,0.4
01287,0.4
01288,0.8
01289,6.000000000000001
01290,0.0
01291,1.6
01292,1.4000000000000001
01293,0.4
01294,0.19999999999999996
01295,4.4
01296,0.4
01297,3.0000000000000004
01298,0.4
01299,0.0
01300,1.4000000000000001
01301,0.0
01302,7.600000000000001
01303,-0.6000000000000001
01304,1.4000000000000001
01305,0.0
01306,-0.19999999999999996
01307,0.19999999999999996
01308,3.2
01309,0.4
01310,0.0
01311,0.8
01312,0.4
01313,2.8000000000000003
01314,1.4000000000000001
01315,0.4
01316,0.4
01317,1.4000000000000001
01318,0.4
01319,0.8
01320,0.0
01321,0.8
01322,1.4000000000000001
01323,-2.5999999999999996
01324,-0.6000000000000001
01325,1.0
01326,-0.19999999999999996
01327,5.4
01328,0.8
01329,0.6000000000000001
01331,-0.19999999999999996
01332,4.0
01333,1.2000000000000002
01334,5.4
01335,0.8
01336,2.4000000000000004
01337,0.4
01338,-0.19999999999999996
01339,0.0
01340,1.8
01341,0.19999999999999996
01342,7.600000000000001
01343,1.2000000000000002
01344,0.4
01345,0.8
01346,1.2000000000000002
01347,-0.5999999999999996
01348,0.4
01349,0.8
01350,0.8
01351,1.4000000000000001
01352,0.0
01353,1.2000000000000002
01354,1.4000000000000001
01355,3.4000000000000004
01356,0.4
01357,0.0
01358,0.8
01359,-0.19999999999999996
01360,0.19999999999999996
01361,3.4000000000000004
01362,0.0
01363,-0.19999999999999996
01364,3.6
01365,1.4000000000000001
01366,3.4000000000000004
01367,4.0
01368,0.0
01369,-0.19999999999999996
01370,8.600000000000001
01371,0.4
01373,-1.2000000000000002
01374,1.0
01375,0.4
01376,1.4000000000000001
01377,-0.19999999999999996
01378,-4.2
01380,0.8
01381,0.4
01382,0.0
01383,-0.19999999999999996
01384,0.4
01385,5.4
01386,1.8
01387,0.4
01388,0.4
01389,0.8
01390,0.0
01391,-0.19999999999999973
01392,0.19999999999999996
01393,6.000000000000001
01394,0.8
01395,0.4
01396,0.4
01397,-0.19999999999999996
01398,0.0
01399,0.8
01400,0.8
01401,0.4
01402,1.0
01403,0.19999999999999996
01404,0.4
01405,4.4
01406,5.0
01407,0.0
01408,-0.19999999999999996
01409,0.4
01410,0.4
01411,0.8
01412,0.8
01413,-0.19999999999999996
01414,0.4
01415,0.8
01416,0.4
01417,0.8
01418,0.0
01419,0.19999999999999996
01420,0.4
01421,0.4
01422,4.6000000000000005
01423,0.8
01424,0.4
01425,0.0
01426,5.0
01427,1.4000000000000001
01428,0.4
01429,2.0
01430,1.4000000000000001
01431,0.0
01432,0.4
01433,0.6000000000000001
01434,1.6
01435,1.4000000000000001
01436,-0.19999999999999996
01437,1.0
01438,0.8
01439,-0.8
01440,0.8
01441,-0.6000000000000001
01442,-2.2
01443,-3.2000000000000006
01444,0.4
01445,0.8
01446,4.6000000000000005
01447,3.4000000000000004
01448,0.0
01449,5.6000000000000005
01450,8.4
01451,2.0
01452,0.8
01453,-0.19999999999999996
01454,0.19999999999999996
01455,-0.6000000000000001
01456,1.4000000000000001
01457,-0.19999999999999996
01458,2.0
01459,2.0
01460,0.8
01461,0.8
01462,0.4
01463,0.4
01464,2.4000000000000004
01465,1.2000000000000002
01466,0.0
01467,1.4000000000000001
01468,0.0
01469,0.4
01470,-0.19999999999999996
01471,3.6
01472,-0.19999999999999996
01473,4.0
01474,1.0
01475,1.4000000000000001
01476,3.0
01477,-0.19999999999999996
01478,0.8
01479,4.0
01480,-0.19999999999999996
01481,-0.19999999999999996
01482,0.4
01483,0.8
01484,1.4000000000000001
01485,0.0
01486,-0.19999999999999996
01487,6.800000000000001
01488,2.0
01489,3.8000000000000007
01490,2.2
01491,6.000000000000001
01492,2.0
01493,0.8
01495,2.4000000000000004
01496,2.0
01497,-0.8
01498,0.8
01499,1.4000000000000001
01500,-0.6000000000000001
01501,0.0
01502,7.600000000000001
01503,1.4000000000000001
01504,0.8
01505,2.0
01506,0.19999999999999996
01507,0.0
01508,6.4
01509,1.4000000000000001
01510,0.4
01511,0.4
01512,1.0
01513,0.8
01514,-0.19999999999999996
01515,0.4
01516,0.4
01517,1.8
01518,1.8
01520,0.4
01521,3.2
01522,0.19999999999999996
01523,0.8
01524,-0.19999999999999996
01525,0.8
01526,0.8
01527,-0.19999999999999996
01528,0.0
01529,1.0
01530,2.0
01531,0.4
01532,-0.19999999999999996
01533,-3.2000000000000006
01534,-1.2000000000000002
01535,-0.19999999999999996
01536,8.2
01537,-0.6000000000000001
01538,0.19999999999999996
01539,0.19999999999999996
01540,0.4
01541,0.4
01542,0.4
01543,0.4
01544,1.2000000000000002
01545,2.8000000000000003
01546,2.4000000000000004
01547,0.4
01548,0.4
01549,0.0
01550,0.8
01551,1.8
01552,0.4
01553,0.8
01554,1.4000000000000001
01555,0.0
01556,0.4
01557,1.4000000000000001
01558,0.4
01559,0.19999999999999996
01560,0.4
01561,2.8000000000000003
01562,0.4
01563,4.0
01564,0.8
01565,1.0
01566,5.4
01567,0.4
01568,0.4
