고객번호,의류_중_구매지수
00313,-1.2000000000000006
00314,4.2
00315,3.2
00316,5.2
00317,2.8000000000000003
00318,8.4
00319,2.8000000000000003
00320,1.8
00321,2.6000000000000005
00322,0.0
00323,3.8
00324,5.6000000000000005
00325,2.4000000000000004
00326,9.4
00327,5.000000000000001
00328,3.8
00329,2.4000000000000004
00331,4.800000000000001
00332,3.8
00333,3.6
00334,3.8
00335,3.2
00336,-2.8000000000000007
00337,-3.8000000000000007
00338,2.0
00340,8.4
00341,3.4000000000000004
00343,5.2
00344,3.2
00345,11.200000000000001
00346,2.4000000000000004
00347,7.4
00349,1.0
00350,6.000000000000001
00351,12.200000000000001
00352,5.6000000000000005
00353,2.4000000000000004
00355,4.6000000000000005
00356,2.6000000000000005
00357,2.4000000000000004
00358,6.800000000000001
00359,2.8000000000000003
00361,6.4
00363,7.800000000000001
00364,4.800000000000001
00365,-3.6000000000000005
00368,0.19999999999999996
00369,0.8
00370,-4.2
00373,2.8000000000000003
00374,1.4000000000000001
00375,2.8000000000000003
00377,10.200000000000001
00378,-1.4000000000000004
00379,5.4
00380,2.4000000000000004
00381,2.8000000000000003
00382,8.4
00383,-1.4000000000000004
00386,11.8
00387,-4.2
00388,1.0
00389,4.800000000000001
00392,4.4
00393,11.200000000000001
00394,8.4
00396,0.0
00398,0.8
00399,9.8
00400,5.2
00401,6.800000000000001
00402,1.8000000000000007
00404,-0.40000000000000036
00405,5.2
00407,2.2
00408,4.2
00409,3.2
00411,-0.19999999999999996
00412,2.8000000000000003
00413,9.4
00414,2.0
00415,10.400000000000002
00416,2.4000000000000004
00417,-1.2000000000000006
00418,4.800000000000001
00419,10.8
00420,4.800000000000001
00421,0.8
00422,0.0
00423,6.0
00425,1.0
00426,2.8000000000000003
00427,8.8
00428,-1.0
00429,4.800000000000001
00430,3.8
00431,4.2
00432,5.2
00433,2.8000000000000003
00434,4.4
00435,2.4000000000000004
00436,-0.8000000000000007
00438,12.200000000000001
00440,5.2
00441,7.4
00443,6.800000000000001
00444,0.6000000000000001
00447,8.4
00448,9.8
00449,3.8
00450,2.2
00451,-1.2000000000000006
00452,2.4000000000000004
00453,1.8
00454,7.000000000000001
00455,2.4000000000000004
00456,0.0
00457,-2.8000000000000007
00461,2.0
00462,0.8
00463,3.8
00464,0.19999999999999996
00465,0.0
00466,2.0
00467,5.2
00468,-1.2000000000000006
00469,6.000000000000001
00471,2.8000000000000003
00472,-1.6000000000000005
00473,2.4000000000000004
00474,3.6
00475,1.8
00477,3.2
00478,2.4000000000000004
00479,5.4
00480,2.6000000000000005
00481,-1.4000000000000004
00482,0.0
00483,2.8000000000000003
00484,-2.8000000000000007
00485,2.8000000000000003
00486,4.6000000000000005
00488,2.0
00489,5.8
00490,-2.2
00491,4.800000000000001
00492,8.8
00493,4.800000000000001
00494,2.4000000000000004
00495,2.4000000000000004
00496,2.2
00498,7.000000000000001
00500,8.4
00501,1.4000000000000001
00502,4.6000000000000005
00503,9.200000000000001
00504,-0.19999999999999996
00505,2.8000000000000003
00506,3.4000000000000004
00507,2.4000000000000004
00508,7.800000000000001
00509,-2.4000000000000004
00510,5.6000000000000005
00513,8.4
00515,-1.2000000000000006
00517,7.000000000000001
00518,9.8
00519,8.8
00520,2.8000000000000003
00521,2.4000000000000004
00522,4.800000000000001
00524,-1.0
00525,5.2
00526,8.8
00527,2.8000000000000003
00529,8.8
00530,-1.2000000000000006
00531,4.4
00532,12.200000000000001
00534,8.8
00535,0.6000000000000001
00538,5.2
00539,6.4
00540,7.4
00541,0.0
00542,7.4
00543,6.4
00544,2.8000000000000003
00545,10.4
00546,10.400000000000002
00547,4.2
00548,0.8
00549,-0.8000000000000007
00550,12.8
00552,4.800000000000001
00553,2.8000000000000003
00554,3.2
00555,0.4
00556,2.8000000000000003
00559,5.8
00560,0.19999999999999996
00561,3.4000000000000004
00562,-1.6000000000000005
00563,5.2
00564,7.000000000000001
00565,-1.4000000000000004
00566,9.4
00567,3.2
00569,4.6000000000000005
00571,-0.8000000000000007
00572,4.2
00573,9.0
00574,2.4000000000000004
00575,6.4
00576,5.2
00577,9.4
00578,2.4000000000000004
00580,3.4000000000000004
00582,2.8000000000000003
00584,1.6
00585,8.4
00586,-2.0000000000000004
00587,11.200000000000001
00588,-4.4
00589,3.6
00590,6.000000000000001
00591,8.4
00592,8.2
00593,5.2
00594,2.8000000000000003
00595,10.4
00596,4.800000000000001
00597,2.4000000000000004
00598,8.4
00599,3.2
00600,8.8
00601,0.8
00602,3.0
00603,2.2
00604,3.6
00606,-1.4000000000000004
00607,7.0
00608,8.4
00610,6.000000000000001
00611,0.8
00612,-1.4000000000000004
00613,1.4000000000000001
00614,11.8
00615,-1.2000000000000006
00617,-2.8000000000000007
00620,8.8
00622,-0.19999999999999996
00625,2.8000000000000003
00627,2.4000000000000004
00628,2.8000000000000003
00629,2.4000000000000004
00630,4.6000000000000005
00631,0.4
00632,2.4000000000000004
00633,0.8
00634,-1.2000000000000006
00635,2.4000000000000004
00637,3.2
00638,2.8000000000000003
00639,-1.7999999999999998
00640,2.4000000000000004
00641,2.2
00642,2.4000000000000004
00643,2.4000000000000004
00644,5.2
00645,-3.0000000000000004
00646,3.2
00647,2.4000000000000004
00648,7.200000000000001
00649,7.000000000000001
00651,3.8
00652,9.8
00653,7.000000000000001
00654,5.2
00656,3.6
00657,4.4
00658,2.4000000000000004
00660,0.0
00661,6.800000000000001
00662,2.4000000000000004
00664,4.4
00665,7.000000000000001
00666,6.000000000000001
00667,-4.0
00669,6.800000000000001
00670,5.6000000000000005
00672,8.4
00673,8.4
00674,6.4
00675,5.2
00676,3.2
00677,8.4
00681,6.000000000000001
00683,0.0
00684,7.800000000000001
00686,6.000000000000001
00687,8.4
00689,1.2000000000000002
00690,3.2
00691,8.4
00692,9.200000000000001
00693,3.4000000000000004
00694,4.800000000000001
00695,-1.8000000000000003
00696,6.000000000000001
00697,1.5999999999999996
00698,5.2
00699,-3.6000000000000005
00700,0.0
00701,2.8000000000000003
00702,4.4
00703,7.800000000000001
00704,0.8
00705,-2.4000000000000004
00706,8.2
00707,2.8000000000000003
00708,0.0
00709,6.000000000000001
00710,1.5999999999999996
00711,3.6
00712,0.7999999999999998
00713,7.800000000000001
00714,-1.2000000000000006
00715,3.6
00716,2.6000000000000005
00717,6.4
00718,-3.8000000000000007
00719,0.0
00723,-0.5999999999999996
00726,2.4000000000000004
00727,2.6000000000000005
00728,0.8
00729,-3.4000000000000004
00730,5.8
00731,8.4
00732,-0.6000000000000001
00733,4.4
00735,2.8000000000000003
00736,2.0
00737,7.4
00740,2.4000000000000004
00741,4.800000000000001
00742,8.8
00743,2.6000000000000005
00746,1.4000000000000001
00747,2.4000000000000004
00748,0.8
00749,2.8000000000000003
00752,-0.19999999999999996
00754,3.6
00755,2.8000000000000003
00756,7.4
00757,7.000000000000001
00758,3.2
00759,1.1999999999999993
00760,2.4000000000000004
00763,1.4000000000000001
00764,10.8
00765,2.8000000000000003
00766,5.2
00767,4.2
00768,4.800000000000001
00769,8.8
00770,2.8000000000000003
00771,4.800000000000001
00772,5.6000000000000005
00773,2.8000000000000003
00774,4.800000000000001
00775,2.8000000000000003
00777,0.5999999999999996
00778,4.800000000000001
00780,0.4
00781,-0.8
00783,8.200000000000001
00784,5.2
00785,3.8
00786,5.6000000000000005
00787,1.6
00788,8.4
00789,9.8
00791,-4.0
00792,-0.8000000000000007
00794,0.0
00795,2.8000000000000003
00796,3.8
00797,1.0
00798,2.4000000000000004
00799,9.8
00800,8.4
00801,-0.8000000000000007
00802,4.4
00803,-1.8000000000000003
00805,2.4000000000000004
00806,-3.8000000000000007
00807,-1.0
00808,6.000000000000001
00809,8.8
00810,0.20000000000000018
00811,2.8000000000000003
00812,7.000000000000001
00813,2.4000000000000004
00814,3.2
00815,-4.2
00816,11.200000000000001
00817,-1.8000000000000003
00818,-3.2000000000000006
00819,1.2000000000000002
00820,6.000000000000001
00822,8.0
00823,6.4
00825,5.2
00827,7.000000000000001
00828,2.4000000000000004
00829,11.400000000000002
00830,2.4000000000000004
00831,2.4000000000000004
00832,3.2
00833,-3.8000000000000007
00837,2.4000000000000004
00838,7.800000000000001
00839,2.4000000000000004
00840,0.0
00841,5.2
00842,2.8000000000000003
00844,5.2
00845,0.0
00846,-4.2
00847,3.2
00848,-4.2
00849,-3.6000000000000005
00850,0.4
00852,-3.2000000000000006
00854,2.8000000000000003
00855,8.4
00856,9.4
00857,3.8
00858,1.4000000000000001
00859,2.2
00861,3.2
00862,0.0
00863,9.4
00864,2.4000000000000004
00865,-0.8000000000000007
00866,6.2
00867,5.8
00868,2.8000000000000003
00869,-3.2000000000000006
00870,-3.2000000000000006
00873,2.8000000000000003
00874,2.2
00875,2.4000000000000004
00876,4.4
00878,3.6
00879,3.4000000000000004
00880,8.4
00881,2.4000000000000004
00882,9.4
00883,4.800000000000001
00884,11.400000000000002
00885,4.4
00886,0.19999999999999996
00887,1.2000000000000002
00888,-0.40000000000000036
00889,8.4
00890,5.8
00891,2.8000000000000003
00893,8.8
00894,2.6000000000000005
00895,1.8
00897,1.0
00898,2.4000000000000004
00899,-0.8000000000000007
00900,2.4000000000000004
00903,5.2
00904,3.2
00906,2.4000000000000004
00907,1.2000000000000002
00910,-0.19999999999999973
00911,0.4
00912,6.2
00913,-0.5999999999999996
00914,3.8
00915,8.8
00916,4.6000000000000005
00918,-1.8000000000000003
00919,-3.4000000000000004
00920,9.4
00921,-1.2000000000000006
00923,0.4
00924,-0.19999999999999996
00925,5.2
00927,8.8
00928,0.8
00929,0.19999999999999996
00930,8.8
00931,1.6
00934,2.2
00935,1.2000000000000002
00936,0.8
00937,0.4
00938,6.000000000000001
00939,2.4000000000000004
00940,-3.6000000000000005
00941,0.8
00942,8.8
00943,9.200000000000001
00944,7.800000000000001
00945,2.4000000000000004
00946,0.8
00947,9.4
00948,2.4000000000000004
00949,2.8000000000000003
00950,7.000000000000001
00951,0.0
00952,-4.2
00953,0.8
00954,-4.2
00955,9.4
00956,1.8
00957,4.2
00958,0.4
00959,1.8
00961,2.4000000000000004
00962,3.4000000000000004
00963,8.2
00964,2.4000000000000004
00965,7.800000000000001
00966,-4.2
00967,2.0
00968,2.8000000000000003
00969,4.4
00971,3.2
00972,2.2
00973,0.4
00974,0.8
00975,1.5999999999999996
00976,2.4000000000000004
00977,10.200000000000001
00978,9.4
00980,8.4
00981,4.0
00982,4.800000000000001
00983,8.2
00984,7.800000000000001
00986,2.8000000000000003
00988,4.4
00989,5.2
00990,-4.2
00991,4.6000000000000005
00992,4.800000000000001
00993,0.4
00994,6.2
00996,4.6000000000000005
00997,-0.8000000000000007
00998,2.8000000000000003
00999,0.8
01001,9.000000000000002
01002,2.8000000000000003
01004,1.4000000000000001
01005,8.8
01006,3.8
01007,-1.2000000000000006
01008,3.6
01009,2.0
01010,6.000000000000001
01011,0.19999999999999996
01013,5.6000000000000005
01014,-1.2000000000000006
01015,1.0
01016,-4.2
01017,-2.8000000000000007
01018,2.8000000000000003
01019,1.2000000000000002
01020,4.0
01021,2.4000000000000004
01022,1.2000000000000002
01023,8.8
01024,8.4
01025,4.0
01026,1.4000000000000001
01027,7.4
01028,2.8000000000000003
01029,8.0
01030,3.4000000000000004
01031,2.4000000000000004
01032,-3.2000000000000006
01033,-0.19999999999999996
01036,1.4000000000000001
01038,5.2
01039,3.4000000000000004
01040,1.2000000000000002
01042,5.6000000000000005
01043,7.000000000000001
01044,2.8000000000000003
01045,-1.0
01046,4.2
01047,10.400000000000002
01049,5.2
01050,-3.6000000000000005
01052,-1.4000000000000004
01053,-3.0000000000000004
01056,4.4
01057,8.8
01058,1.4000000000000001
01059,3.8
01060,5.6000000000000005
01061,2.4000000000000004
01062,0.4
01064,0.20000000000000018
01065,-3.8000000000000007
01066,5.2
01068,2.4000000000000004
01069,-1.4000000000000004
01071,7.4
01072,8.4
01073,2.8000000000000003
01076,0.0
01077,4.4
01078,2.4000000000000004
01079,2.4000000000000004
01081,-3.6000000000000005
01084,5.6000000000000005
01085,0.4
01086,2.4000000000000004
01087,12.200000000000001
01088,-1.4000000000000004
01090,0.5999999999999996
01091,1.4000000000000001
01092,2.8000000000000003
01094,1.4000000000000001
01095,2.2
01096,7.4
01097,3.8
01098,-0.3999999999999999
01099,8.4
01100,2.4000000000000004
01101,0.0
01103,2.8000000000000003
01104,2.8000000000000003
01105,2.4000000000000004
01107,1.0
01108,8.8
01110,-4.800000000000001
01112,0.0
01113,0.0
01114,-1.2000000000000006
01115,0.0
01117,-1.4000000000000004
01118,-0.8000000000000007
01119,1.4000000000000001
01122,-0.40000000000000036
01123,-1.4000000000000004
01124,11.8
01125,8.8
01126,0.4
01127,-1.2000000000000006
01128,0.19999999999999996
01129,-0.8000000000000007
01130,3.6
01131,2.8000000000000003
01133,8.2
01134,2.4000000000000004
01135,8.0
01136,-3.2000000000000006
01137,9.200000000000001
01138,5.2
01139,-3.2000000000000006
01140,2.4000000000000004
01141,4.2
01142,6.4
01144,4.800000000000001
01146,4.800000000000001
01147,4.6000000000000005
01148,8.8
01150,1.2000000000000002
01151,-1.2000000000000006
01152,7.2
01153,-3.6000000000000005
01154,8.4
01155,1.8
01157,2.8000000000000003
01158,5.8
01161,2.4000000000000004
01162,2.4000000000000004
01163,-0.19999999999999996
01164,6.000000000000001
01165,2.4000000000000004
01166,2.4000000000000004
01167,4.4
01172,7.000000000000001
01173,2.8000000000000003
01175,2.4000000000000004
01176,1.4000000000000001
01177,5.0
01178,3.8
01179,4.2
01181,-0.8
01184,4.800000000000001
01185,5.2
01187,-4.2
01188,-3.0
01189,5.4
01191,2.0
01192,-0.8000000000000007
01194,-0.8000000000000007
01196,2.6000000000000005
01197,2.8000000000000003
01199,7.4
01200,6.4
01201,0.8
01203,1.3999999999999995
01205,5.2
01206,8.4
01207,9.4
01209,4.800000000000001
01210,9.4
01211,-1.0
01212,9.200000000000001
01214,-0.8000000000000007
01215,2.8000000000000003
01216,2.4000000000000004
01217,-1.8000000000000003
01218,-0.19999999999999996
01219,3.8
01221,6.2
01222,-1.6000000000000005
01223,0.0
01224,1.8
01225,2.4000000000000004
01226,0.19999999999999996
01227,9.200000000000001
01228,2.4000000000000004
01229,-2.4000000000000004
01230,9.8
01231,6.000000000000001
01232,3.8
01233,5.2
01234,3.2
01235,8.8
01236,2.4000000000000004
01237,2.8000000000000003
01238,2.2
01240,11.200000000000001
01241,-1.8000000000000003
01242,0.4
01243,2.0
01244,7.4
01245,-4.2
01246,3.8
01247,5.4
01248,2.8000000000000003
01250,5.0
01254,2.8000000000000003
01255,6.800000000000001
01257,-1.8000000000000003
01258,7.2
01259,10.200000000000001
01261,3.6
01263,7.4
01264,6.4
01266,-1.2000000000000006
01267,4.800000000000001
01268,8.0
01269,11.8
01270,-1.2000000000000006
01271,-3.8000000000000007
01272,-0.19999999999999996
01273,0.8
01274,-0.8000000000000007
01275,1.4000000000000001
01277,5.2
01279,2.8000000000000003
01280,2.4000000000000004
01282,4.2
01283,9.4
01284,-0.3999999999999999
01285,0.8
01287,3.2
01288,9.4
01289,2.6000000000000005
01290,2.2
01291,1.2000000000000002
01292,8.0
01294,6.000000000000001
01295,7.4
01296,8.8
01298,4.4
01299,-1.2000000000000006
01300,0.0
01301,5.2
01302,0.0
01304,4.0
01305,7.800000000000001
01307,1.4000000000000001
01308,-3.8000000000000007
01310,-0.8
01311,1.2000000000000002
01312,4.4
01313,4.6000000000000005
01315,7.800000000000001
01316,1.0
01317,-2.2
01318,8.4
01319,2.8000000000000003
01320,4.800000000000001
01324,8.0
01325,-1.2000000000000006
01326,2.4000000000000004
01327,2.4000000000000004
01328,2.4000000000000004
01329,5.2
01332,7.6000000000000005
01334,5.2
01335,0.0
01336,0.8
01338,2.4000000000000004
01340,10.200000000000001
01341,2.4000000000000004
01342,0.5999999999999996
01343,2.4000000000000004
01344,-1.2000000000000006
01345,6.4
01346,0.4
01347,0.4
01348,-0.19999999999999996
01349,9.8
01353,0.8
01354,2.4000000000000004
01355,2.4000000000000004
01356,5.2
01358,-2.5999999999999996
01359,6.000000000000001
01360,-0.8000000000000007
01361,2.4000000000000004
01363,2.4000000000000004
01364,6.2
01365,3.8
01366,4.800000000000001
01367,2.4000000000000004
01368,2.8000000000000003
01369,6.000000000000001
01370,3.4000000000000004
01371,-4.2
01372,4.2
01375,2.2
01377,1.2000000000000002
01378,1.4000000000000001
01380,2.0
01381,0.4
01382,1.4000000000000001
01384,-3.6000000000000005
01385,0.4
01386,2.4000000000000004
01388,2.4000000000000004
01389,2.4000000000000004
01391,-0.8000000000000007
01393,-1.2000000000000006
01394,8.4
01395,2.6000000000000005
01396,9.4
01397,5.0
01399,2.8000000000000003
01400,2.0
01402,-3.6000000000000005
01403,1.2000000000000002
01406,4.2
01407,-3.6000000000000005
01408,-3.4000000000000004
01409,3.8
01411,8.4
01412,2.4000000000000004
01413,-0.19999999999999996
01414,10.8
01415,-0.19999999999999996
01416,2.4000000000000004
01417,0.8
01418,5.2
01419,2.8000000000000003
01420,0.8
01421,-3.4000000000000004
01422,9.0
01423,7.6000000000000005
01424,9.0
01425,5.2
01426,-1.2000000000000006
01428,2.4000000000000004
01430,4.800000000000001
01431,-1.6000000000000005
01433,-1.8000000000000003
01434,1.4000000000000001
01435,-3.6000000000000005
01436,8.8
01437,2.4000000000000004
01438,-2.8000000000000007
01439,1.8
01440,10.200000000000001
01441,2.8000000000000003
01442,7.4
01443,5.2
01444,2.8000000000000003
01445,2.8000000000000003
01446,-0.40000000000000036
01447,7.800000000000001
01449,-3.2000000000000006
01450,5.6000000000000005
01451,2.6000000000000005
01452,1.2000000000000002
01454,-0.8000000000000007
01455,3.4000000000000004
01456,2.8000000000000003
01457,2.8000000000000003
01458,4.6000000000000005
01459,5.6000000000000005
01460,8.4
01461,9.200000000000001
01462,5.6000000000000005
01463,5.0
01464,-1.8000000000000003
01465,2.8000000000000003
01467,0.4
01469,9.8
01470,7.800000000000001
01471,7.6000000000000005
01472,0.19999999999999996
01475,2.4000000000000004
01476,1.2000000000000002
01477,5.2
01478,6.000000000000001
01479,3.2
01480,9.4
01481,2.4000000000000004
01482,-3.2000000000000006
01483,2.4000000000000004
01484,4.4
01485,2.8000000000000003
01486,1.2000000000000002
01487,1.5999999999999996
01489,5.8
01490,2.4000000000000004
01491,2.4000000000000004
01492,3.8
01494,8.8
01496,2.8000000000000003
01497,-3.6000000000000005
01498,4.2
01499,-0.8
01501,-1.4000000000000004
01502,-2.8000000000000007
01503,2.4000000000000004
01505,8.0
01506,-3.6000000000000005
01507,2.8000000000000003
01509,-0.8000000000000007
01510,6.000000000000001
01511,-3.6000000000000005
01512,-1.4000000000000004
01513,4.6000000000000005
01514,2.4000000000000004
01515,7.6000000000000005
01516,-1.2000000000000006
01517,1.5999999999999996
01518,0.8
01519,1.8
01520,2.4000000000000004
01521,-2.4000000000000004
01523,8.8
01524,-0.40000000000000036
01525,0.0
01526,2.8000000000000003
01528,2.4000000000000004
01530,1.0
01533,-3.4000000000000004
01534,2.4000000000000004
01535,-3.6000000000000005
01536,2.2
01537,3.2
01538,4.4
01542,2.4000000000000004
01545,2.8000000000000003
01546,10.8
01547,2.4000000000000004
01548,2.4000000000000004
01549,2.0
01550,1.6
01551,-1.2000000000000006
01552,2.4000000000000004
01554,5.2
01555,5.4
01556,6.000000000000001
01557,2.8000000000000003
01558,4.800000000000001
01559,5.2
01560,2.4000000000000004
01561,4.800000000000001
01563,0.7999999999999998
01564,5.2
01566,2.2
01567,8.4
01569,8.8
01570,6.000000000000001
01571,0.0
01573,2.4000000000000004
01574,2.8000000000000003
01575,2.4000000000000004
01576,2.4000000000000004
01577,1.4000000000000001
01578,6.4
01579,5.2
01580,-0.8000000000000007
01581,-0.19999999999999973
01582,2.0
01583,-4.2
01584,2.4000000000000004
01585,0.4
01586,5.2
01587,-3.2000000000000006
01588,7.800000000000001
01589,3.2
01590,1.8
01591,-0.19999999999999973
01592,2.0
01593,9.4
01594,9.200000000000001
01596,-1.2000000000000006
01597,5.2
01598,1.1999999999999993
01599,7.200000000000001
01600,-1.8000000000000003
01601,0.4
01602,7.2
01603,9.8
01604,1.8000000000000007
01605,0.4
01606,5.2
01607,1.0
01608,7.000000000000001
01609,0.4
01611,8.2
01612,2.0
01613,-0.8000000000000007
01614,4.800000000000001
01615,-1.8000000000000003
01616,9.600000000000001
01617,0.8000000000000003
01618,9.8
01620,2.4000000000000004
01621,1.8
01622,7.0
01623,2.0
01624,2.4000000000000004
01626,8.4
01628,9.8
01629,7.4
01630,0.4
01631,5.8
01632,2.2
01633,-2.8000000000000007
01635,-1.8000000000000003
01636,4.800000000000001
01637,8.600000000000001
01638,0.8
01639,0.4
01640,-1.2000000000000002
01641,3.6
01642,0.8
01644,4.800000000000001
01646,-0.19999999999999996
01647,-1.2000000000000006
01648,2.0
01649,-3.6000000000000005
01651,7.4
01652,7.800000000000001
01653,1.2000000000000002
01654,-1.4000000000000004
01656,6.000000000000001
01657,2.0
01658,4.4
01659,-1.2000000000000006
01660,6.000000000000001
01662,2.2
01663,-2.2
01664,-0.8000000000000007
01666,2.4000000000000004
01667,8.4
01668,5.6000000000000005
01670,7.4
01671,3.2
01673,3.8
01674,-3.6000000000000005
01675,1.8
01677,8.4
01678,4.2
01679,8.8
01680,0.0
01681,-0.6000000000000003
01682,1.7999999999999998
01683,-1.0
01684,0.0
01685,1.0
01687,2.8000000000000003
01688,1.2000000000000002
01691,-4.2
01692,3.4000000000000004
01693,8.4
01694,-3.6000000000000005
01695,10.200000000000001
01696,3.2
01698,0.0
01699,3.2
01700,2.0
01702,2.8000000000000003
01707,4.800000000000001
01708,6.4
01709,3.8
01713,3.8
01714,4.800000000000001
01716,5.6000000000000005
01717,2.4000000000000004
01718,6.4
01719,2.8000000000000003
01720,4.800000000000001
01722,5.2
01723,12.200000000000001
01724,-1.2000000000000006
01725,-4.2
01726,2.0
01727,2.0
01728,2.4000000000000004
01729,7.000000000000001
01730,0.0
01731,-1.4000000000000004
01732,2.4000000000000004
01733,0.4
01735,4.0
01736,0.20000000000000018
01737,-1.2000000000000006
01738,-0.19999999999999996
01739,7.800000000000001
01740,0.0
01741,2.4000000000000004
01743,2.4000000000000004
01745,3.4000000000000004
01746,2.4000000000000004
01747,4.2
01748,3.6
01749,4.4
01751,6.000000000000001
01753,0.0
01754,9.200000000000001
01755,2.4000000000000004
01756,8.8
01758,4.800000000000001
01759,9.4
01760,0.8
01762,-1.2000000000000006
01763,0.4
01764,8.8
01766,3.2
01768,8.4
01769,7.000000000000001
01770,2.8000000000000003
01771,3.8000000000000007
01775,9.4
01777,9.8
01780,2.0
01781,-0.19999999999999996
01782,4.800000000000001
01783,2.8000000000000003
01784,8.8
01785,0.8
01786,2.6000000000000005
01787,2.4000000000000004
01788,1.4000000000000001
01789,-2.6000000000000005
01791,9.8
01792,1.4000000000000001
01793,7.800000000000001
01796,0.8
01798,0.0
01799,-3.6000000000000005
01800,2.4000000000000004
01801,0.20000000000000018
01803,0.7999999999999998
01804,2.4000000000000004
01806,10.8
01808,-0.8
01809,-3.6000000000000005
01810,0.0
01812,3.8
01813,1.8
01815,-1.8000000000000003
01816,4.800000000000001
01817,6.000000000000001
