고객번호,패션잡화_하_구매지수
00184,-0.19999999999999996
00185,7.000000000000001
00186,1.8
00187,4.2
00188,2.4000000000000004
00189,6.800000000000001
00190,4.800000000000001
00191,2.8000000000000003
00192,1.8
00193,10.400000000000002
00194,1.2000000000000002
00195,3.4000000000000004
00196,0.8
00197,-0.19999999999999996
00198,0.8
00199,3.8000000000000007
00200,-3.8000000000000007
00201,0.8
00202,6.800000000000001
00203,8.4
00204,4.4
00205,5.6000000000000005
00206,3.8000000000000007
00207,2.4000000000000004
00208,2.8000000000000003
00209,4.4
00210,3.2
00211,5.6000000000000005
00212,5.6000000000000005
00213,0.19999999999999996
00214,0.8
00215,7.4
00216,1.2000000000000002
00217,2.8000000000000003
00218,4.6000000000000005
00219,1.8
00220,8.4
00221,2.8000000000000003
00222,-3.0000000000000004
00223,8.0
00224,-1.8000000000000003
00225,11.0
00226,1.4000000000000004
00227,5.2
00228,4.800000000000001
00229,1.2000000000000002
00230,2.0
00231,2.0
00232,3.4000000000000004
00233,2.0
00234,1.2000000000000002
00235,2.8000000000000003
00237,3.2
00238,7.4
00239,10.200000000000001
00240,1.8
00241,2.2
00242,3.8
00243,6.0
00245,2.4000000000000004
00246,8.2
00247,1.5999999999999996
00248,-2.4000000000000004
00249,0.19999999999999996
00250,3.2
00251,2.8000000000000003
00252,5.2
00253,1.8
00254,6.800000000000001
00255,8.8
00256,1.6
00257,-1.8000000000000003
00258,4.0
00259,8.2
00260,8.0
00261,4.6000000000000005
00262,10.200000000000001
00263,4.0
00264,9.8
00265,2.2
00266,1.4000000000000001
00267,0.4
00268,5.2
00269,5.8
00270,-3.2000000000000006
00271,2.6000000000000005
00272,3.2
00273,10.200000000000001
00274,1.8
00275,6.6
00276,2.4000000000000004
00277,3.8
00278,2.0
00279,4.0
00280,10.0
00281,3.6
00282,1.2000000000000002
00283,3.8
00284,4.800000000000001
00285,1.0
00286,4.800000000000001
00289,3.6
00290,4.6000000000000005
00291,1.6
00292,0.19999999999999996
00293,8.4
00294,10.200000000000001
00295,8.4
00296,4.6000000000000005
00297,8.2
00298,9.0
00299,4.2
00300,2.2
00301,11.200000000000001
00302,4.2
00303,2.0
00304,8.2
00305,3.6
00306,0.0
00307,5.2
00308,1.6
00309,-1.8000000000000003
00310,9.4
00311,0.8
00312,7.000000000000001
00313,2.6000000000000005
00314,5.4
00315,-1.2000000000000006
00316,8.8
00317,4.800000000000001
00318,9.600000000000001
00319,-1.2000000000000006
00320,-3.0000000000000004
00321,-0.40000000000000036
00322,-1.2000000000000006
00323,5.6
00324,0.19999999999999996
00325,4.800000000000001
00326,8.8
00327,0.4
00328,0.8
00329,0.19999999999999996
00330,2.4000000000000004
00331,2.4000000000000004
00332,3.4000000000000004
00333,-1.0
00334,2.2
00335,-1.4
00336,2.8000000000000003
00337,-2.4000000000000004
00338,9.8
00339,3.0
00340,-1.4000000000000004
00341,7.000000000000001
00343,6.6000000000000005
00344,-2.8000000000000007
00345,-0.19999999999999996
00346,6.000000000000001
00347,1.4000000000000001
00348,0.0
00349,1.0
00350,8.8
00351,0.8
00352,4.6000000000000005
00353,4.0
00354,4.4
00355,0.7999999999999998
00356,5.6000000000000005
00357,3.0
00358,2.8000000000000003
00359,4.6000000000000005
00360,7.4
00361,2.8000000000000003
00362,8.2
00363,-4.4
00364,7.4
00365,5.6000000000000005
00366,5.0
00367,4.0
00368,1.2000000000000002
00369,3.2
00370,7.4
00371,0.6000000000000001
00372,9.4
00373,5.4
00374,4.4
00375,-3.4000000000000004
00377,4.4
00378,-1.0
00379,2.2
00380,4.800000000000001
00381,-0.19999999999999973
00382,9.8
00383,0.0
00384,2.8000000000000003
00385,2.4000000000000004
00386,4.2
00387,6.0
00388,-2.4000000000000004
00389,2.8000000000000003
00390,7.4
00391,3.2
00393,2.8000000000000003
00394,2.8000000000000003
00395,5.8
00396,2.8000000000000003
00397,-0.3999999999999999
00398,8.8
00399,1.4000000000000001
00400,2.2
00401,-1.0
00402,0.0
00403,5.2
00404,-3.0000000000000004
00405,-4.2
00406,3.8
00407,3.8
00408,-0.6000000000000005
00409,-0.8
00411,4.2
00412,-0.8
00413,3.6
00414,-2.0000000000000004
00415,8.8
00416,4.6000000000000005
00417,-3.8000000000000007
00418,1.4000000000000001
00419,5.0
00420,1.6
00421,1.0
00422,3.2
00423,2.4000000000000004
00425,3.2
00426,3.6
00427,-0.5999999999999996
00428,2.8000000000000003
00429,2.4000000000000004
00430,4.2
00431,0.8
00432,9.200000000000001
00433,-1.5999999999999996
00434,4.4
00435,6.800000000000001
00436,2.8000000000000003
00438,1.8
00439,-3.0
00440,2.8000000000000003
00441,0.4
00442,-2.8000000000000007
00443,-1.4000000000000004
00444,1.4000000000000001
00445,4.4
00446,6.800000000000001
00447,0.8
00448,-1.4
00449,-0.6000000000000001
00450,2.8000000000000003
00451,-0.19999999999999996
00452,-3.6000000000000005
00453,-1.0
00454,8.8
00455,-1.8000000000000003
00456,7.000000000000001
00457,0.8
00459,-0.6000000000000005
00461,0.6000000000000005
00462,1.4000000000000001
00463,0.19999999999999996
00464,8.4
00465,3.0
00466,7.800000000000001
00467,7.400000000000001
00468,5.2
00469,5.2
00471,5.4
00472,6.000000000000001
00473,-3.6000000000000005
00474,1.8
00475,1.2000000000000002
00477,2.8000000000000003
00478,6.800000000000001
00479,9.4
00480,-0.8000000000000007
00481,2.6000000000000005
00482,4.4
00483,4.4
00484,3.4000000000000004
00485,9.4
00486,6.800000000000001
00487,3.8
00488,2.0
00489,4.6000000000000005
00490,2.8000000000000003
00491,5.0
00492,9.8
00493,4.800000000000001
00494,2.8000000000000003
00496,2.6000000000000005
00497,3.2
00498,-3.2000000000000006
00499,1.4000000000000001
00500,0.4
00501,11.600000000000001
00502,2.8000000000000003
00503,2.8000000000000003
00504,9.200000000000001
00505,6.2
00506,7.800000000000001
00507,-3.4000000000000004
00508,7.4
00509,2.2
00510,-3.2000000000000006
00511,-0.40000000000000036
00512,-1.8000000000000003
00513,1.6
00514,4.800000000000001
00515,3.2
00516,2.0
00518,1.8
00519,1.8
00520,-3.2000000000000006
00521,7.800000000000001
00522,-2.0000000000000004
00523,2.0
00524,2.8000000000000003
00526,2.2
00527,2.4000000000000004
00528,0.0
00529,2.2
00530,0.8
00531,9.8
00532,1.2000000000000002
00533,9.8
00534,2.4000000000000004
00535,2.2
00536,5.6000000000000005
00537,2.4000000000000004
00538,9.4
00539,11.200000000000001
00540,0.8
00541,8.4
00542,9.4
00543,4.4
00544,3.6
00545,-3.2000000000000006
00546,9.8
00547,9.4
00548,0.4
00549,2.8000000000000003
00550,7.000000000000001
00551,3.2
00552,-1.8000000000000003
00553,7.200000000000001
00554,1.8
00555,8.0
00556,-3.6000000000000005
00557,3.2
00558,2.8000000000000003
00559,5.6000000000000005
00560,4.6000000000000005
00561,3.2
00562,3.2
00563,-0.8000000000000007
00564,6.800000000000001
00565,-0.19999999999999996
00566,9.8
00567,2.8000000000000003
00568,2.8000000000000003
00569,4.2
00570,3.2
00571,2.2
00572,1.8
00573,4.800000000000001
00574,0.8
00575,2.2
00576,0.4
00577,5.0
00578,4.4
00579,2.0
00580,3.2
00581,-3.0
00582,8.8
00583,2.0
00584,0.0
00585,4.6000000000000005
00586,0.8
00587,-2.2
00588,-1.4000000000000004
00589,0.19999999999999996
00590,2.4000000000000004
00592,0.3999999999999999
00593,1.0
00594,2.8000000000000003
00595,-0.19999999999999996
00596,-3.8000000000000007
00597,4.2
00598,3.8000000000000007
00599,2.8000000000000003
00600,10.8
00601,0.19999999999999996
00602,2.8000000000000003
00603,3.6
00604,4.800000000000001
00605,6.000000000000001
00606,-1.2000000000000006
00607,10.8
00608,9.8
00609,5.0
00610,6.000000000000001
00611,3.2
00612,5.6000000000000005
00613,1.0
00614,1.2000000000000002
00615,6.4
00616,-1.2000000000000006
00617,0.8
00618,1.8
00619,2.0
00620,4.4
00621,-1.2000000000000006
00622,4.2
00623,2.6000000000000005
00624,-1.6
00625,10.400000000000002
00626,8.2
00627,2.8000000000000003
00628,3.0
00629,5.0
00630,-1.8000000000000003
00631,1.8
00632,7.4
00633,-0.6000000000000001
00634,-3.8000000000000007
00635,1.6
00636,4.0
00637,2.6000000000000005
00638,0.19999999999999996
00639,2.8000000000000003
00640,11.600000000000001
00641,5.6000000000000005
00642,2.4000000000000004
00643,3.6
00644,-4.2
00645,2.8000000000000003
00646,0.4
00647,0.0
00648,4.2
00649,1.6
00650,-0.8000000000000007
00651,2.8000000000000003
00652,0.8
00653,4.800000000000001
00654,1.4000000000000001
00655,-2.2
00656,-1.4000000000000004
00657,0.8
00658,2.8000000000000003
00659,5.2
00660,-1.0
00661,2.0
00662,-1.2000000000000006
00663,5.0
00664,10.200000000000001
00665,2.6000000000000005
00666,-3.0
00667,5.2
00668,-3.4000000000000004
00669,4.800000000000001
00670,8.8
00671,4.4
00672,0.8
00673,-2.4000000000000004
00674,3.6
00675,-1.7999999999999998
00676,4.0
00677,9.4
00678,2.4000000000000004
00679,2.0
00680,6.2
00681,-0.6000000000000005
00682,6.6
00683,1.6
00684,5.2
00685,2.0
00686,-3.8000000000000007
00687,-2.8000000000000007
00688,0.8
00689,6.2
00690,2.2
00691,3.2
00692,5.8
00693,3.8
00694,3.6
00695,5.6000000000000005
00696,3.2
00697,-0.19999999999999996
00698,5.2
00699,2.4000000000000004
00700,-3.0
00701,-0.8
00702,1.2000000000000002
00703,2.6
00704,3.8
00705,8.8
00706,8.200000000000001
00707,4.4
00708,3.6
00709,2.4000000000000004
00710,8.8
00711,2.8000000000000003
00712,-4.2
00713,-0.19999999999999996
00714,5.8
00715,0.8
00716,1.4000000000000001
00717,3.2
00718,-2.8000000000000007
00719,-1.0
00720,-0.8000000000000007
00721,0.4
00722,8.8
00723,2.8000000000000003
00724,0.0
00725,2.0
00726,3.2
00727,2.2
00728,0.19999999999999996
00729,5.2
00730,-3.0000000000000004
00731,-0.19999999999999996
00732,4.800000000000001
00733,0.8
00734,6.4
00735,1.2000000000000002
00736,0.8
00737,8.8
00738,4.2
00739,10.200000000000001
00740,3.8
00741,0.19999999999999996
00742,3.2
00743,3.2
00744,0.5999999999999996
00745,-2.2
00746,7.4
00747,1.8
00748,8.8
00749,2.0
00750,1.0
00752,0.4
00754,-4.2
00755,5.000000000000001
00756,9.200000000000001
00757,3.2
00758,0.4
00759,5.4
00760,1.4000000000000001
00761,2.0
00762,1.4000000000000004
00763,4.2
00764,2.8000000000000003
00765,5.2
00766,2.8000000000000003
00767,8.8
00768,8.8
00769,6.6000000000000005
00770,1.4000000000000001
00771,2.4000000000000004
00772,4.2
00773,-0.19999999999999973
00774,2.4000000000000004
00775,0.8
00776,-3.2000000000000006
00777,-1.0
00778,8.2
00779,0.39999999999999947
00780,0.8
00781,6.2
00782,8.4
00783,8.4
00784,2.0
00785,2.4000000000000004
00786,3.6
00787,11.8
00788,2.2
00789,4.800000000000001
00790,2.0
00791,-1.0
00792,7.800000000000001
00793,2.4000000000000004
00794,-1.4000000000000004
00795,5.8
00796,-2.4000000000000004
00797,1.8
00799,2.8000000000000003
00800,0.8
00801,2.8000000000000003
00802,3.8000000000000007
00803,-1.2000000000000006
00804,2.0
00805,2.4000000000000004
00806,2.8000000000000003
00807,3.6
00808,9.8
00809,2.8000000000000003
00810,10.2
00811,0.8
00812,2.4000000000000004
00814,6.800000000000001
00815,2.2
00816,-0.19999999999999996
00817,-1.6000000000000005
00818,3.6
00819,1.6
00820,1.6
00821,-3.2000000000000006
00822,8.4
00823,1.6
00824,-1.2000000000000006
00825,-0.5999999999999996
00826,5.2
00827,0.8
00828,1.8
00829,2.4000000000000004
00830,-0.8000000000000007
00832,5.6000000000000005
00833,-1.4000000000000004
00834,7.800000000000001
00835,-0.8000000000000007
00837,8.4
00838,3.6
00839,0.0
00840,1.6
00841,2.6000000000000005
00842,5.8
00843,7.800000000000001
00844,3.0
00845,-1.0
00846,2.8000000000000003
00847,7.800000000000001
00848,2.2
00849,2.4000000000000004
00850,12.600000000000001
00852,-1.4000000000000004
00853,-0.8000000000000007
00854,4.800000000000001
00855,1.8
00856,2.6000000000000005
00857,2.2
00858,1.2000000000000002
00859,2.2
00860,5.8
00861,-3.4000000000000004
00862,4.800000000000001
00863,7.800000000000001
00864,3.8
00865,2.2
00866,5.2
00867,3.2
00868,-3.6000000000000005
00869,6.000000000000001
00870,2.4000000000000004
00871,-3.2000000000000006
00872,-1.0
00873,2.0
00874,1.2000000000000002
00875,-2.2
00876,10.400000000000002
00877,8.4
00878,0.0
00879,0.8
00880,-1.6000000000000005
00881,0.0
00882,2.2
00883,2.4000000000000004
00884,-3.2000000000000006
00885,2.8000000000000003
00886,-0.6000000000000001
00887,1.8
00888,4.800000000000001
00889,2.2
00890,2.2
00891,3.2
00892,2.4000000000000004
00893,2.2
00894,3.8
00895,5.4
00896,-0.5999999999999996
00897,2.8000000000000003
00898,-0.19999999999999973
00899,3.2
00900,1.4000000000000001
00901,3.0
00903,-2.0000000000000004
00904,1.8
00906,1.8
00907,2.8000000000000003
00908,-3.6000000000000005
00909,8.8
00910,4.800000000000001
00911,0.0
00912,0.8
00913,0.8
00914,4.2
00915,4.6000000000000005
00916,4.800000000000001
00917,2.8000000000000003
00918,0.4
00919,7.800000000000001
00920,1.8
00921,8.2
00922,-2.0000000000000004
00923,3.8
00924,4.800000000000001
00925,3.8
00926,7.4
00927,0.19999999999999996
00928,1.4000000000000001
00929,1.5999999999999996
00930,2.8000000000000003
00931,-2.2
00932,2.2
00933,7.800000000000001
00934,1.2000000000000002
00935,2.8000000000000003
00936,1.8
00937,-2.0
00938,7.800000000000001
00939,-1.8000000000000003
00940,7.4
00941,6.2
00942,2.4000000000000004
00943,0.0
00944,3.8
00945,7.800000000000001
00946,-1.4000000000000004
00947,1.4000000000000001
00948,5.8
00949,-1.4000000000000004
00950,8.8
00951,7.800000000000001
00952,-3.8000000000000007
00953,1.6
00954,3.0
00955,7.800000000000001
00956,3.8
00957,2.2
00958,3.8
00959,9.4
00960,-3.8000000000000007
00961,-1.4000000000000004
00962,0.4
00963,1.6
00964,4.0
00965,0.8
00966,1.0
00967,0.8000000000000003
00968,2.2
00969,8.4
00970,2.8000000000000003
00971,1.2000000000000002
00972,2.8000000000000003
00973,6.0
00974,2.8000000000000003
00975,7.600000000000001
00976,-3.0
00977,1.2000000000000002
00978,12.600000000000001
00979,-1.6000000000000005
00980,6.4
00981,8.200000000000001
00982,4.6000000000000005
00983,-1.6
00984,2.4000000000000004
00986,1.2000000000000002
00988,0.0
00989,-1.0
00990,3.6
00991,1.6
00992,-3.8000000000000007
00993,4.2
00994,1.8
00995,2.0
00996,0.20000000000000018
00997,4.800000000000001
00998,7.800000000000001
00999,-4.2
01000,3.2
01001,1.6
01002,7.6000000000000005
01003,6.800000000000001
01004,-0.6000000000000001
01005,8.4
01006,6.800000000000001
01008,1.6
01009,2.4000000000000004
01010,-1.8000000000000003
01011,6.800000000000001
01012,8.4
01013,3.2
01014,1.8
01015,3.2
01016,2.4000000000000004
01017,1.2000000000000002
01018,-1.8000000000000003
01019,-0.19999999999999996
01020,2.8000000000000003
01021,2.0
01022,7.2
01023,5.0
01024,1.2000000000000002
01025,0.4
01026,8.2
01027,0.8
01028,2.8000000000000003
01029,0.6000000000000001
01030,3.2
01031,2.0
01032,2.6000000000000005
01033,3.8
01035,6.2
01036,2.2
01037,5.2
01038,-0.8000000000000007
01039,1.4000000000000001
01040,5.000000000000001
01041,2.8000000000000003
01042,-0.40000000000000036
01043,2.6000000000000005
01044,11.200000000000001
01045,1.4000000000000001
01046,1.8
01047,-4.4
01048,2.4000000000000004
01049,1.2000000000000002
01051,-3.2000000000000006
01052,0.8
01053,-3.2000000000000006
01054,3.8
01055,8.0
01056,-0.19999999999999973
01057,2.2
01058,-2.8000000000000007
01059,2.8000000000000003
01060,4.2
01061,9.200000000000001
01062,0.19999999999999996
01064,-2.0000000000000004
01065,0.8
01066,-3.2000000000000006
01068,-0.19999999999999996
01069,2.2
01070,6.000000000000001
01071,-3.4000000000000004
01072,-2.0000000000000004
01073,8.8
01075,6.000000000000001
01076,2.8000000000000003
01077,0.4
01078,2.4000000000000004
01079,-1.8000000000000003
01080,2.0
01081,2.0
01082,1.6
01083,7.2
01084,6.0
01085,3.2
01086,4.2
01087,-0.40000000000000036
01088,-2.8000000000000007
01089,2.8000000000000003
01090,3.2
01091,6.800000000000001
01092,-0.19999999999999996
01094,6.0
01095,4.800000000000001
01096,9.200000000000001
01097,-2.8000000000000007
01098,1.2000000000000002
01099,5.8
01100,0.8
01101,3.0
01103,3.0
01104,9.200000000000001
01105,-0.8
01106,-1.4
01107,-0.19999999999999996
01108,-0.8000000000000007
01110,6.000000000000001
01111,6.0
01112,2.0
01113,2.8000000000000003
01114,2.8000000000000003
01115,3.2
01116,4.4
01117,8.8
01118,8.200000000000001
01119,1.8
01120,6.800000000000001
01122,3.6
01123,5.2
01124,10.200000000000001
01125,6.6
01126,6.2
01127,-0.19999999999999973
01128,8.4
01129,2.8000000000000003
01130,3.6
01131,2.8000000000000003
01133,4.800000000000001
01134,2.4000000000000004
01135,-1.2000000000000006
01136,1.1999999999999993
01137,7.4
01138,10.0
01139,9.4
01140,9.8
01141,3.2
01142,0.40000000000000036
01143,2.8000000000000003
01144,-2.0000000000000004
01146,8.600000000000001
01147,1.2000000000000002
01148,3.4000000000000004
01149,2.8000000000000003
01150,1.2000000000000002
01151,11.600000000000001
01152,2.0
01153,0.8
01154,1.8
01155,6.4
01156,3.2
01157,5.2
01158,2.6000000000000005
01159,2.0
01160,4.800000000000001
01161,2.4000000000000004
01162,8.4
01163,-1.4000000000000004
01164,-0.8000000000000007
01165,-3.8000000000000007
01166,0.4
01167,3.8000000000000007
01168,8.4
01169,4.2
01170,2.6000000000000005
01172,4.4
01173,3.2
01174,2.0
01175,1.2000000000000002
01176,-0.8000000000000007
01177,2.4000000000000004
01178,-4.4
01179,1.2000000000000002
01180,5.8
01181,5.2
01182,11.8
01183,2.4000000000000004
01184,6.4
01185,1.1999999999999993
01186,2.6000000000000005
01187,5.8
01188,7.800000000000001
01189,6.000000000000001
01190,1.4000000000000001
01191,4.4
01192,-3.2000000000000006
01193,-1.4000000000000004
01194,0.8
01195,2.8000000000000003
01196,1.1999999999999993
01197,2.6000000000000005
01198,0.7999999999999998
01199,2.2
01200,-4.2
01201,3.8
01202,0.0
01203,1.1999999999999993
01204,-0.6000000000000001
01205,2.8000000000000003
01206,7.4
01207,9.8
01209,1.6
01210,10.400000000000002
01211,-2.8000000000000007
01212,5.6000000000000005
01213,2.4000000000000004
01214,-2.8000000000000007
01215,2.4000000000000004
01216,2.0
01217,2.8000000000000003
01218,1.4000000000000001
01219,3.8
01220,2.0
01221,6.4
01222,-0.8000000000000007
01223,5.0
01224,8.600000000000001
01225,4.6000000000000005
01226,0.20000000000000018
01227,-1.0
01228,-1.2000000000000006
01229,5.2
01230,3.2
01231,2.0
01232,1.2000000000000002
01233,-0.6000000000000001
01234,4.6000000000000005
01235,-1.2000000000000006
01236,-4.2
01237,5.8
01238,7.000000000000001
01239,2.8000000000000003
01240,5.2
01241,-1.2000000000000006
01242,-0.19999999999999996
01243,3.2
01244,0.8
01245,13.0
01246,5.6
01247,4.800000000000001
01248,2.0
01249,2.0
01250,7.4
01251,0.7999999999999998
01252,3.8
01253,2.0
01254,6.4
01255,6.2
01256,-0.19999999999999973
01257,9.200000000000001
01258,1.2000000000000002
01259,0.4
01260,7.4
01261,2.6000000000000005
01263,12.200000000000001
01264,0.4
01265,0.8
01266,0.8
01267,8.8
01268,8.200000000000001
01269,0.4
01270,4.4
01271,5.6000000000000005
01272,1.2000000000000002
01273,3.2000000000000006
01274,-0.19999999999999996
01275,4.2
01276,0.4
01277,0.4
01278,6.000000000000001
01279,9.8
01280,3.6
01282,-3.8000000000000007
01283,2.6000000000000005
01284,-0.8
01285,-3.4000000000000004
01286,2.0
01287,0.4
01288,4.800000000000001
01289,2.4000000000000004
01290,2.2
01291,3.6
01292,-0.19999999999999973
01293,6.800000000000001
01294,7.200000000000001
01295,-3.4000000000000004
01296,3.2
01297,-1.4000000000000004
01298,8.4
01299,4.4
01300,-1.2000000000000002
01301,1.0
01302,1.4000000000000001
01304,7.800000000000001
01305,8.2
01306,0.20000000000000018
01307,2.8000000000000003
01308,-2.4000000000000004
01309,4.800000000000001
01310,0.19999999999999996
01311,6.4
01312,2.2
01313,6.4
01314,6.6
01315,-0.19999999999999996
01316,1.8
01317,0.20000000000000018
01318,7.0
01319,4.800000000000001
01321,2.8000000000000003
01322,0.20000000000000018
01323,2.0
01324,6.6
01325,1.8
01326,5.2
01327,2.8000000000000003
01328,-0.8
01329,0.8
01331,2.8
01332,11.600000000000001
01333,2.8000000000000003
01334,-0.8000000000000007
01335,6.0
01336,0.4
01337,2.8000000000000003
01338,2.4000000000000004
01339,2.8000000000000003
01340,2.6000000000000005
01341,7.200000000000001
01342,1.8
01343,-0.8
01344,1.0
01345,1.4000000000000001
01346,-3.6000000000000005
01347,-0.8000000000000007
01348,3.6
01349,-0.8
01350,2.8000000000000003
01351,0.4
01352,0.8
01353,4.2
01354,7.200000000000001
01355,2.6000000000000005
01356,0.19999999999999996
01357,-0.40000000000000036
01358,-0.6000000000000001
01359,1.8
01360,-0.8
01361,6.000000000000001
01362,3.4000000000000004
01363,4.2
01364,4.800000000000001
01365,1.2000000000000002
01366,3.8
01367,-0.3999999999999999
01368,8.8
01369,-1.2000000000000006
01370,1.8
01372,7.4
01373,7.800000000000001
01374,2.8000000000000003
01375,3.4000000000000004
01376,1.8
01377,8.8
01378,0.19999999999999996
01380,6.000000000000001
01381,5.6000000000000005
01382,1.0
01383,-3.0
01384,-1.2000000000000006
01385,1.2000000000000002
01386,8.2
01387,4.800000000000001
01388,2.8000000000000003
01389,1.4000000000000004
01390,-1.8000000000000003
01391,-0.8000000000000007
01392,4.4
01393,1.6
01394,6.800000000000001
01395,0.4
01396,10.2
01397,-1.0
01398,1.8
01399,3.2
01400,8.4
01401,2.4000000000000004
01402,0.4
01403,2.6000000000000005
01404,4.0
01405,2.0
01406,6.6
01407,6.2
01408,8.0
01409,-3.8000000000000007
01410,5.6
01411,1.3999999999999995
01412,0.4
01413,4.800000000000001
01414,7.4
01415,-4.0
01416,0.0
01417,6.2
01418,2.2
01419,0.8
01420,-0.8000000000000007
01421,-1.4000000000000004
01422,-0.3999999999999999
01423,4.800000000000001
01424,-4.800000000000001
01425,5.2
01426,0.19999999999999996
01427,4.800000000000001
01428,4.800000000000001
01429,2.4000000000000004
01430,9.8
01431,2.8000000000000003
01432,0.19999999999999996
01433,2.8000000000000003
01434,0.4
01435,3.4000000000000004
01436,2.6
01437,2.8000000000000003
01438,0.4
01439,3.4000000000000004
01440,0.8
01441,7.000000000000001
01442,9.8
01443,2.0
01444,-1.8000000000000003
01445,2.6000000000000005
01446,3.2
01447,0.19999999999999996
01448,1.3999999999999995
01449,0.4
01450,1.8
01451,8.4
01452,-0.6000000000000001
01453,2.0
01454,5.4
01455,8.8
01456,3.8000000000000007
01457,3.2
01458,-3.8000000000000007
01459,6.800000000000001
01460,3.8
01461,1.2000000000000002
01462,-3.2000000000000006
01463,-1.6000000000000005
01464,3.2
01465,9.4
01466,5.2
01467,-2.4000000000000004
01468,3.8000000000000007
01469,2.4000000000000004
01470,5.6000000000000005
01471,2.3999999999999995
01472,2.4
01473,4.800000000000001
01474,7.0
01475,6.6000000000000005
01476,-0.19999999999999996
01477,-1.4000000000000004
01478,5.2
01479,5.2
01480,6.800000000000001
01481,10.8
01482,2.8000000000000003
01483,2.4000000000000004
01484,5.2
01485,-2.4000000000000004
01486,-0.8000000000000007
01487,2.8000000000000003
01488,0.7999999999999998
01489,2.4000000000000004
01490,-0.8000000000000007
01491,4.4
01492,11.600000000000001
01493,2.6
01494,2.0
01495,6.800000000000001
01496,9.8
01497,0.4
01498,2.6000000000000005
01499,4.6000000000000005
01500,6.6
01501,3.6
01502,1.8
01503,1.4000000000000001
01504,0.0
01505,2.8000000000000003
01506,4.0
01507,4.800000000000001
01508,4.4
01509,2.8000000000000003
01510,5.2
01511,2.8000000000000003
01512,1.2000000000000002
01513,0.8
01514,1.8
01515,-0.8000000000000007
01516,3.4000000000000004
01517,2.8000000000000003
