고객번호,일상용품_하_방문지수
00152,-0.3999999999999999
00153,1.6
00154,1.2000000000000002
00155,1.4000000000000001
00156,0.8
00157,1.2000000000000002
00158,1.8
00159,2.0
00160,0.4
00161,-0.19999999999999996
00162,0.8
00163,-0.19999999999999996
00164,4.800000000000001
00165,2.2
00166,4.6000000000000005
00167,-0.19999999999999996
00168,4.2
00169,1.2000000000000002
00170,2.4000000000000004
00171,1.8
00172,2.8000000000000003
00173,0.8
00175,0.4
00176,0.8
00177,-0.8
00178,0.4
00179,2.6
00180,-1.4000000000000004
00181,4.2
00182,2.8000000000000003
00183,0.8
00184,2.8000000000000003
00185,4.800000000000001
00186,1.4000000000000001
00187,3.0000000000000004
00188,0.4
00189,0.4
00190,0.19999999999999996
00191,0.8
00192,3.8000000000000007
00193,0.19999999999999996
00194,0.8
00195,1.2000000000000002
00196,2.8000000000000003
00197,-0.19999999999999996
00198,3.4000000000000004
00199,-0.19999999999999996
00200,2.2
00201,-0.6000000000000001
00202,0.19999999999999996
00203,0.19999999999999996
00204,1.8
00205,0.8
00206,-1.2000000000000002
00207,1.2000000000000002
00208,0.8
00209,2.2
00210,3.4000000000000004
00211,-0.19999999999999996
00212,0.8
00213,0.8
00214,0.8
00215,1.8
00216,0.4
00217,1.8
00218,1.2000000000000002
00219,3.8000000000000007
00220,0.4
00221,1.6
00222,3.2
00223,1.8
00225,1.6
00226,0.4
00227,0.8
00228,0.0
00229,2.2
00230,0.8
00231,1.8
00232,0.19999999999999996
00233,4.2
00234,2.4000000000000004
00235,1.2000000000000002
00236,0.4
00237,1.8
00238,1.8
00239,4.2
00240,-0.3999999999999999
00241,1.2000000000000002
00242,-0.8
00243,2.8000000000000003
00245,2.4000000000000004
00246,2.8000000000000003
00247,0.19999999999999996
00248,1.0
00249,2.8000000000000003
00250,1.0
00251,-0.8
00252,1.0
00253,2.2
00254,1.2000000000000002
00255,2.0
00256,4.4
00257,-0.8
00258,-0.3999999999999999
00259,-0.19999999999999996
00260,0.19999999999999996
00261,3.2
00262,1.2000000000000002
00263,0.8
00264,0.19999999999999996
00265,0.8
00266,0.3999999999999999
00267,0.19999999999999996
00268,0.0
00269,-0.6000000000000001
00270,0.8
00271,0.0
00272,1.6
00273,3.4000000000000004
00274,1.2000000000000002
00275,2.4000000000000004
00276,1.2000000000000002
00277,1.8
00278,0.8
00279,-0.6000000000000001
00280,0.19999999999999996
00281,0.4
00282,2.2
00283,0.0
00284,2.6
00285,1.2000000000000002
00286,0.8
00287,0.19999999999999996
00288,0.8
00289,2.2
00290,1.4000000000000001
00291,-0.6000000000000001
00292,0.8
00293,0.4
00294,1.6
00295,2.8000000000000003
00296,0.8
00297,0.0
00298,1.2000000000000002
00299,0.4
00300,-0.6000000000000001
00301,1.0
00302,0.8
00303,0.8
00304,3.6
00305,1.2000000000000002
00306,0.0
00307,3.8000000000000007
00308,-1.6
00309,0.6000000000000001
00310,3.4000000000000004
00311,-1.0000000000000002
00312,0.19999999999999996
00313,-1.2000000000000002
00314,0.3999999999999999
00315,-0.19999999999999996
00316,0.8
00317,-0.19999999999999996
00318,0.8
00319,1.2000000000000002
00320,2.2
00321,0.8
00322,0.4
00323,0.8
00324,0.8
00325,2.6
00326,1.8
00327,0.19999999999999996
00328,0.4
00329,1.6
00330,7.600000000000001
00331,-0.19999999999999996
00332,2.2
00333,1.6
00334,2.0
00335,3.2
00336,0.19999999999999996
00337,2.0
00338,-0.8
00339,0.4
00340,2.2
00341,0.19999999999999996
00342,0.19999999999999996
00343,2.0
00344,0.3999999999999999
00345,0.6000000000000001
00346,4.6000000000000005
00347,-0.19999999999999996
00348,0.4
00349,0.4
00350,3.2
00351,-1.4000000000000004
00352,-0.19999999999999996
00353,1.2000000000000002
00354,1.8
00355,1.6
00356,1.0
00357,1.2000000000000002
00358,2.0
00359,-0.6000000000000001
00360,1.2000000000000002
00361,1.0
00362,0.8
00363,0.19999999999999996
00364,2.8000000000000003
00365,-0.6000000000000001
00366,1.2000000000000002
00367,-1.8000000000000003
00368,0.4
00369,1.6
00370,0.8
00371,0.4
00372,0.0
00373,-1.0000000000000002
00374,1.6
00375,2.2
00376,0.19999999999999996
00377,-0.8
00378,2.8000000000000003
00379,3.8000000000000007
00380,0.8
00381,0.19999999999999996
00382,-1.0000000000000002
00383,3.2
00384,1.4000000000000001
00385,1.2000000000000002
00386,2.0
00387,2.8000000000000003
00388,1.0
00389,-0.19999999999999996
00390,0.8
00391,2.4000000000000004
00392,1.8
00393,0.4
00394,0.8
00395,1.8
00396,0.6000000000000001
00397,0.4
00398,1.8
00399,0.8
00400,-0.19999999999999996
00402,3.2
00403,0.6000000000000001
00404,0.6000000000000001
00405,-0.3999999999999999
00406,1.8
00407,-0.8
00408,0.0
00409,0.6000000000000001
00410,1.0
00411,0.6000000000000001
00412,2.0
00413,2.2
00414,1.4000000000000001
00415,3.6
00416,2.6
00417,1.6
00418,1.8
00419,1.0
00420,1.2000000000000002
00421,0.4
00422,0.8
00423,1.8
00424,0.4
00425,2.2
00426,3.0
00427,-0.8
00428,0.4
00429,2.2
00430,1.0
00431,2.2
00432,0.3999999999999999
00433,-0.3999999999999999
00434,1.4000000000000001
00435,2.6
00436,1.4000000000000001
00437,3.4000000000000004
00438,0.19999999999999996
00439,1.2000000000000002
00440,-0.19999999999999996
00441,-0.6000000000000003
00442,0.4
00443,1.0
00444,3.4000000000000004
00445,-0.19999999999999996
00446,-0.6000000000000001
00447,1.2000000000000002
00448,0.8
00449,2.2
00450,0.19999999999999996
00451,2.2
00452,2.4000000000000004
00453,1.8
00454,2.8000000000000003
00455,1.6
00456,0.8
00457,1.2000000000000002
00458,2.2
00459,0.4
00461,1.8
00462,-0.3999999999999999
00463,0.4
00464,1.2000000000000002
00465,0.6000000000000001
00466,-0.3999999999999999
00467,2.2
00468,2.4000000000000004
00469,0.8
00470,0.8
00471,1.6
00472,1.4000000000000001
00473,1.4000000000000001
00474,0.8
00475,1.8
00476,1.4000000000000001
00477,0.6000000000000001
00478,2.4000000000000004
00479,1.8
00480,1.8
00481,0.4
00482,2.6
00483,2.2
00484,-0.3999999999999999
00485,2.4000000000000004
00486,3.0
00487,0.8
00488,0.8
00489,3.8000000000000007
00490,2.6
00491,-0.19999999999999996
00492,1.8
00493,0.6000000000000001
00494,3.2
00495,-0.3999999999999999
00496,1.4000000000000001
00497,0.0
00498,2.0
00499,2.6
00500,0.6000000000000001
00501,2.2
00502,0.8
00503,1.8
00504,1.8
00505,0.4
00506,3.2
00507,0.6000000000000001
00508,-1.6
00509,0.8
00510,0.8
00511,-1.8000000000000003
00512,0.19999999999999996
00513,1.0
00514,-0.3999999999999999
00515,3.8000000000000007
00516,-0.19999999999999996
00517,2.6
00518,1.0
00519,2.8000000000000003
00520,0.19999999999999996
00521,-0.19999999999999996
00522,1.4000000000000001
00523,-0.3999999999999999
00524,1.8
00525,2.0
00526,1.8
00527,4.800000000000001
00528,-0.3999999999999999
00529,0.19999999999999996
00530,-0.6000000000000001
00531,2.4000000000000004
00532,1.4000000000000001
00533,0.4
00534,2.8000000000000003
00535,1.4000000000000001
00536,3.2
00537,2.4000000000000004
00538,1.4000000000000001
00539,4.4
00540,2.8000000000000003
00541,0.8
00542,1.4000000000000001
00543,1.8
00544,2.2
00545,0.8
00546,0.8
00547,0.6000000000000001
00548,0.19999999999999996
00549,0.8
00550,2.6
00551,1.0
00552,3.0
00553,-1.4000000000000004
00554,1.8
00555,1.2000000000000002
00556,0.8
00557,0.4
00558,3.8000000000000007
00559,2.6
00560,0.6000000000000001
00561,0.4
00562,1.0
00563,0.0
00564,-1.4000000000000004
00565,3.4000000000000004
00566,1.2000000000000002
00567,2.8000000000000003
00568,3.8000000000000007
00569,2.2
00570,-0.19999999999999996
00571,1.6
00572,1.6
00573,5.8
00574,0.19999999999999996
00575,-0.19999999999999996
00576,-0.8
00577,2.2
00578,1.8
00579,-0.19999999999999996
00580,0.6000000000000001
00581,1.8
00582,0.8
00583,1.8
00584,1.2000000000000002
00585,2.2
00586,3.2
00587,1.8
00588,-0.19999999999999996
00589,0.19999999999999996
00590,2.2
00591,1.4000000000000001
00592,1.6
00593,0.8
00594,0.8
00595,1.6
00596,-1.2000000000000002
00597,0.19999999999999996
00598,2.2
00599,0.19999999999999996
00600,1.8
00601,1.4000000000000001
00602,2.8000000000000003
00603,1.2000000000000002
00604,1.2000000000000002
00605,1.2000000000000002
00606,2.4000000000000004
00607,3.6
00608,0.8
00609,0.6000000000000001
00610,1.0
00611,3.2
00612,1.8
00613,2.2
00614,1.2000000000000002
00615,2.0
00616,2.8000000000000003
00617,2.0
00618,1.2000000000000002
00619,1.2000000000000002
00620,1.0
00621,0.0
00622,-0.19999999999999996
00623,2.8000000000000003
00624,-0.6000000000000001
00625,-0.19999999999999996
00626,1.8
00627,0.6000000000000001
00628,0.8
00629,1.8
00630,0.19999999999999996
00631,-0.19999999999999996
00632,0.6000000000000001
00633,0.4
00634,-0.6000000000000001
00635,-0.19999999999999996
00636,2.4000000000000004
00637,0.6000000000000001
00638,1.6
00639,0.8
00640,0.8
00641,2.8000000000000003
00642,1.4000000000000001
00643,0.8
00644,1.2000000000000002
00645,1.4000000000000001
00646,1.2000000000000002
00647,0.4
00648,3.8000000000000007
00649,3.8000000000000007
00650,-0.6000000000000003
00651,2.2
00652,3.0
00653,1.0
00654,2.2
00655,0.19999999999999996
00656,0.4
00657,3.8
00658,-0.3999999999999999
00659,0.4
00660,1.4000000000000001
00661,0.8
00662,0.4
00663,0.4
00664,2.2
00665,0.19999999999999996
00666,0.8
00667,0.3999999999999999
00668,-2.2
00669,2.4000000000000004
00670,-1.2000000000000002
00671,0.8
00672,1.0
00673,-0.19999999999999996
00674,1.4000000000000001
00675,2.4000000000000004
00676,0.8
00677,-0.19999999999999996
00678,-0.19999999999999996
00679,0.8
00680,1.8
00681,1.2000000000000002
00682,1.8
00683,0.4
00684,2.0
00685,0.8
00686,-0.8
00687,1.0
00688,2.2
00689,1.2000000000000002
00690,0.4
00691,0.8
00692,2.2
00693,0.19999999999999996
00694,3.2
00695,1.2000000000000002
00696,2.2
00697,0.8
00698,-0.19999999999999996
00699,-0.19999999999999996
00700,0.8
00701,-0.19999999999999996
00702,-0.19999999999999996
00703,2.2
00704,0.19999999999999996
00705,-0.19999999999999996
00706,0.4
00707,1.2000000000000002
00708,1.6
00709,1.4000000000000001
00710,1.6
00711,-0.19999999999999996
00712,2.4000000000000004
00713,2.8000000000000003
00714,0.6000000000000001
00715,0.8
00716,0.4
00717,1.2000000000000002
00718,1.6
00719,0.8
00720,0.4
00721,2.4000000000000004
00722,0.4
00723,1.2000000000000002
00724,1.4000000000000001
00725,0.8
00726,0.4
00727,0.4
00728,3.2
00729,-0.19999999999999996
00730,0.4
00731,-0.8
00732,-0.3999999999999999
00733,-0.19999999999999996
00734,2.2
00735,-0.3999999999999999
00736,4.0
00737,0.0
00738,0.8
00739,2.2
00740,0.4
00741,1.2000000000000002
00742,2.2
00743,-0.19999999999999996
00744,3.8000000000000007
00745,0.8
00746,2.8000000000000003
00747,0.8
00749,-0.3999999999999999
00750,1.2000000000000002
00751,-2.4000000000000004
00752,0.19999999999999996
00753,3.8000000000000007
00754,1.8
00755,4.800000000000001
00756,0.19999999999999996
00757,-0.19999999999999996
00758,4.2
00759,1.2000000000000002
00760,2.2
00761,3.4000000000000004
00762,2.4000000000000004
00763,-1.4000000000000004
00764,0.0
00765,1.4000000000000001
00766,1.0
00767,3.2
00768,-0.19999999999999996
00769,0.4
00770,5.800000000000001
00771,1.4000000000000001
00772,0.0
00773,2.8000000000000003
00774,1.8
00775,0.8
00776,-0.19999999999999996
00777,0.19999999999999996
00778,0.4
00779,-0.6000000000000001
00780,2.2
00781,2.2
00782,0.4
00783,2.0
00784,0.8
00785,1.6
00786,1.2000000000000002
00787,1.4000000000000001
00788,-0.19999999999999996
00789,-0.19999999999999996
00790,0.4
00791,0.8
00792,0.4
00793,-0.8
00794,0.6000000000000001
00795,1.4000000000000001
00796,0.0
00797,0.4
00798,-0.19999999999999996
00799,1.2000000000000002
00800,1.8
00801,1.4000000000000001
00802,0.8
00803,1.2000000000000002
00804,1.2000000000000002
00805,-1.2000000000000002
00806,1.6
00807,0.19999999999999996
00808,0.4
00809,1.2000000000000002
00810,1.8
00811,1.6
00812,0.6000000000000001
00813,0.4
00814,2.6
00815,2.6
00816,0.4
00817,0.4
00818,0.4
00819,0.8
00820,-0.19999999999999996
00821,-0.6000000000000001
00822,2.2
00823,1.0
00824,0.0
00825,1.2000000000000002
00826,-0.3999999999999999
00827,0.8
00828,2.2
00829,3.2
00830,1.4000000000000001
00831,1.8
00832,2.8000000000000003
00833,0.19999999999999996
00834,3.8000000000000007
00835,2.0
00836,3.8000000000000007
00837,0.19999999999999996
00838,1.8
00839,0.4
00840,2.4000000000000004
00841,5.2
00842,-0.19999999999999996
00843,0.4
00844,2.4000000000000004
00845,-0.19999999999999996
00846,0.19999999999999996
00847,-0.19999999999999996
00848,0.8
00849,1.2000000000000002
00850,1.8
00851,-0.19999999999999996
00852,1.8
00853,0.6000000000000001
00854,1.4000000000000001
00855,0.19999999999999996
00856,3.4000000000000004
00857,1.6
00858,3.0000000000000004
00859,2.4000000000000004
00860,-0.19999999999999996
00861,2.8000000000000003
00862,-0.19999999999999996
00863,0.6000000000000001
00864,0.8
00865,1.8
00866,-0.19999999999999996
00867,-0.3999999999999999
00868,1.6
00869,4.6000000000000005
00870,1.8
00871,1.4000000000000001
00872,-0.8
00873,2.4000000000000004
00874,1.2000000000000002
00875,-0.19999999999999996
00876,-0.19999999999999996
00877,1.4000000000000001
00878,-0.3999999999999999
00879,-0.19999999999999996
00880,3.0000000000000004
00881,1.2000000000000002
00882,4.6000000000000005
00883,1.6
00884,1.4000000000000001
00885,0.8
00886,-0.19999999999999996
00887,2.2
00888,0.19999999999999996
00889,1.2000000000000002
00890,1.2000000000000002
00891,1.0
00892,0.4
00893,1.4000000000000001
00894,1.8
00895,-0.19999999999999996
00896,2.2
00897,1.6
00898,3.4000000000000004
00899,2.4000000000000004
00900,1.8
00901,1.8
00902,0.8
00903,1.0
00904,-1.8000000000000003
00906,0.8
00907,0.8
00908,-1.4000000000000004
00909,1.2000000000000002
00910,0.8
00911,1.6
00912,0.19999999999999996
00913,-0.19999999999999996
00914,1.6
00915,5.8
00916,1.0
00917,1.6
00918,0.4
00919,1.8
00920,0.19999999999999996
00921,0.19999999999999996
00922,0.8
00923,1.2000000000000002
00924,0.8
00925,0.4
00926,1.2000000000000002
00927,0.0
00928,0.4
00929,1.6
00930,-0.6000000000000001
00931,-0.8
00932,0.8
00933,0.4
00934,0.6000000000000001
00935,0.0
00936,0.19999999999999996
00937,1.2000000000000002
00938,1.2000000000000002
00939,1.2000000000000002
00940,5.2
00941,1.2000000000000002
00942,0.8
00943,0.4
00944,0.8
00945,1.6
00946,2.8000000000000003
00947,0.8
00948,3.0000000000000004
00949,1.0
00950,1.2000000000000002
00951,6.2
00952,-0.3999999999999999
00953,0.6000000000000001
00954,0.19999999999999996
00955,1.8
00956,0.8
00957,3.4000000000000004
00958,2.6
00959,1.8
00960,-2.2
00961,-0.19999999999999996
00962,-0.8
00963,3.6
00964,-0.19999999999999996
00965,-0.19999999999999996
00966,1.6
00967,0.8
00968,1.2000000000000002
00969,1.6
00970,1.8
00971,0.6000000000000001
00972,2.0
00973,-0.3999999999999999
00975,0.19999999999999996
00976,0.8
00977,0.4
00978,3.4000000000000004
00979,0.19999999999999996
00980,2.2
00981,1.2000000000000002
00982,2.2
00983,1.4000000000000001
00984,0.19999999999999996
00986,3.2
00987,0.8
00988,-3.0
00989,0.19999999999999996
00990,3.8000000000000007
00991,0.19999999999999996
00992,0.8
00993,0.8
00994,0.3999999999999999
00995,1.4000000000000001
00996,0.6000000000000001
00997,0.4
00998,3.4000000000000004
00999,1.6
01000,-0.19999999999999996
01001,1.6
01002,1.8
01003,1.6
01004,3.2
01005,4.2
01006,0.6000000000000001
01007,1.2000000000000002
01008,3.8000000000000007
01009,2.6
01010,-0.6000000000000001
01011,2.0
01012,1.6
01013,-1.4000000000000004
01014,3.6
01015,1.6
01016,0.4
01017,3.2
01018,3.2
01019,1.2000000000000002
01020,1.2000000000000002
01021,2.2
01022,2.0
01023,1.8
01024,0.8
01025,-1.7999999999999998
01026,2.2
01027,2.8000000000000003
01028,3.2
01029,-0.19999999999999996
01030,2.6
01031,-0.8
01032,4.0
01033,1.8
01034,-0.19999999999999996
01035,3.8000000000000007
01036,2.0
01037,-0.19999999999999996
01038,0.19999999999999996
01039,0.8
01040,3.4000000000000004
01041,3.2
01042,-0.8
01043,-0.3999999999999999
01044,1.8
01045,2.4000000000000004
01046,-0.6000000000000001
01047,0.4
01048,-0.3999999999999999
01049,0.4
01050,0.8
01051,0.19999999999999996
01052,1.8
01053,0.8
01054,-0.3999999999999999
01055,4.800000000000001
01056,1.6
01057,4.2
01058,-0.6000000000000003
01059,0.8
01060,1.4000000000000001
01061,-0.3999999999999999
01062,-0.8
01063,1.0
01064,-1.2000000000000002
01065,-0.6000000000000001
01066,1.8
01068,0.8
01069,-0.3999999999999999
01070,1.8
01071,1.4000000000000001
01072,3.8000000000000007
01073,1.8
01074,-1.4000000000000004
01075,0.0
01076,2.2
01077,1.0
01078,2.2
01079,1.6
01080,-0.19999999999999996
01081,0.19999999999999996
01082,2.2
01083,1.6
01084,-0.3999999999999999
01085,1.4000000000000001
01086,1.2000000000000002
01087,0.8
01088,1.8
01089,0.8
01090,2.2
01091,4.4
01092,1.6
01094,2.8000000000000003
01095,1.8
01096,1.8
01097,0.0
01098,0.8
01099,0.4
01100,0.19999999999999996
01101,0.6000000000000001
01102,-0.3999999999999999
01103,1.0
01104,0.8
01105,1.2000000000000002
01106,2.2
01107,0.4
01108,3.6
01109,0.8
01110,3.0
01111,1.0
01112,-0.19999999999999996
01113,0.19999999999999996
01114,0.8
01115,1.6
01116,2.4000000000000004
01117,2.8000000000000003
01118,1.2000000000000002
01119,0.0
01120,0.6000000000000001
01122,0.4
01123,0.19999999999999996
01124,2.2
01125,0.4
01126,0.4
01127,1.8
01128,5.4
01129,2.8000000000000003
01130,-0.8
01131,0.8
01132,1.2000000000000002
01133,-0.8
01134,-0.19999999999999996
01135,2.8000000000000003
01136,3.2
01137,-0.8
01138,0.8
01139,1.0
01140,0.4
01141,-0.19999999999999996
01142,4.2
01143,0.19999999999999996
01144,1.4000000000000001
01145,0.8
01146,0.19999999999999996
01147,2.4000000000000004
01148,1.8
01149,0.6000000000000001
01150,2.2
01151,0.8
01152,-2.0
01153,1.6
01154,2.4000000000000004
01155,1.4000000000000001
01156,1.2000000000000002
01157,-0.19999999999999996
01158,0.8
01159,2.4000000000000004
01160,-0.3999999999999999
01161,2.6
01162,3.6
01163,1.2000000000000002
01164,2.2
01165,0.4
01166,1.4000000000000001
01167,2.8000000000000003
01168,-0.19999999999999996
01169,1.8
01170,2.2
01172,0.0
01173,1.6
01174,0.8
01175,0.4
01176,0.6000000000000001
01177,-1.8000000000000003
01178,0.19999999999999996
01179,1.0
01180,0.19999999999999996
01181,0.8
01182,0.4
01183,1.2000000000000002
01184,1.8
01185,1.2000000000000002
01186,-0.19999999999999996
01187,0.4
01188,2.2
01189,1.6
01190,0.8
01191,0.8
01192,-0.6000000000000003
01193,0.19999999999999996
01194,1.6
01195,-1.2000000000000002
01196,1.6
01197,2.0
01198,0.4
01199,0.8
01200,3.2
01201,2.2
01202,1.2000000000000002
01203,2.4000000000000004
01204,1.2000000000000002
01205,0.19999999999999996
01206,-0.19999999999999996
01207,-0.19999999999999996
01209,2.4000000000000004
01210,1.2000000000000002
01211,-0.3999999999999999
01212,1.8
01213,0.19999999999999996
01214,2.2
01215,0.8
01216,1.2000000000000002
01217,1.2000000000000002
01218,3.6
01219,1.2000000000000002
01220,0.8
01221,1.4000000000000001
01222,5.0
01223,1.6
01224,1.8
01225,1.2000000000000002
01226,0.8
01227,1.6
01228,-0.8
01229,0.6000000000000001
01230,2.8000000000000003
01231,0.4
01232,4.800000000000001
01233,0.4
01234,2.4000000000000004
01235,1.6
01236,0.4
01237,0.8
01238,2.2
01239,0.4
01240,1.8
01241,-0.19999999999999996
01242,0.8
01243,0.5999999999999996
01244,-0.19999999999999996
01245,2.8000000000000003
01246,0.6000000000000001
01247,5.4
01248,2.0
01249,0.6000000000000001
01250,-0.19999999999999996
01251,1.4000000000000001
01252,2.2
01253,1.2000000000000002
01254,0.8
01255,1.2000000000000002
01256,2.2
01257,4.0
01258,3.8000000000000007
01259,0.4
01260,0.8
01261,1.8
01263,2.2
01264,0.4
01265,2.4000000000000004
01266,4.2
01267,0.8
01268,2.4000000000000004
01269,2.0
01270,0.4
01271,0.19999999999999996
01272,0.4
01273,0.8
01274,-0.19999999999999996
01275,0.6000000000000001
01276,0.19999999999999996
01277,0.8
01278,1.6
01279,2.6
01280,1.2000000000000002
01281,0.19999999999999996
01282,0.4
01283,1.6
01284,-0.3999999999999999
01285,0.8
01286,-0.8
01287,0.8
01288,1.8
01289,1.0
01290,1.2000000000000002
01291,0.8
01292,4.2
01293,2.0
01294,-1.0000000000000002
01295,1.4000000000000001
01296,-1.2000000000000002
01297,2.8000000000000003
01298,0.19999999999999996
01299,0.8
01300,2.2
01301,0.6000000000000001
01302,3.4000000000000004
01303,-0.8
01304,1.4000000000000001
01305,2.8000000000000003
01306,0.8
01307,0.8
01308,3.6
01309,0.8
01310,-0.3999999999999999
01311,0.4
01312,1.8
01313,0.19999999999999996
01314,1.4000000000000001
01315,0.19999999999999996
01316,1.4000000000000001
01317,-0.3999999999999999
01318,1.4000000000000001
01319,1.2000000000000002
01320,0.8
01321,1.4000000000000001
01322,0.4
01323,1.0
01324,0.8
01325,1.4000000000000001
01326,1.4000000000000001
01327,3.6
01328,1.4000000000000001
01329,0.8
01331,-0.19999999999999996
01332,4.6000000000000005
01333,1.6
01334,1.8
01335,2.6
01336,3.8000000000000007
01337,1.2000000000000002
01338,-0.19999999999999996
01339,2.4000000000000004
01340,2.8000000000000003
01341,-0.19999999999999996
01342,4.2
01343,2.2
01344,-0.19999999999999996
01345,1.0
01346,5.2
01347,-0.3999999999999999
01348,1.6
01349,1.2000000000000002
01350,0.19999999999999996
01351,1.4000000000000001
01352,0.4
01353,1.8
01354,0.8
01355,0.0
01356,1.8
01357,0.4
01358,2.4000000000000004
01359,1.2000000000000002
01360,-0.3999999999999999
01361,3.8000000000000007
01362,0.8
01363,-0.3999999999999999
01364,3.4000000000000004
01365,2.6
01366,2.2
01367,1.0
01368,-0.19999999999999996
01369,0.0
01370,3.6
01371,3.2
01373,-0.3999999999999999
01374,2.0
01375,-0.19999999999999996
01376,2.8000000000000003
01377,1.4000000000000001
01378,-3.0
01380,0.8
01381,3.2
01382,-0.19999999999999996
01383,-2.0
01384,0.4
01385,1.8
01386,1.8
01387,0.4
01388,0.4
01389,2.4000000000000004
01390,1.8
01391,0.3999999999999999
01392,0.4
01393,6.000000000000001
01394,-0.3999999999999999
01395,0.6000000000000001
01396,0.8
01397,-0.19999999999999996
01398,0.19999999999999996
01399,0.4
01400,1.8
01401,1.4000000000000001
01402,2.2
01403,2.4000000000000004
01404,0.8
01405,2.0
01406,1.0
01407,0.0
01408,0.8000000000000003
01409,2.0
01410,0.8
01411,1.6
01412,0.8
01413,-0.19999999999999996
01414,-0.19999999999999996
01415,0.4
01416,1.4000000000000001
01417,0.6000000000000001
01418,0.8
01419,0.6000000000000001
01420,1.4000000000000001
01421,0.19999999999999996
01422,2.8000000000000003
01423,0.19999999999999996
01424,3.8000000000000007
01425,0.19999999999999996
01426,1.4000000000000001
01427,1.8
01428,0.4
01429,0.8
01430,1.2000000000000002
01431,2.0
01432,1.2000000000000002
01433,0.19999999999999996
01434,-0.6000000000000003
01435,0.8
01436,0.6000000000000001
01437,1.4000000000000001
01438,-0.6000000000000001
01439,0.19999999999999996
01440,0.4
01441,0.19999999999999996
01442,0.19999999999999996
01443,0.6000000000000001
01444,0.4
01445,2.6
01446,1.2000000000000002
01447,1.8
01448,1.8
01449,1.4000000000000001
01450,3.8000000000000007
01451,2.2
01452,0.8
01453,0.6000000000000001
01454,0.8
01455,3.2
01456,2.2
01457,1.4000000000000001
01458,0.4
01459,0.4
01460,2.4000000000000004
01461,1.4000000000000001
01462,0.8
01463,0.8
01464,3.2
01465,0.19999999999999996
01466,0.8
01467,1.6
01468,0.8
01469,1.0
01470,1.8
01471,1.2000000000000002
01472,-1.2000000000000002
01473,0.8
01474,3.4000000000000004
01475,2.0
01476,2.2
01477,0.19999999999999996
01478,1.2000000000000002
01479,2.2
01480,-0.3999999999999999
01481,0.4
01482,0.8
01483,1.4000000000000001
01484,1.8
01485,1.4000000000000001
01486,1.4000000000000001
01487,3.2
01488,2.0
01489,2.4
01490,2.8000000000000003
01491,4.4
