고객번호,패션잡화_상_구매지수
00169,2.4000000000000004
00171,11.8
00175,9.8
00176,2.0
00177,1.8
00178,5.2
00179,-1.2000000000000006
00181,-0.8000000000000007
00182,9.8
00184,4.800000000000001
00185,2.4000000000000004
00186,1.8
00187,3.2
00188,6.000000000000001
00189,-3.6000000000000005
00190,9.0
00191,7.4
00192,8.8
00194,4.800000000000001
00196,6.800000000000001
00197,7.4
00198,6.000000000000001
00200,-2.5999999999999996
00201,3.2
00202,7.4
00204,8.8
00205,4.800000000000001
00208,-4.2
00209,5.6000000000000005
00211,7.000000000000001
00212,5.2
00213,7.000000000000001
00214,-3.6000000000000005
00215,8.0
00216,2.4000000000000004
00218,0.4
00219,-3.6000000000000005
00220,7.000000000000001
00221,2.4000000000000004
00222,1.8
00223,7.4
00224,3.2
00225,4.800000000000001
00228,0.0
00229,5.2
00230,0.5999999999999996
00232,2.0
00233,9.4
00234,2.8000000000000003
00235,2.4000000000000004
00237,1.1999999999999993
00238,2.8000000000000003
00239,-0.8000000000000007
00240,2.4000000000000004
00241,5.2
00242,2.4000000000000004
00245,-0.5999999999999996
00246,3.2
00247,6.2
00248,9.8
00249,1.8
00250,0.4
00251,9.8
00252,2.4000000000000004
00253,1.2000000000000002
00254,2.8000000000000003
00255,4.6000000000000005
00256,8.8
00257,0.0
00258,3.4000000000000004
00259,0.5999999999999996
00260,0.0
00261,-3.2000000000000006
00262,4.4
00265,-1.0
00266,6.800000000000001
00267,2.4000000000000004
00268,2.4000000000000004
00269,2.4000000000000004
00270,2.0
00271,10.200000000000001
00273,-1.2000000000000006
00275,7.2
00276,2.8000000000000003
00277,-0.8000000000000007
00279,2.4000000000000004
00280,0.8
00281,3.4000000000000004
00282,0.4
00283,7.000000000000001
00286,2.8000000000000003
00288,4.800000000000001
00289,2.4000000000000004
00292,1.4000000000000001
00293,4.800000000000001
00294,3.2
00295,-1.4000000000000004
00296,3.2
00297,6.4
00298,4.2
00299,2.4000000000000004
00300,7.000000000000001
00301,5.6000000000000005
00302,-1.4000000000000004
00303,8.4
00304,2.4000000000000004
00305,4.800000000000001
00306,5.6000000000000005
00307,3.2
00308,4.800000000000001
00309,0.0
00310,4.800000000000001
00311,9.4
00312,2.8000000000000003
00313,1.4000000000000001
00314,-0.40000000000000036
00315,3.8000000000000007
00316,9.4
00317,8.8
00318,5.4
00319,4.800000000000001
00320,1.8
00321,1.8
00322,8.4
00323,1.8
00324,2.8000000000000003
00325,9.8
00326,1.8
00327,0.4
00328,3.8
00329,9.8
00331,2.4000000000000004
00332,4.800000000000001
00333,1.5999999999999996
00334,0.4
00335,2.2
00336,-3.0
00337,3.0
00338,0.0
00339,4.0
00340,1.6
00341,7.000000000000001
00343,6.2
00344,4.800000000000001
00345,-4.4
00346,0.0
00347,4.0
00349,4.800000000000001
00350,2.8000000000000003
00351,1.0
00352,-1.8000000000000003
00355,9.200000000000001
00356,9.4
00357,2.4000000000000004
00358,9.0
00359,6.2
00361,2.2
00362,2.0
00363,2.2
00365,2.8000000000000003
00366,2.0
00367,8.8
00368,8.8
00369,-3.8000000000000007
00372,2.4000000000000004
00373,-1.2000000000000006
00374,0.5999999999999996
00375,1.6
00377,0.8
00378,-1.4000000000000004
00379,4.800000000000001
00380,2.4000000000000004
00381,5.2
00382,4.800000000000001
00383,5.2
00384,6.000000000000001
00385,2.8000000000000003
00386,5.8
00387,4.4
00388,1.6
00391,10.8
00393,1.4000000000000001
00394,8.4
00395,4.4
00396,2.0
00397,6.000000000000001
00398,3.8
00400,0.8
00401,3.2
00402,-0.40000000000000036
00404,-0.3999999999999999
00405,-1.8000000000000003
00407,1.4000000000000001
00408,2.8000000000000003
00409,5.800000000000001
00410,2.4000000000000004
00411,-1.4000000000000004
00412,-0.8000000000000007
00413,9.8
00414,7.4
00416,-1.4000000000000004
00417,6.800000000000001
00419,2.4000000000000004
00420,1.4000000000000001
00421,0.4
00422,4.800000000000001
00423,1.6
00425,6.000000000000001
00426,3.8
00427,2.4000000000000004
00428,2.4000000000000004
00429,2.0
00430,12.200000000000001
00431,2.4000000000000004
00432,2.8000000000000003
00433,9.200000000000001
00434,5.8
00435,7.800000000000001
00436,12.600000000000001
00438,3.6
00440,11.200000000000001
00441,2.8000000000000003
00443,9.4
00444,-0.8000000000000007
00445,2.4000000000000004
00446,8.0
00447,2.4000000000000004
00448,0.4
00449,1.5999999999999996
00450,2.4000000000000004
00451,1.6
00453,1.2000000000000002
00455,2.0
00456,2.4000000000000004
00457,0.19999999999999996
00459,2.2
00461,6.000000000000001
00462,8.4
00463,5.6000000000000005
00464,0.7999999999999998
00465,8.4
00466,-1.4000000000000004
00467,8.4
00468,2.4000000000000004
00469,5.2
00470,2.0
00471,9.4
00472,2.4000000000000004
00474,0.8
00475,-1.6000000000000005
00476,2.4000000000000004
00477,-1.4000000000000004
00478,3.0
00479,2.0
00480,0.4
00481,2.2
00482,2.0
00483,2.4000000000000004
00484,2.0
00485,3.2
00486,-4.4
00489,5.2
00490,1.1999999999999993
00491,4.800000000000001
00492,1.6
00493,2.0
00494,4.6000000000000005
00496,2.4000000000000004
00498,2.4000000000000004
00500,6.000000000000001
00501,3.6
00502,1.8
00503,4.800000000000001
00504,-3.8000000000000007
00505,0.4
00506,-1.4000000000000004
00507,8.8
00508,8.4
00509,9.4
00510,4.2
00511,2.0
00513,0.19999999999999996
00514,8.0
00515,4.4
00516,-3.6000000000000005
00517,2.8000000000000003
00518,0.0
00519,8.8
00520,-4.2
00521,3.6
00522,2.4000000000000004
00523,2.4000000000000004
00524,2.4000000000000004
00525,2.4000000000000004
00526,2.2
00529,4.2
00530,8.4
00531,2.4000000000000004
00532,8.4
00534,-0.5999999999999996
00535,0.0
00538,4.2
00539,-3.8000000000000007
00540,3.2
00542,-0.8000000000000007
00543,-3.6000000000000005
00544,2.6000000000000005
00545,3.2000000000000006
00546,8.8
00547,-2.2
00548,0.8
00549,9.4
00550,5.8
00551,8.4
00552,2.4000000000000004
00553,4.800000000000001
00554,0.4
00555,2.0
00556,4.4
00557,4.800000000000001
00558,4.4
00559,4.2
00560,3.6
00561,3.8
00562,4.2
00563,8.8
00564,3.2
00565,-0.8000000000000007
00566,-4.2
00567,2.2
00569,2.8000000000000003
00571,2.8000000000000003
00572,6.2
00573,4.4
00574,5.6000000000000005
00575,-1.2000000000000006
00576,5.2
00577,1.6
00578,3.8
00580,5.4
00582,2.4000000000000004
00584,-4.800000000000001
00585,-0.19999999999999996
00586,9.4
00587,-4.2
00588,-1.4000000000000004
00589,-4.4
00590,0.0
00592,7.800000000000001
00593,4.800000000000001
00594,1.2000000000000002
00595,3.6
00596,0.8
00597,-4.2
00599,1.8
00600,8.4
00601,2.4000000000000004
00602,2.6000000000000005
00603,-3.8000000000000007
00604,-1.2000000000000006
00606,2.4000000000000004
00607,9.4
00608,1.4000000000000001
00611,-1.8000000000000003
00612,-3.8000000000000007
00613,-2.8000000000000007
00614,-0.6000000000000001
00615,3.8
00616,5.4
00617,2.8000000000000003
00618,-3.2000000000000006
00619,2.4000000000000004
00620,2.8000000000000003
00621,-3.0
00622,-1.8000000000000003
00624,0.0
00625,0.0
00627,2.8000000000000003
00629,-1.2000000000000006
00630,5.2
00631,2.4000000000000004
00632,2.4000000000000004
00633,3.4000000000000004
00634,0.5999999999999996
00635,2.4000000000000004
00636,2.8000000000000003
00637,2.4000000000000004
00638,7.4
00639,2.4000000000000004
00640,3.4000000000000004
00641,5.8
00642,2.8000000000000003
00643,3.4000000000000004
00644,2.0
00645,1.4000000000000001
00646,4.800000000000001
00648,0.8
00649,1.8
00650,6.000000000000001
00651,11.8
00652,1.8
00653,2.4000000000000004
00654,-0.5999999999999996
00655,-3.0
00656,3.8
00657,7.6000000000000005
00658,2.2
00661,3.6
00664,4.4
00665,2.4000000000000004
00667,9.8
00669,10.2
00670,5.6000000000000005
00672,4.2
00673,0.6000000000000001
00674,-2.0000000000000004
00675,2.4000000000000004
00676,9.4
00677,-0.19999999999999973
00680,2.0
00681,1.0
00682,2.0
00683,2.8000000000000003
00684,0.3999999999999999
00686,5.2
00687,5.2
00689,9.200000000000001
00690,1.8
00691,1.2000000000000002
00692,4.800000000000001
00693,11.200000000000001
00694,4.800000000000001
00695,7.600000000000001
00696,9.4
00697,-0.40000000000000036
00698,6.000000000000001
00700,8.8
00701,-3.2000000000000006
00702,1.0
00703,0.8
00704,-3.2000000000000006
00705,3.6
00707,8.8
00708,0.4
00709,2.8000000000000003
00710,5.4
00711,11.8
00712,-3.6000000000000005
00713,7.000000000000001
00714,4.0
00715,0.8
00716,-1.2000000000000006
00717,2.8000000000000003
00718,9.8
00719,2.0
00720,1.1999999999999993
00723,8.4
00725,2.4000000000000004
00726,3.2
00727,-1.0
00728,0.8
00729,8.4
00730,5.6000000000000005
00732,0.4
00733,1.5999999999999996
00735,4.800000000000001
00736,-3.8000000000000007
00737,8.0
00738,7.000000000000001
00741,2.0
00742,8.4
00743,4.4
00746,8.8
00747,7.000000000000001
00748,5.6000000000000005
00749,6.4
00750,2.0
00752,1.8
00754,2.8000000000000003
00755,2.2
00756,-1.2000000000000006
00757,7.4
00758,7.4
00759,8.0
00760,4.800000000000001
00761,2.4000000000000004
00762,2.4000000000000004
00763,4.4
00764,-3.4000000000000004
00765,7.000000000000001
00766,-0.5999999999999996
00768,2.4000000000000004
00769,-1.8000000000000003
00770,0.4
00771,-1.6000000000000005
00772,0.19999999999999996
00773,2.8000000000000003
00774,-1.4000000000000004
00775,2.2
00776,5.0
00777,0.7999999999999998
00778,2.0
00779,2.8000000000000003
00780,3.8
00781,1.2000000000000002
00783,8.4
00784,2.8000000000000003
00785,7.2
00786,5.6000000000000005
00787,4.800000000000001
00788,1.8
00789,0.5999999999999996
00790,2.0
00791,1.5999999999999996
00792,4.2
00794,3.2
00795,0.6000000000000001
00796,9.4
00797,4.4
00799,7.000000000000001
00800,12.200000000000001
00801,-1.8000000000000003
00802,1.6
00803,2.4000000000000004
00805,2.8000000000000003
00806,10.400000000000002
00807,4.800000000000001
00808,5.8
00809,2.4000000000000004
00810,0.4
00811,2.4000000000000004
00812,4.800000000000001
00814,3.2
00815,-1.8000000000000003
00816,0.4
00817,3.2
00818,8.4
00819,-1.4000000000000004
00820,7.000000000000001
00821,-3.6000000000000005
00822,-1.2000000000000006
00823,8.4
00824,3.8000000000000007
00825,4.800000000000001
00826,-3.6000000000000005
00827,3.8
00828,-3.8000000000000007
00829,8.0
00830,-3.6000000000000005
00832,-1.4000000000000004
00833,2.4000000000000004
00834,2.4000000000000004
00835,-2.2
00838,-3.4000000000000004
00839,2.4000000000000004
00840,2.2
00841,4.2
00842,1.8
00844,11.0
00845,1.4000000000000001
00846,3.2
00847,1.8
00848,-0.19999999999999996
00849,-0.5999999999999996
00850,7.4
00852,4.800000000000001
00853,2.4000000000000004
00854,0.5999999999999996
00855,4.800000000000001
00856,3.2
00857,1.2000000000000002
00858,1.8
00859,2.2
00861,-2.8000000000000007
00862,0.0
00863,0.39999999999999947
00864,7.800000000000001
00865,-0.8
00866,5.2
00867,-0.19999999999999996
00868,4.800000000000001
00869,5.2
00870,-3.6000000000000005
00872,2.4000000000000004
00873,5.6000000000000005
00874,8.8
00875,-1.8000000000000003
00876,-3.6000000000000005
00877,7.4
00878,10.200000000000001
00879,2.8000000000000003
00882,8.4
00883,-3.8000000000000007
00884,-1.8000000000000003
00885,3.4000000000000004
00886,2.8000000000000003
00887,1.5999999999999996
00888,4.800000000000001
00889,4.800000000000001
00890,-1.8000000000000003
00892,0.0
00893,4.4
00894,4.800000000000001
00895,2.8000000000000003
00896,5.0
00897,8.0
00898,8.0
00899,4.800000000000001
00901,-4.2
00902,2.8000000000000003
00903,8.4
00904,8.4
00906,0.5999999999999996
00907,0.8
00908,2.4000000000000004
00909,-3.6000000000000005
00910,2.4000000000000004
00911,0.8
00912,2.8000000000000003
00913,4.2
00914,4.800000000000001
00915,9.4
00916,2.4000000000000004
00917,-1.2000000000000006
00918,8.8
00919,4.6000000000000005
00920,11.8
00921,-3.6000000000000005
00923,9.4
00924,9.8
00925,4.800000000000001
00927,1.4000000000000001
00928,1.4000000000000001
00929,2.6
00930,-3.0
00931,-0.19999999999999996
00933,1.6
00934,2.4000000000000004
00935,-1.8000000000000003
00936,0.8
00937,3.8
00939,1.4000000000000001
00941,-1.2000000000000006
00942,2.4000000000000004
00943,0.4
00944,7.4
00945,6.000000000000001
00946,0.8
00947,7.4
00949,8.8
00950,2.4000000000000004
00951,6.000000000000001
00952,-1.8000000000000003
00953,3.8
00954,1.4000000000000001
00955,8.8
00957,2.2
00958,4.6000000000000005
00959,2.0
00960,4.4
00961,2.4000000000000004
00962,-0.3999999999999999
00963,4.800000000000001
00965,2.4000000000000004
00966,11.8
00967,2.4000000000000004
00968,7.800000000000001
00969,10.8
00971,9.8
00972,11.8
00973,4.6000000000000005
00974,0.4
00975,2.8000000000000003
00977,7.4
00978,5.2
00980,4.800000000000001
00981,0.0
00982,5.8
00983,8.4
00984,1.1999999999999993
00986,1.4000000000000001
00989,2.6000000000000005
00990,0.6000000000000001
00991,3.4000000000000004
00992,1.6
00993,-0.19999999999999996
00994,3.6
00995,2.4000000000000004
00996,2.2
00997,-2.2
00998,3.8
00999,0.4
01000,8.4
01001,4.800000000000001
01002,0.6000000000000001
01004,1.8
01005,9.8
01006,2.8000000000000003
01007,6.000000000000001
01008,4.2
01010,2.4000000000000004
01011,7.000000000000001
01012,7.000000000000001
01013,-2.8000000000000007
01014,5.6000000000000005
01015,2.8000000000000003
01016,-0.8000000000000007
01017,7.2
01018,3.8
01019,2.4000000000000004
01020,2.0
01022,11.0
01023,2.4000000000000004
01024,4.800000000000001
01025,2.8000000000000003
01026,-2.4000000000000004
01027,1.6
01028,0.19999999999999996
01029,1.8
01030,2.4000000000000004
01031,2.4000000000000004
01032,-2.5999999999999996
01033,-0.8
01035,2.4000000000000004
01036,2.8000000000000003
01037,7.0
01038,-0.8000000000000007
01039,-0.40000000000000036
01040,2.8000000000000003
01042,5.2
01043,3.2
01044,3.2
01045,2.8000000000000003
01046,9.4
01047,5.2
01049,4.800000000000001
01051,-3.6000000000000005
01052,2.4000000000000004
01053,8.8
01054,-3.6000000000000005
01056,2.0
01057,5.2
01058,0.5999999999999996
01059,3.8000000000000007
01060,0.8
01061,7.6000000000000005
01062,3.4000000000000004
01064,-3.6000000000000005
01065,-0.19999999999999996
01066,7.4
01068,-3.6000000000000005
01069,1.8
01071,3.8
01072,1.8
01073,6.800000000000001
01075,4.4
01076,2.8000000000000003
01077,8.4
01078,-1.2000000000000006
01079,4.800000000000001
01082,2.4000000000000004
01084,0.0
01085,4.800000000000001
01086,9.4
01087,3.2
01088,0.4
01090,3.2
01091,6.4
01092,3.2
01094,-1.2000000000000006
01095,5.000000000000001
01096,-0.40000000000000036
01097,0.7999999999999998
01098,4.6000000000000005
01099,7.2
01100,3.2
01101,2.4000000000000004
01103,-0.19999999999999996
01104,-0.6000000000000001
01105,-1.6000000000000005
01107,7.4
01108,0.4
01109,2.0
01110,9.4
01111,9.4
01114,-1.0
01115,0.5999999999999996
01117,-1.0000000000000002
01118,7.4
01119,0.8
01122,4.4
01123,4.0
01124,10.8
01125,8.8
01126,5.8
01127,-1.2000000000000006
01128,4.2
01129,2.4000000000000004
01130,2.4000000000000004
01131,1.6
01133,0.4
01134,-1.2000000000000006
01135,7.4
01136,2.4000000000000004
01137,0.4
01138,2.8000000000000003
01139,4.2
01141,1.8
01142,-1.0
01143,2.4000000000000004
01144,6.2
01146,2.4000000000000004
01147,-0.3999999999999999
01148,-1.8000000000000003
01150,1.8
01151,4.4
01152,-3.8000000000000007
01153,6.000000000000001
01154,1.8
01155,3.2
01156,2.4000000000000004
01157,-0.19999999999999996
01158,0.7999999999999998
01159,2.0
01161,4.0
01162,8.4
01163,1.8
01164,5.8
01165,-0.8000000000000007
01166,4.6000000000000005
01168,2.4000000000000004
01169,0.0
01170,2.0
01172,7.4
01173,8.4
01175,2.0
01176,-2.8000000000000007
01177,2.4000000000000004
01178,0.8
01179,5.2
01181,-1.2000000000000006
01183,2.4000000000000004
01184,-3.6000000000000005
01185,9.4
01186,2.4000000000000004
01187,-0.40000000000000036
01189,8.4
01190,2.0
01191,-1.2000000000000006
01192,2.0
01193,0.5999999999999996
01194,9.4
01196,3.2
01197,9.8
01199,2.8000000000000003
01200,-1.4000000000000004
01201,0.5999999999999996
01202,2.4000000000000004
01203,0.4
01205,0.0
01207,7.000000000000001
01209,2.8000000000000003
01211,-1.2000000000000006
01212,5.6000000000000005
01213,2.4000000000000004
01214,-1.0
01215,5.2
01216,2.8000000000000003
01217,0.0
01218,5.2
01219,4.4
01221,9.0
01222,-3.4000000000000004
01224,-3.8000000000000007
01225,-3.6000000000000005
01226,-0.19999999999999996
01227,-1.4000000000000004
01228,7.000000000000001
01229,2.4000000000000004
01230,-3.6000000000000005
01231,-3.6000000000000005
01232,8.4
01233,-3.6000000000000005
01235,1.5999999999999996
01237,4.800000000000001
01238,4.2
01239,6.000000000000001
01240,5.2
01241,2.4000000000000004
01242,3.4000000000000004
01243,-4.2
01244,4.4
01245,-0.6000000000000001
01246,0.8
01247,3.2
01248,-1.2000000000000006
01251,0.0
01252,5.0
01254,3.4000000000000004
01255,5.6000000000000005
01257,10.200000000000001
01258,2.4000000000000004
01259,7.4
01261,-1.2000000000000006
01263,2.8000000000000003
01264,0.4
01265,6.000000000000001
01266,0.8
01267,-0.8000000000000007
01268,3.8
01269,2.2
01270,4.4
01271,-0.8000000000000007
01272,3.2
01273,9.200000000000001
01274,1.2000000000000002
01275,1.8
01277,0.19999999999999996
01279,9.4
01282,6.800000000000001
01283,7.6000000000000005
01284,9.200000000000001
01285,1.4000000000000001
01287,6.2
01288,7.200000000000001
01289,10.200000000000001
01290,9.4
01291,2.8000000000000003
01292,4.6000000000000005
01294,8.4
01295,2.8000000000000003
01296,2.8000000000000003
01297,4.2
01298,4.800000000000001
01299,-3.6000000000000005
01300,2.4000000000000004
01301,-2.5999999999999996
01302,6.800000000000001
01303,1.6
01304,7.800000000000001
01305,5.2
01307,4.800000000000001
01308,2.4000000000000004
01309,2.4000000000000004
01310,9.8
01311,11.200000000000001
01312,9.200000000000001
01313,6.6000000000000005
01314,4.4
01315,3.2
01316,0.19999999999999996
01317,8.8
01318,7.0
01319,9.4
01320,2.0
01322,-3.0
01323,2.0
01325,2.4000000000000004
01327,4.2
01328,2.4000000000000004
01329,5.2
01331,2.4000000000000004
01332,-4.2
01334,-3.4000000000000004
01335,-3.6000000000000005
01336,8.8
01337,7.4
01340,9.8
01341,1.0
01342,6.000000000000001
01343,7.000000000000001
01344,2.0
01345,5.8
01346,0.8
01347,0.8
01348,0.8
01349,3.2
01350,2.4000000000000004
01351,2.4000000000000004
01352,-0.20000000000000018
01353,4.2
01354,4.4
01355,0.8
01356,-0.8000000000000007
01357,2.0
01358,2.8000000000000003
01359,2.8000000000000003
01360,2.8000000000000003
01361,-1.8000000000000003
01363,2.4000000000000004
01364,3.8
01365,0.8
01366,-3.8000000000000007
01367,4.800000000000001
01368,2.4000000000000004
01369,2.4000000000000004
01370,6.4
01371,2.0
01372,8.8
01373,-1.8000000000000003
01375,2.6000000000000005
01376,2.4000000000000004
01377,2.8000000000000003
01378,1.4000000000000001
01381,2.0
01382,6.2
01384,1.1999999999999993
01385,3.2
01386,2.0
01388,2.4000000000000004
01389,0.5999999999999996
01391,0.6000000000000001
01394,7.4
01395,4.800000000000001
01396,2.4000000000000004
01399,-2.0
01400,1.6
01401,6.000000000000001
01402,4.4
01403,-4.2
01406,2.8000000000000003
01407,5.6000000000000005
01408,0.19999999999999996
01409,3.6
01410,2.4000000000000004
01411,2.8000000000000003
01412,4.2
01413,9.4
01414,7.4
01415,6.2
01417,6.2
01418,-3.6000000000000005
01419,8.4
01420,1.4000000000000001
01421,1.2000000000000002
01422,0.4
01423,-1.6000000000000005
01424,5.4
01425,4.800000000000001
01426,11.8
01430,5.8
01431,-2.5999999999999996
01432,2.4000000000000004
01433,-0.40000000000000036
01434,1.4000000000000001
01435,2.0
01436,7.800000000000001
01437,2.4000000000000004
01438,-4.2
01439,6.000000000000001
01440,0.8
01441,5.2
01442,5.2
01443,5.8
01444,-3.0
01445,8.8
01446,-1.4000000000000004
01447,-3.8000000000000007
01449,2.4000000000000004
01450,0.0
01451,2.8000000000000003
01452,10.200000000000001
01453,9.8
01454,5.2
01455,1.8
01456,10.8
01457,-1.4000000000000004
01458,2.4000000000000004
01459,5.2
01460,1.2000000000000002
01461,1.2000000000000002
01462,1.8
01463,-1.8000000000000003
01464,9.4
01465,2.8000000000000003
01466,5.0
01467,-0.6000000000000001
01468,2.4000000000000004
01470,5.8
01471,9.8
01472,1.4000000000000001
01474,2.4000000000000004
01475,2.0
01476,5.2
01478,-1.0
01479,-0.5999999999999996
01480,9.8
01481,6.000000000000001
01482,3.4000000000000004
01484,0.0
01485,2.4000000000000004
01486,9.4
01488,5.2
01489,0.4
01490,1.1999999999999993
01491,8.4
01492,4.800000000000001
01493,6.000000000000001
01494,0.4
01497,2.0
01498,3.2
01499,-1.6000000000000005
01501,2.2
01502,9.8
01503,-3.6000000000000005
01505,0.20000000000000018
01506,2.4000000000000004
01508,2.0
01509,-1.2000000000000006
01510,8.4
01511,5.6000000000000005
01512,5.6000000000000005
01513,3.2
01514,0.4
01515,4.2
01516,3.8000000000000007
01517,4.0
01518,1.8
01519,0.19999999999999996
01521,-4.2
01523,0.8
01524,2.4000000000000004
01526,2.2
01527,2.4000000000000004
01529,-3.0
01530,12.600000000000001
01532,2.4000000000000004
01533,-3.8000000000000007
01534,2.2
01535,0.0
01536,0.4
01537,5.6000000000000005
01538,1.8
01539,-1.8000000000000003
01541,6.000000000000001
01542,3.2
01543,2.4000000000000004
01545,0.4
01546,2.0
01547,5.2
01548,-2.0000000000000004
01549,0.0
01550,1.2000000000000002
01551,4.800000000000001
01552,-3.6000000000000005
01554,0.8
01555,2.0
01556,6.4
01557,4.4
01558,6.800000000000001
01559,4.800000000000001
01561,8.2
01563,-4.2
01564,2.4000000000000004
01566,-3.8000000000000007
01567,2.4000000000000004
01568,2.4000000000000004
01569,4.800000000000001
01570,6.000000000000001
01571,1.4000000000000001
01573,-1.2000000000000006
01574,3.8000000000000007
01575,3.2
01576,9.8
01577,5.6000000000000005
01578,4.800000000000001
01579,-0.3999999999999999
01581,2.6000000000000005
01582,2.0
01583,1.8
01584,1.1999999999999993
01585,-1.4000000000000004
01587,-0.6000000000000001
01588,3.2
01589,2.6000000000000005
01590,4.4
01591,2.0
01592,9.4
01593,4.4
01594,0.0
01595,-3.6000000000000005
01596,1.8
01597,8.4
01598,2.4000000000000004
01599,9.8
01601,8.4
01602,0.4
01603,0.4
01604,2.4000000000000004
01605,1.2000000000000002
01606,-3.0000000000000004
01607,3.6
01609,0.4
01610,-1.6000000000000005
01611,4.0
01612,8.4
01614,4.4
01615,-2.0
01616,3.2
01617,0.4
01618,2.8000000000000003
01619,10.400000000000002
01620,-3.6000000000000005
01621,2.4000000000000004
01622,0.0
01623,6.000000000000001
01624,9.8
01625,8.4
01626,9.4
01627,2.0
01628,2.8000000000000003
01629,0.0
01630,-0.3999999999999999
01631,3.2
01632,9.8
01635,1.6
01636,2.4000000000000004
01637,-2.8000000000000007
01638,3.2
01639,3.2000000000000006
01640,1.8
01641,2.2
01642,0.4
01644,8.4
01646,7.4
01647,4.800000000000001
01648,6.2
01649,2.4000000000000004
01650,4.4
01651,5.4
01652,8.8
01653,9.8
01654,-1.2000000000000006
01657,10.400000000000002
01658,11.8
01659,3.4000000000000004
01661,-2.4000000000000004
01662,2.8000000000000003
01663,1.8
01664,6.0
01665,-1.2000000000000006
01666,7.4
01667,2.4000000000000004
01668,3.2
01669,2.0
01670,9.4
01671,0.4
01673,2.8000000000000003
01674,-0.19999999999999973
01675,2.0
01677,2.4000000000000004
01678,9.4
01679,2.2
01680,7.000000000000001
01681,9.8
01682,1.5999999999999996
01683,6.800000000000001
01684,0.6000000000000001
01685,4.4
01687,-1.0
01688,1.6
01689,2.4000000000000004
01690,0.0
01691,-3.4000000000000004
01692,9.4
01693,8.0
01694,8.0
01695,2.8000000000000003
01696,1.8
01697,4.4
01698,2.4000000000000004
01699,10.8
01700,2.4000000000000004
01702,0.8
01705,5.2
01706,2.4000000000000004
01707,8.4
01708,1.1999999999999993
01709,8.200000000000001
01713,7.4
01714,0.0
01716,-0.19999999999999973
01717,2.4000000000000004
01718,-1.8000000000000003
01719,8.4
01720,2.0
01721,-4.2
01722,3.8
01723,4.2
01724,6.000000000000001
01725,-0.6000000000000001
01726,4.800000000000001
01728,0.8
01729,6.000000000000001
01730,0.0
01731,0.8
01732,9.4
01733,0.8
01734,2.4000000000000004
01735,0.0
01736,-3.2000000000000006
01737,2.0
01738,3.4000000000000004
01739,9.8
01740,2.8000000000000003
01741,9.4
01743,2.4000000000000004
01744,2.0
01745,3.2
01746,8.4
01747,-3.2000000000000006
01748,0.4
