고객번호,의류_상_구매지수
00448,0.8
00449,5.2
00450,0.8
00451,1.4000000000000001
00453,2.2
00454,5.4
00455,0.8
00456,9.4
00457,1.2000000000000002
00458,4.6000000000000005
00459,0.8
00462,0.4
00463,0.8
00464,0.8
00465,4.4
00466,1.8
00467,1.8
00468,0.4
00469,7.2
00470,2.4000000000000004
00471,1.8
00474,-0.19999999999999996
00475,3.0
00477,0.19999999999999996
00478,-0.6000000000000001
00479,5.2
00480,0.0
00481,2.8000000000000003
00482,2.0
00483,-1.2000000000000006
00484,-0.6000000000000001
00485,0.8
00486,-0.8
00489,-0.6000000000000001
00490,8.8
00491,4.800000000000001
00492,-0.19999999999999996
00494,2.8000000000000003
00496,3.8
00498,-1.2000000000000006
00500,-3.6000000000000005
00501,0.0
00502,-0.19999999999999996
00503,1.2000000000000002
00504,-0.6000000000000001
00505,-0.19999999999999996
00506,-0.19999999999999996
00507,3.8
00508,0.4
00509,0.19999999999999996
00510,-0.6000000000000001
00513,0.4
00514,2.0
00515,6.2
00517,0.0
00518,-0.6000000000000001
00519,9.8
00520,6.800000000000001
00521,-0.19999999999999996
00522,3.2
00524,8.2
00525,8.4
00526,2.8000000000000003
00527,-3.2000000000000006
00529,-0.19999999999999996
00530,4.4
00531,9.200000000000001
00532,0.8
00534,0.0
00535,1.8
00536,4.0
00538,1.4000000000000001
00539,-0.6000000000000001
00540,10.0
00542,4.4
00543,-1.2000000000000006
00544,0.19999999999999996
00545,0.19999999999999996
00546,0.8
00547,6.800000000000001
00548,-0.3999999999999999
00549,2.2
00550,10.200000000000001
00551,8.4
00552,7.200000000000001
00553,-1.2000000000000002
00554,0.4
00555,-2.8000000000000007
00557,6.800000000000001
00558,2.0
00559,-0.19999999999999996
00560,0.4
00561,0.8
00562,-0.6000000000000001
00563,4.2
00564,2.2
00565,0.8
00566,-0.8
00567,0.0
00569,-0.19999999999999996
00571,2.8000000000000003
00572,0.4
00573,1.6
00574,0.8
00575,6.4
00576,0.4
00577,1.4000000000000001
00578,-0.19999999999999996
00580,-2.5999999999999996
00582,9.4
00584,0.8
00585,1.8
00586,-0.6000000000000001
00587,4.800000000000001
00588,1.2000000000000002
00589,1.2000000000000002
00590,4.800000000000001
00592,5.2
00593,1.8
00594,0.4
00595,-1.8000000000000003
00596,1.8
00597,0.8
00598,7.0
00599,1.0
00600,-1.2000000000000006
00601,0.8
00602,1.8
00603,-0.3999999999999999
00604,0.8
00606,-0.6000000000000001
00607,4.800000000000001
00608,-0.8
00610,8.8
00611,-3.2000000000000006
00612,-3.2000000000000006
00613,1.6
00614,2.2
00615,-0.19999999999999996
00616,2.0
00617,0.19999999999999996
00618,9.600000000000001
00619,2.4000000000000004
00620,0.8
00622,-0.19999999999999996
00623,-1.2000000000000006
00624,2.0
00627,3.2
00628,-1.4000000000000004
00629,2.4000000000000004
00630,-0.19999999999999996
00631,1.0
00632,-3.6000000000000005
00633,0.8
00634,-1.4000000000000004
00635,0.6000000000000001
00636,2.0
00637,0.8
00638,-0.6000000000000001
00639,-3.4000000000000004
00640,-0.19999999999999996
00641,0.4
00642,0.0
00643,0.4
00644,-3.6000000000000005
00645,-0.6000000000000001
00646,3.2
00647,-3.0
00648,0.8
00649,3.0
00651,5.8
00652,0.19999999999999996
00653,6.000000000000001
00654,2.8000000000000003
00656,-0.6000000000000001
00657,0.8
00658,5.4
00661,0.0
00664,-0.19999999999999996
00665,-0.8000000000000007
00666,2.4000000000000004
00667,3.0
00669,5.6000000000000005
00670,0.4
00671,-3.6000000000000005
00672,2.8000000000000003
00673,1.2000000000000002
00674,-3.8000000000000007
00675,2.4000000000000004
00676,0.4
00677,9.200000000000001
00679,2.4000000000000004
00680,5.8
00681,2.6000000000000005
00683,-1.2000000000000006
00684,3.2
00686,1.8
00687,5.6000000000000005
00689,-3.2000000000000006
00690,-0.19999999999999996
00691,2.0
00692,8.4
00693,0.8
00694,-0.19999999999999996
00695,0.8
00696,1.8
00697,2.8000000000000003
00698,-1.2000000000000006
00699,2.4000000000000004
00700,2.0
00701,-3.4000000000000004
00702,3.4000000000000004
00703,0.4
00704,2.2
00706,11.200000000000001
00707,0.4
00708,0.6000000000000001
00709,-0.3999999999999999
00710,8.2
00711,-0.19999999999999996
00712,0.4
00713,0.19999999999999996
00714,-0.19999999999999973
00715,0.4
00716,0.8
00717,2.6000000000000005
00718,6.800000000000001
00719,2.4000000000000004
00723,2.4000000000000004
00725,0.0
00726,6.000000000000001
00727,-0.6000000000000001
00728,0.4
00729,0.4
00730,-0.8
00731,5.2
00732,0.0
00733,0.4
00734,2.0
00735,1.8
00736,0.8
00737,10.8
00738,2.4000000000000004
00739,0.0
00741,2.4000000000000004
00742,-1.8000000000000003
00743,4.800000000000001
00744,2.4000000000000004
00745,8.8
00746,0.8
00747,0.4
00748,0.4
00749,2.8000000000000003
00751,0.0
00752,2.2
00753,2.4000000000000004
00754,-0.19999999999999996
00755,0.8
00756,-1.2000000000000006
00757,1.8
00758,1.4000000000000001
00759,7.0
00760,6.800000000000001
00761,2.4000000000000004
00762,2.4000000000000004
00763,3.8000000000000007
00764,2.4000000000000004
00765,1.8
00766,8.8
00767,-0.19999999999999996
00768,4.4
00769,-3.4000000000000004
00770,0.0
00771,0.4
00772,-0.8
00773,1.2000000000000002
00774,-3.2000000000000006
00775,1.4000000000000001
00776,-3.2000000000000006
00777,-0.6000000000000001
00778,2.4000000000000004
00779,8.4
00780,1.8
00781,0.8
00782,2.4000000000000004
00783,0.4
00784,-0.3999999999999999
00785,0.4
00786,0.8
00787,2.8000000000000003
00788,2.6000000000000005
00789,0.19999999999999996
00791,-0.19999999999999996
00792,-0.19999999999999996
00794,-0.19999999999999996
00795,1.2000000000000002
00796,0.19999999999999996
00797,-0.19999999999999996
00799,5.8
00800,4.800000000000001
00801,0.8
00802,0.8
00803,7.4
00804,6.000000000000001
00805,2.0
00806,0.4
00807,-0.6000000000000001
00808,0.0
00809,7.800000000000001
00810,0.8
00811,0.4
00812,0.8
00814,2.8000000000000003
00815,1.2000000000000002
00816,-0.19999999999999996
00817,0.4
00818,0.4
00819,0.0
00822,2.4000000000000004
00823,-0.19999999999999996
00824,2.8000000000000003
00825,1.5999999999999996
00827,1.8
00828,-0.8
00829,8.0
00830,2.8000000000000003
00832,4.0
00833,2.8000000000000003
00835,0.8
00837,5.2
00838,0.4
00839,-1.8000000000000003
00840,5.4
00841,0.4
00842,0.8
00844,1.5999999999999996
00845,0.0
00846,0.8
00847,-0.3999999999999999
00848,-0.6000000000000001
00849,2.4000000000000004
00850,1.8
00852,0.8000000000000003
00853,-1.6000000000000005
00854,1.8
00855,0.8
00856,9.600000000000001
00857,1.2000000000000002
00858,-0.6000000000000001
00859,0.8
00861,0.19999999999999996
00863,-1.0
00864,4.800000000000001
00865,0.8
00866,0.8
00867,1.2000000000000002
00868,-0.5999999999999996
00869,2.2
00870,0.19999999999999996
00871,-3.0
00872,0.7999999999999998
00873,0.4
00874,0.8
00875,-0.19999999999999996
00876,-4.2
00877,4.800000000000001
00878,0.4
00879,1.0
00880,3.8000000000000007
00882,1.8
00883,6.800000000000001
00884,-0.6000000000000001
00885,8.8
00886,0.4
00887,2.4000000000000004
00888,3.0
00889,3.4000000000000004
00890,2.2
00891,2.4000000000000004
00893,0.4
00894,-0.6000000000000001
00895,8.4
00897,0.19999999999999996
00898,7.0
00899,0.4
00901,7.000000000000001
00903,3.8000000000000007
00904,2.8000000000000003
00906,7.4
00907,0.19999999999999996
00909,-3.6000000000000005
00910,0.0
00911,-0.19999999999999996
00912,6.2
00913,-0.6000000000000001
00914,3.4000000000000004
00915,1.4000000000000001
00916,0.8
00917,-3.6000000000000005
00918,0.4
00919,-0.19999999999999996
00920,-0.6000000000000001
00921,2.4000000000000004
00923,0.4
00924,1.2000000000000002
00925,3.0
00927,-3.8000000000000007
00928,0.0
00929,-0.19999999999999996
00930,7.800000000000001
00931,0.8
00933,2.0
00934,-0.6000000000000001
00935,0.19999999999999996
00936,0.8
00937,0.4
00939,0.8
00941,0.8
00943,4.2
00944,-1.2000000000000002
00945,1.5999999999999996
00946,-0.19999999999999996
00947,-0.19999999999999996
00948,5.0
00949,2.2
00950,6.000000000000001
00951,5.0
00952,-0.19999999999999996
00953,3.2
00954,0.0
00955,-0.19999999999999996
00956,2.4000000000000004
00957,0.4
00958,0.4
00959,2.6000000000000005
00960,2.4000000000000004
00962,-0.6000000000000001
00963,-0.19999999999999996
00965,-0.6000000000000001
00966,-0.3999999999999999
00967,2.8000000000000003
00968,5.2
00969,4.800000000000001
00971,0.6000000000000001
00972,0.6000000000000001
00973,5.8
00974,0.4
00975,-2.8000000000000007
00977,0.4
00978,0.19999999999999996
00980,2.8000000000000003
00981,4.4
00982,0.0
00983,3.8
00984,0.4
00986,0.4
00988,2.0
00989,-4.4
00990,-0.19999999999999996
00991,0.4
00992,0.4
00993,1.4000000000000001
00994,-0.19999999999999996
00995,2.4000000000000004
00996,8.600000000000001
00997,-1.0
00998,-4.2
00999,0.8
01000,2.4000000000000004
01001,1.1999999999999993
01002,0.4
01004,-0.6000000000000001
01005,-0.19999999999999996
01006,3.2
01007,-0.19999999999999973
01008,0.19999999999999996
01010,2.4000000000000004
01011,-0.19999999999999996
01012,4.800000000000001
01013,0.8
01014,0.4
01015,-0.19999999999999996
01016,-0.6000000000000001
01017,2.8000000000000003
01018,0.4
01019,-0.8000000000000007
01020,-2.2
01021,2.0
01022,2.4000000000000004
01023,1.0
01024,8.8
01025,7.000000000000001
01026,0.4
01027,-0.6000000000000001
01028,1.8
01029,0.6000000000000001
01031,2.0
01032,-0.19999999999999996
01033,0.4
01036,3.8
01037,8.2
01038,-2.8000000000000007
01039,-1.2000000000000002
01040,0.4
01042,-0.19999999999999996
01043,-1.4000000000000004
01044,-0.6000000000000001
01045,0.8
01046,2.8000000000000003
01047,-0.19999999999999996
01049,-3.8000000000000007
01052,10.8
01053,-0.6000000000000001
01055,0.0
01056,4.800000000000001
01057,0.4
01058,0.0
01059,6.2
01060,9.8
01061,8.0
01062,7.800000000000001
01064,4.4
01065,0.8
01066,0.0
01068,0.0
01069,-0.19999999999999996
01071,0.19999999999999996
01072,-0.19999999999999996
01073,0.0
01075,5.0
01076,7.200000000000001
01077,-3.6000000000000005
01079,2.2
01084,-0.19999999999999996
01085,0.19999999999999996
01086,2.8000000000000003
01087,2.6000000000000005
01088,0.8
01090,0.19999999999999996
01091,-0.19999999999999996
01092,-0.19999999999999996
01094,0.8
01095,-0.6000000000000001
01096,2.0
01097,9.8
01098,-0.19999999999999996
01099,3.6
01100,2.8000000000000003
01101,5.2
01103,-0.6000000000000001
01104,0.4
01105,0.4
01106,2.4000000000000004
01107,7.000000000000001
01108,0.8
01109,-3.6000000000000005
01110,-0.19999999999999996
01111,1.8
01113,2.4000000000000004
01114,5.0
01115,-3.6000000000000005
01117,-0.6000000000000001
01118,0.8
01119,0.8
01122,4.800000000000001
01123,2.2
01124,7.4
01125,3.4000000000000004
01126,0.4
01127,0.19999999999999996
01128,-0.19999999999999996
01129,-0.19999999999999996
01130,0.4
01131,4.2
01132,2.8000000000000003
01133,-1.2000000000000002
01134,0.7999999999999998
01135,1.2000000000000002
01136,7.200000000000001
01137,-0.6000000000000001
01138,-0.19999999999999996
01139,0.8
01140,5.0
01141,-0.6000000000000001
01142,0.4
01143,2.4000000000000004
01144,-0.8
01146,6.4
01147,-0.6000000000000001
01148,2.0
01150,0.8
01151,-3.2000000000000006
01152,-0.6000000000000001
01153,8.8
01154,3.8
01155,-0.19999999999999996
01156,-1.2000000000000006
01157,0.8
01158,1.8
01159,2.4000000000000004
01160,8.8
01161,1.2000000000000002
01162,-0.6000000000000001
01163,3.2
01164,1.8
01165,0.4
01166,1.2000000000000002
01167,2.0
01168,2.4000000000000004
01172,0.8
01173,-0.19999999999999996
01175,4.800000000000001
01176,-0.19999999999999996
01178,-0.19999999999999996
01179,1.4000000000000001
01180,2.4000000000000004
01181,-0.5999999999999996
01184,2.0
01185,6.4
01187,1.8
01189,3.2
01191,2.4000000000000004
01192,-3.2000000000000006
01193,4.800000000000001
01194,1.8
01196,8.4
01197,0.8
01199,1.4000000000000001
01200,0.19999999999999996
01201,7.4
01202,-4.2
01203,-0.3999999999999999
01206,7.0
01207,0.4
01209,1.8
01210,7.4
01211,0.4
01212,0.4
01214,-2.2
01215,4.6000000000000005
01216,7.4
01217,2.0
01218,-1.5999999999999996
01219,1.8
01221,-1.7999999999999998
01222,-4.4
01223,2.4000000000000004
01224,0.4
01225,-3.6000000000000005
01226,0.6000000000000001
01227,7.600000000000001
01228,2.8000000000000003
01229,-0.6000000000000001
01230,-1.4000000000000004
01232,0.6000000000000001
01233,-0.19999999999999996
01234,-0.20000000000000018
01235,0.4
01236,2.8000000000000003
01237,7.4
01238,0.8
01240,2.6000000000000005
01241,4.800000000000001
01242,0.4
01243,0.4
01244,3.4000000000000004
01245,0.4
01246,-0.19999999999999996
01247,3.0
01249,0.0
01250,6.6
01252,5.0
01254,0.8
01255,0.4
01256,2.0
01257,-0.19999999999999996
01258,8.0
01259,0.8
01261,5.2
01263,0.8
01264,-0.6000000000000001
01265,6.000000000000001
01266,-0.19999999999999996
01267,-0.8000000000000007
01268,3.2
01269,0.6000000000000001
01270,3.6
01271,0.4
01272,0.4
01273,-0.8
01274,-0.19999999999999996
01275,-0.6000000000000001
01277,0.4
01279,2.8000000000000003
01280,2.0
01282,0.4
01283,2.6000000000000005
01284,-0.6000000000000001
01285,-0.6000000000000001
01287,6.800000000000001
01288,0.19999999999999996
01289,-0.19999999999999996
01290,0.4
01291,-0.6000000000000001
01292,9.200000000000001
01294,2.4
01295,-0.19999999999999996
01296,2.2
01297,4.800000000000001
01298,0.8
01299,-1.8000000000000003
01300,2.4000000000000004
01301,-0.19999999999999996
01302,-0.6000000000000001
01303,4.0
01304,1.8
01305,5.2
01306,-3.6000000000000005
01307,1.6
01308,8.8
01309,0.0
01310,-0.19999999999999996
01311,1.4000000000000001
01312,2.4000000000000004
01313,2.2
01314,2.8000000000000003
01315,0.4
01316,-0.19999999999999996
01317,-0.19999999999999996
01319,2.0
01323,2.0
01324,2.4000000000000004
01325,2.4000000000000004
01327,0.8
01328,-1.8000000000000003
01329,0.4
01331,2.0
01332,0.8
01334,0.8
01335,5.2
01336,-0.19999999999999996
01339,2.4000000000000004
01340,1.8
01341,1.2000000000000002
01342,-0.8000000000000007
01343,-0.6000000000000001
01344,0.19999999999999996
01345,0.8
01346,0.4
01347,1.4000000000000001
01348,0.0
01349,-0.19999999999999996
01350,2.0
01351,2.0
01352,6.000000000000001
01353,3.8
01354,8.4
01355,-1.2000000000000006
01356,-1.0
01357,2.4000000000000004
01358,2.8000000000000003
01359,4.0
01360,0.19999999999999996
01361,2.4000000000000004
01362,2.4000000000000004
01363,6.800000000000001
01364,3.2
01365,-0.19999999999999996
01366,0.4
01367,1.4000000000000001
01368,4.4
01369,4.4
01370,0.0
01372,7.4
01373,3.2
01375,-0.19999999999999996
01376,5.0
01377,7.800000000000001
01378,0.4
01380,1.1999999999999993
01381,0.8
01382,0.4
01385,0.4
01386,2.0
01388,2.8000000000000003
01389,4.2
01391,-0.6000000000000001
01393,-1.2000000000000006
01394,7.800000000000001
01395,3.2
01396,5.6000000000000005
01398,2.4000000000000004
01399,8.4
01401,2.4000000000000004
01403,-0.19999999999999996
01406,-0.19999999999999996
01407,0.4
01408,0.8
01409,6.4
01411,-0.19999999999999996
01412,-3.6000000000000005
01413,1.4000000000000001
01414,2.0
01415,-0.6000000000000001
01417,-0.6000000000000001
01418,-3.6000000000000005
01419,0.4
01420,0.8
01421,0.4
01422,2.8000000000000003
01423,4.800000000000001
01424,3.2
01425,2.8000000000000003
01426,0.4
01428,1.8000000000000007
01429,0.0
01430,0.4
01431,4.800000000000001
01433,-3.2000000000000006
01434,-2.4000000000000004
01436,6.800000000000001
01437,-0.5999999999999996
01438,-0.6000000000000001
01439,1.4000000000000001
01440,0.8
01441,-0.19999999999999996
01442,-1.2000000000000002
01443,0.8
01445,3.2
01446,2.8000000000000003
01447,0.8
01449,1.4000000000000001
01450,1.2000000000000002
01451,9.200000000000001
01452,0.4
01453,2.4000000000000004
01454,1.8
01455,0.0
01456,4.800000000000001
01457,1.8
01458,1.8
01459,0.4
01460,0.4
01461,0.8
01462,-0.6000000000000001
01463,-0.5999999999999996
01464,2.4000000000000004
01465,0.4
01466,2.0
01467,0.0
01470,1.8
01471,0.4
01472,-3.4000000000000004
01473,-0.8000000000000007
01476,0.19999999999999996
01478,5.8
01479,-0.19999999999999996
01480,-3.2000000000000006
01481,4.800000000000001
01482,2.2
01483,-3.6000000000000005
01484,10.400000000000002
01485,2.4000000000000004
01486,0.19999999999999996
01487,2.4000000000000004
01488,2.2
01489,0.4
01490,8.8
01491,-2.8000000000000007
01492,-0.6000000000000001
01494,3.4000000000000004
01496,2.4000000000000004
01497,-3.6000000000000005
01498,2.4000000000000004
01500,0.0
01501,7.800000000000001
01502,2.8000000000000003
01505,-1.8000000000000003
01506,6.000000000000001
01507,4.800000000000001
01509,-1.2000000000000006
01510,-3.6000000000000005
01511,4.0
01512,0.0
01513,1.8
01514,1.8
01515,-1.2000000000000006
01516,-0.19999999999999996
01517,0.4
01518,0.19999999999999996
01519,0.0
01521,-3.8000000000000007
01523,0.8
01524,0.8
01526,5.2
01527,6.000000000000001
01528,2.4000000000000004
01530,2.4000000000000004
01532,2.0
01533,0.19999999999999996
01534,0.4
01535,2.0
01536,0.8
01537,-0.6000000000000001
01538,0.4
01539,-1.2000000000000006
01541,2.4000000000000004
01542,2.8000000000000003
01543,5.0
01544,8.4
01545,-0.19999999999999996
01546,2.4000000000000004
01547,2.8000000000000003
01548,-1.2000000000000002
01549,5.0
01550,0.8
01551,2.4000000000000004
01552,-0.8000000000000007
01554,0.19999999999999996
01556,2.4000000000000004
01557,-1.6000000000000005
01558,0.8
01559,2.0
01561,1.8
01563,0.4
01566,0.4
01567,2.4000000000000004
01569,1.4000000000000001
01570,2.4000000000000004
01571,7.4
01573,5.0
01574,7.4
01575,5.4
01576,7.200000000000001
01577,0.4
01578,2.2
01579,-0.19999999999999996
01580,2.4000000000000004
01581,3.4000000000000004
01582,0.0
01583,5.0
01584,2.2
01585,-0.19999999999999996
01586,2.4000000000000004
01587,0.4
01588,7.800000000000001
01589,0.8
01590,2.4000000000000004
01592,8.4
01593,2.8000000000000003
01594,0.4
01596,2.0
01597,2.0
01598,4.4
01599,-1.2000000000000002
01600,2.4000000000000004
01601,0.4
01602,9.0
01603,0.19999999999999996
01604,2.8000000000000003
01605,7.6000000000000005
01606,-1.2000000000000002
01607,-1.2000000000000002
01608,0.0
01609,7.4
01611,2.4000000000000004
01612,2.0
01613,3.8
01614,10.0
01615,-0.6000000000000001
01616,3.6
01617,0.8
01618,-0.6000000000000001
01619,-0.8000000000000007
01620,2.8000000000000003
01621,8.4
01623,2.4000000000000004
01624,-1.6000000000000005
01625,7.4
01626,1.2000000000000002
01628,7.4
01629,6.800000000000001
01630,-0.19999999999999996
01631,5.4
01632,4.800000000000001
01633,7.800000000000001
01635,-1.2000000000000002
01636,2.0
01637,0.0
01638,-0.8
01639,0.8
01640,-1.4000000000000004
01641,-0.19999999999999996
01642,0.0
01644,0.19999999999999996
01646,0.19999999999999996
01647,-1.2000000000000006
01648,1.0
01649,-3.6000000000000005
01652,0.4
01653,6.000000000000001
01654,-0.8000000000000007
01658,-3.8000000000000007
01659,0.4
01662,-0.6000000000000001
01663,-1.4000000000000004
01664,0.4
01665,-0.5999999999999996
01666,2.4000000000000004
01667,2.8000000000000003
01668,0.0
01670,4.0
01671,0.19999999999999996
01673,1.6
01674,2.0
01675,8.8
01676,2.4000000000000004
01677,2.2
01678,6.2
01679,-0.19999999999999996
01680,2.8000000000000003
01681,0.4
01682,0.4
01683,2.8000000000000003
01684,0.19999999999999996
01685,0.8
01687,2.4000000000000004
01688,0.4
01690,0.0
01691,-2.8000000000000007
01692,8.0
01693,2.0
01694,-3.6000000000000005
01695,0.4
01696,0.8
01697,9.8
01699,-0.19999999999999996
01700,2.0
01702,0.4
01705,2.4000000000000004
01706,-3.6000000000000005
01707,-0.8
01708,-0.19999999999999996
