고객번호,분기_count지수
00671,3.8999999999999995
00672,0.7999999999999999
00673,1.1
00674,-0.09999999999999998
00675,5.5
00676,2.1
00677,2.5
00678,-1.7999999999999998
00679,-0.5999999999999999
00680,-2.2
00681,4.3
00682,4.199999999999999
00683,2.8
00684,-0.19999999999999996
00685,4.3
00686,-2.6
00687,-1.9
00688,2.3
00689,-2.2
00690,-0.09999999999999998
00691,1.7999999999999998
00692,0.6
00693,1.2
00694,2.3
00695,3.8
00696,0.30000000000000027
00697,2.8
00698,0.09999999999999987
00699,2.8
00700,5.6
00701,-1.1
00702,1.7999999999999998
00703,0.40000000000000013
00704,1.4
00705,6.8
00706,0.4999999999999999
00707,6.8999999999999995
00708,1.4
00709,3.2
00710,-2.9000000000000004
00711,2.9
00712,0.8999999999999999
00713,0.20000000000000007
00714,1.5
00715,2.8
00716,1.7999999999999998
00717,1.2
00718,2.5999999999999996
00719,0.8999999999999999
00720,1.4
00721,0.7
00722,-1.5
00723,1.1
00724,1.9
00725,1.7999999999999998
00726,-0.5
00727,5.0
00728,-0.8999999999999999
00729,3.2
00730,-1.2999999999999998
00731,1.1
00732,1.2
00733,1.2999999999999998
00734,0.8999999999999999
00735,6.5
00736,5.3
00737,0.4999999999999999
00738,2.9
00739,0.4999999999999999
00740,-2.0
00741,2.8
00742,6.4
00743,0.7999999999999999
00744,-0.8999999999999999
00745,2.1999999999999997
00746,-0.19999999999999996
00747,1.7999999999999998
00748,2.8
00749,3.8
00750,-2.9000000000000004
00751,2.5999999999999996
00752,1.5
00753,2.5
00754,0.40000000000000013
00755,-0.19999999999999996
00756,4.8
00757,1.5
00758,1.1
00759,1.6
00760,2.1
00761,4.199999999999999
00762,1.1
00763,0.0
00764,1.3
00765,5.3
00766,1.4
00767,4.199999999999999
00768,1.5999999999999999
00769,4.8
00770,2.1
00771,1.6
00772,0.8999999999999999
00773,0.9999999999999998
00774,1.7999999999999998
00775,1.4
00776,2.5
00777,3.5999999999999996
00778,0.9999999999999998
00779,3.5999999999999996
00780,3.1
00781,-2.2
00782,4.3999999999999995
00783,-1.9
00784,3.1
00785,1.2999999999999998
00786,2.5
00787,-0.2999999999999998
00788,2.4
00789,1.7999999999999998
00790,-1.2999999999999998
00791,2.5
00792,3.8
00793,2.8
00794,2.9
00795,-1.7999999999999998
00796,1.3
00797,3.2
00798,0.6
00799,3.3
00800,4.5
00801,3.2
00802,0.9999999999999998
00803,6.2
00804,0.8999999999999999
00805,5.6
00806,-1.7999999999999998
00807,-0.4
00808,2.5999999999999996
00809,-0.09999999999999998
00810,1.5
00811,7.5
00812,-1.2999999999999998
00813,2.1999999999999997
00814,0.0
00815,2.8
00816,2.1
00817,4.0
00818,0.8999999999999999
00819,2.8
00820,2.1999999999999997
00821,0.7999999999999999
00822,-1.4999999999999998
00823,1.5
00824,1.7999999999999998
00825,-4.199999999999999
00826,0.9999999999999998
00827,0.09999999999999987
00828,4.5
00829,5.3
00830,-2.6
00831,1.9
00832,-0.09999999999999998
00833,-0.5999999999999999
00834,6.8
00835,1.5
00836,5.9
00837,2.1999999999999997
00838,-1.1
00839,2.5
00840,3.0
00841,1.4
00842,3.5
00843,2.9
00844,-3.2
00845,5.5
00846,0.40000000000000013
00847,0.8999999999999999
00848,2.9
00849,3.4
00850,0.8999999999999999
00851,0.6
00852,0.8999999999999999
00853,-1.1
00854,-0.8
00855,5.0
00856,-2.0
00857,1.4
00858,2.5
00859,2.6999999999999997
00860,1.5999999999999999
00861,1.4
00862,-0.19999999999999996
00863,0.20000000000000007
00864,4.1
00865,-0.5999999999999999
00866,0.09999999999999987
00867,2.1999999999999997
00868,5.3
00869,-2.6
00870,6.8999999999999995
00871,-1.2999999999999998
00872,3.8999999999999995
00873,1.2
00874,1.7999999999999998
00875,-0.5999999999999999
00876,4.6
00877,2.5
00878,2.5999999999999996
00879,-1.7999999999999998
00880,1.7999999999999998
00881,4.8
00882,-1.0
00883,4.5
00884,2.1999999999999997
00885,3.8
00886,2.1
00887,3.5
00888,1.5
00889,1.5
00890,-2.2
00891,-0.19999999999999996
00892,1.4
00893,3.1
00894,1.2
00895,5.6
00896,2.1999999999999997
00897,1.7999999999999998
00898,2.4
00899,3.8
00900,-1.4999999999999998
00901,-1.4999999999999998
00902,1.5
00903,-1.1
00904,2.5
00906,3.4
00907,-1.0
00908,-1.1
00909,3.8999999999999995
00910,-0.09999999999999998
00911,0.7
00912,2.1
00913,4.1
00914,4.3
00915,-1.0
00916,0.4999999999999999
00917,-0.5999999999999999
00918,1.6999999999999997
00919,-2.2
00920,4.0
00921,2.1
00922,-2.3
00923,2.6999999999999997
00924,1.2
00925,2.4
00926,2.8
00927,2.9
00928,5.8
00929,4.7
00930,5.6
00931,-1.6
00932,4.8
00933,1.4
00934,7.5
00935,-0.19999999999999996
00936,0.7999999999999999
00937,2.4
00938,3.0
00939,2.0
00940,1.5
00941,-0.8
00942,0.20000000000000007
00943,0.09999999999999987
00944,-1.4999999999999998
00945,1.5999999999999999
00946,3.8999999999999995
00947,-1.7000000000000002
00948,5.4
00949,1.5
00950,4.1
00951,2.5999999999999996
00952,0.09999999999999987
00953,6.2
00954,3.1
00955,1.6
00956,-2.5
00957,2.0
00958,-2.2
00959,3.2
00960,-2.6999999999999997
00961,2.3
00962,2.8
00963,5.4
00964,1.7999999999999998
00965,-2.9000000000000004
00966,-0.7000000000000002
00967,6.8
00968,-0.4
00969,0.0
00970,4.3
00971,2.0
00972,1.7999999999999998
00973,4.5
00974,0.7999999999999999
00975,-0.09999999999999998
00976,6.8
00977,7.5
00978,1.7999999999999998
00979,1.1
00980,0.8999999999999999
00981,7.199999999999999
00982,1.6999999999999997
00983,-1.1
00984,0.09999999999999987
00986,0.7
00987,0.9999999999999998
00988,1.6999999999999997
00989,1.5
00990,2.5
00991,4.8
00992,3.4
00993,3.3
00994,5.5
00995,2.5999999999999996
00996,0.7999999999999999
00997,-0.19999999999999996
00998,1.4
00999,1.7999999999999998
01000,-2.2
01001,2.8
01002,0.20000000000000007
01003,3.8
01004,0.30000000000000027
01005,3.8
01006,6.1
01007,3.8
01008,-1.7999999999999998
01009,1.7999999999999998
01010,0.4999999999999999
01011,-1.0
01012,2.1999999999999997
01013,1.5
01014,4.8
01015,0.0
01016,-1.7999999999999998
01017,5.9
01018,-2.2
01019,6.6
01020,-0.5999999999999999
01021,5.4
01022,3.2
01023,4.3999999999999995
01024,-1.1
01025,2.1
01026,0.7999999999999999
01027,1.6
01028,1.1
01029,5.199999999999999
01030,2.1
01031,-1.7000000000000002
01032,2.6999999999999997
01033,3.1
01034,0.7999999999999999
01035,3.8
01036,-2.0
01037,-0.5
01038,4.1
01039,4.6
01040,-1.2
01041,3.8
01042,0.4999999999999999
01043,1.2
01044,0.40000000000000013
01045,6.1
01046,1.5
01047,1.9
01048,2.0
01049,5.0
01050,-0.19999999999999996
01051,0.09999999999999987
01052,1.5
01053,2.8
01054,1.5
01055,3.7
01056,2.9
01057,4.1
01058,-0.2999999999999998
01059,1.2
01060,-2.5
01061,4.5
01062,-3.3
01063,1.7999999999999998
01064,5.199999999999999
01065,4.199999999999999
01066,1.1
01068,3.5
01069,1.7999999999999998
01070,3.7
01071,3.8
01072,1.7999999999999998
01073,3.8
01074,3.5
01075,-0.8
01076,1.7999999999999998
01077,2.9
01078,-2.2
01079,2.4
01080,0.09999999999999987
01081,-1.1
01082,-1.4999999999999998
01083,-1.1
01084,1.4
01085,2.1999999999999997
01086,7.799999999999999
01087,2.5
01088,-1.2999999999999998
01089,3.8
01090,-0.09999999999999998
01091,0.7999999999999999
01092,5.5
01094,3.3
01095,6.2
01096,2.8
01097,2.5
01098,4.9
01099,1.7999999999999998
01100,3.5
01101,0.3
01102,1.2
01103,3.5
01104,-2.9999999999999996
01105,4.3999999999999995
01106,0.4999999999999999
01107,3.7
01108,0.8999999999999999
01109,2.5
01110,1.1
01111,6.8999999999999995
01112,4.199999999999999
01113,-0.5
01114,5.699999999999999
01115,3.8
01116,2.1999999999999997
01117,5.199999999999999
01118,-1.0
01119,3.3
01120,2.1999999999999997
01122,3.8
01123,-2.6999999999999997
01124,3.1
01125,2.5
01126,5.3
01127,1.2
01128,-2.3
01129,-1.2
01130,5.0
01131,2.4
01132,2.1
01133,3.7
01134,0.7999999999999999
01135,5.5
01136,3.8999999999999995
01137,2.9
01138,3.2
01139,3.8999999999999995
01140,9.1
01141,-1.2
01142,5.3
01143,-1.6
01144,3.0
01145,1.1
01146,4.3999999999999995
01147,1.6
01148,4.5
01149,0.8999999999999999
01150,1.4
01151,0.6
01152,6.3
01153,-3.7
01154,8.1
01155,-2.9999999999999996
01156,3.8999999999999995
01157,0.6
01158,4.5
01159,-4.199999999999999
01160,2.5
01161,3.8999999999999995
01162,-1.4999999999999998
01163,3.0
01164,-0.19999999999999996
01165,4.199999999999999
01166,-0.8
01167,1.1
01168,2.4
01169,-1.2
01170,-0.09999999999999998
01172,1.6999999999999997
01173,1.9
01174,2.1999999999999997
01175,5.9
01176,-0.5
01177,1.5
01178,3.2
01179,-3.5
01180,1.5
01181,4.1
01182,3.2
01183,4.5
01184,5.4
01185,3.7
01186,1.5
01187,5.9
01188,1.5
01189,-2.5
01190,4.199999999999999
01191,1.6999999999999997
01192,-0.09999999999999998
01193,5.5
01194,2.5
01195,0.8999999999999999
01196,3.5
01197,0.7999999999999999
01198,1.5
01199,-1.0
01200,2.5
01201,-1.4999999999999998
01202,1.2
01203,1.7999999999999998
01204,5.1
01205,-0.8999999999999999
01206,4.1
01207,-1.2999999999999998
01209,4.8
01210,-1.2
01211,2.8
01212,-1.0
01213,-1.6
01214,4.199999999999999
01215,3.2
01216,-0.5
01217,0.8999999999999999
01218,-1.9
01219,4.199999999999999
01220,-2.4
01221,-2.6
01222,6.1
01223,2.5
01224,-1.2999999999999998
01225,-0.19999999999999996
01226,2.1
01227,2.1999999999999997
01228,-2.9000000000000004
01229,4.1
01230,3.1
01231,6.8
01232,4.9
01233,3.3
01234,2.1999999999999997
01235,5.8
01236,0.7
01237,0.8999999999999999
01238,0.3
01239,0.4999999999999999
01240,3.4
01241,3.0
01242,0.09999999999999987
01243,5.1
01244,2.1999999999999997
01245,5.0
01246,-0.19999999999999996
01247,-0.2999999999999998
01248,-2.4
01249,0.8999999999999999
01250,0.8999999999999999
01251,-0.8
01252,1.7999999999999998
01253,3.5999999999999996
01254,0.09999999999999987
01255,-1.2
01256,2.5999999999999996
01257,2.1999999999999997
01258,2.6999999999999997
01259,2.9
01260,0.8999999999999999
01261,1.2
01263,0.7999999999999999
01264,4.199999999999999
01265,-0.5
01266,4.0
01267,1.7999999999999998
01268,-3.2
01269,5.8
01270,1.2999999999999998
01271,0.7999999999999999
01272,-2.0
01273,1.5
01274,-0.5
01275,2.5
01276,4.8
01277,5.9
01278,0.09999999999999987
01279,2.4
01280,1.9
01281,2.1
01282,-1.9
01283,4.3999999999999995
01284,0.0
01285,-0.09999999999999998
01286,0.8999999999999999
01287,2.1999999999999997
01288,4.1
01289,0.4999999999999999
01290,0.09999999999999987
01291,0.20000000000000007
01292,5.5
01293,3.5999999999999996
01294,-2.2
01295,8.5
01296,0.09999999999999987
01297,-0.5
01298,2.9
01299,2.8
01300,2.5
01301,3.5999999999999996
01302,0.8999999999999999
01303,3.2
01304,3.2
01305,0.8999999999999999
01306,2.2
01307,1.1
01308,-4.6000000000000005
01309,-0.19999999999999996
01310,-2.6
01311,4.9
01312,0.7999999999999999
01313,0.40000000000000013
01314,-1.4999999999999998
01315,0.20000000000000007
01316,0.09999999999999987
01317,6.5
01318,1.1
01319,4.9
01320,1.1
01321,4.3999999999999995
01322,5.5
01323,1.5
01324,0.9999999999999998
01325,-0.8
01326,2.1
01327,-1.2
01328,3.8999999999999995
01329,-2.0
01331,2.5
01332,1.1
01333,2.9
01334,3.0
01335,0.7
01336,3.5999999999999996
01337,0.20000000000000007
01338,6.8
01339,-1.4999999999999998
01340,1.9
01341,-0.8999999999999999
01342,4.5
01343,2.8
01344,2.5
01345,-1.6
01346,4.3999999999999995
01347,-2.4
01348,-0.19999999999999996
01349,-1.6
01350,5.5
01351,0.4999999999999999
01352,1.2999999999999998
01353,2.1999999999999997
01354,1.6
01355,4.5
01356,4.1
01357,1.7999999999999998
01358,4.5
01359,3.0
01360,1.6
01361,3.7
01362,4.9
01363,-2.6
01364,-0.19999999999999996
01365,8.2
01366,1.7999999999999998
01367,-1.7000000000000002
01368,1.1
01369,3.1
01370,1.4
01371,-2.6
01372,2.0
01373,-0.8999999999999999
01374,3.0
01375,3.8999999999999995
01376,0.40000000000000013
01377,1.7999999999999998
01378,1.7999999999999998
01380,4.6
01381,-2.2
01382,5.199999999999999
01383,-2.6
01384,2.1
01385,0.8999999999999999
01386,-0.19999999999999996
01387,-1.4999999999999998
01388,4.8
01389,3.2
01390,3.2
01391,0.40000000000000013
01392,0.09999999999999987
01393,-2.6
01394,2.5
01395,-2.2
01396,4.7
01397,5.5
01398,-0.8999999999999999
01399,6.5
01400,3.2
01401,4.1
01402,4.5
01403,2.1999999999999997
01404,0.09999999999999987
01405,5.9
01406,-1.2
01407,8.6
01408,4.5
01409,-0.5999999999999999
01410,5.199999999999999
01411,2.5999999999999996
01412,5.8
01413,1.3
01414,1.7999999999999998
01415,1.6999999999999997
01416,2.5
01417,4.0
01418,-4.300000000000001
01419,2.9
01420,-1.6
01421,5.9
01422,1.2000000000000002
01423,4.5
01424,0.40000000000000013
01425,-1.4999999999999998
01426,3.8
01427,-0.8999999999999999
01428,7.6
01429,4.6
01430,-0.7000000000000002
01431,4.6
01432,2.4
01433,0.09999999999999987
01434,4.0
01435,-0.8999999999999999
01436,6.8
01437,-3.2
01438,7.4
01439,-1.4999999999999998
01440,2.8
01441,2.1
01442,2.8
01443,0.40000000000000013
01444,7.699999999999999
01445,-0.5
01446,4.1
01447,0.7999999999999999
01448,4.5
01449,2.1999999999999997
01450,1.7999999999999998
01451,6.1
01452,2.4
01453,3.8999999999999995
01454,2.3
01455,2.8
01456,2.8
01457,4.8
01458,-0.19999999999999996
01459,-2.6
01460,4.1
01461,0.7
01462,-1.0
01463,3.2
01464,1.7999999999999998
01465,-0.19999999999999996
01466,-1.2999999999999998
01467,3.5
01468,7.6
01469,-1.9
01470,2.4
01471,0.6
01472,3.1
01473,0.4999999999999999
01474,-2.6
01475,1.6
01476,6.2
01477,0.20000000000000007
01478,2.8
01479,-2.8
01480,3.2
01481,1.9
01482,2.1
01483,3.3
01484,2.1
01485,-2.3
01486,-1.7000000000000002
01487,-0.19999999999999996
01488,7.199999999999999
01489,1.7999999999999998
01490,2.8
01491,1.4
01492,6.3
01493,-1.9
01494,2.1
01495,1.4
01496,3.3
01497,1.6999999999999997
01498,7.699999999999999
01499,-1.1
01500,2.3
01501,-1.0
01502,3.2
01503,7.799999999999999
01504,3.2
01505,3.4
01506,1.5
01507,6.8
01508,0.7999999999999999
01509,1.7999999999999998
01510,-0.5999999999999999
01511,0.20000000000000007
01512,1.2
01513,3.4
01514,0.7999999999999999
01515,1.2
01516,1.2999999999999998
01517,-0.19999999999999996
01518,2.9
01519,-2.6
01520,2.8
01521,-0.5999999999999999
01522,1.5
01523,0.40000000000000013
01524,2.5
01525,1.5
01526,1.7999999999999998
01527,0.4999999999999999
01528,3.5999999999999996
01529,-0.2999999999999998
01530,1.7999999999999998
01531,-0.19999999999999996
01532,2.4
01533,0.0
01534,4.6
01535,-0.19999999999999996
01536,4.0
01537,5.6
01538,8.5
01539,-0.09999999999999998
01540,3.8
01541,1.5
01542,4.0
01543,-0.8
01544,3.4
01545,3.1
01546,-2.9000000000000004
01547,1.7999999999999998
01548,4.3999999999999995
01549,-2.8
01550,2.1
01551,4.5
01552,-0.3999999999999999
01553,3.5
01554,4.199999999999999
01555,4.1
01556,1.5
