고객번호,신선식품_중_방문지수
00457,0.8
00458,-1.2000000000000002
00459,0.4
00461,1.4000000000000001
00462,4.4
00463,-0.19999999999999996
00464,1.4000000000000001
00465,0.8
00466,0.19999999999999996
00467,1.0
00468,2.0
00469,1.2000000000000002
00470,-0.19999999999999996
00471,2.8000000000000003
00472,-0.19999999999999996
00473,2.4000000000000004
00474,1.4000000000000001
00475,2.4000000000000004
00476,0.8
00477,1.2000000000000002
00478,-0.19999999999999996
00479,0.4
00480,-2.0
00481,0.19999999999999996
00482,0.6000000000000001
00483,0.8
00484,-0.19999999999999996
00485,0.8
00486,2.4000000000000004
00487,1.4000000000000001
00488,0.4
00489,2.6
00490,1.8
00491,0.19999999999999996
00492,-0.8
00493,-0.6000000000000001
00494,0.8
00495,0.6000000000000001
00496,1.0
00497,1.0
00498,1.6
00499,3.4000000000000004
00500,1.8
00501,0.4
00502,1.4000000000000001
00503,-0.19999999999999996
00504,2.6
00505,0.8
00506,3.4000000000000004
00507,-1.4000000000000004
00508,-0.19999999999999996
00509,-0.19999999999999996
00510,0.4
00511,1.2000000000000002
00512,1.6
00513,1.4000000000000001
00514,-0.19999999999999996
00515,-1.2000000000000002
00516,0.4
00517,2.4000000000000004
00518,2.2
00519,1.8
00520,1.8
00521,0.8
00522,2.4000000000000004
00523,0.19999999999999996
00524,0.19999999999999996
00525,1.2000000000000002
00526,4.0
00527,4.4
00528,0.19999999999999996
00529,1.2000000000000002
00530,0.4
00531,0.8
00532,1.0
00533,1.2000000000000002
00534,1.8
00535,2.0
00536,1.4000000000000001
00537,1.4000000000000001
00538,1.4000000000000001
00539,2.0
00540,-0.19999999999999996
00541,0.19999999999999996
00542,0.19999999999999996
00543,1.4000000000000001
00544,0.4
00545,0.6000000000000001
00546,0.4
00547,4.0
00548,1.8
00549,-0.19999999999999996
00550,2.4000000000000004
00551,0.8
00552,-1.0000000000000002
00553,0.19999999999999996
00554,2.4000000000000004
00555,-1.0000000000000002
00556,-1.6
00557,0.8
00558,1.8
00559,-1.0000000000000002
00560,1.4000000000000001
00561,4.0
00562,0.8
00563,-0.19999999999999996
00564,-1.8000000000000003
00565,1.0
00566,-0.19999999999999996
00567,4.2
00568,3.2
00569,0.19999999999999996
00570,0.19999999999999996
00571,0.6000000000000001
00572,-0.3999999999999999
00573,5.4
00574,0.19999999999999996
00575,0.4
00576,2.6
00577,3.8000000000000007
00578,1.0
00579,1.4000000000000001
00580,4.2
00581,0.8
00582,0.4
00583,-1.8000000000000003
00584,1.8
00585,3.2
00586,3.4000000000000004
00587,0.8
00588,0.8
00589,0.3999999999999999
00590,1.8
00591,0.6000000000000001
00592,2.2
00593,4.4
00594,-0.3999999999999999
00595,-0.8
00596,-1.2000000000000002
00597,-0.6000000000000001
00598,0.19999999999999996
00599,3.8000000000000007
00600,1.0
00601,0.4
00602,2.6
00603,-0.6000000000000001
00604,2.8000000000000003
00605,-0.3999999999999999
00606,2.2
00607,3.2
00608,-0.8
00609,3.4000000000000004
00610,1.6
00611,0.4
00612,1.2000000000000002
00613,-0.20000000000000018
00614,-0.8
00615,2.4000000000000004
00616,0.8
00617,1.8
00618,2.2
00619,0.4
00620,2.0
00621,0.6000000000000001
00622,2.4000000000000004
00623,2.4000000000000004
00624,1.6
00625,0.4
00626,1.8
00627,-0.6000000000000001
00628,0.19999999999999996
00629,0.19999999999999996
00630,-1.4000000000000004
00631,1.4000000000000001
00632,0.19999999999999996
00633,0.8
00634,0.19999999999999996
00635,1.2000000000000002
00636,0.8
00637,4.4
00638,3.2
00639,1.0
00640,3.6
00641,-0.19999999999999996
00642,-0.8
00643,-0.8
00644,3.0000000000000004
00645,2.8000000000000003
00646,-0.6000000000000001
00647,2.0
00648,2.4000000000000004
00650,1.4000000000000001
00652,2.4000000000000004
00653,0.19999999999999996
00654,-0.8
00655,0.8
00656,2.4000000000000004
00657,3.2
00658,0.19999999999999996
00659,0.19999999999999996
00660,0.8
00661,0.6000000000000001
00662,4.2
00663,1.2000000000000002
00664,0.8
00665,1.4000000000000001
00666,-0.6000000000000001
00667,-2.4000000000000004
00668,2.6
00669,-0.19999999999999996
00670,1.4000000000000001
00671,-0.19999999999999996
00672,2.8000000000000003
00673,-0.6000000000000001
00674,-0.8
00675,0.4
00676,1.4000000000000001
00677,0.8
00678,0.19999999999999996
00679,-0.6000000000000001
00680,0.8
00681,-0.6000000000000001
00682,1.8
00683,0.8
00684,3.0000000000000004
00685,0.4
00686,2.4000000000000004
00687,0.8
00688,-1.2000000000000002
00689,2.0
00690,3.2
00691,0.4
00692,2.2
00693,0.4
00694,2.8000000000000003
00695,1.2000000000000002
00696,0.19999999999999996
00697,-0.8
00698,1.4000000000000001
00699,-1.0000000000000002
00700,-0.8
00701,0.4
00702,0.19999999999999996
00703,2.4000000000000004
00704,1.4000000000000001
00705,1.8
00706,-0.8
00707,2.4000000000000004
00708,1.6
00709,2.4000000000000004
00710,0.19999999999999996
00711,0.6000000000000001
00712,1.8
00713,0.4
00714,1.4000000000000001
00715,3.6
00716,0.8
00717,-0.3999999999999999
00718,1.2000000000000002
00719,-0.3999999999999999
00720,1.4000000000000001
00721,1.8
00722,0.4
00723,0.4
00724,1.8
00725,0.4
00726,0.0
00727,0.19999999999999996
00728,3.8000000000000007
00729,-1.8000000000000003
00730,-0.19999999999999996
00731,1.2000000000000002
00732,-0.19999999999999996
00733,1.4000000000000001
00734,2.6
00735,-0.8
00736,-1.0000000000000002
00737,2.4000000000000004
00738,3.4000000000000004
00739,1.8
00740,2.0
00741,0.4
00742,1.2000000000000002
00743,3.8000000000000007
00744,1.2000000000000002
00745,2.4000000000000004
00746,-0.19999999999999996
00747,1.4000000000000001
00748,2.8000000000000003
00749,0.19999999999999996
00750,0.4
00751,0.0
00752,1.4000000000000001
00753,1.4000000000000001
00754,3.0
00755,3.4000000000000004
00756,-0.19999999999999996
00757,-1.0000000000000002
00758,4.4
00759,-0.8
00760,1.4000000000000001
00761,6.000000000000001
00762,0.19999999999999996
00763,1.8
00764,2.4000000000000004
00765,0.4
00766,0.8
00767,0.8
00768,0.4
00769,2.4000000000000004
00770,0.8
00771,0.0
00772,2.6
00773,-0.3999999999999999
00774,-0.8
00775,0.4
00776,-0.3999999999999999
00777,-0.19999999999999996
00778,-0.6000000000000001
00779,0.8
00780,2.4000000000000004
00781,0.4
00782,1.2000000000000002
00783,0.6000000000000001
00784,0.8
00785,-1.4000000000000004
00786,0.19999999999999996
00787,0.4
00788,0.8
00789,-0.8
00790,0.6000000000000001
00791,0.6000000000000001
00792,0.8
00793,0.19999999999999996
00794,-2.0
00795,1.8
00796,2.2
00797,1.4000000000000001
00798,-0.19999999999999996
00799,0.8
00800,1.6
00801,1.8
00802,2.2
00803,0.8
00804,1.8
00805,0.8
00806,-0.19999999999999996
00807,0.8
00808,1.0
00809,1.0
00810,2.2
00811,1.8
00812,2.4000000000000004
00813,2.2
00814,-0.8
00815,2.6
00816,0.4
00817,0.8
00818,3.0000000000000004
00819,1.6
00820,-1.0000000000000002
00821,3.4000000000000004
00822,2.2
00823,4.0
00824,0.4
00825,2.0
00826,-2.4000000000000004
00827,1.2000000000000002
00828,1.8
00829,1.4000000000000001
00830,2.8000000000000003
00831,0.4
00832,2.0
00833,0.4
00834,0.8
00835,1.4000000000000001
00836,0.4
00837,1.6
00838,4.0
00839,1.2000000000000002
00840,3.0000000000000004
00841,1.8
00842,1.2000000000000002
00843,2.0
00844,2.8000000000000003
00845,-0.8
00846,0.4
00847,-0.6000000000000001
00848,1.4000000000000001
00849,2.0
00850,1.8
00851,1.4000000000000001
00852,2.4000000000000004
00853,0.8
00854,1.2000000000000002
00855,0.8
00856,4.800000000000001
00857,-0.19999999999999996
00858,0.8
00859,1.8
00860,1.2000000000000002
00861,1.2000000000000002
00862,-0.19999999999999996
00863,0.0
00864,0.4
00865,0.4
00866,0.8
00867,-0.3999999999999999
00868,3.4000000000000004
00869,2.4000000000000004
00870,1.4000000000000001
00871,0.4
00872,0.19999999999999996
00873,2.0
00874,3.8000000000000007
00875,0.8
00876,0.4
00877,0.4
00878,2.2
00879,1.4000000000000001
00880,2.0
00881,1.8
00882,3.8000000000000007
00883,0.0
00884,-0.19999999999999996
00885,0.4
00886,0.8
00887,2.2
00888,0.6000000000000001
00889,0.8
00890,4.4
00891,0.8
00892,-2.0
00893,-0.19999999999999996
00894,-1.2000000000000002
00895,-0.19999999999999996
00896,0.6000000000000001
00897,2.4000000000000004
00898,3.8000000000000007
00899,-0.8
00900,1.8
00901,0.6000000000000001
00902,0.19999999999999996
00903,1.4000000000000001
00904,-0.3999999999999999
00906,0.8
00907,1.2000000000000002
00908,-1.4000000000000004
00909,0.4
00910,0.8
00911,3.2
00912,0.19999999999999996
00913,0.8
00914,5.4
00915,4.0
00916,1.6
00917,0.8
00918,1.4000000000000001
00919,1.2000000000000002
00920,1.6
00921,-1.4000000000000004
00922,0.3999999999999999
00923,3.0000000000000004
00924,0.8
00925,3.0000000000000004
00926,-0.8
00927,0.6000000000000001
00928,0.0
00929,0.4
00930,-1.2000000000000002
00931,0.6000000000000001
00932,1.0
00933,1.8
00934,2.4000000000000004
00935,1.2000000000000002
00936,1.4000000000000001
00937,1.0
00938,1.2000000000000002
00939,0.4
00940,5.0
00941,1.4000000000000001
00942,2.2
00943,0.8
00944,-0.19999999999999996
00945,1.4000000000000001
00946,2.0
00947,1.2000000000000002
00948,1.2000000000000002
00949,2.4000000000000004
00950,-1.6
00951,4.0
00952,-0.3999999999999999
00953,1.4000000000000001
00954,1.6
00955,-0.3999999999999999
00956,-0.19999999999999996
00957,3.0
00958,2.4000000000000004
00959,2.0
00960,-2.0
00961,-0.3999999999999999
00962,-1.2000000000000002
00963,2.4000000000000004
00964,-0.19999999999999996
00965,-0.19999999999999996
00966,-1.2000000000000002
00967,1.6
00968,2.4000000000000004
00969,-3.0
00970,1.6
00971,1.4000000000000001
00972,0.0
00973,1.4000000000000001
00974,0.8
00975,-1.4000000000000004
00976,1.2000000000000002
00977,1.4000000000000001
00979,0.0
00980,2.4000000000000004
00981,-0.19999999999999996
00982,-1.0000000000000002
00983,1.4000000000000001
00984,1.2000000000000002
00986,0.4
00987,-1.2000000000000002
00988,-0.19999999999999996
00989,2.0
00990,-1.4000000000000004
00991,0.8
00992,1.4000000000000001
00993,1.4000000000000001
00994,-0.3999999999999999
00995,0.8
00996,-0.8
00997,-1.2000000000000002
00998,0.4
00999,2.6
01000,0.19999999999999996
01001,-0.3999999999999999
01002,1.0
01003,0.6000000000000001
01004,0.4
01005,1.4000000000000001
01006,0.4
01007,1.2000000000000002
01008,2.4000000000000004
01009,1.4000000000000001
01010,0.4
01011,-0.6000000000000003
01012,0.8
01013,1.4000000000000001
01014,2.0
01015,2.4000000000000004
01016,3.0000000000000004
01017,-0.19999999999999996
01018,2.4000000000000004
01019,0.4
01020,2.4000000000000004
01021,-1.2000000000000002
01022,2.8000000000000003
01023,0.6000000000000001
01024,1.2000000000000002
01025,1.4000000000000001
01026,-0.3999999999999999
01027,-0.19999999999999996
01028,2.4000000000000004
01029,0.19999999999999996
01030,1.0
01031,0.19999999999999996
01032,2.0
01033,-0.8
01034,-0.3999999999999999
01035,0.8
01036,2.4000000000000004
01037,0.19999999999999996
01038,0.19999999999999996
01039,1.2000000000000002
01040,0.6000000000000001
01041,-0.19999999999999996
01042,5.8
01043,-0.3999999999999999
01044,1.8
01045,1.8
01046,0.8
01047,1.2000000000000002
01048,1.8
01049,1.4000000000000001
01050,-0.8
01051,2.2
01052,0.8
01053,1.4000000000000001
01054,1.4000000000000001
01055,4.800000000000001
01056,1.8
01057,1.4000000000000001
01058,1.2000000000000002
01059,0.8
01060,-1.4000000000000004
01061,0.0
01062,-0.8
01063,1.4000000000000001
01064,0.4
01065,-1.2000000000000002
01066,3.8000000000000007
01068,2.2
01069,0.19999999999999996
01070,-0.19999999999999996
01071,1.4000000000000001
01072,2.0
01073,1.4000000000000001
01074,-0.8
01075,0.4
01076,0.6000000000000001
01077,0.19999999999999996
01078,1.8
01079,-0.20000000000000018
01080,0.4
01081,1.0
01082,1.0
01083,3.8000000000000007
01084,2.8000000000000003
01085,1.0
01086,-0.8
01087,1.8
01088,2.6
01089,-0.19999999999999996
01090,-0.6000000000000001
01091,2.6
01092,1.4000000000000001
01094,0.19999999999999996
01095,0.8
01096,2.4000000000000004
01097,-1.8000000000000003
01098,0.8
01099,3.8000000000000007
01100,-0.6000000000000001
01101,0.3999999999999999
01102,-0.8
01103,-0.19999999999999996
01104,1.2000000000000002
01105,0.4
01106,-0.19999999999999996
01107,1.2000000000000002
01108,1.4000000000000001
01109,-1.0000000000000002
01110,1.4000000000000001
01111,0.19999999999999996
01112,-0.19999999999999996
01113,3.4000000000000004
01114,2.4000000000000004
01115,0.4
01116,1.2000000000000002
01117,1.8
01118,2.0
01119,1.8
01120,-0.8
01122,0.4
01123,0.6000000000000001
01124,2.4000000000000004
01125,0.4
01126,2.2
01127,1.4000000000000001
01128,6.000000000000001
01129,2.4000000000000004
01130,0.8
01131,-0.19999999999999996
01132,-1.2000000000000002
01133,1.8
01134,1.2000000000000002
01135,2.2
01136,-0.19999999999999996
01137,-0.8
01138,0.6000000000000001
01139,1.2000000000000002
01140,0.4
01141,0.4
01142,4.4
01143,-0.19999999999999996
01144,1.8
01145,0.19999999999999996
01146,-1.0000000000000002
01147,3.2
01148,1.8
01149,-0.8
01150,0.19999999999999996
01151,0.6000000000000001
01152,-0.3999999999999999
01153,-0.19999999999999996
01154,1.6
01155,0.8
01156,-0.19999999999999996
01157,0.4
01158,0.19999999999999996
01159,1.4000000000000001
01160,2.4000000000000004
01161,0.8
01162,1.8
01163,0.19999999999999996
01164,-0.19999999999999996
01165,0.19999999999999996
01166,-0.19999999999999996
01167,2.4000000000000004
01168,1.6
01169,0.8
01170,2.0
01172,0.8
01173,1.4000000000000001
01174,-0.3999999999999999
01175,1.2000000000000002
01176,1.8
01177,0.19999999999999996
01178,1.8
01179,4.4
01180,0.6000000000000001
01181,1.4000000000000001
01182,0.19999999999999996
01183,1.2000000000000002
01184,1.8
01185,1.0
01186,0.19999999999999996
01187,0.8
01188,3.6
01189,3.8000000000000007
01190,0.4
01191,1.0
01192,4.2
01193,1.4000000000000001
01194,1.4000000000000001
01195,0.19999999999999996
01196,2.8000000000000003
01197,4.800000000000001
01198,0.4
01199,3.8000000000000007
01200,3.0000000000000004
01201,0.6000000000000001
01202,-0.19999999999999996
01203,1.8
01204,-0.19999999999999996
01205,-0.3999999999999999
01206,1.2000000000000002
01207,0.4
01209,0.8
01210,-0.19999999999999996
01211,-0.19999999999999996
01212,2.8000000000000003
01213,3.4000000000000004
01214,1.4000000000000001
01215,0.8
01216,0.4
01217,1.0
01218,0.19999999999999996
01219,2.4000000000000004
01220,0.4
01221,1.8
01222,-0.19999999999999996
01223,1.0
01224,-0.6000000000000001
01225,2.0
01226,3.2
01227,-1.0000000000000002
01228,-0.19999999999999996
01229,-1.2000000000000002
01230,1.4000000000000001
01231,0.4
01232,-0.19999999999999996
01233,0.4
01234,1.2000000000000002
01235,0.19999999999999996
01236,3.4000000000000004
01237,2.8000000000000003
01238,0.4
01239,1.2000000000000002
01240,3.2
01241,-1.4000000000000004
01242,1.4000000000000001
01243,-1.4000000000000004
01244,-0.8
01245,2.4000000000000004
01246,-0.19999999999999996
01247,3.4000000000000004
01248,1.6
01249,0.6000000000000001
01250,-0.6000000000000001
01251,0.19999999999999996
01252,1.0
01253,0.19999999999999996
01254,3.8000000000000007
01255,-0.8
01256,4.4
01257,2.8000000000000003
01258,0.8
01260,0.19999999999999996
01261,2.2
01263,0.19999999999999996
01264,1.0
01265,2.8000000000000003
01266,0.4
01267,0.8
01268,-1.0000000000000002
01269,0.4
01270,1.2000000000000002
01271,-1.2000000000000002
01272,2.8000000000000003
01273,-0.19999999999999996
01274,0.3999999999999999
01275,1.8
01276,2.4000000000000004
01277,1.8
01278,-0.8
01279,1.6
01280,1.4000000000000001
01281,-0.19999999999999996
01282,-1.8000000000000003
01283,-0.8
01284,-0.8
01285,0.4
01286,0.0
01287,1.8
01288,-0.8
01289,-0.8
01290,0.6000000000000001
01291,0.0
01292,1.4000000000000001
01293,0.4
01294,-2.4000000000000004
01295,0.6000000000000001
01296,1.2000000000000002
01297,0.8
01298,1.2000000000000002
01299,0.19999999999999996
01300,-0.19999999999999996
01301,1.0
01302,1.0
01303,3.6
01304,0.4
01305,0.0
01306,0.4
01307,0.8
01308,1.0
01309,0.8
01310,1.0
01311,2.4000000000000004
01312,0.19999999999999996
01313,0.4
01314,1.4000000000000001
01315,0.6000000000000001
01316,2.8000000000000003
01317,-1.2000000000000002
01318,0.8
01319,-1.4000000000000004
01320,-1.8000000000000003
01321,-0.8
01322,0.6000000000000001
01323,-2.5999999999999996
01324,2.0
01325,3.4000000000000004
01326,0.8
01327,3.2
01328,-0.6000000000000001
01329,-1.0000000000000002
01331,-0.6000000000000001
01332,3.2
01333,1.6
01334,-1.0000000000000002
01335,1.4000000000000001
01336,2.4000000000000004
01337,0.4
01338,-0.19999999999999996
01339,-0.8
01340,1.8
01341,0.6000000000000001
01342,2.4000000000000004
01343,2.8000000000000003
01344,1.8
01345,2.0
01346,2.2
01347,0.8
01348,0.19999999999999996
01349,-0.19999999999999996
01350,2.8000000000000003
01351,0.4
01352,0.19999999999999996
01353,1.8
01354,2.0
01355,0.4
01356,-0.8
01357,-1.4000000000000004
01358,2.8000000000000003
01359,1.4000000000000001
01360,0.6000000000000001
01361,0.8
01362,1.2000000000000002
01363,3.2
01364,0.0
01365,-0.6000000000000001
01366,3.2
01367,2.6
01368,0.8
01369,1.8
01370,2.4000000000000004
01371,1.2000000000000002
01372,1.2000000000000002
01373,0.19999999999999996
01374,0.4
01375,-0.8
01376,3.0
01377,2.0
01378,1.0
01380,2.8000000000000003
01381,-0.3999999999999999
01382,-0.8
01383,-4.2
01384,1.2000000000000002
01385,4.4
01386,4.2
01387,0.4
01388,0.8
01389,-0.8
01390,-0.19999999999999996
01391,0.19999999999999996
01392,-0.3999999999999999
01393,4.0
01394,1.2000000000000002
01395,5.4
01396,1.2000000000000002
01397,0.8
01398,1.4000000000000001
01399,1.2000000000000002
01400,1.4000000000000001
01401,-0.6000000000000001
01402,1.8
01403,0.6000000000000001
01404,0.8
01405,0.4
01406,1.0
01407,-0.19999999999999996
01408,-1.4000000000000004
01409,0.6000000000000001
01410,1.2000000000000002
01411,0.8
01412,-0.19999999999999996
01413,-1.4000000000000004
01414,1.2000000000000002
01415,-0.3999999999999999
01416,0.19999999999999996
01417,2.6
01418,1.8
01419,1.4000000000000001
01420,1.6
01421,1.0
01422,3.0000000000000004
01423,0.4
01424,2.0
01425,-2.4000000000000004
01426,3.2
01427,1.8
01428,2.8000000000000003
01429,2.0
