고객번호,일상용품_하_구매지수
00350,1.4000000000000001
00351,-0.6000000000000001
00352,0.4
00353,0.4
00354,0.0
00355,3.8000000000000007
00356,4.800000000000001
00357,-0.19999999999999996
00358,8.0
00359,0.0
00360,0.8
00361,-0.19999999999999996
00362,1.2000000000000002
00363,-0.6000000000000001
00364,0.4
00365,-0.19999999999999996
00366,-0.19999999999999996
00367,-0.19999999999999996
00368,0.8
00369,4.0
00370,0.8
00371,0.0
00372,0.0
00373,-0.8
00374,5.8
00375,0.4
00376,0.6000000000000001
00377,-3.0
00378,0.4
00379,5.8
00380,0.4
00381,-0.6000000000000001
00382,-1.7999999999999998
00383,8.4
00384,0.4
00385,0.4
00386,0.8
00387,0.4
00388,1.2000000000000002
00389,-0.19999999999999996
00390,-0.19999999999999996
00391,-0.19999999999999996
00392,0.4
00393,2.0
00394,-0.19999999999999996
00395,0.4
00396,0.8
00397,-0.19999999999999996
00398,0.8
00399,1.6
00400,0.4
00402,1.8
00403,0.19999999999999996
00404,1.4000000000000001
00405,-3.6000000000000005
00406,1.0
00407,1.4000000000000001
00408,0.0
00409,1.4000000000000001
00410,3.2
00411,0.4
00412,0.4
00413,0.8
00414,3.4000000000000004
00415,1.0
00416,4.4
00417,7.0
00418,-0.19999999999999996
00419,6.000000000000001
00420,0.0
00421,0.4
00422,2.0
00423,-0.19999999999999996
00424,-2.4000000000000004
00425,0.4
00426,7.200000000000001
00427,-0.19999999999999996
00428,-0.19999999999999996
00429,1.4000000000000001
00430,4.0
00431,1.4000000000000001
00432,-0.19999999999999996
00433,-0.19999999999999996
00434,0.4
00435,5.8
00436,5.0
00437,6.4
00438,1.2000000000000002
00439,0.0
00440,-2.5999999999999996
00441,0.8
00442,0.4
00443,0.0
00444,1.8
00445,-0.19999999999999996
00446,-0.6000000000000001
00447,-0.19999999999999996
00448,-0.3999999999999999
00449,0.8
00450,-0.19999999999999996
00451,-0.19999999999999996
00452,0.4
00453,0.4
00454,0.8
00455,-0.19999999999999996
00456,0.0
00457,-0.19999999999999996
00458,0.8
00459,0.4
00461,-2.5999999999999996
00462,0.8000000000000003
00463,5.0
00464,-0.6000000000000001
00465,-0.6000000000000001
00466,-0.6000000000000001
00467,0.4
00468,0.4
00469,2.0
00470,0.0
00471,1.8
00472,-0.19999999999999996
00473,0.4
00474,0.4
00475,0.0
00476,0.4
00477,-2.5999999999999996
00478,0.4
00479,0.8
00480,0.4
00481,-0.19999999999999996
00482,-0.3999999999999999
00483,5.8
00484,3.2
00485,2.4000000000000004
00486,4.4
00487,0.0
00488,-0.19999999999999996
00489,2.4000000000000004
00490,2.4000000000000004
00491,-0.19999999999999996
00492,-1.6
00493,-0.19999999999999996
00494,-0.19999999999999996
00495,-0.19999999999999996
00496,0.0
00497,-0.6000000000000001
00498,-0.6000000000000001
00499,0.4
00500,0.0
00501,3.2
00502,0.0
00503,0.4
00504,2.0
00505,0.4
00506,0.8
00507,0.4
00508,0.8000000000000003
00509,-0.6000000000000001
00510,0.4
00511,0.4
00512,0.8
00513,5.0
00514,-0.19999999999999996
00515,1.8
00516,-0.19999999999999996
00517,1.4000000000000001
00518,2.8000000000000003
00519,3.4000000000000004
00520,-2.2
00521,-0.19999999999999996
00522,0.4
00523,0.4
00524,0.4
00525,0.4
00526,0.6000000000000001
00527,6.000000000000001
00528,0.8
00529,-0.19999999999999996
00530,-2.0
00531,3.4000000000000004
00532,5.0
00533,0.4
00534,7.0
00535,2.0
00536,1.4000000000000001
00537,0.0
00538,1.4000000000000001
00539,2.4000000000000004
00540,0.4
00541,0.8
00542,0.4
00543,1.0
00544,3.8
00545,0.6000000000000001
00546,0.8
00547,-0.19999999999999996
00548,0.4
00549,5.0
00550,-2.8000000000000007
00551,0.4
00552,4.4
00553,0.4
00554,3.2
00555,0.4
00556,-0.8
00557,0.0
00558,1.4000000000000001
00559,1.8
00560,3.4000000000000004
00561,0.8
00562,0.19999999999999996
00563,0.0
00564,-0.6000000000000001
00565,5.4
00566,3.2
00567,0.4
00568,1.4000000000000001
00569,4.0
00570,0.4
00571,-1.2000000000000002
00572,3.4000000000000004
00573,1.4000000000000001
00574,-0.19999999999999996
00575,0.0
00576,0.4
00577,3.4000000000000004
00578,0.4
00579,0.4
00580,0.0
00581,0.4
00582,0.0
00583,2.0
00584,1.4000000000000001
00585,-0.8
00586,8.0
00587,1.4000000000000001
00588,0.8
00589,0.4
00590,0.0
00591,0.0
00592,1.8
00593,6.6
00594,2.0
00595,-1.0
00596,-0.19999999999999996
00597,-0.19999999999999996
00598,-0.6000000000000001
00599,0.4
00600,1.0
00601,5.8
00602,2.4000000000000004
00603,-0.19999999999999996
00604,5.6000000000000005
00605,0.0
00606,0.19999999999999996
00607,0.8
00608,-0.19999999999999996
00609,0.8
00610,0.0
00611,6.6
00612,-0.19999999999999996
00613,0.4
00614,0.3999999999999999
00615,0.4
00616,0.4
00617,1.4000000000000001
00618,1.8
00619,0.4
00620,3.4000000000000004
00621,2.4000000000000004
00622,1.2000000000000002
00623,0.4
00624,-0.6000000000000001
00625,0.4
00626,-0.6000000000000001
00627,0.19999999999999996
00628,-0.19999999999999996
00629,0.0
00630,-3.2000000000000006
00631,3.0
00632,0.8
00633,0.4
00634,-0.19999999999999996
00635,-0.6000000000000001
00636,1.4000000000000001
00637,0.8
00638,0.0
00639,0.4
00640,-0.19999999999999996
00641,5.4
00642,1.2000000000000002
00643,-0.8
00644,1.4000000000000001
00645,0.0
00646,0.8
00647,-0.19999999999999996
00648,8.4
00649,6.6
00650,1.6
00651,7.0
00652,2.4000000000000004
00653,0.4
00654,1.4000000000000001
00655,0.0
00656,1.6
00657,7.200000000000001
00658,-0.6000000000000001
00659,0.8
00660,0.0
00661,0.4
00662,-0.19999999999999996
00663,0.4
00664,2.4000000000000004
00665,-0.19999999999999996
00666,0.4
00667,2.8000000000000003
00668,0.8
00669,6.4
00670,1.0
00671,0.4
00672,2.8000000000000003
00673,1.8
00674,2.0
00675,0.4
00676,2.0
00677,0.0
00678,0.0
00679,-0.19999999999999996
00680,0.0
00681,0.4
00682,-0.19999999999999996
00683,-0.19999999999999996
00684,5.0
00685,0.0
00686,0.8
00687,0.8
00688,-0.19999999999999996
00689,2.8000000000000003
00690,0.0
00691,-0.6000000000000001
00692,0.8
00693,0.8
00694,0.8
00695,1.2000000000000002
00696,1.8
00697,-0.20000000000000018
00698,0.0
00699,-0.19999999999999996
00700,0.0
00701,0.0
00702,-0.19999999999999996
00703,0.4
00704,0.8
00705,0.4
00706,0.8
00707,5.0
00708,1.2000000000000002
00709,0.4
00710,0.19999999999999996
00711,0.4
00712,1.0
00713,0.4
00714,0.4
00715,-2.2
00716,0.4
00717,-1.0
00718,3.2
00719,0.4
00720,0.4
00721,0.4
00722,0.0
00723,1.8
00724,-0.8
00725,0.4
00726,0.8
00727,0.4
00728,5.0
00729,-0.19999999999999996
00730,0.0
00731,0.0
00732,-3.0
00733,-0.19999999999999996
00734,0.8
00735,-0.19999999999999996
00736,6.000000000000001
00737,0.6000000000000001
00738,0.8
00739,0.8
00740,-0.19999999999999996
00741,-0.19999999999999996
00742,0.8
00743,-0.19999999999999996
00744,0.19999999999999996
00745,0.8
00746,2.0
00747,0.4
00749,0.0
00750,0.8
00751,-0.19999999999999996
00752,-1.6
00753,1.8
00754,1.4000000000000001
00755,1.4000000000000001
00756,-0.6000000000000001
00757,0.8
00758,7.200000000000001
00759,0.0
00760,-0.19999999999999996
00761,0.4
00762,0.4
00763,0.8
00764,0.4
00765,2.0
00766,0.4
00767,-0.19999999999999996
00768,0.8
00769,0.4
00770,1.0
00771,1.4000000000000001
00772,0.19999999999999996
00773,0.4
00774,0.19999999999999996
00775,0.0
00776,-0.19999999999999996
00777,1.2000000000000002
00778,-0.19999999999999996
00779,-0.19999999999999996
00780,0.4
00781,-0.8
00782,0.4
00783,10.0
00784,-3.0
00785,6.0
00786,3.0
00787,5.4
00788,0.4
00789,0.8
00790,0.4
00791,-0.19999999999999996
00792,-3.0
00793,-0.19999999999999996
00794,4.6000000000000005
00795,0.4
00796,0.4
00797,0.4
00798,-0.19999999999999996
00799,1.8
00800,1.4000000000000001
00801,1.4000000000000001
00802,-0.19999999999999996
00803,1.4000000000000001
00804,-0.19999999999999996
00805,-0.19999999999999996
00806,2.4000000000000004
00807,-0.6000000000000001
00808,0.0
00809,-0.6000000000000001
00810,2.0
00811,1.8
00812,3.6
00813,0.8
00814,1.4000000000000001
00815,2.8000000000000003
00816,0.4
00817,-0.6000000000000001
00818,0.0
00819,-2.5999999999999996
00820,0.0
00821,-0.19999999999999996
00822,0.6000000000000001
00823,0.0
00824,-0.6000000000000001
00825,6.6
00826,-0.19999999999999996
00827,0.0
00828,7.0
00829,0.4
00830,0.4
00831,0.4
00832,1.4000000000000001
00833,-0.6000000000000001
00834,1.4000000000000001
00835,0.4
00836,0.4
00837,0.4
00838,0.8
00839,0.4
00840,2.4000000000000004
00841,4.800000000000001
00842,0.4
00843,0.4
00844,1.0
00845,0.8
00846,-0.19999999999999996
00847,0.0
00848,1.6
00849,0.0
00850,-0.6000000000000001
00851,-0.19999999999999996
00852,0.8
00853,0.4
00854,0.4
00855,-0.19999999999999996
00856,-0.19999999999999996
00857,7.4
00858,1.4000000000000001
00859,1.0
00860,0.0
00861,4.800000000000001
00862,-0.19999999999999996
00863,-0.8
00864,0.4
00865,0.8
00866,0.0
00867,0.4
00868,1.4000000000000001
00869,3.8000000000000007
00870,2.8000000000000003
00871,0.8
00872,0.4
00873,2.4000000000000004
00874,-0.19999999999999996
00875,0.4
00876,-0.19999999999999996
00877,0.8
00878,0.19999999999999996
00879,0.0
00880,1.4000000000000001
00881,1.2000000000000002
00882,1.4000000000000001
00883,0.19999999999999996
00884,0.8
00885,0.8
00886,0.0
00887,-0.19999999999999996
00888,-0.19999999999999996
00889,0.4
00890,2.4000000000000004
00891,0.4
00892,-0.6000000000000001
00893,0.0
00894,-0.19999999999999996
00895,0.0
00896,0.4
00897,5.6
00898,2.0
00899,0.19999999999999996
00900,0.8
00901,0.4
00902,0.4
00903,1.0
00904,0.4
00906,0.4
00907,0.0
00908,-0.19999999999999996
00909,0.4
00910,0.8
00911,-0.19999999999999996
00912,4.6000000000000005
00913,0.4
00914,1.4000000000000001
00915,6.800000000000001
00916,5.0
00917,-0.19999999999999996
00918,0.4
00919,-2.8000000000000007
00920,1.2000000000000002
00921,-0.6000000000000001
00922,0.8
00923,0.8
00924,3.6
00925,0.0
00926,-0.6000000000000001
00927,0.0
00928,0.4
00929,0.0
00930,-0.19999999999999996
00931,-1.7999999999999998
00932,1.4000000000000001
00933,0.4
00934,0.4
00935,-0.19999999999999996
00936,2.2
00937,0.8
00938,-0.19999999999999996
00939,-0.8
00940,6.4
00941,-2.5999999999999996
00942,-0.19999999999999996
00943,0.8
00944,-0.19999999999999996
00945,0.4
00946,0.4
00947,0.4
00948,3.4000000000000004
00949,4.0
00950,0.4
00951,6.4
00952,1.8
00953,-3.6000000000000005
00954,3.4000000000000004
00955,-0.19999999999999996
00956,0.0
00957,4.4
00958,4.0
00959,2.0
00960,-1.8000000000000003
00961,0.4
00962,2.4000000000000004
00963,-0.19999999999999996
00964,0.8
00965,0.4
00966,-0.19999999999999996
00967,-0.19999999999999996
00968,-0.19999999999999996
00969,0.0
00970,0.4
00971,0.8
00972,-0.5999999999999996
00973,0.4
00975,0.4
00976,0.0
00977,0.4
00978,5.4
00979,-0.6000000000000001
00980,0.0
00981,-0.19999999999999996
00982,1.4000000000000001
00983,0.4
00984,-0.19999999999999996
00986,0.4
00987,0.4
00988,0.4
00989,0.4
00990,7.0
00991,0.4
00992,0.4
00993,5.0
00994,0.4
00995,0.0
00996,-1.2000000000000002
00997,0.0
00998,1.2000000000000002
00999,2.8000000000000003
01000,-0.19999999999999996
01001,0.19999999999999996
01002,0.4
01003,0.19999999999999996
01004,0.4
01005,1.4000000000000001
01006,-0.19999999999999996
01007,2.4000000000000004
01008,3.0
01009,1.4000000000000001
01010,0.8
01011,-0.5999999999999996
01012,0.8
01013,-0.19999999999999996
01014,6.0
01015,-1.0
01016,0.4
01017,6.4
01018,1.8
01019,0.8
01020,4.0
01021,0.8
01022,4.4
01023,0.4
01024,0.4
01025,-2.6000000000000005
01026,-1.0000000000000002
01027,0.4
01028,-0.19999999999999996
01029,0.8
01030,2.4000000000000004
01031,-0.6000000000000001
01032,4.0
01033,1.8
01034,0.0
01035,1.4000000000000001
01036,1.2000000000000002
01037,0.0
01038,-0.19999999999999996
01039,0.8
01040,-3.2000000000000006
01041,-0.6000000000000001
01042,0.4
01043,0.4
01044,2.0
01045,0.4
01046,-0.19999999999999996
01047,0.8
01048,0.8
01049,-0.6000000000000001
01050,-0.19999999999999996
01051,0.8
01052,0.0
01053,5.0
01054,-0.19999999999999996
01055,1.4000000000000001
01056,0.8
01057,8.0
01058,-0.8000000000000007
01059,-0.6000000000000001
01060,0.4
01061,3.0
01062,-0.19999999999999996
01063,0.0
01064,0.8
01065,0.4
01066,6.4
01068,1.0
01069,-3.0
01070,-0.19999999999999996
01071,1.4000000000000001
01072,1.8
01073,1.4000000000000001
01074,0.3999999999999999
01075,0.6000000000000001
01076,0.19999999999999996
01077,-0.19999999999999996
01078,1.0
01079,-0.19999999999999996
01080,0.8
01081,0.4
01082,-0.19999999999999996
01083,0.8
01084,0.8
01085,0.8
01086,0.4
01087,0.0
01088,5.0
01089,0.0
01090,-0.6000000000000001
01091,1.8
01092,2.4000000000000004
01094,6.0
01095,-0.6000000000000001
01096,1.8
01097,0.4
01098,-0.19999999999999996
01099,2.0
01100,0.4
01101,-0.19999999999999996
01102,1.0
01103,5.0
01104,0.8
01105,1.8
01106,-0.19999999999999996
01107,2.0
01108,3.0
01109,1.8
01110,0.8
01111,0.8
01112,-0.19999999999999996
01113,2.6
01114,1.4000000000000001
01115,0.8
01116,0.8
01117,0.4
01118,0.0
01119,0.4
01120,0.8
01122,0.4
01123,0.0
01124,-0.19999999999999996
01125,0.4
01126,1.6
01127,0.4
01128,6.000000000000001
01129,3.2
01130,0.4
01131,1.2000000000000002
01132,0.4
01133,0.4
01134,0.4
01135,5.4
01136,1.4000000000000001
01137,-0.19999999999999996
01138,-0.19999999999999996
01139,0.8000000000000003
01140,0.0
01141,0.4
01142,8.0
01143,1.0
01144,0.0
01145,3.0
01146,0.19999999999999996
01147,4.800000000000001
01148,0.4
01149,-0.19999999999999996
01150,0.4
01151,2.4000000000000004
01152,0.19999999999999996
01153,1.4000000000000001
01154,1.4000000000000001
01155,1.6
01156,1.4000000000000001
01157,2.4000000000000004
01158,0.8
01159,0.4
01160,0.8
01161,1.8
01162,1.4000000000000001
01163,1.4000000000000001
01164,0.4
01165,0.8
01166,0.4
01167,5.8
01168,0.0
01169,0.4
01170,0.0
01172,0.4
01173,1.8
01174,0.4
01175,0.0
01176,-0.19999999999999996
01177,-3.6000000000000005
01178,0.19999999999999996
01179,0.4
01180,0.4
01181,2.0
01182,0.4
01183,0.4
01184,0.4
01185,0.4
01186,0.4
01187,-0.8
01188,-0.19999999999999996
01189,3.0
01190,0.8
01191,2.0
01192,0.0
01193,0.4
01194,-0.6000000000000001
01195,0.0
01196,0.4
01197,-0.5999999999999996
01198,-0.19999999999999996
01199,0.0
01200,0.4
01201,2.4000000000000004
01202,0.4
01203,2.6
01204,0.0
01205,1.4000000000000001
01206,0.4
01207,-1.7999999999999998
01209,1.4000000000000001
01210,1.2000000000000002
01211,0.0
01212,0.4
01213,0.4
01214,0.8
01215,1.0
01216,4.4
01217,0.8
01218,7.4
01219,1.4000000000000001
01220,0.8
01221,0.8
01222,5.6000000000000005
01223,0.4
01224,0.4
01225,0.4
01226,0.19999999999999996
01227,-0.19999999999999996
01228,0.4
01229,0.4
01230,0.8
01231,-0.6000000000000001
01232,5.4
01233,1.6
01234,1.8
01235,2.8000000000000003
01236,0.4
01237,0.8
01238,2.0
01239,-0.19999999999999996
01240,-0.6000000000000001
01241,0.4
01242,-0.19999999999999996
01243,-1.6000000000000005
01244,0.4
01245,6.6
01246,4.4
01247,2.0
01248,1.4000000000000001
01249,2.4000000000000004
01250,0.4
01251,0.4
01252,1.0
01253,0.4
01254,-0.19999999999999996
01255,-0.6000000000000001
01256,0.4
01257,7.0
01258,2.0
01259,5.0
01260,0.4
01261,1.8
01263,0.0
01264,0.4
01265,1.0
01266,5.8
01267,0.19999999999999996
01268,0.4
01269,1.8
01270,-0.6000000000000001
01271,0.4
01272,1.2000000000000002
01273,2.4000000000000004
01274,-0.19999999999999996
01275,0.4
01276,0.4
01277,0.8
01278,0.8
01279,3.0
01280,0.4
01281,0.0
01282,1.0
01283,-2.8000000000000007
01284,-0.19999999999999996
01285,7.0
01286,0.4
01287,0.4
01288,-0.19999999999999996
01289,0.0
01290,0.0
01291,1.6
01292,1.4000000000000001
01293,0.4
01294,0.19999999999999996
01295,5.0
01296,0.4
01297,2.0
01298,0.4
01299,0.0
01300,1.4000000000000001
01301,0.0
01302,1.6
01303,-0.6000000000000001
01304,1.4000000000000001
01305,0.0
01306,-0.19999999999999996
01307,-0.8
01308,3.2
01309,0.4
01310,0.0
01311,-0.19999999999999996
01312,0.4
01313,3.4000000000000004
01314,0.4
01315,-0.6000000000000001
01316,1.0
01317,1.4000000000000001
01318,0.4
01319,-0.19999999999999996
01320,0.0
01321,-0.19999999999999996
01322,0.4
01323,-2.5999999999999996
01324,-0.6000000000000001
01325,1.0
01326,-0.19999999999999996
01327,-0.5999999999999996
01328,-0.19999999999999996
01329,0.6000000000000001
01331,-0.19999999999999996
01332,4.0
01333,1.8
01334,5.4
01335,-0.19999999999999996
01336,1.4000000000000001
01337,0.4
01338,-0.19999999999999996
01339,0.0
01340,0.8
01341,0.19999999999999996
01342,7.600000000000001
01343,0.19999999999999996
01344,0.4
01345,0.8
01346,1.2000000000000002
01347,-0.5999999999999996
01348,0.4
01349,-0.19999999999999996
01350,-0.19999999999999996
01351,0.4
01352,0.0
01353,0.19999999999999996
01354,0.4
01355,-1.6000000000000005
01356,0.4
01357,0.0
01358,0.8
01359,-0.19999999999999996
01360,0.19999999999999996
01361,3.4000000000000004
01362,0.0
01363,-0.19999999999999996
01364,-2.4000000000000004
01365,1.4000000000000001
01366,2.4000000000000004
01367,0.0
01368,0.0
01369,-0.19999999999999996
01370,3.6
01371,0.4
01373,-0.6000000000000001
01374,0.0
01375,0.4
01376,0.4
01377,-0.19999999999999996
01378,-4.2
01380,-0.19999999999999996
01381,0.4
01382,0.0
01383,-0.19999999999999996
01384,0.4
01385,4.4
01386,1.8
01387,0.4
01388,1.0
01389,-0.19999999999999996
01390,0.0
01391,2.8000000000000003
01392,0.19999999999999996
01393,6.000000000000001
01394,-0.19999999999999996
01395,0.4
01396,0.4
01397,0.4
01398,0.0
01399,-0.19999999999999996
01400,-0.19999999999999996
01401,0.4
01402,1.0
01403,0.19999999999999996
01404,0.4
01405,2.4000000000000004
01406,4.0
01407,2.4000000000000004
01408,-0.19999999999999996
01409,0.4
01410,-0.6000000000000001
01411,-0.19999999999999996
01412,-0.19999999999999996
01413,-0.19999999999999996
01414,0.4
01415,-0.19999999999999996
01416,0.4
01417,0.8
01418,0.0
01419,0.19999999999999996
01420,0.4
01421,0.4
01422,3.6
01423,-0.19999999999999996
01424,0.4
01425,0.0
01426,5.0
01427,1.4000000000000001
01428,0.4
01429,2.0
01430,0.3999999999999999
01431,0.0
01432,1.0
01433,-1.4000000000000004
01434,2.2
01435,1.4000000000000001
01436,0.4
01437,1.0
01438,0.8
01439,0.4
01440,0.8
01441,0.0
01442,-2.2
01443,-3.2000000000000006
01444,0.4
01445,0.8
01446,-0.3999999999999999
01447,0.3999999999999999
01448,0.0
01449,1.6
01450,7.4
01451,2.0
01452,-0.19999999999999996
01453,-0.19999999999999996
01454,0.8
01455,-0.6000000000000001
01456,0.4
01457,0.4
01458,2.0
01459,2.0
01460,-0.19999999999999996
01461,-0.19999999999999996
01462,0.4
01463,0.4
01464,1.4000000000000001
01465,0.19999999999999996
01466,0.0
01467,0.4
01468,0.0
01469,0.4
01470,-0.19999999999999996
01471,3.6
01472,0.4
01473,4.0
01474,1.0
01475,1.4000000000000001
01476,2.0
01477,0.4
01478,0.8
01479,3.0
01480,-0.19999999999999996
01481,-0.19999999999999996
01482,1.0
01483,-0.19999999999999996
01484,1.4000000000000001
01485,0.0
01486,-0.19999999999999996
01487,5.8
01488,2.0
01489,3.8000000000000007
01490,0.19999999999999996
01491,5.0
01492,5.0
01493,0.8
01495,1.4000000000000001
01496,2.0
01497,-0.8
01498,0.8
01499,1.4000000000000001
01500,-0.6000000000000001
01501,0.0
01502,7.600000000000001
01503,1.4000000000000001
01504,0.8
01505,2.6
01506,0.8
01507,0.0
01508,6.4
01509,0.4
01510,0.4
01511,0.4
01512,3.4000000000000004
01513,-0.19999999999999996
01514,0.4
01515,0.4
01516,0.4
01517,0.8
01518,0.8
01520,0.4
01521,6.2
01522,0.19999999999999996
01523,0.8
01524,0.4
01525,0.8
01526,0.8
01527,-0.19999999999999996
01528,0.0
01529,0.0
01530,2.0
01531,0.4
01532,-0.19999999999999996
01533,0.4
01534,-0.6000000000000001
01535,0.4
01536,8.2
01537,-0.6000000000000001
01538,0.19999999999999996
01539,1.4000000000000001
01540,0.4
01541,0.4
01542,0.4
01543,0.4
01544,1.8
01545,3.4000000000000004
01546,-2.5999999999999996
01547,0.4
01548,0.4
01549,0.0
01550,0.8
01551,0.8
01552,0.4
01553,0.8
01554,0.4
01555,0.0
01556,0.4
