고객번호,패션잡화_상_방문지수
00299,0.8
00300,0.0
00301,1.6
00302,0.0
00303,0.4
00304,1.0
00305,3.6
00306,-0.20000000000000018
00307,-0.3999999999999999
00308,1.8
00309,1.0
00310,2.8000000000000003
00311,2.8000000000000003
00312,0.4
00313,2.8000000000000003
00314,2.6
00315,3.2
00316,0.4
00317,2.8000000000000003
00318,2.6
00319,1.8
00320,0.19999999999999996
00321,1.8
00322,0.8
00323,2.2
00324,-1.4000000000000004
00325,4.0
00326,-1.2000000000000002
00327,-0.19999999999999996
00328,3.6
00329,1.2000000000000002
00331,0.4
00332,-0.19999999999999996
00333,2.8000000000000003
00334,3.4000000000000004
00335,3.0
00336,-0.6000000000000001
00337,1.0
00338,0.0
00339,1.4000000000000001
00340,-0.3999999999999999
00341,2.0
00343,0.6000000000000001
00344,1.2000000000000002
00345,0.19999999999999996
00346,0.0
00347,-0.19999999999999996
00349,-0.8
00350,-0.6000000000000001
00351,1.0
00352,-0.3999999999999999
00355,2.0
00356,3.4000000000000004
00357,1.0
00358,4.800000000000001
00359,0.6000000000000001
00361,1.0
00362,1.0
00363,4.0
00365,-0.8
00366,0.4
00367,4.800000000000001
00368,3.2
00369,2.4000000000000004
00372,0.4
00373,0.6000000000000001
00374,-0.3999999999999999
00375,1.4000000000000001
00377,-1.0000000000000002
00378,2.8000000000000003
00379,2.8000000000000003
00380,0.8
00381,3.4000000000000004
00382,2.4000000000000004
00383,3.0
00384,0.0
00385,1.6
00386,1.6
00387,2.4000000000000004
00388,-1.6
00391,2.6
00393,3.4000000000000004
00394,0.4
00395,1.2000000000000002
00396,0.4
00397,1.0
00398,4.6000000000000005
00400,2.4000000000000004
00401,1.0
00402,0.8000000000000003
00404,-0.3999999999999999
00405,-0.8
00407,2.8000000000000003
00408,-0.8
00409,4.2
00410,1.2000000000000002
00411,1.8
00412,2.0
00413,1.2000000000000002
00414,0.8
00416,-0.20000000000000018
00417,3.4000000000000004
00419,0.4
00420,1.8
00421,-0.3999999999999999
00422,2.4000000000000004
00423,-0.6000000000000001
00425,0.0
00426,0.6000000000000001
00427,0.4
00428,1.6
00429,0.4
00430,4.0
00431,-0.6000000000000001
00432,1.2000000000000002
00433,4.2
00434,1.6
00435,1.6
00436,4.0
00438,1.4000000000000001
00440,2.8000000000000003
00441,-1.0000000000000002
00443,2.6
00444,2.8000000000000003
00445,0.4
00446,1.4000000000000001
00447,2.8000000000000003
00448,2.2
00449,2.2
00450,3.4000000000000004
00451,1.6
00453,1.2000000000000002
00455,0.4
00456,1.0
00457,0.19999999999999996
00459,0.6000000000000001
00461,0.0
00462,0.8
00463,-0.3999999999999999
00464,0.6000000000000001
00465,0.8
00466,-1.0000000000000002
00467,1.8
00468,1.8
00469,2.2
00470,0.4
00471,4.800000000000001
00472,0.8
00474,1.4000000000000001
00475,-0.19999999999999996
00476,0.4
00477,3.2
00478,2.2
00479,0.8
00480,0.4
00481,0.3999999999999999
00482,0.4
00483,0.4
00484,2.4000000000000004
00485,2.8000000000000003
00486,2.0
00489,1.6
00490,2.8000000000000003
00491,0.8
00492,-0.8
00493,0.4
00494,1.4000000000000001
00496,3.0000000000000004
00498,-1.2000000000000002
00500,1.0
00501,4.800000000000001
00502,0.19999999999999996
00503,2.2
00504,-0.3999999999999999
00505,0.8
00506,0.19999999999999973
00507,2.2
00508,2.6
00509,1.8
00510,0.6000000000000001
00511,-0.6000000000000001
00513,1.2000000000000002
00514,0.0
00515,1.2000000000000002
00516,-1.2000000000000002
00517,4.0
00518,1.8
00519,1.6
00520,0.8
00521,2.0
00522,1.2000000000000002
00523,0.4
00524,0.8
00525,0.8
00526,2.6
00529,0.6000000000000001
00530,3.8000000000000007
00531,0.4
00532,1.8
00534,-0.19999999999999996
00535,1.4000000000000001
00538,2.6
00539,1.0
00540,1.6
00542,1.0
00543,-0.19999999999999996
00544,-0.6000000000000003
00545,-0.3999999999999999
00546,3.2
00547,-0.19999999999999996
00548,0.0
00549,3.4000000000000004
00550,2.8000000000000003
00551,0.4
00552,2.0
00553,2.6
00554,1.6
00555,0.4
00556,1.2000000000000002
00557,1.2000000000000002
00558,1.8
00559,2.0
00560,4.6000000000000005
00561,1.0
00562,1.8
00563,2.8000000000000003
00564,1.2000000000000002
00565,2.6
00566,-1.8000000000000003
00567,1.0
00569,2.2
00571,0.8
00572,1.0
00573,1.4000000000000001
00574,-0.20000000000000018
00575,-0.19999999999999996
00576,-0.3999999999999999
00577,1.8
00578,1.2000000000000002
00580,4.0
00582,0.8
00584,-1.0000000000000002
00585,-1.0000000000000002
00586,0.8
00587,-1.8000000000000003
00588,-0.8
00589,-1.4000000000000004
00590,0.0
00592,4.2
00593,1.8
00594,0.4
00595,0.8000000000000003
00596,-0.3999999999999999
00597,-0.8
00599,-1.8000000000000003
00600,1.2000000000000002
00601,2.6
00602,2.0
00603,0.19999999999999973
00604,-0.3999999999999999
00606,0.4
00607,0.8
00608,4.2
00611,-1.0000000000000002
00612,-0.19999999999999996
00613,3.2
00614,-0.3999999999999999
00615,0.6000000000000001
00616,1.0
00617,-0.3999999999999999
00618,0.19999999999999996
00619,2.0
00620,1.2000000000000002
00621,-1.2000000000000002
00622,0.19999999999999996
00624,0.0
00625,0.0
00627,0.4
00629,-0.19999999999999996
00630,2.8000000000000003
00631,0.8
00632,-0.6000000000000001
00633,4.800000000000001
00634,1.2000000000000002
00635,1.2000000000000002
00636,-0.6000000000000001
00637,1.8
00638,3.8000000000000007
00639,0.8
00640,3.2
00641,-0.19999999999999996
00642,-0.6000000000000003
00643,2.8000000000000003
00644,0.8
00645,2.4000000000000004
00646,1.4000000000000001
00648,2.2
00649,-0.6000000000000001
00650,0.0
00651,2.6
00652,1.2000000000000002
00653,0.4
00654,-0.19999999999999996
00655,-0.6000000000000001
00656,3.8000000000000007
00657,4.6000000000000005
00658,0.0
00661,1.6
00664,2.4000000000000004
00665,2.0
00667,5.0
00669,1.6
00670,4.0
00672,0.0
00673,2.2
00674,1.8
00675,0.4
00676,3.2
00677,-0.19999999999999996
00680,1.0
00681,0.0
00682,0.4
00683,1.4000000000000001
00684,1.2000000000000002
00686,3.8000000000000007
00687,4.2
00689,1.2000000000000002
00690,4.800000000000001
00691,0.0
00692,2.0
00693,4.6000000000000005
00694,1.4000000000000001
00695,3.0
00696,1.4000000000000001
00697,2.2
00698,1.8
00700,0.8
00701,2.4000000000000004
00702,0.6000000000000001
00703,1.2000000000000002
00704,1.8
00705,1.4000000000000001
00707,4.0
00708,1.4000000000000001
00709,1.8
00710,1.0
00711,1.8
00712,2.0
00713,5.2
00714,1.4000000000000001
00715,1.4000000000000001
00716,0.19999999999999996
00717,3.2
00718,4.2
00719,0.4
00720,0.8
00723,1.2000000000000002
00725,1.0
00726,2.0
00727,-0.8
00728,0.8
00729,1.2000000000000002
00730,4.6000000000000005
00732,0.4
00733,2.0
00735,-1.0000000000000002
00736,0.4
00737,3.8000000000000007
00738,0.0
00741,0.4
00742,1.8
00743,0.8
00746,2.0
00747,4.4
00748,6.2
00749,4.0
00750,0.4
00752,0.4
00754,-0.19999999999999996
00755,2.6
00756,1.4000000000000001
00757,2.4000000000000004
00758,4.6000000000000005
00759,1.8
00760,2.2
00761,3.0000000000000004
00762,1.2000000000000002
00763,1.6
00764,2.2
00765,0.0
00766,-0.19999999999999996
00768,0.4
00769,0.6000000000000001
00770,0.8
00771,0.8
00772,3.8000000000000007
00773,1.2000000000000002
00774,-0.8
00775,1.4000000000000001
00776,1.0
00777,2.0
00778,0.4
00779,1.6
00780,2.6
00781,5.2
00783,1.4000000000000001
00784,-0.8
00785,3.2
00786,-0.20000000000000018
00787,2.4000000000000004
00788,2.4000000000000004
00789,1.4000000000000001
00790,1.0
00791,4.4
00792,2.6
00794,1.8
00795,1.0
00796,4.2
00797,-1.0000000000000002
00799,0.0
00800,3.6
00801,0.6000000000000001
00802,1.0
00803,0.8
00805,1.6
00806,1.2000000000000002
00807,0.8
00808,0.8
00809,2.0
00810,2.8000000000000003
00811,3.8000000000000007
00812,2.8000000000000003
00814,0.0
00815,-0.3999999999999999
00816,-0.6000000000000001
00817,-0.6000000000000003
00818,0.4
00819,2.0
00820,0.0
00821,-0.6000000000000001
00822,-0.8
00823,7.4
00824,-0.19999999999999996
00825,1.4000000000000001
00826,-1.2000000000000002
00827,3.2
00828,-0.8
00829,0.4
00830,-0.6000000000000001
00832,4.0
00833,2.0
00834,0.4
00835,-0.19999999999999996
00838,1.2000000000000002
00839,0.4
00840,-1.8000000000000003
00841,0.0
00842,-1.8000000000000003
00844,0.8
00845,4.2
00846,0.3999999999999999
00847,2.8000000000000003
00848,1.2000000000000002
00849,0.4
00850,4.2
00852,1.8
00853,1.0
00854,4.0
00855,-0.19999999999999996
00856,4.4
00857,1.6
00858,0.3999999999999999
00859,1.4000000000000001
00861,3.4000000000000004
00862,0.0
00863,0.6000000000000001
00864,2.4000000000000004
00865,2.8000000000000003
00866,2.2
00867,4.2
00868,1.4000000000000001
00869,1.2000000000000002
00870,-0.6000000000000001
00872,0.8
00873,3.0
00874,4.4
00875,1.4000000000000001
00876,-0.6000000000000001
00877,0.8
00878,5.0
00879,3.2
00882,5.0
00883,0.0
00884,0.19999999999999996
00885,1.2000000000000002
00886,4.2
00887,2.6
00888,0.8
00889,0.19999999999999996
00890,-0.8
00892,0.0
00893,1.8
00894,2.8000000000000003
00895,1.2000000000000002
00896,0.0
00897,5.0
00898,2.4000000000000004
00899,0.6000000000000001
00901,-0.19999999999999996
00902,0.4
00903,1.2000000000000002
00904,2.4000000000000004
00906,0.0
00907,-0.6000000000000001
00908,0.4
00909,-0.6000000000000001
00910,0.4
00911,4.4
00912,-0.8
00913,-0.3999999999999999
00914,2.6
00915,0.4
00916,3.8000000000000007
00917,0.4
00918,1.6
00919,-0.3999999999999999
00920,3.6
00921,-1.2000000000000002
00923,3.2
00924,3.2
00925,0.6000000000000001
00927,1.4000000000000001
00928,2.2
00929,1.0
00930,-0.6000000000000001
00931,0.0
00933,0.4
00934,0.19999999999999996
00935,0.6000000000000001
00936,3.0
00937,1.8
00939,1.4000000000000001
00941,1.2000000000000002
00942,1.0
00943,0.6000000000000001
00944,2.2
00945,1.4000000000000001
00946,-0.8
00947,7.000000000000001
00949,6.800000000000001
00950,0.4
00951,1.0
00952,-1.0000000000000002
00953,3.8
00954,4.800000000000001
00955,2.2
00957,2.2
00958,4.6000000000000005
00959,3.6
00960,0.8
00961,0.8
00962,1.6
00963,3.0
00965,2.0
00966,1.6
00967,0.4
00968,3.2
00969,1.2000000000000002
00971,2.8000000000000003
00972,4.4
00973,1.2000000000000002
00974,0.4
00975,3.2
00977,4.800000000000001
00978,1.4000000000000001
00980,1.2000000000000002
00981,0.0
00982,6.800000000000001
00983,0.4
00984,1.2000000000000002
00986,3.8000000000000007
00989,1.6
00990,1.6
00991,3.2
00992,0.6000000000000001
00993,3.0000000000000004
00994,5.2
00995,0.8
00996,1.2000000000000002
00997,-0.19999999999999996
00998,2.0
00999,-0.3999999999999999
01000,0.4
01001,1.8
01002,3.2
01004,2.4000000000000004
01005,4.6000000000000005
01006,2.0
01007,0.0
01008,2.8000000000000003
01010,0.4
01011,5.0
01012,0.0
01013,1.8
01014,5.6000000000000005
01015,3.4000000000000004
01016,-0.19999999999999996
01017,4.2
01018,0.8
01019,3.0000000000000004
01020,0.4
01022,2.2
01023,0.4
01024,-0.19999999999999996
01025,2.6
01026,4.0
01027,0.3999999999999999
01028,1.6
01029,-1.4000000000000004
01030,0.4
01031,0.4
01032,3.4000000000000004
01033,2.0
01035,0.4
01036,0.8
01037,0.4
01038,3.2
01039,1.2000000000000002
01040,2.6
01042,2.2
01043,-0.8
01044,-1.4000000000000004
01045,3.2
01046,0.8
01047,3.6
01049,3.8000000000000007
01051,-1.2000000000000002
01052,0.4
01053,0.8
01054,-0.6000000000000001
01056,0.8
01057,4.4
01058,0.0
01059,0.0
01060,2.6
01061,3.8000000000000007
01062,0.4
01064,-0.6000000000000001
01065,0.19999999999999996
01066,4.4
01068,-0.6000000000000001
01069,1.2000000000000002
01071,2.0
01072,3.2
01073,6.6
01075,1.2000000000000002
01076,3.4000000000000004
01077,1.6
01078,0.19999999999999996
01079,1.4000000000000001
01082,0.4
01084,3.0000000000000004
01085,1.6
01086,1.8
01087,-1.0000000000000002
01088,2.6
01090,-0.8
01091,2.8000000000000003
01092,1.2000000000000002
01094,2.8000000000000003
01095,-1.4
01096,4.4
01097,-0.3999999999999999
01098,0.0
01099,5.4
01100,3.4000000000000004
01101,0.8
01103,2.2
01104,0.6000000000000001
01105,0.19999999999999996
01107,5.8
01108,0.8
01109,0.4
01110,4.2
01111,1.2000000000000002
01114,-0.19999999999999996
01115,1.4000000000000001
01117,1.4000000000000001
01118,1.8
01119,-0.19999999999999996
01122,0.19999999999999996
01123,0.8
01124,2.8000000000000003
01125,2.8000000000000003
01126,0.0
01127,1.8
01128,0.19999999999999996
01129,0.8
01130,0.8
01131,0.4
01133,3.8000000000000007
01134,0.19999999999999996
01135,3.4000000000000004
01136,0.8
01137,1.8
01138,5.4
01139,3.2
01141,0.6000000000000001
01142,0.0
01143,3.0000000000000004
01144,3.2
01146,0.4
01147,1.6
01148,1.4000000000000001
01150,3.6
01151,3.8000000000000007
01152,0.0
01153,0.0
01154,2.2
01155,3.6
01156,1.0
01157,1.4000000000000001
01158,0.8
01159,0.4
01161,1.4000000000000001
01162,4.6000000000000005
01163,2.8000000000000003
01164,0.19999999999999996
01165,2.2
01166,2.4000000000000004
01168,1.4000000000000001
01169,0.0
01170,0.4
01172,2.6
01173,2.4000000000000004
01175,0.4
01176,1.6
01177,1.2000000000000002
01178,3.2
01179,1.8
01181,-0.19999999999999996
01183,0.4
01184,-1.2000000000000002
01185,2.4000000000000004
01186,1.0
01187,1.8
01189,0.8
01190,0.4
01191,-0.19999999999999996
01192,0.4
01193,0.8
01194,4.6000000000000005
01196,3.4000000000000004
01197,3.2
01199,2.2
01200,5.6000000000000005
01201,0.6000000000000001
01202,0.4
01203,0.8
01205,0.0
01207,3.6
01209,2.0
01211,0.6000000000000001
01212,2.2
01213,0.4
01214,1.2000000000000002
01215,2.6
01216,0.4
01217,0.0
01218,1.0
01219,1.4000000000000001
01221,4.4
01222,0.6000000000000001
01224,2.8000000000000003
01225,-0.6000000000000001
01226,1.8
01227,1.6
01228,0.0
01229,3.2
01230,0.19999999999999996
01231,-1.2000000000000002
01232,3.0
01233,2.2
01235,2.0
01237,1.8
01238,1.6
01239,0.0
01240,-0.3999999999999999
01241,1.4000000000000001
01242,-0.8
01243,1.6
01244,-0.19999999999999996
01245,1.2000000000000002
01246,1.0
01247,0.6000000000000001
01248,-0.19999999999999996
01251,0.0
01252,0.0
01254,3.8000000000000007
01255,6.0
01257,2.4000000000000004
01258,0.8
01259,5.4
01261,0.4
01263,1.2000000000000002
01264,0.8
01265,0.0
01266,0.4
01267,2.8000000000000003
01268,2.4000000000000004
01269,-0.3999999999999999
01270,-0.6000000000000001
01271,2.4000000000000004
01272,4.800000000000001
01273,2.0
01274,0.0
01275,2.6
01277,1.6
01279,0.8
01282,3.4000000000000004
01283,1.8
01284,5.2
01285,4.4
01287,3.8
01288,2.8000000000000003
01289,3.0
01290,3.8000000000000007
01291,2.0
01292,-2.0
01294,0.8
01295,1.2000000000000002
01296,0.4
01297,2.6
01298,1.2000000000000002
01299,-0.6000000000000001
01300,0.4
01301,0.19999999999999996
01302,2.8000000000000003
01303,0.4
01304,2.2
01305,-1.0000000000000002
01307,2.6
01308,0.8
01309,0.4
01310,1.6
01311,2.4000000000000004
01312,3.4000000000000004
01313,0.6000000000000001
01314,1.2000000000000002
01315,3.6
01316,1.4000000000000001
01317,4.2
01318,0.4
01319,0.8
01320,1.0
01322,-0.6000000000000001
01323,0.4
01325,0.4
01327,3.0
01328,2.0
01329,3.8000000000000007
01331,0.8
01332,-1.4000000000000004
01334,0.0
01335,-0.19999999999999996
01336,2.4000000000000004
01337,1.4000000000000001
01340,2.6
01341,1.0
01342,0.0
01343,1.4000000000000001
01344,3.2
01345,2.8000000000000003
01346,2.4000000000000004
01347,2.2
01348,-0.8
01349,3.2
01350,0.8
01351,0.4
01352,0.19999999999999996
01353,0.6000000000000001
01354,1.2000000000000002
01355,-0.8
01356,1.6
01357,2.0
01358,2.6
01359,1.8
01360,1.8
01361,0.8
01363,0.8
01364,1.0
01365,1.8
01366,0.8
01367,1.6
01368,0.4
01369,0.4
01370,3.0000000000000004
01371,0.4
01372,2.2
01373,-0.19999999999999996
01375,2.4000000000000004
01376,1.0
01377,1.2000000000000002
01378,0.4
01381,1.2000000000000002
01382,4.2
01384,2.8000000000000003
01385,1.0
01386,0.4
01388,0.4
01389,1.6
01391,0.6000000000000001
01394,3.8000000000000007
01395,2.4000000000000004
01396,-0.6000000000000001
01399,-0.8
01400,1.0
01401,0.0
01402,1.4000000000000001
01403,-2.2
01406,2.4000000000000004
01407,4.2
01408,3.6
01409,1.2000000000000002
01410,0.8
01411,1.8
01412,-0.8
01413,2.2
01414,0.8
01415,2.0
01417,1.2000000000000002
01418,-0.19999999999999996
01419,0.4
01420,1.4000000000000001
01421,5.4
01422,2.4000000000000004
01423,0.4
01424,-1.0000000000000002
01425,2.8000000000000003
01426,1.2000000000000002
01430,1.6
01431,-0.19999999999999996
01432,0.4
01433,-0.3999999999999999
01434,1.4000000000000001
01435,0.4
01436,5.0
01437,0.8
01438,0.19999999999999996
01439,1.0
01440,1.8
01441,3.8000000000000007
01442,4.800000000000001
01443,0.6000000000000001
01444,-0.6000000000000001
01445,2.8000000000000003
01446,1.8
01447,-0.19999999999999996
01449,2.6
01450,1.4000000000000001
01451,-1.4000000000000004
01452,1.6
01453,0.8
01454,0.0
01455,-1.8000000000000003
01456,1.2000000000000002
01457,1.0
01458,1.0
01459,3.0
01460,1.6
01461,2.2
01462,-1.8000000000000003
01463,-0.8
01464,0.4
01465,-1.4000000000000004
01466,0.0
01467,1.8
01468,0.4
01470,0.6000000000000001
01471,3.8000000000000007
01472,2.2
01474,0.4
01475,0.4
01476,-0.3999999999999999
01478,0.4
01479,-0.19999999999999996
01480,2.0
01481,0.0
01482,-0.19999999999999996
01484,0.0
01485,1.0
01486,0.8
01488,2.2
01489,2.8000000000000003
01490,0.8
01491,0.8
01492,1.4000000000000001
01493,0.0
01494,2.8000000000000003
01497,0.8
01498,0.6000000000000001
01499,-0.3999999999999999
01501,1.8
01502,2.2
01503,-1.2000000000000002
01505,0.6000000000000001
01506,0.8
01508,0.4
01509,0.19999999999999996
01510,2.4000000000000004
01511,2.0
01512,3.0
01513,0.8
01514,1.4000000000000001
01515,0.0
01516,1.0
01517,1.2000000000000002
01518,-2.4000000000000004
01519,3.6
01521,1.0
01523,2.4000000000000004
01524,-0.8
01526,3.8000000000000007
01527,0.4
01529,-0.6000000000000001
01530,2.4000000000000004
01532,0.8
01533,1.6
01534,4.0
01535,0.0
01536,2.4000000000000004
01537,0.8000000000000003
01538,0.6000000000000001
01539,-0.8
01541,0.0
01542,3.2
01543,0.4
01545,1.2000000000000002
01546,0.4
01547,2.2
01548,0.4
01549,0.0
01550,2.2
01551,1.6
01552,-0.6000000000000001
01554,1.4000000000000001
01555,0.4
01556,1.8
01557,1.2000000000000002
01558,2.8000000000000003
01559,-0.19999999999999996
01561,4.2
01563,-1.2000000000000002
01564,0.4
01566,-1.0000000000000002
01567,0.8
01568,0.8
01569,0.19999999999999996
01570,1.0
01571,3.8000000000000007
01573,0.4
01574,0.0
01575,1.8
01576,3.2
01577,2.4000000000000004
01578,2.8000000000000003
01579,-0.8
01581,0.8000000000000003
01582,1.0
01583,-0.19999999999999996
01584,4.0
01585,3.8
01587,0.19999999999999996
01588,0.4
01589,2.0
01590,2.4000000000000004
01591,0.4
01592,3.8000000000000007
01593,1.2000000000000002
01594,2.8000000000000003
01595,-0.6000000000000001
01596,-2.0
01597,4.800000000000001
01598,1.0
01599,4.6000000000000005
01601,0.8
01602,0.4
01603,0.0
01604,1.4000000000000001
01605,1.2000000000000002
01606,4.2
01607,0.3999999999999999
01609,-0.19999999999999996
01610,0.4
01611,2.4000000000000004
01612,0.4
01614,1.8
01615,2.0
01616,0.6000000000000001
01617,1.8
01618,0.6000000000000001
01619,0.8
01620,-0.19999999999999996
01621,0.19999999999999996
01622,0.0
01623,2.0
01624,1.2000000000000002
01625,1.4000000000000001
01626,0.8
01627,0.4
01628,0.6000000000000001
01629,0.0
01630,2.2
01631,3.8000000000000007
01632,1.2000000000000002
01635,0.6000000000000001
01636,1.2000000000000002
01637,3.8000000000000007
01638,2.4000000000000004
01639,4.2
01640,1.6
01641,-2.0
01642,1.2000000000000002
01644,0.8
01646,3.4000000000000004
01647,2.4000000000000004
01648,2.6
01649,0.4
01650,0.8
01651,1.0
01652,1.2000000000000002
01653,3.0
01654,0.6000000000000001
01657,1.2000000000000002
01658,6.0
01659,1.8
01661,-0.6000000000000001
01662,3.0
01663,0.0
01664,2.4000000000000004
01665,0.4
01666,4.4
01667,0.4
01668,3.4000000000000004
01669,0.4
01670,0.8
01671,3.4000000000000004
01673,5.0
01674,0.19999999999999996
01675,2.4000000000000004
01677,0.8
01678,4.800000000000001
01679,0.19999999999999996
01680,0.0
01681,4.6000000000000005
01682,3.0
01683,4.4
01684,-0.19999999999999996
01685,4.2
01687,-0.19999999999999996
01688,0.8
01689,0.4
01690,0.0
01691,2.0
01692,3.8000000000000007
01693,1.4000000000000001
01694,0.4
01695,1.8
01696,1.8
01697,0.8
01698,0.4
01699,3.0
01700,1.0
01702,3.8000000000000007
01705,3.4000000000000004
01706,0.4
01707,0.4
01708,1.8
01709,3.8000000000000007
01713,2.6
01714,5.2
01716,1.2000000000000002
01717,0.4
01718,-0.3999999999999999
01719,1.4000000000000001
01720,0.4
01721,-0.6000000000000001
01722,2.2
01723,5.0
01724,0.0
01725,3.2
01726,1.4000000000000001
01728,2.0
01729,3.0000000000000004
01730,0.0
01731,1.4000000000000001
01732,0.8
01733,3.2
01734,0.4
01735,0.0
01736,0.19999999999999996
01737,0.4
01738,4.800000000000001
01739,4.2
01740,1.6
01741,3.8000000000000007
01743,0.4
01744,0.4
01745,-0.20000000000000018
01746,0.8
01747,1.2000000000000002
01748,0.19999999999999996
01749,0.8
01750,-1.2000000000000002
01752,1.4000000000000001
01753,2.8000000000000003
01754,3.2
01755,-0.3999999999999999
01756,1.2000000000000002
01758,0.0
01759,0.8
01760,2.2
01762,-0.6000000000000001
01763,2.4000000000000004
01764,-0.6000000000000003
01766,1.2000000000000002
01767,-0.6000000000000001
01768,1.4000000000000001
01769,1.2000000000000002
01770,0.0
01771,1.2000000000000002
01772,0.4
01773,0.8
01775,-0.19999999999999996
01776,0.8
01777,2.4000000000000004
01779,1.0
01780,4.2
01781,3.6
01782,4.0
01783,4.6000000000000005
01784,2.2
01785,0.6000000000000001
01786,3.8000000000000007
01787,0.8
01788,2.8000000000000003
01789,1.0
01790,0.4
01791,0.19999999999999996
01792,2.6
01793,2.4000000000000004
01794,1.0
01795,-1.6
01796,4.0
01798,2.4000000000000004
01800,0.4
01801,-0.19999999999999996
01803,-0.8
01805,-0.6000000000000001
01807,0.4
01808,1.0
01809,0.4
01810,0.6000000000000001
01812,3.8000000000000007
01813,2.6
01815,3.6
01816,1.2000000000000002
01817,0.4
01821,3.6
