고객번호,의류_하_방문지수
00146,0.19999999999999996
00147,5.6000000000000005
00148,0.4
00149,2.8000000000000003
00150,2.6
00151,2.8000000000000003
00152,2.4000000000000004
00153,1.6
00154,-0.19999999999999996
00155,1.6
00156,3.2
00157,2.0
00159,2.8000000000000003
00160,7.200000000000001
00161,1.8
00162,3.8000000000000007
00163,0.3999999999999999
00164,1.0
00165,3.0
00166,3.4000000000000004
00167,0.6000000000000001
00168,1.2000000000000002
00169,2.6
00170,-0.3999999999999999
00171,1.2000000000000002
00172,2.2
00173,4.0
00175,2.8000000000000003
00176,2.0
00177,3.0
00178,0.6000000000000001
00179,3.4000000000000004
00180,0.4
00181,0.8
00182,2.2
00183,0.19999999999999996
00184,-0.20000000000000018
00185,0.4
00186,0.0
00187,4.6000000000000005
00188,2.0
00189,4.800000000000001
00190,3.4000000000000004
00191,3.0000000000000004
00192,2.0
00193,2.8000000000000003
00194,0.4
00195,-0.19999999999999996
00196,1.8
00197,0.8
00198,3.2
00199,3.8000000000000007
00200,2.8000000000000003
00201,2.4000000000000004
00202,6.0
00203,1.4000000000000001
00204,1.8
00205,0.8
00206,-1.0000000000000002
00207,3.6
00208,1.4000000000000001
00209,2.8000000000000003
00210,-0.8
00211,-0.8
00212,-0.19999999999999996
00213,3.8000000000000007
00214,-0.6000000000000003
00215,4.4
00216,3.8000000000000007
00217,0.19999999999999996
00218,3.6
00219,4.800000000000001
00220,0.6000000000000001
00221,1.4000000000000001
00222,3.8000000000000007
00223,3.8000000000000007
00224,0.19999999999999996
00225,2.4000000000000004
00226,0.8
00227,1.4000000000000001
00228,3.0
00229,-2.4000000000000004
00230,2.8000000000000003
00231,0.19999999999999996
00232,-0.3999999999999999
00234,3.8000000000000007
00235,2.8000000000000003
00236,0.0
00237,3.0000000000000004
00238,2.2
00239,3.0
00240,-0.8
00241,4.0
00242,2.8000000000000003
00243,2.6
00245,1.2000000000000002
00246,2.4000000000000004
00247,2.4000000000000004
00248,1.4000000000000001
00249,4.6000000000000005
00250,2.8000000000000003
00251,2.6
00252,0.4
00253,2.8000000000000003
00254,2.0
00255,2.4000000000000004
00256,2.8000000000000003
00257,2.6
00258,3.6
00259,0.8
00260,1.2000000000000002
00261,0.19999999999999996
00262,0.8000000000000003
00263,2.2
00264,0.8
00265,3.6
00266,1.6
00267,4.6000000000000005
00268,2.4000000000000004
00269,2.2
00270,0.6000000000000001
00271,0.19999999999999996
00272,0.19999999999999996
00273,8.200000000000001
00274,3.6
00275,5.2
00276,2.0
00277,5.0
00279,4.2
00280,2.0
00281,0.6000000000000001
00282,3.2
00283,2.0
00284,0.19999999999999996
00285,0.0
00286,2.4000000000000004
00287,1.2000000000000002
00288,1.6
00289,2.6
00290,0.19999999999999996
00291,2.2
00292,5.2
00293,4.0
00294,2.0
00295,5.0
00296,1.2000000000000002
00297,4.4
00298,4.0
00299,-0.7999999999999998
00300,3.0
00301,3.2
00302,2.0
00303,0.8
00304,0.8
00305,3.4000000000000004
00306,1.8
00307,1.0
00308,0.0
00309,1.8
00310,1.8
00311,3.4000000000000004
00312,2.0
00313,0.8
00314,2.4000000000000004
00315,4.800000000000001
00316,3.4000000000000004
00317,1.4000000000000001
00318,3.2
00319,-1.0000000000000002
00320,2.0
00321,1.8
00322,3.6
00323,5.2
00324,2.2
00325,2.2
00326,3.6
00327,1.2000000000000002
00328,5.0
00329,2.8000000000000003
00330,2.2
00331,1.0
00332,3.2
00333,3.6
00334,4.4
00335,1.4000000000000001
00336,0.6000000000000001
00337,5.6000000000000005
00338,2.0
00339,2.2
00340,1.6
00341,4.4
00342,1.8
00343,-0.8
00344,2.8000000000000003
00345,1.2000000000000002
00346,3.6
00347,2.0
00349,3.6
00350,-0.19999999999999996
00351,0.0
00352,0.6000000000000001
00353,0.0
00354,1.2000000000000002
00355,1.4000000000000001
00356,4.2
00357,3.2
00358,4.4
00359,0.8
00360,3.4000000000000004
00361,-2.4000000000000004
00362,3.6
00363,4.2
00364,6.0
00365,4.0
00366,2.4000000000000004
00367,-0.20000000000000018
00368,1.6
00369,2.4000000000000004
00370,4.2
00371,1.2000000000000002
00372,5.4
00373,4.6000000000000005
00374,1.0
00375,0.0
00376,0.0
00377,4.4
00378,0.4
00379,0.0
00380,0.4
00381,4.2
00382,3.8000000000000007
00383,2.4000000000000004
00384,3.8000000000000007
00385,0.6000000000000001
00386,1.6
00387,2.6
00388,0.19999999999999996
00389,1.8
00390,0.8
00391,-1.6
00392,0.4
00393,-0.19999999999999996
00394,3.2
00395,4.2
00396,3.2
00397,4.2
00398,1.6
00399,3.4000000000000004
00400,2.6
00401,0.4
00402,5.4
00403,1.6
00404,-0.3999999999999999
00405,1.2000000000000002
00406,1.2000000000000002
00407,0.3999999999999999
00408,0.3999999999999999
00409,1.4000000000000001
00410,1.2000000000000002
00411,0.6000000000000001
00412,1.6
00413,0.0
00414,2.8000000000000003
00415,6.2
00416,3.8000000000000007
00417,0.6000000000000001
00418,3.4000000000000004
00419,3.2
00420,2.6
00421,3.2
00422,3.6
00423,4.4
00425,3.2
00426,4.0
00427,0.6000000000000001
00428,3.0000000000000004
00429,3.4000000000000004
00430,1.4000000000000001
00431,0.3999999999999999
00432,4.800000000000001
00433,0.6000000000000001
00434,1.8
00435,-0.8
00436,1.2000000000000002
00437,1.0
00438,2.2
00440,-0.19999999999999996
00441,3.4000000000000004
00442,1.2000000000000002
00443,3.6
00444,4.4
00445,1.4000000000000001
00446,3.6
00447,1.2000000000000002
00448,0.3999999999999999
00449,4.800000000000001
00450,1.2000000000000002
00451,3.0
00453,1.0
00454,1.0
00455,-1.2000000000000002
00456,1.2000000000000002
00457,2.4000000000000004
00458,2.4000000000000004
00459,0.4
00461,3.8000000000000007
00462,3.6
00463,0.8
00464,2.8000000000000003
00465,1.8
00466,1.2000000000000002
00467,0.6000000000000001
00468,0.6000000000000001
00469,2.8000000000000003
00470,1.2000000000000002
00471,3.2
00472,3.2
00473,1.2000000000000002
00474,2.2
00475,1.8
00476,3.8000000000000007
00477,2.6
00478,5.4
00479,2.6
00480,1.0
00481,1.8
00482,-0.3999999999999999
00483,1.6
00484,1.8
00485,1.4000000000000001
00486,3.2
00487,5.2
00488,2.4000000000000004
00489,2.2
00490,3.8000000000000007
00491,3.8000000000000007
00492,2.6
00493,5.0
00494,2.8000000000000003
00495,0.8
00496,2.8000000000000003
00497,0.8
00498,3.0
00499,2.4000000000000004
00500,2.2
00501,3.2
00502,3.4000000000000004
00503,1.6
00504,1.4000000000000001
00505,1.8
00506,4.2
00507,3.4000000000000004
00508,3.6
00509,3.2
00510,1.8
00511,2.2
00512,-1.4000000000000004
00513,-0.7999999999999998
00514,2.8000000000000003
00515,0.6000000000000001
00516,1.8
00517,1.4000000000000001
00518,-1.2000000000000002
00519,2.6
00520,5.4
00521,5.2
00522,1.8
00523,0.4
00524,-0.19999999999999996
00525,1.6
00526,0.3999999999999999
00527,0.4
00528,3.4000000000000004
00529,0.6000000000000001
00530,3.2
00531,0.19999999999999996
00532,2.6
00533,0.19999999999999973
00534,1.4000000000000001
00535,0.6000000000000001
00537,3.2
00538,1.4000000000000001
00539,1.8
00540,2.0
00541,1.6
00542,4.6000000000000005
00543,-1.2000000000000002
00544,5.0
00545,2.2
00546,-1.2000000000000002
00547,1.0
00548,0.4
00549,3.8000000000000007
00550,3.2
00551,1.2000000000000002
00552,-0.6000000000000003
00553,3.8000000000000007
00554,4.4
00555,-0.20000000000000018
00556,-0.19999999999999996
00557,-1.2000000000000002
00558,3.8000000000000007
00559,1.2000000000000002
00560,2.8000000000000003
00561,3.8000000000000007
00562,0.8
00563,-2.0
00564,0.0
00565,0.19999999999999996
00566,4.2
00567,6.2
00568,7.200000000000001
00569,1.6
00570,0.0
00571,2.0
00572,2.8000000000000003
00573,5.4
00574,0.8000000000000003
00575,2.8000000000000003
00576,1.4000000000000001
00577,0.3999999999999999
00578,0.0
00579,0.8
00580,1.0
00581,0.8
00582,1.4000000000000001
00583,0.4
00584,6.2
00585,3.8000000000000007
00586,2.2
00587,-0.8
00588,1.6
00589,-0.20000000000000018
00590,3.4000000000000004
00591,1.2000000000000002
00592,3.2
00593,1.4000000000000001
00594,3.6
00595,5.6000000000000005
00596,0.6000000000000001
00597,2.4000000000000004
00598,-0.19999999999999996
00599,3.2
00600,5.0
00601,1.8
00602,4.6000000000000005
00603,-0.3999999999999999
00604,1.6
00605,2.0
00606,1.6
00607,1.8
00608,3.0
00609,0.19999999999999996
00610,6.0
00611,1.4000000000000001
00612,0.6000000000000001
00613,2.2
00614,6.2
00615,4.4
00616,1.0
00617,0.6000000000000001
00618,0.8
00619,2.2
00620,1.6
00621,1.8
00622,3.2
00623,4.800000000000001
00624,2.6
00625,-0.19999999999999996
00626,0.8
00627,-0.19999999999999996
00628,1.8
00629,2.8000000000000003
00630,2.6
00631,1.8
00632,1.8
00633,2.2
00634,-1.4000000000000004
00635,1.6
00636,3.4000000000000004
00637,4.800000000000001
00638,0.4
00639,4.4
00640,3.8000000000000007
00641,3.4000000000000004
00642,3.0
00643,1.0
00644,7.600000000000001
00645,5.2
00646,1.0
00647,-0.6000000000000001
00648,2.4000000000000004
00649,3.0
00650,0.19999999999999973
00651,1.8
00652,0.19999999999999996
00653,0.4
00654,3.8000000000000007
00655,5.0
00656,3.2
00657,3.4000000000000004
00658,0.8
00659,2.0
00661,2.2
00662,1.2000000000000002
00664,2.6
00665,3.8000000000000007
00666,1.2000000000000002
00667,1.2000000000000002
00668,2.4000000000000004
00669,2.2
00670,2.8000000000000003
00671,1.2000000000000002
00672,2.8000000000000003
00673,4.800000000000001
00674,2.8000000000000003
00675,1.4000000000000001
00676,2.6
00677,-0.3999999999999999
00678,0.19999999999999996
00679,1.4000000000000001
00680,1.2000000000000002
00681,1.0
00682,-0.8
00683,1.2000000000000002
00684,2.4000000000000004
00685,2.4000000000000004
00686,1.8
00687,3.6
00688,0.19999999999999996
00689,3.0
00690,3.8000000000000007
00691,3.2
00692,3.4000000000000004
00693,3.0
00694,4.2
00695,3.6
00696,2.2
00697,4.2
00698,2.2
00699,-0.8
00700,0.19999999999999996
00701,4.6000000000000005
00702,2.6
00703,1.4000000000000001
00704,2.2
00705,2.8000000000000003
00706,1.4000000000000001
00707,-0.3999999999999999
00708,4.6000000000000005
00709,3.6
00710,4.2
00711,0.6000000000000001
00712,0.8000000000000003
00713,1.8
00714,1.4000000000000001
00715,3.2
00716,-1.2000000000000002
00717,0.6000000000000001
00718,4.6000000000000005
00719,0.8000000000000003
00720,1.2000000000000002
00721,3.2
00722,-0.6000000000000001
00723,-0.19999999999999996
00724,1.0
00725,2.4000000000000004
00726,1.2000000000000002
00727,0.8
00728,2.0
00729,-0.3999999999999999
00730,1.4000000000000001
00731,0.19999999999999996
00732,2.6
00733,2.2
00734,1.4000000000000001
00735,4.4
00736,0.6000000000000001
00737,1.4000000000000001
00738,4.2
00739,3.0
00740,3.8000000000000007
00741,-2.4000000000000004
00742,0.0
00743,4.6000000000000005
00744,3.0
00745,0.8
00746,1.8
00747,0.4
00748,5.2
00749,1.2000000000000002
00750,2.0
00752,1.8
00753,0.4
00754,2.4000000000000004
00755,2.0
00756,4.6000000000000005
00757,4.6000000000000005
00758,5.0
00759,0.19999999999999996
00760,2.6
00761,0.8
00762,2.2
00763,3.0
00764,1.2000000000000002
00765,1.2000000000000002
00766,2.2
00767,1.8
00768,6.6
00769,2.6
00770,3.4000000000000004
00771,3.8000000000000007
00772,0.6000000000000001
00773,1.8
00774,0.4
00775,3.2
00776,1.8
00777,2.4000000000000004
00778,3.0
00779,1.2000000000000002
00780,2.4000000000000004
00781,1.8
00782,5.6000000000000005
00783,-0.19999999999999996
00784,3.8000000000000007
00785,0.4
00786,1.6
00787,6.6
00788,3.6
00789,3.8000000000000007
00790,0.8
00791,2.4000000000000004
00792,3.0
00793,-0.3999999999999999
00794,5.0
00795,0.8
00796,3.8000000000000007
00797,-0.6000000000000003
00799,3.8000000000000007
00800,3.6
00801,-0.19999999999999996
00802,-0.8
00803,0.8
00804,0.4
00805,1.2000000000000002
00806,2.6
00807,2.4000000000000004
00808,-0.19999999999999996
00809,5.2
00810,1.4000000000000001
00811,1.6
00812,3.2
00813,0.8
00814,2.2
00815,1.2000000000000002
00816,1.0
00817,1.6
00818,2.4000000000000004
00819,0.0
00820,3.4000000000000004
00821,-1.8000000000000003
00822,0.8
00823,3.4000000000000004
00824,-1.2000000000000002
00825,1.8
00826,2.6
00827,-1.4000000000000004
00828,2.8000000000000003
00829,-0.6000000000000001
00830,3.4000000000000004
00831,0.4
00832,3.0
00833,3.0000000000000004
00834,4.0
00835,1.2000000000000002
00836,5.6000000000000005
00837,4.4
00838,4.6000000000000005
00839,3.2
00840,-1.2000000000000002
00841,3.8000000000000007
00842,3.6
00843,2.2
00844,3.2
00845,3.6
00846,0.3999999999999999
00847,2.8000000000000003
00848,4.2
00849,2.4000000000000004
00850,1.0
00851,0.4
00852,4.2
00853,0.0
00854,2.2
00855,1.8
00856,4.800000000000001
00857,2.0
00858,1.2000000000000002
00859,2.0
00860,-0.8
00861,-1.4000000000000004
00862,0.19999999999999996
00863,0.6000000000000001
00864,1.0
00865,2.8000000000000003
00866,0.0
00867,3.8000000000000007
00868,0.19999999999999996
00869,3.2
00870,0.8
00871,0.19999999999999973
00872,2.8000000000000003
00873,3.6
00874,5.0
00875,2.8000000000000003
00876,3.0000000000000004
00877,-0.8
00878,3.8000000000000007
00879,2.6
00880,1.8
00881,0.3999999999999999
00882,4.0
00883,-0.8
00884,2.2
00885,0.6000000000000001
00886,2.6
00887,6.800000000000001
00888,3.8000000000000007
00889,4.2
00890,0.4
00891,0.8
00892,0.0
00893,2.6
00894,3.8000000000000007
00895,0.6000000000000001
00896,-0.19999999999999996
00897,0.6000000000000001
00898,3.4000000000000004
00899,1.8
00900,3.2
00901,0.4
00902,1.0
00903,1.8
00904,-0.19999999999999996
00906,4.800000000000001
00907,1.2000000000000002
00908,-1.0000000000000002
00909,1.2000000000000002
00910,0.8000000000000003
00911,4.2
00912,1.4000000000000001
00913,5.8
00914,4.0
00915,6.800000000000001
00916,1.0
00918,1.8
00919,-0.3999999999999999
00920,2.2
00921,1.4000000000000001
00922,0.8
00923,5.8
00924,2.0
00925,1.6
00926,3.2
00927,1.8
00928,3.0000000000000004
00929,3.2
00930,-0.19999999999999996
00931,0.6000000000000001
00932,2.8000000000000003
00933,3.4000000000000004
00934,3.2
00935,2.2
00936,1.2000000000000002
00937,2.8000000000000003
00938,-0.19999999999999996
00939,1.0
00940,2.4000000000000004
00941,3.2
00942,4.4
00943,1.8
00944,1.6
00945,0.19999999999999996
00946,3.2
00947,2.0
00948,0.4
00949,6.4
00950,4.2
00951,7.800000000000001
00952,0.3999999999999999
00953,5.6000000000000005
00954,1.8
00955,4.2
00956,3.2
00957,5.4
00958,4.0
00959,2.8000000000000003
00960,-1.0000000000000002
00961,1.4000000000000001
00962,4.2
00963,2.6
00964,-0.19999999999999996
00965,3.2
00966,3.6
00967,0.3999999999999999
00968,0.4
00969,3.8000000000000007
00970,-0.6000000000000001
00971,3.4000000000000004
00972,2.4000000000000004
00973,1.2000000000000002
00974,3.2
00975,2.8000000000000003
00976,-0.6000000000000001
00977,0.8
00978,2.8000000000000003
00979,2.8000000000000003
00980,2.6
00981,2.8000000000000003
00982,1.4000000000000001
00983,3.8000000000000007
00984,0.19999999999999996
00986,-0.8
00987,0.4
00988,2.0
00989,2.8000000000000003
00990,-1.0000000000000002
00991,4.2
00992,3.8000000000000007
00993,3.2
00994,2.8000000000000003
00995,0.8
00996,-0.6000000000000003
00997,0.6000000000000001
00998,4.2
00999,5.0
01000,1.0
01001,1.6
01002,2.4000000000000004
01003,2.4000000000000004
01004,3.8000000000000007
01005,5.0
01006,3.6
01007,-0.3999999999999999
01008,4.2
01009,2.2
01010,1.0
01011,5.0
01012,-0.3999999999999999
01013,0.8
01014,1.4000000000000001
01015,0.4
01016,1.4000000000000001
01017,4.2
01018,-0.8
01019,1.0
01020,6.4
01021,2.4000000000000004
01022,2.4000000000000004
01023,4.2
01024,0.0
01025,1.0
01026,1.2000000000000002
01027,3.6
01028,0.19999999999999996
01029,2.8000000000000003
01030,3.0
01031,0.8
01032,0.8
01033,2.8000000000000003
01034,0.4
01035,3.0
01036,2.4000000000000004
01037,-0.19999999999999996
01038,3.4000000000000004
01039,0.8
01040,3.2
01041,0.4
01042,4.800000000000001
01043,0.3999999999999999
01044,4.800000000000001
01045,3.4000000000000004
01046,1.2000000000000002
01047,0.0
01048,0.8
01049,0.8
01050,0.8
01051,2.8000000000000003
01052,7.800000000000001
01053,0.19999999999999996
01054,-0.7999999999999998
01055,1.8
01056,2.4000000000000004
01057,2.6
01058,1.8
01059,3.2
01060,4.6000000000000005
01061,0.4
01062,5.4
01064,0.0
01065,2.4000000000000004
01066,2.6
01068,2.0
01069,-0.3999999999999999
01070,0.0
01071,0.19999999999999996
01072,2.8000000000000003
01073,0.19999999999999996
01074,2.0
01075,0.4
01076,2.4000000000000004
01077,1.8
01078,2.4000000000000004
01079,1.4000000000000001
01080,2.0
01081,0.4
01082,-0.3999999999999999
01083,5.6000000000000005
01084,3.0
01085,0.8
01086,0.19999999999999996
01087,2.2
01088,1.8
01089,2.2
01090,1.8
01091,5.2
01092,3.2
01094,-0.8
01095,1.4000000000000001
01096,0.4
01097,2.2
01098,1.0
01099,4.2
01100,1.4000000000000001
01101,0.8
01103,1.6
01104,-1.0000000000000002
01105,0.6000000000000001
01106,0.8
01107,6.000000000000001
01108,3.8000000000000007
01109,-0.19999999999999996
01110,1.2000000000000002
01111,3.6
01112,-0.8
01113,0.19999999999999996
01114,1.8
01115,-1.0000000000000002
01117,1.2000000000000002
01118,1.8
01119,5.2
01120,0.8
01122,3.6
01123,0.0
01124,2.0
01125,4.4
01126,2.8000000000000003
01127,2.8000000000000003
01128,5.6000000000000005
01129,-0.19999999999999996
01130,4.800000000000001
01131,1.8
01133,3.0
01134,0.8
01135,4.800000000000001
01136,2.8000000000000003
01137,4.2
01138,-0.8
01139,7.0
01140,1.8
01141,1.4000000000000001
01142,-1.0000000000000002
01143,2.6
01144,3.6
01145,-1.2000000000000002
01146,1.2000000000000002
01147,2.6
01148,5.800000000000001
01149,1.2000000000000002
01150,4.800000000000001
01151,0.8
01152,3.4000000000000004
01153,0.6000000000000001
01154,6.2
01155,2.4000000000000004
01156,0.8
01157,6.0
01158,4.0
01159,1.4000000000000001
01160,-0.19999999999999996
01161,2.0
01162,2.8000000000000003
01163,1.8
01164,0.4
01165,5.4
01166,0.8
01167,3.4000000000000004
01168,3.2
01169,1.2000000000000002
01170,2.8000000000000003
01172,5.0
01173,4.2
01174,0.0
01175,2.8000000000000003
01176,0.6000000000000001
01177,3.2
01178,0.8
01179,1.0
01180,2.8000000000000003
01181,0.6000000000000001
01182,-0.19999999999999996
01183,1.6
01184,-0.19999999999999996
01185,2.0
01186,1.8
01187,2.6
01188,1.6
01189,4.4
01190,-0.19999999999999996
01191,3.8000000000000007
01192,1.4000000000000001
01193,4.6000000000000005
01194,2.4000000000000004
01195,0.6000000000000001
01196,-3.6000000000000005
01197,0.8000000000000003
01198,1.4000000000000001
01199,3.0000000000000004
01200,5.6000000000000005
01201,1.4000000000000001
01202,0.0
01203,1.6
01204,2.8000000000000003
01205,3.2
01206,4.800000000000001
01207,6.800000000000001
01209,3.2
01210,0.19999999999999996
01211,3.2
01212,4.0
01213,3.8000000000000007
01214,-1.4000000000000004
01215,3.8000000000000007
01216,1.6
01217,4.800000000000001
01218,4.2
01219,2.2
01220,0.4
01221,1.0
01222,2.6
01223,-1.0000000000000002
01224,1.2000000000000002
01225,-1.2000000000000002
01226,-0.19999999999999996
01227,2.4000000000000004
01228,1.2000000000000002
01229,2.8000000000000003
01230,1.0
01231,3.6
01232,1.6
01233,2.4000000000000004
01234,0.8
01235,0.3999999999999999
01236,-1.4000000000000004
01237,1.2000000000000002
01238,5.4
01239,1.6
01240,4.800000000000001
01241,0.19999999999999996
01242,3.0000000000000004
01243,1.2000000000000002
01244,-1.2000000000000002
01245,0.19999999999999996
01246,4.2
01247,2.0
01248,0.19999999999999996
01249,3.4000000000000004
01250,0.8
01251,-0.19999999999999996
01252,4.6000000000000005
01253,1.0
01254,3.2
01255,4.0
01256,2.2
01257,3.4000000000000004
01258,1.2000000000000002
01259,1.8
01260,3.4000000000000004
01261,1.0
01263,3.6
01264,2.8000000000000003
01265,3.4000000000000004
01266,0.19999999999999996
01267,1.4000000000000001
01268,1.6
01269,1.8
01270,2.6
01271,4.2
01272,0.19999999999999996
01273,-0.19999999999999996
01274,2.2
01275,5.8
01276,2.2
01277,0.19999999999999996
01278,1.4000000000000001
01279,2.0
01280,2.6
01281,1.8
01282,3.6
01283,3.6
01284,3.2
01285,4.2
01286,0.4
01287,6.2
01288,4.0
01289,4.800000000000001
01290,3.2
01291,2.8000000000000003
01292,4.0
01293,1.2000000000000002
01294,2.6
01295,3.0
01296,1.6
01297,0.4
01298,3.6
01299,0.6000000000000001
01300,-0.19999999999999996
01301,1.6
01302,2.2
01303,2.6
01304,3.8000000000000007
01305,0.8
01306,2.8000000000000003
01307,3.2
01308,3.0000000000000004
01309,2.4000000000000004
01310,2.8000000000000003
01311,3.6
01312,5.6000000000000005
01313,3.4000000000000004
01314,8.0
01315,1.2000000000000002
01316,1.4000000000000001
01317,1.6
01318,1.0
01319,2.2
01320,2.2
01321,1.4000000000000001
01322,2.8000000000000003
01323,1.2000000000000002
01324,4.6000000000000005
01325,-1.2000000000000002
01326,1.2000000000000002
01327,1.6
01328,1.0
01329,4.2
01331,1.8
01332,1.8
01333,4.2
01334,1.8
01335,-0.19999999999999996
01336,0.8
01337,3.8000000000000007
01338,1.2000000000000002
01339,2.0
01340,0.8
01341,3.2
01342,4.800000000000001
01343,3.2
01344,2.2
01345,1.0
01346,1.6
01347,1.8
01348,0.3999999999999999
01349,4.800000000000001
01350,0.6000000000000001
01351,3.8000000000000007
01352,1.4000000000000001
01353,1.4000000000000001
01354,-0.8
01355,4.4
01356,1.6
01357,1.2000000000000002
01358,4.800000000000001
01359,1.8
01360,4.800000000000001
01361,3.2
01362,-1.0000000000000002
01363,1.2000000000000002
01364,0.8
01365,1.2000000000000002
01366,3.4000000000000004
01367,1.4000000000000001
01368,1.4000000000000001
01369,0.3999999999999999
01370,0.8
01371,4.2
01372,0.8
01373,2.2
01374,4.0
01375,1.0
01376,2.4000000000000004
01377,1.8
01378,1.2000000000000002
01380,-0.6000000000000001
01381,2.2
01382,5.0
01383,1.2000000000000002
01384,1.8
01385,5.2
01386,3.0000000000000004
01387,-1.0000000000000002
01388,2.6
01389,-0.8
01390,3.2
01391,1.2000000000000002
01392,0.8
01393,1.0
01394,6.2
01395,4.2
01396,0.19999999999999973
01397,2.6
01398,1.8
01399,-0.3999999999999999
01400,1.2000000000000002
01401,2.4000000000000004
01402,1.8
01403,1.6
01404,-0.8
01405,2.2
01406,2.4000000000000004
01407,0.19999999999999996
01408,3.2
01409,2.2
01410,2.4000000000000004
01411,1.4000000000000001
01412,0.8
01413,0.19999999999999996
01414,2.0
01415,0.8
01417,1.6
01418,0.19999999999999996
01419,4.2
01420,2.4000000000000004
01421,4.4
01422,3.2
01423,3.4000000000000004
01424,0.6000000000000001
01425,1.4000000000000001
01426,5.6000000000000005
01427,1.2000000000000002
01428,0.6000000000000001
01429,-0.20000000000000018
01430,0.0
01431,0.6000000000000001
01432,1.4000000000000001
01433,-1.2000000000000002
01434,2.4000000000000004
01435,1.6
01436,3.8000000000000007
01437,2.0
01438,4.6000000000000005
01439,1.0
01440,4.0
01441,1.8
01442,3.6
01443,0.8
01444,0.4
01445,1.6
01446,4.4
01447,1.8
01448,2.2
01449,3.4000000000000004
01450,3.2
01451,2.2
01452,-0.19999999999999996
01453,1.2000000000000002
01454,0.8
01455,2.4000000000000004
01456,5.0
01457,2.6
01458,3.4000000000000004
01459,6.6
01460,1.2000000000000002
01461,3.2
01462,3.2
01463,-0.8
01464,2.2
01465,1.6
01466,0.19999999999999996
01467,5.2
01468,0.19999999999999996
01469,1.8
01470,0.8
01471,7.800000000000001
01472,3.0000000000000004
01473,2.2
01474,2.6
01475,1.0
01476,3.2
01477,4.800000000000001
01478,4.2
01479,0.8
01480,0.8000000000000003
01481,2.2
01482,3.2
01483,1.4000000000000001
01484,3.8000000000000007
01485,0.8
01486,1.2000000000000002
01487,1.8
01488,1.4000000000000001
01489,1.8
01490,1.2000000000000002
01491,1.0
01492,3.6
01493,0.3999999999999999
01494,0.19999999999999996
01495,1.2000000000000002
01496,1.2000000000000002
01497,0.8
01498,0.6000000000000001
01499,3.8000000000000007
01500,-1.4000000000000004
01501,3.2
01502,3.0
01503,1.8
01504,0.4
01505,0.19999999999999996
01506,-1.2000000000000002
01507,0.0
01508,0.6000000000000001
01509,4.2
01510,3.2
01511,2.0
01512,-0.19999999999999996
01513,3.2
01514,1.2000000000000002
01515,1.4000000000000001
01516,2.4000000000000004
01517,0.4
01518,1.6
01519,1.8
01520,0.19999999999999996
