고객번호,패션잡화_중_구매지수
00138,0.4
00139,9.4
00140,2.8000000000000003
00143,0.0
00145,2.8000000000000003
00146,8.4
00147,9.8
00149,2.8000000000000003
00150,7.000000000000001
00151,2.8000000000000003
00152,-1.8000000000000003
00153,2.4000000000000004
00154,-4.2
00155,2.4000000000000004
00156,2.8000000000000003
00157,6.000000000000001
00159,-0.8000000000000007
00160,6.4
00161,2.4000000000000004
00162,9.4
00163,2.4000000000000004
00164,-4.2
00165,3.2
00166,9.4
00167,2.8000000000000003
00168,-1.2000000000000006
00169,2.4000000000000004
00170,5.0
00172,2.8000000000000003
00173,2.0
00177,0.0
00178,6.000000000000001
00179,5.8
00180,-3.6000000000000005
00181,7.800000000000001
00183,-3.6000000000000005
00184,2.4000000000000004
00185,2.8000000000000003
00186,4.2
00187,7.4
00190,10.200000000000001
00191,5.2
00192,-3.6000000000000005
00193,2.4000000000000004
00194,-1.2000000000000006
00195,8.2
00196,-1.4000000000000004
00197,10.200000000000001
00198,-3.6000000000000005
00199,9.4
00201,3.2
00202,10.200000000000001
00204,3.8
00205,0.0
00206,1.5999999999999996
00207,7.000000000000001
00208,3.2
00209,-1.2000000000000006
00210,2.4000000000000004
00211,0.0
00212,2.8000000000000003
00213,2.4000000000000004
00214,8.8
00215,8.8
00216,-1.2000000000000006
00217,5.8
00218,3.2
00219,4.2
00220,1.5999999999999996
00221,2.4000000000000004
00222,3.8
00223,9.4
00224,-1.8000000000000003
00225,5.2
00226,2.0
00228,0.0
00229,-0.8000000000000007
00230,-3.6000000000000005
00235,2.8000000000000003
00236,0.0
00237,6.000000000000001
00240,-0.8000000000000007
00241,0.0
00242,7.000000000000001
00243,7.4
00245,9.8
00246,2.4000000000000004
00248,-1.2000000000000006
00249,3.2
00250,3.2
00251,5.2
00252,0.0
00253,0.6000000000000005
00254,3.2
00255,5.2
00256,3.8
00257,8.4
00258,3.6
00259,9.8
00261,2.2
00262,1.8
00263,6.000000000000001
00265,1.2000000000000002
00267,9.4
00268,2.8000000000000003
00269,2.8000000000000003
00270,8.4
00271,0.0
00272,-3.2000000000000006
00273,-1.8000000000000003
00275,6.000000000000001
00277,2.8000000000000003
00279,3.2
00280,3.2
00281,3.8
00282,7.000000000000001
00283,2.4000000000000004
00285,6.000000000000001
00286,5.8
00287,6.800000000000001
00288,0.0
00289,2.4000000000000004
00290,6.000000000000001
00291,-3.6000000000000005
00292,9.4
00293,2.8000000000000003
00294,3.4000000000000004
00295,8.8
00296,8.0
00297,2.4000000000000004
00298,5.2
00300,7.000000000000001
00301,-3.8000000000000007
00303,2.4000000000000004
00304,-3.6000000000000005
00305,2.8000000000000003
00306,-4.2
00307,2.8000000000000003
00309,-1.2000000000000006
00310,2.8000000000000003
00311,7.000000000000001
00313,-4.2
00314,5.2
00315,9.8
00316,2.8000000000000003
00317,2.8000000000000003
00319,8.8
00320,0.0
00321,-3.6000000000000005
00322,-3.6000000000000005
00323,9.8
00324,9.4
00326,9.8
00327,3.8
00328,4.4
00331,2.4000000000000004
00332,5.2
00333,1.8
00334,2.8000000000000003
00335,0.0
00336,6.2
00337,7.4
00338,2.4000000000000004
00339,10.8
00340,2.4000000000000004
00341,2.8000000000000003
00342,2.0
00343,2.8000000000000003
00344,7.000000000000001
00345,7.000000000000001
00346,2.4000000000000004
00347,0.0
00348,2.0
00349,-0.40000000000000036
00350,-3.6000000000000005
00351,9.8
00352,9.8
00353,0.0
00354,8.0
00355,2.8000000000000003
00356,5.2
00357,9.8
00358,3.2
00359,5.2
00360,9.4
00361,2.8000000000000003
00362,9.8
00363,7.000000000000001
00364,2.0
00365,4.2
00367,2.4000000000000004
00368,4.2
00369,2.8000000000000003
00370,4.4
00371,7.000000000000001
00373,7.000000000000001
00374,2.4000000000000004
00375,5.6000000000000005
00378,9.4
00379,-0.8000000000000007
00381,8.4
00382,9.4
00383,7.000000000000001
00384,2.8000000000000003
00386,-0.19999999999999973
00387,0.0
00389,6.000000000000001
00390,9.8
00391,2.4000000000000004
00393,-1.2000000000000006
00394,2.8000000000000003
00395,0.0
00397,0.0
00398,2.8000000000000003
00399,5.2
00400,2.4000000000000004
00401,3.2
00404,4.800000000000001
00405,-4.2
00406,2.4000000000000004
00407,2.8000000000000003
00408,4.6000000000000005
00409,7.000000000000001
00411,0.0
00414,2.4000000000000004
00416,2.8000000000000003
00417,10.200000000000001
00418,8.4
00419,2.8000000000000003
00420,2.8000000000000003
00421,1.8
00422,3.2
00423,5.6000000000000005
00425,2.4000000000000004
00426,9.8
00427,2.4000000000000004
00428,7.800000000000001
00430,8.8
00431,4.800000000000001
00432,2.8000000000000003
00433,-1.4000000000000004
00434,-3.8000000000000007
00435,3.4000000000000004
00436,3.2
00437,6.000000000000001
00438,-3.6000000000000005
00440,1.8
00441,2.8000000000000003
00442,6.000000000000001
00444,5.8
00445,0.0
00446,0.0
00447,8.4
00448,2.4000000000000004
00449,7.000000000000001
00450,6.000000000000001
00451,5.2
00453,-3.6000000000000005
00454,2.8000000000000003
00456,7.000000000000001
00457,2.8000000000000003
00461,7.000000000000001
00462,2.8000000000000003
00463,0.0
00464,4.0
00465,5.4
00466,2.4000000000000004
00467,2.2
00468,9.8
00469,6.000000000000001
00471,9.8
00472,6.000000000000001
00473,-0.8000000000000007
00474,2.8000000000000003
00475,6.6000000000000005
00477,-1.8000000000000003
00478,9.200000000000001
00480,2.8000000000000003
00481,5.6000000000000005
00482,2.4000000000000004
00483,6.000000000000001
00484,10.200000000000001
00485,0.0
00486,11.200000000000001
00489,-0.8000000000000007
00490,0.0
00491,2.4000000000000004
00492,-4.2
00493,7.000000000000001
00494,2.4000000000000004
00495,7.000000000000001
00496,2.8000000000000003
00497,10.8
00498,0.19999999999999996
00500,2.8000000000000003
00501,8.0
00502,2.4000000000000004
00503,10.200000000000001
00504,4.4
00505,0.0
00506,5.6000000000000005
00508,-1.8000000000000003
00509,-0.8000000000000007
00510,9.200000000000001
00511,1.4000000000000001
00512,3.4000000000000004
00513,-3.6000000000000005
00515,2.8000000000000003
00516,2.0
00518,2.8000000000000003
00519,3.8
00520,2.8000000000000003
00521,-0.40000000000000036
00522,9.8
00524,7.000000000000001
00525,5.6000000000000005
00526,2.4000000000000004
00527,2.4000000000000004
00529,8.8
00530,0.0
00531,2.4000000000000004
00532,5.6000000000000005
00534,6.000000000000001
00535,9.8
00537,6.000000000000001
00539,2.4000000000000004
00540,5.0
00541,0.0
00542,2.8000000000000003
00544,5.2
00545,2.4000000000000004
00546,7.000000000000001
00547,7.000000000000001
00548,-3.8000000000000007
00549,6.000000000000001
00550,-1.6000000000000005
00551,6.000000000000001
00552,6.000000000000001
00553,10.200000000000001
00554,3.4000000000000004
00555,3.2
00557,2.4000000000000004
00558,12.200000000000001
00560,4.2
00561,10.8
00562,2.8000000000000003
00563,6.000000000000001
00564,-2.8000000000000007
00565,-0.8000000000000007
00566,2.8000000000000003
00567,2.8000000000000003
00568,2.8000000000000003
00569,3.2
00572,2.4000000000000004
00573,7.000000000000001
00574,9.8
00575,5.2
00576,1.4000000000000001
00577,-4.2
00578,0.0
00579,0.0
00580,8.4
00582,5.6000000000000005
00583,5.0
00584,7.000000000000001
00585,2.4000000000000004
00587,-0.8000000000000007
00588,6.2
00589,8.8
00590,2.8000000000000003
00592,5.2
00593,2.8000000000000003
00594,3.2
00595,-1.4000000000000004
00596,6.800000000000001
00597,-0.8000000000000007
00598,-0.8000000000000007
00599,-4.2
00600,6.0
00601,8.4
00602,2.8000000000000003
00603,2.8000000000000003
00604,-3.6000000000000005
00606,9.4
00607,9.8
00608,9.8
00609,2.4000000000000004
00610,-3.6000000000000005
00611,6.2
00612,9.8
00613,9.8
00614,2.8000000000000003
00615,2.8000000000000003
00616,0.0
00617,0.0
00618,2.8000000000000003
00619,2.8000000000000003
00620,10.200000000000001
00621,-0.5999999999999996
00622,7.4
00623,2.4000000000000004
00625,0.0
00626,9.4
00627,0.0
00628,3.4000000000000004
00630,4.800000000000001
00631,8.8
00632,5.2
00633,11.0
00634,7.000000000000001
00635,4.2
00636,5.2
00637,2.8000000000000003
00638,5.6000000000000005
00639,2.4000000000000004
00640,-3.6000000000000005
00641,2.4000000000000004
00642,2.4000000000000004
00643,9.8
00644,7.800000000000001
00645,7.000000000000001
00646,-3.6000000000000005
00648,2.8000000000000003
00649,-0.8000000000000007
00650,2.8000000000000003
00651,-1.8000000000000003
00652,2.4000000000000004
00653,7.000000000000001
00654,8.4
00655,0.0
00656,5.6000000000000005
00657,-3.6000000000000005
00658,11.200000000000001
00661,-3.2000000000000006
00662,4.4
00664,-1.4000000000000004
00665,2.4000000000000004
00666,7.000000000000001
00667,13.600000000000001
00669,2.8000000000000003
00670,2.8000000000000003
00671,-2.2
00672,10.8
00673,2.8000000000000003
00674,-3.6000000000000005
00675,6.000000000000001
00676,-4.800000000000001
00677,7.000000000000001
00679,0.0
00680,10.8
00681,-4.2
00683,2.4000000000000004
00686,-4.2
00687,9.8
00688,4.0
00689,8.8
00690,6.4
00691,8.8
00692,-0.8000000000000007
00693,2.8000000000000003
00694,12.200000000000001
00695,-1.4000000000000004
00696,2.8000000000000003
00697,9.8
00698,7.000000000000001
00699,-4.2
00701,7.000000000000001
00702,6.000000000000001
00703,9.8
00704,4.800000000000001
00705,-1.6000000000000005
00706,3.2
00707,2.8000000000000003
00708,9.8
00709,2.8000000000000003
00710,10.8
00711,7.000000000000001
00712,0.8
00713,-0.40000000000000036
00714,2.8000000000000003
00715,10.200000000000001
00716,9.4
00717,0.0
00718,9.8
00719,8.4
00720,1.6
00722,2.8000000000000003
00723,5.6000000000000005
00724,2.8000000000000003
00725,7.000000000000001
00726,2.8000000000000003
00727,10.200000000000001
00728,2.8000000000000003
00729,7.200000000000001
00730,8.8
00731,11.8
00732,3.4000000000000004
00733,0.8
00734,-0.8000000000000007
00735,-4.2
00737,5.0
00738,4.4
00739,7.000000000000001
00740,0.0
00741,-1.2000000000000006
00742,4.800000000000001
00744,-0.19999999999999973
00746,-1.0
00747,5.6000000000000005
00748,7.000000000000001
00749,0.0
00750,6.800000000000001
00752,9.4
00754,6.4
00755,3.8
00756,8.8
00757,2.8000000000000003
00758,7.4
00761,9.8
00762,2.8000000000000003
00763,4.800000000000001
00764,7.800000000000001
00766,0.0
00767,7.4
00769,-3.0
00771,7.000000000000001
00772,1.8
00773,2.2
00774,11.8
00777,-1.0
00778,12.200000000000001
00779,10.8
00780,8.8
00781,-4.2
00783,9.8
00784,8.8
00785,3.4000000000000004
00786,1.6
00787,2.4000000000000004
00788,2.8000000000000003
00789,0.0
00791,12.200000000000001
00792,2.8000000000000003
00794,0.0
00795,9.4
00796,9.8
00797,-1.4000000000000004
00799,5.0
00800,2.4000000000000004
00801,6.4
00806,5.6000000000000005
00807,5.6000000000000005
00808,2.4000000000000004
00809,9.4
00810,3.2
00811,-3.6000000000000005
00812,-1.4000000000000004
00813,2.4000000000000004
00814,5.2
00815,-1.4000000000000004
00816,7.000000000000001
00817,2.4000000000000004
00818,1.4000000000000001
00819,9.4
00820,2.0
00822,2.4000000000000004
00823,10.200000000000001
00824,2.8000000000000003
00825,9.8
00826,7.000000000000001
00827,-1.4000000000000004
00828,2.8000000000000003
00829,2.8000000000000003
00830,0.0
00831,6.000000000000001
00832,8.8
00833,3.4000000000000004
00834,2.8000000000000003
00835,5.2
00838,9.8
00839,-2.2
00840,2.4000000000000004
00841,9.8
00842,-2.8000000000000007
00844,8.8
00845,8.4
00846,2.8000000000000003
00847,0.4
00848,12.200000000000001
00849,2.4000000000000004
00850,6.000000000000001
00852,2.8000000000000003
00853,2.8000000000000003
00855,7.000000000000001
00856,-1.8000000000000003
00857,3.4000000000000004
00858,3.2
00859,3.8
00861,7.4
00862,7.000000000000001
00863,-2.8000000000000007
00864,7.000000000000001
00865,-0.19999999999999996
00867,9.8
00868,2.8000000000000003
00869,2.8000000000000003
00870,3.4000000000000004
00871,2.0
00872,2.4000000000000004
00873,3.8
00874,-3.2000000000000006
00875,2.8000000000000003
00877,4.2
00878,3.2
00879,2.4000000000000004
00881,8.4
00882,9.8
00883,7.000000000000001
00884,0.0
00885,9.600000000000001
00886,2.4000000000000004
00887,1.6
00888,0.0
00889,2.4000000000000004
00890,2.4000000000000004
00891,0.0
00893,2.4000000000000004
00894,7.000000000000001
00895,7.000000000000001
00897,7.4
00898,2.4000000000000004
00899,2.8000000000000003
00900,6.000000000000001
00903,1.4000000000000001
00904,4.800000000000001
00906,7.800000000000001
00907,3.8
00908,2.0
00909,-1.8000000000000003
00911,4.2
00912,2.8000000000000003
00913,9.8
00914,-0.8000000000000007
00915,2.4000000000000004
00916,3.2
00918,5.2
00919,0.0
00920,5.2
00921,-3.6000000000000005
00922,1.8
00923,7.000000000000001
00924,7.000000000000001
00925,2.4000000000000004
00926,2.4000000000000004
00928,-0.8000000000000007
00929,3.8
00930,-0.19999999999999973
00931,-1.0
00932,7.000000000000001
00933,8.4
00934,2.4000000000000004
00935,5.2
00936,3.8
00937,3.2
00938,0.0
00939,10.8
00940,2.4000000000000004
00941,8.200000000000001
00943,7.800000000000001
00944,2.8000000000000003
00945,2.8000000000000003
00946,5.2
00947,5.2
00949,4.2
00950,-1.8000000000000003
00951,13.600000000000001
00952,7.4
00953,10.200000000000001
00954,5.6000000000000005
00955,6.000000000000001
00956,8.8
00957,10.200000000000001
00958,7.000000000000001
00959,1.6
00960,4.800000000000001
00961,2.8000000000000003
00962,2.8000000000000003
00963,5.2
00964,2.4000000000000004
00966,3.2
00968,-3.6000000000000005
00969,-3.0
00971,2.8000000000000003
00972,8.8
00974,13.600000000000001
00975,-1.8000000000000003
00977,3.4000000000000004
00978,2.8000000000000003
00979,6.000000000000001
00980,5.2
00981,7.4
00982,10.8
00983,7.000000000000001
00984,-3.2000000000000006
00986,-1.4000000000000004
00988,11.8
00989,-4.2
00990,3.8
00991,2.8000000000000003
00992,0.4
00993,-3.4000000000000004
00994,10.600000000000001
00995,7.000000000000001
00996,8.4
00998,9.8
00999,2.8000000000000003
01000,2.8000000000000003
01001,3.8
01002,2.4000000000000004
01003,7.000000000000001
01004,-1.8000000000000003
01005,11.200000000000001
01006,7.000000000000001
01007,2.4000000000000004
01008,-1.8000000000000003
01009,-3.6000000000000005
01010,0.0
01011,2.4000000000000004
01013,6.2
01014,2.4000000000000004
01015,2.8000000000000003
01016,2.4000000000000004
01017,1.8
01018,-2.8000000000000007
01019,2.4000000000000004
01020,10.8
01022,7.000000000000001
01023,2.4000000000000004
01024,6.000000000000001
01025,2.8000000000000003
01026,5.2
01027,9.8
01028,4.4
01029,9.200000000000001
01030,2.8000000000000003
01032,5.2
01033,3.2
01035,6.000000000000001
01036,2.4000000000000004
01037,2.4000000000000004
01038,2.4000000000000004
01039,1.8
01040,2.8000000000000003
01042,8.8
01043,2.8000000000000003
01044,6.0
01045,2.8000000000000003
01046,3.8
01047,3.2
01048,9.4
01049,7.000000000000001
01050,2.4000000000000004
01051,4.4
01052,2.8000000000000003
01053,5.000000000000001
01055,7.0
01056,7.000000000000001
01057,-0.40000000000000036
01058,3.6
01059,2.4000000000000004
01060,7.000000000000001
01061,2.8000000000000003
01064,2.8000000000000003
01065,8.8
01066,9.8
01069,-3.2000000000000006
01070,0.0
01071,2.8000000000000003
01072,2.8000000000000003
01073,2.8000000000000003
01076,1.6
01077,3.8
01078,6.000000000000001
01079,2.8000000000000003
01083,6.000000000000001
01084,3.2
01085,-3.2000000000000006
01086,2.8000000000000003
01087,-3.2000000000000006
01088,9.8
01089,2.4000000000000004
01090,2.8000000000000003
01091,10.8
01092,2.8000000000000003
01094,2.4000000000000004
01095,2.8000000000000003
01096,-0.8000000000000007
01098,9.8
01100,2.8000000000000003
01101,2.8000000000000003
01103,9.8
01104,9.4
01105,2.4000000000000004
01107,2.8000000000000003
01110,0.0
01111,7.000000000000001
01113,2.8000000000000003
01114,2.8000000000000003
01115,7.000000000000001
01116,7.4
01117,2.8000000000000003
01118,9.8
01119,2.8000000000000003
01120,0.0
01122,-4.2
01123,0.0
01124,3.2
01125,2.4000000000000004
01126,3.0
01127,-3.8000000000000007
01128,0.0
01129,9.8
01130,10.200000000000001
01131,-4.2
01132,2.8000000000000003
01133,4.2
01134,8.8
01135,0.0
01136,4.2
01137,2.8000000000000003
01138,4.2
01139,4.800000000000001
01140,7.000000000000001
01141,-3.6000000000000005
01142,4.800000000000001
01143,7.600000000000001
01145,2.0
01146,5.6000000000000005
01147,11.200000000000001
01149,2.4000000000000004
01150,-3.6000000000000005
01151,7.000000000000001
01153,3.8
01154,11.200000000000001
01155,-1.4000000000000004
01156,2.4000000000000004
01157,3.2
01158,0.0
01159,0.0
01160,2.0
01162,3.4000000000000004
01163,11.200000000000001
01164,9.8
01165,9.8
01166,1.0
01167,4.800000000000001
01168,2.8000000000000003
01169,7.000000000000001
01170,2.4000000000000004
01172,3.2
01173,3.2
01174,7.000000000000001
01175,2.8000000000000003
01176,7.000000000000001
01178,2.8000000000000003
01179,0.0
01180,7.000000000000001
01181,8.4
01182,7.4
01184,8.4
01185,11.8
01186,12.200000000000001
01187,9.8
01188,6.000000000000001
01189,3.4000000000000004
01190,7.000000000000001
01192,8.4
01193,9.4
01194,7.000000000000001
01195,2.4000000000000004
01196,-1.2000000000000006
01197,7.000000000000001
01198,5.2
01199,7.800000000000001
01200,2.4000000000000004
01201,9.8
01203,0.0
01206,9.0
01207,7.200000000000001
01209,2.4000000000000004
01210,5.2
01211,-4.2
01212,2.8000000000000003
01214,7.000000000000001
01215,11.600000000000001
01217,9.8
01219,2.4000000000000004
01221,2.8000000000000003
01222,7.6
01224,-1.8000000000000003
01225,8.4
01226,-0.5999999999999996
01227,0.0
01228,2.4000000000000004
01229,-1.8000000000000003
01230,9.8
01231,2.4000000000000004
01232,9.4
01233,2.8000000000000003
01234,-0.5999999999999996
01235,9.4
01237,2.8000000000000003
01238,7.000000000000001
01239,2.8000000000000003
01240,-4.2
01241,0.0
01242,0.0
01243,5.6000000000000005
01244,2.4000000000000004
01245,2.8000000000000003
01246,2.8000000000000003
01248,8.8
01250,2.4000000000000004
01252,8.0
01253,2.8000000000000003
01254,2.8000000000000003
01255,9.4
01256,2.0
01257,7.000000000000001
01258,2.4000000000000004
01259,6.4
01260,4.800000000000001
01261,6.000000000000001
01263,2.8000000000000003
01264,9.8
01265,8.4
01266,11.200000000000001
01267,2.4000000000000004
01268,2.8000000000000003
01269,3.4000000000000004
01271,6.2
01272,8.4
01273,10.200000000000001
01274,3.8
01275,2.8000000000000003
01276,2.4000000000000004
01277,-1.4000000000000004
01278,2.4000000000000004
01279,2.8000000000000003
01280,2.4000000000000004
01282,9.8
01283,2.8000000000000003
01284,-1.2000000000000006
01285,2.4000000000000004
01286,6.000000000000001
01287,6.000000000000001
01288,0.0
01289,0.0
01290,7.000000000000001
01291,9.8
01292,-1.0
01294,2.8000000000000003
01295,9.4
01296,3.4000000000000004
01297,0.0
01298,5.2
01299,5.2
01300,5.6000000000000005
01301,-1.2000000000000006
01302,7.000000000000001
01304,5.2
01305,-4.2
01306,0.0
01307,5.8
01308,9.8
01309,0.0
01310,3.8
01311,10.8
01312,2.4000000000000004
01313,8.8
01314,5.8
01315,9.8
01316,3.8
01317,3.4000000000000004
01318,6.000000000000001
01320,10.8
01321,5.2
01322,6.000000000000001
01323,0.0
01324,2.4000000000000004
01325,5.6000000000000005
01326,2.0
01327,2.6000000000000005
01328,7.4
01329,7.000000000000001
01332,0.0
01334,-0.8000000000000007
01335,-4.2
01336,2.8000000000000003
01337,2.8000000000000003
01338,2.4000000000000004
01341,9.8
01343,6.000000000000001
01344,0.0
01345,2.8000000000000003
01346,9.8
01347,3.2
01348,-3.8000000000000007
01351,2.4000000000000004
01352,2.0
01353,2.8000000000000003
01355,12.200000000000001
01356,3.2
01357,2.8000000000000003
01358,-0.8000000000000007
01359,2.4000000000000004
01360,-3.6000000000000005
01361,2.4000000000000004
01362,6.000000000000001
01363,2.4000000000000004
01364,0.0
01365,9.8
01366,2.8000000000000003
01367,5.2
01368,12.200000000000001
01369,-1.8000000000000003
01370,4.800000000000001
01371,2.4000000000000004
01372,8.8
01374,6.4
01375,-0.8000000000000007
01376,7.000000000000001
01377,-3.8000000000000007
01378,-0.40000000000000036
01381,9.200000000000001
01382,5.6000000000000005
01384,-0.8000000000000007
01385,9.8
01386,2.4000000000000004
01387,-1.2000000000000006
01388,6.800000000000001
01389,2.8000000000000003
01391,2.8000000000000003
01394,10.200000000000001
01395,11.8
01396,1.5999999999999996
01397,2.0
01398,8.4
01400,2.8000000000000003
01401,2.8000000000000003
01403,-0.40000000000000036
01404,9.8
01405,-0.5999999999999996
01406,5.6000000000000005
01407,5.6000000000000005
01408,-3.2000000000000006
01409,2.4000000000000004
01410,0.0
01411,2.8000000000000003
01412,3.2
01413,3.2
01414,9.4
01415,-0.8000000000000007
01417,6.0
01418,3.8
01419,2.4000000000000004
01420,1.2000000000000002
01421,-0.19999999999999996
01422,2.8000000000000003
01424,2.8000000000000003
01425,2.8000000000000003
01426,2.8000000000000003
01427,2.4000000000000004
01428,9.8
01430,7.000000000000001
01431,0.0
01432,6.000000000000001
01433,2.4000000000000004
01434,9.200000000000001
01436,2.4000000000000004
01437,2.8000000000000003
01438,-0.40000000000000036
01439,7.000000000000001
01440,2.2
01441,2.8000000000000003
01442,7.000000000000001
01443,12.0
01445,6.000000000000001
01446,2.8000000000000003
01447,0.0
01448,7.4
01449,2.8000000000000003
01450,7.4
01451,2.8000000000000003
01452,5.2
01454,2.8000000000000003
01455,2.8000000000000003
01456,2.4000000000000004
01457,3.4000000000000004
01458,6.000000000000001
01459,3.6
01460,-1.4000000000000004
01461,10.200000000000001
01462,-3.6000000000000005
01463,2.4000000000000004
01464,2.8000000000000003
01466,-3.6000000000000005
01467,1.4000000000000001
01468,2.8000000000000003
01470,-0.8000000000000007
01471,9.8
01472,2.4000000000000004
01475,5.4
01476,2.4000000000000004
01477,3.4000000000000004
01480,2.8000000000000003
01481,2.4000000000000004
01482,7.800000000000001
01483,6.000000000000001
01485,7.0
01486,0.0
01487,6.000000000000001
01489,-3.2000000000000006
01490,9.8
01491,-3.2000000000000006
01492,2.4000000000000004
01493,5.2
01494,0.0
01495,2.8000000000000003
01496,2.8000000000000003
01497,6.000000000000001
01498,12.600000000000001
01499,-2.0
01501,9.4
01502,10.0
01503,2.8000000000000003
01504,0.0
01505,2.8000000000000003
01507,5.8
01508,5.2
01509,5.6000000000000005
01510,9.8
01511,7.000000000000001
01512,5.2
01513,9.8
01514,-1.4000000000000004
01515,9.8
01516,2.8000000000000003
01517,-1.2000000000000006
01518,0.0
01519,3.8
01520,6.000000000000001
01521,7.800000000000001
01522,2.4000000000000004
01523,2.8000000000000003
01524,-1.4000000000000004
01525,0.0
01526,3.2
01527,2.4000000000000004
01528,7.4
01529,2.4000000000000004
01531,6.000000000000001
01532,2.8000000000000003
01533,9.8
01534,-1.8000000000000003
01535,4.800000000000001
01536,-1.2000000000000006
01537,9.8
01538,-4.2
01539,2.8000000000000003
01540,7.000000000000001
01541,7.000000000000001
01542,2.8000000000000003
01543,-1.0
01544,6.4
01545,2.8000000000000003
01546,2.4000000000000004
01547,-0.8000000000000007
01548,7.000000000000001
01549,7.000000000000001
01550,2.8000000000000003
01551,-3.2000000000000006
01552,7.000000000000001
01553,0.0
01554,9.4
01555,0.0
01556,7.4
01557,0.8
01558,9.8
01559,0.0
01561,6.000000000000001
01562,9.8
01563,5.6000000000000005
01564,0.0
01566,7.4
01567,12.200000000000001
01568,5.6000000000000005
01569,9.8
01570,2.8000000000000003
01571,-0.19999999999999996
01572,0.0
01573,7.000000000000001
01574,9.4
01575,2.8000000000000003
01577,2.2
01578,8.4
01579,8.8
01581,0.8
01582,6.2
01583,-1.4000000000000004
01584,-4.2
01585,8.8
01586,7.4
01587,-1.2000000000000006
01588,9.8
01589,8.0
01590,6.000000000000001
01591,-1.2000000000000006
01592,12.600000000000001
01593,2.6000000000000005
01594,9.8
01596,1.8
01597,2.8000000000000003
01598,2.4000000000000004
01599,5.8
01601,-0.40000000000000036
01602,-0.8000000000000007
01603,8.8
01604,2.8000000000000003
01605,3.8
01606,0.8
01607,-4.2
01609,11.200000000000001
01612,2.4000000000000004
01613,10.8
01614,2.8000000000000003
01615,9.4
01616,7.000000000000001
01617,8.0
01618,3.2
01619,0.0
01620,11.200000000000001
01621,3.4000000000000004
01622,2.0
01624,-3.2000000000000006
01625,0.0
01626,8.4
01628,5.6000000000000005
01630,-0.40000000000000036
01631,9.0
01632,1.4000000000000001
01633,2.4000000000000004
01635,8.4
01636,8.8
01637,-3.6000000000000005
01638,0.8
01639,9.8
01640,-4.2
01641,-1.4000000000000004
01642,4.2
01644,2.8000000000000003
01646,5.6000000000000005
01647,0.4
01648,6.000000000000001
01652,8.8
01653,-1.4000000000000004
01654,7.000000000000001
01658,-4.2
01659,3.4000000000000004
01660,6.000000000000001
01661,9.8
01662,2.4000000000000004
01663,5.8
01664,2.4000000000000004
01666,6.800000000000001
01667,-1.4000000000000004
01668,9.8
01669,9.8
01670,2.4000000000000004
01671,0.0
01673,10.200000000000001
01674,0.0
01675,-1.4000000000000004
01676,7.000000000000001
01677,8.4
01678,5.8
01679,7.4
01680,2.4000000000000004
01681,4.6000000000000005
01682,7.000000000000001
01683,5.2
01684,11.600000000000001
01685,1.8
01687,5.0
01688,3.2
01689,2.8000000000000003
01691,12.600000000000001
01692,6.000000000000001
01693,1.4000000000000001
01694,7.4
01695,3.2
01696,0.4
01697,2.8000000000000003
01698,2.4000000000000004
01699,5.2
01700,6.000000000000001
