고객번호,일상용품_하_방문지수
00565,2.4000000000000004
00566,1.2000000000000002
00567,1.8
00568,4.4
00569,2.2
00570,0.4
00571,-0.3999999999999999
00572,2.2
00573,5.8
00574,0.8
00575,-0.19999999999999996
00576,-0.19999999999999996
00577,2.2
00578,0.8
00579,1.0
00580,0.6000000000000001
00581,0.8
00582,1.4000000000000001
00583,0.8
00584,1.2000000000000002
00585,0.19999999999999996
00586,3.8000000000000007
00587,1.8
00588,-0.19999999999999996
00589,0.8
00590,2.8000000000000003
00591,1.4000000000000001
00592,2.2
00593,1.4000000000000001
00594,0.8
00595,-0.3999999999999999
00596,-1.2000000000000002
00597,0.19999999999999996
00598,1.2000000000000002
00599,0.8
00600,1.8
00601,1.4000000000000001
00602,1.8
00603,0.19999999999999996
00604,1.8
00605,1.2000000000000002
00606,0.4
00607,1.6
00608,-0.19999999999999996
00609,1.2000000000000002
00610,0.0
00611,3.2
00612,0.8
00613,1.2000000000000002
00614,0.19999999999999996
00615,2.0
00616,0.8
00617,1.0
00618,1.8
00619,1.8
00620,1.6
00621,1.2000000000000002
00622,-0.19999999999999996
00623,2.8000000000000003
00624,0.0
00625,-0.19999999999999996
00626,0.8
00627,0.6000000000000001
00628,0.8
00629,-0.19999999999999996
00630,-1.8000000000000003
00631,0.4
00632,0.6000000000000001
00633,0.4
00634,-0.6000000000000001
00635,0.4
00636,1.4000000000000001
00637,0.6000000000000001
00638,2.2
00639,-0.19999999999999996
00640,-0.19999999999999996
00641,2.8000000000000003
00642,0.3999999999999999
00643,-0.19999999999999996
00644,1.2000000000000002
00645,0.4
00646,1.8
00647,0.4
00648,3.8000000000000007
00649,2.8000000000000003
00650,0.0
00651,2.8000000000000003
00652,2.0
00653,1.0
00654,2.2
00655,0.19999999999999996
00656,0.4
00657,5.0
00658,-0.3999999999999999
00659,0.4
00660,0.4
00661,0.8
00662,0.4
00663,-0.6000000000000001
00664,1.2000000000000002
00665,0.19999999999999996
00666,0.8
00667,2.8000000000000003
00668,-0.3999999999999999
00669,2.4000000000000004
00670,-0.6000000000000001
00671,-0.19999999999999996
00672,1.6
00673,-0.19999999999999996
00674,0.4
00675,1.4000000000000001
00676,0.8
00677,-0.19999999999999996
00678,-0.19999999999999996
00679,-0.19999999999999996
00680,-0.19999999999999996
00681,0.19999999999999996
00682,0.8
00683,-0.6000000000000001
00684,2.0
00685,-0.19999999999999996
00686,0.4
00687,2.2
00688,0.19999999999999996
00689,1.2000000000000002
00690,1.0
00691,-0.19999999999999996
00692,2.8000000000000003
00693,1.4000000000000001
00694,2.2
00695,-0.8
00696,1.2000000000000002
00697,-0.19999999999999996
00698,0.4
00699,-0.19999999999999996
00700,-0.19999999999999996
00701,0.4
00702,-0.19999999999999996
00703,1.2000000000000002
00704,1.4000000000000001
00705,-0.19999999999999996
00706,0.4
00707,2.4000000000000004
00708,1.6
00709,1.4000000000000001
00710,1.6
00711,0.4
00712,2.4000000000000004
00713,1.8
00714,1.2000000000000002
00715,-0.19999999999999996
00716,-0.6000000000000001
00717,0.19999999999999996
00718,1.6
00719,0.8
00720,0.4
00721,2.4000000000000004
00722,0.4
00723,1.8
00724,1.4000000000000001
00725,-0.19999999999999996
00726,0.4
00727,0.4
00728,3.2
00729,-1.2000000000000002
00730,0.4
00731,-0.19999999999999996
00732,-1.4000000000000004
00733,-0.19999999999999996
00734,2.2
00735,0.19999999999999996
00736,3.0000000000000004
00737,0.0
00738,-0.19999999999999996
00739,0.19999999999999996
00740,0.4
00741,0.19999999999999996
00742,3.4000000000000004
00743,-1.2000000000000002
00744,2.8000000000000003
00745,0.8
00746,0.8
00747,0.8
00749,0.8
00750,1.8
00751,-1.2000000000000002
00752,0.19999999999999996
00753,2.8000000000000003
00754,1.8
00755,3.8000000000000007
00756,0.19999999999999996
00757,-0.19999999999999996
00758,4.2
00759,1.2000000000000002
00760,1.2000000000000002
00761,3.4000000000000004
00762,2.4000000000000004
00763,0.4
00764,1.2000000000000002
00765,0.4
00766,1.0
00767,1.2000000000000002
00768,-0.19999999999999996
00769,0.4
00770,1.8
00771,-0.6000000000000003
00772,0.0
00773,2.8000000000000003
00774,1.8
00775,-0.19999999999999996
00776,-0.19999999999999996
00777,0.8
00778,-0.6000000000000001
00779,-0.6000000000000001
00780,2.2
00781,1.2000000000000002
00782,0.4
00783,3.2
00784,-0.19999999999999996
00785,2.2
00786,1.2000000000000002
00787,1.4000000000000001
00788,-0.19999999999999996
00789,0.4
00790,0.4
00791,0.8
00792,-0.6000000000000001
00793,-0.19999999999999996
00794,1.2000000000000002
00795,1.4000000000000001
00796,0.0
00797,1.0
00798,-0.19999999999999996
00799,1.8
00800,1.8
00801,1.4000000000000001
00802,-0.19999999999999996
00803,1.2000000000000002
00804,0.19999999999999996
00805,-1.2000000000000002
00806,1.6
00807,0.19999999999999996
00808,0.4
00809,0.19999999999999996
00810,0.8
00811,2.8000000000000003
00812,-0.3999999999999999
00813,0.4
00814,3.2
00815,1.6
00816,-0.6000000000000001
00817,0.4
00818,0.4
00819,-0.19999999999999996
00820,-0.19999999999999996
00821,-0.6000000000000001
00822,1.2000000000000002
00823,1.0
00824,0.6000000000000001
00825,2.4000000000000004
00826,0.19999999999999996
00827,1.4000000000000001
00828,2.8000000000000003
00829,2.2
00830,1.4000000000000001
00831,0.8
00832,1.8
00833,0.19999999999999996
00834,3.8000000000000007
00835,2.0
00836,2.8000000000000003
00837,-0.8
00838,1.8
00839,0.4
00840,2.4000000000000004
00841,2.2
00842,0.4
00843,0.4
00844,2.4000000000000004
00845,0.4
00846,0.19999999999999996
00847,-0.19999999999999996
00848,0.8
00849,1.2000000000000002
00850,2.4000000000000004
00851,0.4
00852,1.8
00853,1.2000000000000002
00854,0.4
00855,0.8
00856,2.4000000000000004
00857,2.8000000000000003
00858,1.0
00859,2.4000000000000004
00860,0.4
00861,1.8
00862,0.4
00863,-0.3999999999999999
00864,0.8
00865,0.8
00866,0.4
00867,0.19999999999999996
00868,2.8000000000000003
00869,2.6
00870,0.8
00871,0.4
00872,-0.19999999999999996
00873,1.4000000000000001
00874,0.19999999999999996
00875,-0.19999999999999996
00876,-0.19999999999999996
00877,0.4
00878,0.19999999999999996
00879,-0.19999999999999996
00880,3.0000000000000004
00881,1.8
00882,5.2
00883,0.6000000000000001
00884,-0.6000000000000001
00885,-0.19999999999999996
00886,0.4
00887,1.2000000000000002
00888,0.19999999999999996
00889,1.2000000000000002
00890,1.2000000000000002
00891,0.0
00892,0.4
00893,0.4
00894,0.8
00895,-0.19999999999999996
00896,1.2000000000000002
00897,2.2
00898,3.4000000000000004
00899,0.4
00900,1.8
00901,0.8
00902,-0.19999999999999996
00903,1.0
00904,-0.6000000000000001
00906,1.4000000000000001
00907,-0.19999999999999996
00908,-0.8
00909,0.19999999999999996
00910,-0.19999999999999996
00911,1.6
00912,0.8
00913,0.4
00914,2.2
00915,4.800000000000001
00916,1.0
00917,0.6000000000000001
00918,0.4
00919,0.8000000000000003
00920,0.8
00921,0.19999999999999996
00922,-0.19999999999999996
00923,2.4000000000000004
00924,0.8
00925,0.4
00926,0.19999999999999996
00927,1.2000000000000002
00928,0.4
00929,2.8000000000000003
00930,-0.6000000000000001
00931,-0.8
00932,2.0
00933,0.4
00934,1.2000000000000002
00935,0.6000000000000001
00936,0.8
00937,2.4000000000000004
00938,0.19999999999999996
00939,0.19999999999999996
00940,5.8
00941,0.19999999999999996
00942,0.8
00943,0.4
00944,0.8
00945,2.2
00946,1.8
00947,1.4000000000000001
00948,1.0
00949,1.6
00950,0.19999999999999996
00951,4.2
00952,0.19999999999999996
00953,-1.4000000000000004
00954,0.8
00955,0.8
00956,-0.19999999999999996
00957,2.4000000000000004
00958,1.6
00959,3.0000000000000004
00960,-1.6
00961,-0.19999999999999996
00962,-0.19999999999999996
00963,1.6
00964,-0.19999999999999996
00965,0.4
00966,0.6000000000000001
00967,0.8
00968,1.8
00969,1.6
00970,0.8
00971,1.2000000000000002
00972,0.0
00973,0.19999999999999996
00975,0.19999999999999996
00976,0.8
00977,0.4
00978,3.4000000000000004
00979,-0.8
00980,0.19999999999999996
00981,1.2000000000000002
00982,2.2
00983,0.4
00984,-0.8
00986,1.2000000000000002
00987,0.8
00988,-0.6000000000000001
00989,0.8
00990,1.8
00991,1.4000000000000001
00992,-0.19999999999999996
00993,2.0
00994,1.6
00995,1.4000000000000001
00996,-0.3999999999999999
00997,0.4
00998,2.4000000000000004
00999,1.6
01000,-1.2000000000000002
01001,-1.4000000000000004
01002,1.8
01003,0.6000000000000001
01004,1.2000000000000002
01005,1.2000000000000002
01006,-1.4000000000000004
01007,1.2000000000000002
01008,1.8
01009,2.6
01010,0.0
01011,0.0
01012,2.2
01013,-0.19999999999999996
01014,2.6
01015,-0.3999999999999999
01016,0.4
01017,2.2
01018,2.2
01019,1.8
01020,2.4000000000000004
01021,1.2000000000000002
01022,2.0
01023,0.8
01024,-0.19999999999999996
01025,-1.7999999999999998
01026,-0.8
01027,1.8
01028,1.2000000000000002
01029,0.4
01030,1.6
01031,-0.8
01032,2.0
01033,1.8
01034,-0.19999999999999996
01035,4.4
01036,2.0
01037,-0.19999999999999996
01038,0.19999999999999996
01039,0.8
01040,0.3999999999999999
01041,3.2
01042,0.4
01043,-0.3999999999999999
01044,0.8
01045,1.4000000000000001
01046,-0.6000000000000001
01047,0.4
01048,1.4000000000000001
01049,-0.6000000000000001
01050,-0.19999999999999996
01051,0.19999999999999996
01052,0.8
01053,1.4000000000000001
01054,-0.3999999999999999
01055,3.8000000000000007
01056,2.2
01057,4.800000000000001
01058,-0.6000000000000003
01059,0.8
01060,1.4000000000000001
01061,0.19999999999999996
01062,-0.19999999999999996
01063,1.0
01064,-0.6000000000000001
01065,0.0
01066,1.8
01068,-0.19999999999999996
01069,-1.4000000000000004
01070,0.8
01071,1.4000000000000001
01072,3.8000000000000007
01073,2.4000000000000004
01074,-0.8
01075,0.0
01076,1.2000000000000002
01077,-1.0000000000000002
01078,2.8000000000000003
01079,0.6000000000000001
01080,-0.19999999999999996
01081,-0.8
01082,0.19999999999999996
01083,1.6
01084,0.8
01085,1.4000000000000001
01086,0.19999999999999996
01087,0.8
01088,1.8
01089,0.8
01090,1.2000000000000002
01091,3.4000000000000004
01092,1.6
01094,1.8
01095,-1.2000000000000002
01096,2.4000000000000004
01097,0.0
01098,-0.19999999999999996
01099,0.4
01100,0.8
01101,0.6000000000000001
01102,0.8
01103,1.0
01104,-0.19999999999999996
01105,1.2000000000000002
01106,0.19999999999999996
01107,0.4
01108,4.800000000000001
01109,1.4000000000000001
01110,3.0
01111,1.6
01112,-0.19999999999999996
01113,1.4000000000000001
01114,0.8
01115,2.2
01116,2.4000000000000004
01117,2.8000000000000003
01118,1.8
01119,1.2000000000000002
01120,0.6000000000000001
01122,0.4
01123,0.8
01124,0.19999999999999996
01125,0.4
01126,0.4
01127,0.8
01128,5.4
01129,3.4000000000000004
01130,0.4
01131,0.8
01132,1.8
01133,-0.19999999999999996
01134,0.4
01135,1.8
01136,2.2
01137,-0.19999999999999996
01138,-0.19999999999999996
01139,0.0
01140,0.4
01141,-0.19999999999999996
01142,4.2
01143,0.19999999999999996
01144,1.4000000000000001
01145,0.8
01146,-0.8
01147,2.4000000000000004
01148,0.8
01149,1.2000000000000002
01150,1.2000000000000002
01151,1.4000000000000001
01152,-0.8
01153,0.6000000000000001
01154,2.4000000000000004
01155,0.4
01156,1.8
01157,0.4
01158,-0.19999999999999996
01159,2.4000000000000004
01160,0.8
01161,1.6
01162,2.6
01163,1.8
01164,2.2
01165,0.4
01166,0.4
01167,1.8
01168,-0.19999999999999996
01169,0.8
01170,1.2000000000000002
01172,1.2000000000000002
01173,1.6
01174,0.8
01175,0.4
01176,1.2000000000000002
01177,-1.8000000000000003
01178,1.4000000000000001
01179,1.0
01180,0.19999999999999996
01181,0.8
01182,0.4
01183,1.2000000000000002
01184,0.8
01185,0.19999999999999996
01186,-0.19999999999999996
01187,0.4
01188,0.19999999999999996
01189,2.2
01190,0.8
01191,0.8
01192,1.8
01193,0.8
01194,0.6000000000000001
01195,-0.6000000000000001
01196,0.6000000000000001
01197,0.0
01198,0.4
01199,0.8
01200,3.8000000000000007
01201,2.8000000000000003
01202,1.2000000000000002
01203,2.4000000000000004
01204,0.19999999999999996
01205,0.8
01206,0.4
01207,-0.19999999999999996
01209,1.4000000000000001
01210,1.2000000000000002
01211,0.19999999999999996
01212,0.8
01213,0.19999999999999996
01214,2.2
01215,1.4000000000000001
01216,1.2000000000000002
01217,0.19999999999999996
01218,4.800000000000001
01219,1.8
01220,0.8
01221,1.4000000000000001
01222,3.0
01223,0.6000000000000001
01224,0.8
01225,0.19999999999999996
01226,0.8
01227,-0.3999999999999999
01228,-0.19999999999999996
01229,-0.3999999999999999
01230,2.8000000000000003
01231,0.4
01232,2.8000000000000003
01233,0.4
01234,0.4
01235,2.2
01236,0.4
01237,0.8
01238,2.2
01239,0.4
01240,0.8
01241,-0.19999999999999996
01242,-0.19999999999999996
01243,-1.4
01244,-0.19999999999999996
01245,1.8
01246,1.2000000000000002
01247,5.4
01248,2.0
01249,1.8
01250,-1.2000000000000002
01251,1.4000000000000001
01252,1.2000000000000002
01253,0.19999999999999996
01254,-0.19999999999999996
01255,0.19999999999999996
01256,0.19999999999999996
01257,4.0
01258,3.8000000000000007
01259,1.0
01260,0.8
01261,2.4000000000000004
01263,0.19999999999999996
01264,-0.6000000000000001
01265,2.4000000000000004
01266,2.2
01267,0.8
01268,0.4
01269,3.2
01270,0.4
01271,0.8
01272,0.4
01273,0.8
01274,-0.19999999999999996
01275,1.2000000000000002
01276,0.19999999999999996
01277,0.8
01278,2.2
01279,2.6
01280,1.8
01281,0.8
01282,0.4
01283,-0.3999999999999999
01284,0.8
01285,1.4000000000000001
01286,-0.8
01287,1.4000000000000001
01288,0.8
01289,0.0
01290,1.2000000000000002
01291,0.8
01292,4.800000000000001
01293,1.0
01294,-0.3999999999999999
01295,1.4000000000000001
01296,-1.2000000000000002
01297,0.8
01298,0.19999999999999996
01299,-0.19999999999999996
01300,1.2000000000000002
01301,0.6000000000000001
01302,0.4
01303,-0.19999999999999996
01304,1.4000000000000001
01305,1.8
01306,0.8
01307,0.8
01308,2.6
01309,0.8
01310,-0.3999999999999999
01311,-0.6000000000000001
01312,0.8
01313,0.19999999999999996
01314,1.4000000000000001
01315,-0.8
01316,1.4000000000000001
01317,0.19999999999999996
01318,1.4000000000000001
01319,1.2000000000000002
01320,0.8
01321,0.4
01322,0.4
01323,1.0
01324,-0.19999999999999996
01325,1.4000000000000001
01326,0.4
01327,0.6000000000000001
01328,0.4
01329,0.8
01331,-0.19999999999999996
01332,2.6
01333,1.6
01334,1.8
01335,1.6
01336,1.8
01337,0.19999999999999996
01338,-0.19999999999999996
01339,1.4000000000000001
01340,1.8
01341,-0.19999999999999996
01342,4.800000000000001
01343,0.19999999999999996
01344,-1.2000000000000002
01345,1.0
01346,2.2
01347,-0.3999999999999999
01348,0.6000000000000001
01349,1.2000000000000002
01350,-0.8
01351,1.4000000000000001
01352,0.4
01353,0.8
01354,0.8
01355,-1.0000000000000002
01356,2.4000000000000004
01357,0.4
01358,2.4000000000000004
01359,1.2000000000000002
01360,0.19999999999999996
01361,1.8
01362,-0.19999999999999996
01363,0.19999999999999996
01364,-1.6
01365,3.2
01366,1.2000000000000002
01367,0.0
01368,-0.19999999999999996
01369,0.0
01370,1.6
01371,1.2000000000000002
01373,-0.3999999999999999
01374,1.0
01375,-0.19999999999999996
01376,1.8
01377,1.4000000000000001
01378,-3.0
01380,0.8
01381,3.2
01382,-0.19999999999999996
01383,-2.0
01384,0.4
01385,2.4000000000000004
01386,2.4000000000000004
01387,0.4
01388,0.4
01389,1.4000000000000001
01390,0.8
01391,1.6
01392,0.4
01393,5.0
01394,-0.3999999999999999
01395,1.2000000000000002
01396,1.4000000000000001
01397,0.4
01398,0.19999999999999996
01399,-0.6000000000000001
01400,0.8
01401,0.4
01402,2.2
01403,0.3999999999999999
01404,-0.19999999999999996
01405,2.0
01406,1.0
01407,0.6000000000000001
01408,1.4000000000000001
01409,2.6
01410,-0.19999999999999996
01411,0.6000000000000001
01412,-0.19999999999999996
01413,-0.19999999999999996
01414,-0.19999999999999996
01415,-0.6000000000000001
01416,0.4
01417,0.6000000000000001
01418,0.8
01419,-0.3999999999999999
01420,0.4
01421,0.8
01422,1.8
01423,-0.8
01424,3.8000000000000007
01425,0.19999999999999996
01426,2.0
01427,0.8
01428,0.4
01429,0.8
01430,0.19999999999999996
01431,2.0
01432,0.19999999999999996
01433,0.8
01434,0.6000000000000001
01435,0.8
01436,1.2000000000000002
01437,1.4000000000000001
01438,-0.6000000000000001
01439,0.19999999999999996
01440,0.4
01441,0.19999999999999996
01442,0.19999999999999996
01443,0.6000000000000001
01444,0.4
01445,3.2
01446,0.19999999999999996
01447,-0.19999999999999996
01448,0.8
