고객번호,의류_상_방문지수
00369,2.2
00372,0.4
00373,3.8000000000000007
00374,1.4000000000000001
00375,1.4000000000000001
00377,2.4000000000000004
00378,1.2000000000000002
00379,4.2
00380,1.2000000000000002
00381,1.6
00382,4.2
00383,4.6000000000000005
00385,1.8
00386,-2.5999999999999996
00387,1.8
00388,-1.6
00389,-0.19999999999999996
00391,1.2000000000000002
00392,1.4000000000000001
00393,4.0
00394,-1.0000000000000002
00395,1.6
00396,0.4
00397,0.4
00398,2.2
00399,1.8
00400,1.4000000000000001
00401,1.2000000000000002
00402,0.19999999999999996
00403,0.0
00404,1.8
00405,0.19999999999999996
00407,3.2
00408,2.4000000000000004
00409,2.2
00411,-0.8
00412,0.6000000000000001
00413,4.800000000000001
00414,1.4000000000000001
00415,0.8
00416,1.8
00417,1.2000000000000002
00419,0.8
00420,2.8000000000000003
00421,0.19999999999999996
00422,3.8000000000000007
00423,0.6000000000000001
00425,0.8
00426,5.2
00427,2.8000000000000003
00428,2.2
00429,1.4000000000000001
00430,1.2000000000000002
00431,1.8
00432,1.0
00433,1.4000000000000001
00434,1.2000000000000002
00435,2.6
00436,0.0
00437,2.0
00438,1.4000000000000001
00440,-0.6000000000000003
00441,0.6000000000000001
00443,1.8
00444,4.2
00445,0.0
00446,0.0
00447,0.4
00448,0.19999999999999996
00449,4.2
00450,2.4000000000000004
00451,0.19999999999999996
00453,3.4000000000000004
00454,2.4000000000000004
00455,3.8000000000000007
00456,1.2000000000000002
00457,1.2000000000000002
00458,-0.19999999999999996
00459,2.6
00462,3.8000000000000007
00463,-0.19999999999999996
00464,0.19999999999999996
00465,1.2000000000000002
00466,1.6
00467,-1.4000000000000004
00468,1.8
00469,3.6
00470,0.4
00471,1.8
00474,1.0
00475,-1.0000000000000002
00477,3.2
00478,2.4000000000000004
00479,3.0
00480,2.2
00481,2.6
00482,0.8
00483,0.19999999999999996
00484,1.8
00485,1.4000000000000001
00486,0.8
00489,-0.3999999999999999
00490,3.6
00491,0.6000000000000001
00492,-0.3999999999999999
00494,2.2
00496,4.2
00498,3.2
00500,-1.4000000000000004
00501,1.8
00502,1.8
00503,4.6000000000000005
00504,1.8
00505,2.4000000000000004
00506,2.4000000000000004
00507,1.2000000000000002
00508,1.2000000000000002
00509,1.8
00510,1.0
00513,1.2000000000000002
00514,1.0
00515,1.0
00517,3.2
00518,-1.2000000000000002
00519,7.600000000000001
00520,2.6
00521,-0.3999999999999999
00522,2.8000000000000003
00524,3.0
00525,5.0
00526,0.6000000000000001
00527,0.6000000000000001
00529,0.19999999999999996
00530,4.0
00531,4.6000000000000005
00532,3.0
00534,0.0
00535,3.6
00536,1.4000000000000001
00538,1.2000000000000002
00539,0.6000000000000001
00540,1.2000000000000002
00542,4.2
00543,-0.8
00544,-0.8
00545,-0.19999999999999996
00546,2.8000000000000003
00547,2.2
00548,1.2000000000000002
00549,-0.6000000000000003
00550,1.4000000000000001
00551,0.8
00552,4.6000000000000005
00553,2.8000000000000003
00554,1.2000000000000002
00555,2.2
00557,2.8000000000000003
00558,0.4
00559,1.8
00560,2.0
00561,0.8
00562,-0.8
00563,0.0
00564,2.4000000000000004
00565,5.6000000000000005
00566,1.6
00567,2.6
00569,2.2
00571,1.6
00572,1.8
00573,5.6000000000000005
00574,-0.3999999999999999
00575,4.2
00576,3.8000000000000007
00577,1.4000000000000001
00578,-0.19999999999999996
00580,-0.19999999999999996
00582,2.0
00584,0.8
00585,2.6
00586,-1.0000000000000002
00587,2.6
00588,1.2000000000000002
00589,2.2
00590,2.0
00592,1.6
00593,3.2
00594,2.0
00595,-0.3999999999999999
00596,-1.4000000000000004
00597,0.6000000000000001
00598,1.4000000000000001
00599,1.0
00600,1.2000000000000002
00601,1.6
00602,4.2
00603,1.2000000000000002
00604,1.8
00606,0.8000000000000003
00607,4.2
00608,2.0
00610,1.2000000000000002
00611,2.4000000000000004
00612,1.8
00613,3.4000000000000004
00614,4.800000000000001
00615,1.8
00616,0.4
00617,3.2
00618,1.6
00619,2.0
00620,4.2
00622,2.6
00623,-0.19999999999999996
00624,0.4
00627,3.6
00628,0.6000000000000001
00629,-0.6000000000000001
00630,-0.3999999999999999
00631,2.4000000000000004
00632,-0.6000000000000001
00633,1.8
00634,2.2
00635,-1.2000000000000002
00636,0.8
00637,4.0
00638,2.4000000000000004
00639,0.6000000000000001
00640,2.2
00641,3.0
00642,4.2
00643,1.2000000000000002
00644,2.2
00645,-1.8000000000000003
00646,4.0
00647,-0.6000000000000001
00648,0.8
00649,2.4000000000000004
00651,4.4
00652,-0.19999999999999996
00653,0.0
00654,4.2
00656,4.6000000000000005
00657,-1.2000000000000002
00658,1.0
00661,2.2
00664,0.4
00665,1.2000000000000002
00666,1.0
00667,2.2
00669,3.4000000000000004
00670,1.8
00671,-1.2000000000000002
00672,2.4000000000000004
00673,3.2
00674,2.8000000000000003
00675,0.8
00676,2.2
00677,2.8000000000000003
00679,0.8
00680,3.6
00681,0.0
00683,-0.3999999999999999
00684,0.8
00686,-1.4000000000000004
00687,5.0
00689,3.0
00690,1.2000000000000002
00691,5.4
00692,1.6
00693,0.6000000000000001
00694,1.2000000000000002
00695,1.8
00696,-1.8000000000000003
00697,1.6
00698,1.4000000000000001
00699,0.4
00700,0.4
00701,3.6
00702,3.2
00703,1.8
00704,3.2
00706,2.0
00707,0.0
00708,0.8
00709,2.8000000000000003
00710,3.2
00711,2.2
00712,0.8
00713,-0.19999999999999996
00714,0.19999999999999996
00715,1.2000000000000002
00716,-1.8000000000000003
00717,-0.6000000000000003
00718,5.2
00719,0.4
00723,1.8
00725,0.0
00726,0.0
00727,1.8
00728,1.2000000000000002
00729,1.0
00730,1.0
00731,0.6000000000000001
00732,2.6
00733,2.8000000000000003
00734,1.0
00735,3.8000000000000007
00736,1.6
00737,1.2000000000000002
00738,0.4
00739,0.0
00741,3.0000000000000004
00742,1.6
00743,1.2000000000000002
00744,0.4
00745,0.8
00746,4.2
00747,2.6
00748,3.8000000000000007
00749,1.2000000000000002
00751,0.0
00752,1.2000000000000002
00753,0.4
00754,2.0
00755,1.6
00756,-0.19999999999999996
00757,4.4
00758,5.0
00759,0.8
00760,2.0
00761,0.4
00762,0.8
00763,-0.6000000000000003
00764,1.2000000000000002
00765,1.2000000000000002
00766,1.8
00767,2.2
00768,2.8000000000000003
00769,2.2
00770,2.2
00771,-0.19999999999999996
00772,0.19999999999999996
00773,1.2000000000000002
00774,-1.0000000000000002
00775,1.2000000000000002
00776,0.19999999999999996
00777,0.6000000000000001
00778,0.8
00779,2.8000000000000003
00780,3.8000000000000007
00781,4.6000000000000005
00782,0.4
00783,1.4000000000000001
00784,2.2
00785,4.2
00786,-1.0000000000000002
00787,1.2000000000000002
00788,2.4000000000000004
00789,3.6
00791,4.6000000000000005
00792,0.19999999999999996
00794,1.4000000000000001
00795,0.3999999999999999
00796,1.8
00797,-0.8
00799,1.0
00800,1.4000000000000001
00801,2.6
00802,2.2
00803,0.8
00804,0.0
00805,0.4
00806,1.2000000000000002
00807,1.4000000000000001
00808,1.8
00809,4.2
00810,-0.3999999999999999
00811,1.2000000000000002
00812,3.2
00814,3.8
00815,1.8
00816,0.8
00817,2.4000000000000004
00818,1.8
00819,0.6000000000000001
00822,0.4
00823,1.4000000000000001
00824,0.8
00825,1.2000000000000002
00827,0.8
00828,-1.4000000000000004
00829,0.4
00830,0.19999999999999996
00832,2.6000000000000005
00833,3.4000000000000004
00835,1.8
00837,2.6
00838,0.0
00839,-0.3999999999999999
00840,1.8
00841,-1.2000000000000002
00842,1.8
00844,1.0
00845,2.2
00846,1.8
00847,0.6000000000000001
00848,1.4000000000000001
00849,0.4
00850,2.6
00852,-1.6
00853,0.4
00854,1.2000000000000002
00855,0.3999999999999999
00856,6.2
00857,8.0
00858,3.6
00859,2.8000000000000003
00861,0.19999999999999996
00863,2.0
00864,0.8
00865,4.4
00866,1.0
00867,2.2
00868,1.4000000000000001
00869,1.2000000000000002
00870,2.0
00871,-0.6000000000000001
00872,1.2000000000000002
00873,-1.4000000000000004
00874,2.0
00875,2.2
00876,-1.8000000000000003
00877,2.4000000000000004
00878,2.8000000000000003
00879,4.2
00880,-0.3999999999999999
00882,1.8
00883,5.6000000000000005
00884,1.8
00885,0.4
00886,2.2
00887,5.8
00888,0.4
00889,-0.8
00890,2.6
00891,0.8
00893,2.6
00894,1.2000000000000002
00895,1.8
00897,1.4000000000000001
00898,0.4
00899,1.6
00901,0.0
00903,1.4000000000000001
00904,3.8000000000000007
00906,1.6
00907,4.2
00909,-0.6000000000000001
00910,0.0
00911,0.19999999999999996
00912,4.6000000000000005
00913,2.2
00914,7.000000000000001
00915,3.2
00916,4.2
00917,-0.6000000000000001
00918,0.8
00919,2.0
00920,2.2
00921,1.2000000000000002
00923,2.8000000000000003
00924,2.6
00925,1.0
00927,-1.4000000000000004
00928,0.19999999999999996
00929,1.6
00930,0.4
00931,-0.19999999999999996
00933,0.4
00934,-0.8
00935,2.0
00936,4.6000000000000005
00937,2.8000000000000003
00939,3.2
00941,2.8000000000000003
00943,3.4000000000000004
00944,1.6
00945,1.0
00946,0.4
00947,-1.0000000000000002
00948,0.0
00949,3.6
00950,0.0
00951,0.0
00952,1.0
00953,5.800000000000001
00954,0.4
00955,0.19999999999999996
00956,0.4
00957,2.8000000000000003
00958,2.6
00959,-1.4000000000000004
00960,0.4
00962,-0.3999999999999999
00963,0.6000000000000001
00965,0.19999999999999996
00966,2.6
00967,1.6
00968,1.0
00969,1.2000000000000002
00971,1.6
00972,0.6000000000000001
00973,3.0000000000000004
00974,4.6000000000000005
00975,0.8
00977,2.6
00978,0.8
00980,1.2000000000000002
00981,2.0
00982,3.8000000000000007
00983,-0.8
00984,2.4000000000000004
00986,1.2000000000000002
00988,0.4
00989,-1.0000000000000002
00990,-0.3999999999999999
00991,1.0
00992,3.2
00993,3.2
00994,-0.8
00995,-0.19999999999999996
00996,4.6000000000000005
00997,4.4
00998,1.8
00999,1.8
01000,2.0
01001,0.8
01002,0.6000000000000001
01004,0.4
01005,4.4
01006,3.2
01007,0.6000000000000001
01008,0.3999999999999999
01010,2.0
01011,3.0000000000000004
01012,0.8
01013,1.8
01014,0.8
01015,2.2
01016,1.2000000000000002
01017,-1.0000000000000002
01018,0.4
01019,0.6000000000000001
01020,-1.7999999999999998
01021,0.4
01022,0.4
01023,1.6
01024,6.2
01025,5.2
01026,0.4
01027,-0.3999999999999999
01028,0.6000000000000001
01029,5.0
01031,0.8
01032,0.19999999999999996
01033,0.19999999999999996
01036,3.6
01037,4.0
01038,2.8000000000000003
01039,0.19999999999999996
01040,0.8
01042,1.4000000000000001
01043,2.0
01044,-1.0000000000000002
01045,3.2
01046,3.2
01047,-0.3999999999999999
01049,0.4
01052,4.4
01053,2.2
01055,0.0
01056,2.2
01057,4.2
01058,0.6000000000000001
01059,3.4000000000000004
01060,6.2
01061,3.4000000000000004
01062,4.800000000000001
01064,2.4000000000000004
01065,1.8
01066,3.6
01068,0.0
01069,1.0
01071,-0.3999999999999999
01072,0.6000000000000001
01073,2.4000000000000004
01075,0.0
01076,3.8000000000000007
01077,-0.6000000000000001
01079,1.0
01084,2.4000000000000004
01085,1.6
01086,1.8
01087,1.6
01088,0.8
01090,-1.2000000000000002
01091,-0.19999999999999996
01092,0.8
01094,0.6000000000000001
01095,1.2000000000000002
01096,0.4
01097,4.6000000000000005
01098,1.8
01099,0.8
01100,1.6
01101,1.8
01103,2.0
01104,2.4000000000000004
01105,0.4
01106,0.8
01107,5.4
01108,0.8
01109,-0.6000000000000001
01110,4.2
01111,5.4
01113,1.2000000000000002
01114,0.0
01115,-1.8000000000000003
01117,1.2000000000000002
01118,2.0
01119,0.19999999999999996
01122,6.6
01123,2.0
01124,3.8000000000000007
01125,0.8
01126,1.4000000000000001
01127,2.2
01128,-2.4000000000000004
01129,0.19999999999999996
01130,2.4000000000000004
01131,-0.7999999999999998
01132,0.8
01133,-0.3999999999999999
01134,2.8000000000000003
01135,1.0
01136,3.4000000000000004
01137,1.2000000000000002
01138,-0.19999999999999996
01139,0.19999999999999996
01140,0.0
01141,-1.4000000000000004
01142,1.8
01143,0.8
01144,-0.19999999999999996
01146,3.8000000000000007
01147,0.8
01148,0.4
01150,1.2000000000000002
01151,-0.6000000000000001
01152,0.8
01153,4.2
01154,2.8000000000000003
01155,0.4
01156,0.19999999999999996
01157,0.8
01158,0.6000000000000001
01159,0.4
01160,1.2000000000000002
01161,3.2
01162,-1.2000000000000002
01163,6.0
01164,2.2
01165,0.6000000000000001
01166,-0.19999999999999996
01167,0.4
01168,1.0
01172,1.2000000000000002
01173,1.0
01175,2.8000000000000003
01176,1.2000000000000002
01178,1.6
01179,1.0
01180,0.8
01181,1.2000000000000002
01184,0.4
01185,1.0
01187,4.2
01189,3.4000000000000004
01191,3.0000000000000004
01192,1.4000000000000001
01193,2.4000000000000004
01194,0.8
01196,2.8000000000000003
01197,2.6
01199,4.2
01200,3.8000000000000007
01201,3.2
01202,-1.8000000000000003
01203,1.4000000000000001
01206,0.4
01207,3.4000000000000004
01209,1.0
01210,0.4
01211,1.8
01212,1.8
01214,-0.3999999999999999
01215,1.2000000000000002
01216,0.8
01217,0.4
01218,4.4
01219,3.8000000000000007
01221,2.2
01222,1.0
01223,0.4
01224,3.2
01225,-0.19999999999999996
01226,3.6
01227,2.2
01228,1.2000000000000002
01229,2.2
01230,0.6000000000000001
01232,0.19999999999999996
01233,1.4000000000000001
01234,0.8
01235,3.2
01236,0.8
01237,3.2
01238,-1.0000000000000002
01240,0.0
01241,2.0
01242,1.4000000000000001
01243,3.8000000000000007
01244,-0.8
01245,1.2000000000000002
01246,-1.4000000000000004
01247,2.2
01249,0.0
01250,0.4
01252,0.0
01254,0.6000000000000001
01255,4.2
01256,0.8
01257,0.19999999999999996
01258,1.4000000000000001
01259,3.0000000000000004
01261,1.6
01263,5.0
01264,1.4000000000000001
01265,0.0
01266,0.6000000000000001
01267,1.0
01268,2.8000000000000003
01269,2.0
01270,1.4000000000000001
01271,0.8
01272,1.8
01273,0.6000000000000001
01274,2.2
01275,3.2
01277,2.2
01279,2.8000000000000003
01280,1.0
01282,1.4000000000000001
01283,-2.0
01284,1.2000000000000002
01285,0.8
01287,6.2
01288,-0.3999999999999999
01289,0.8
01290,3.8000000000000007
01291,2.8000000000000003
01292,4.6000000000000005
01294,-1.6
01295,2.8000000000000003
01296,3.0
01297,2.4000000000000004
01298,1.6
01299,-0.8
01300,0.4
01301,1.8
01302,2.8000000000000003
01303,1.4000000000000001
01304,0.19999999999999996
01305,-1.4000000000000004
01306,-0.6000000000000001
01307,1.4000000000000001
01308,3.0
01309,0.0
01310,1.0
01311,2.8000000000000003
01312,4.0
01313,2.0
01314,2.8000000000000003
01315,3.2
01316,-2.0
01317,1.4000000000000001
01319,1.0
01323,0.8
01324,0.4
01325,-0.6000000000000001
01327,-0.8
01328,-1.0000000000000002
01329,2.0
01331,0.4
01332,0.6000000000000001
01334,0.4
01335,3.4000000000000004
01336,0.19999999999999996
01339,-0.6000000000000001
01340,2.0
01341,3.0
01342,-0.7999999999999998
01343,3.0000000000000004
01344,4.2
01345,2.6
01346,1.8
01347,2.4000000000000004
01348,1.2000000000000002
01349,3.2
01350,0.4
01351,0.4
01352,0.0
01353,2.6
01354,0.8
01355,2.6
01356,2.6
01357,3.4000000000000004
01358,3.6
01359,0.0
01360,2.8000000000000003
01361,1.4000000000000001
01362,0.4
01363,4.4
01364,-0.6000000000000003
01365,0.8
01366,2.8000000000000003
01367,3.6
01368,1.4000000000000001
01369,1.2000000000000002
01370,-0.6000000000000001
01372,0.8
01373,1.0
01375,3.8
01376,1.0
01377,3.4000000000000004
01378,2.4000000000000004
01380,0.19999999999999996
01381,-0.19999999999999996
01382,4.4
01385,0.19999999999999996
01386,0.4
01388,2.0
01389,-1.0000000000000002
01391,0.8
01393,0.19999999999999996
01394,7.4
01395,5.0
01396,3.4000000000000004
01398,0.4
01399,1.4000000000000001
01401,0.4
01403,-3.0
01406,0.8
01407,2.8000000000000003
01408,4.2
01409,6.2
01411,1.4000000000000001
01412,-0.6000000000000001
01413,2.4000000000000004
01414,0.4
01415,-0.8
01417,4.2
01418,-1.2000000000000002
01419,2.8000000000000003
01420,1.4000000000000001
01421,0.8
01422,3.6
01423,2.6
01424,-0.7999999999999998
01425,1.6
01426,4.0
01428,0.19999999999999996
01429,0.19999999999999996
01430,-0.20000000000000018
01431,1.8
01433,-1.8000000000000003
01434,1.8
01436,3.0000000000000004
01437,-1.0000000000000002
01438,0.8
01439,0.8
01440,2.8000000000000003
01441,3.2
01442,1.4000000000000001
01443,0.0
01445,0.3999999999999999
01446,1.2000000000000002
01447,0.8
01449,5.2
01450,5.2
01451,2.6
01452,1.4000000000000001
01453,0.8
01454,0.6000000000000001
01455,1.6
01456,1.2000000000000002
01457,-0.19999999999999996
01458,1.0
01459,1.2000000000000002
01460,0.8
01461,1.8
01462,1.8
01463,-0.19999999999999996
01464,1.2000000000000002
01465,2.8000000000000003
01466,0.4
01467,1.8
01470,3.8000000000000007
01471,3.4000000000000004
01472,4.4
01473,0.6000000000000001
01476,0.8
01478,5.6000000000000005
01479,0.6000000000000001
01480,-1.8000000000000003
01481,1.2000000000000002
01482,2.0
01483,-0.6000000000000001
01484,1.6
01485,1.0
01486,-1.0000000000000002
01487,0.8
01488,2.8000000000000003
01489,2.4000000000000004
01490,2.2
01491,2.0
01492,4.0
01494,3.8000000000000007
01496,0.4
01497,-0.6000000000000001
01498,6.6
01500,0.0
01501,4.0
01502,2.4000000000000004
01505,1.6
01506,0.0
01507,1.8
01509,1.2000000000000002
01510,-0.6000000000000001
01511,0.8
01512,1.4000000000000001
01513,3.2
01514,-0.8
01515,0.19999999999999996
01516,1.2000000000000002
01517,1.8
01518,-1.6
01519,1.4000000000000001
01521,3.2
01523,3.2
01524,3.0
01526,5.0
01527,0.0
01528,0.4
01530,0.6000000000000001
01532,0.4
01533,2.4000000000000004
01534,0.4
01535,0.4
01536,2.8000000000000003
01537,0.19999999999999996
01538,-0.8
01539,-0.8
01541,0.4
01542,3.0000000000000004
01543,0.0
01544,0.8
01545,2.8000000000000003
01546,-1.2000000000000002
01547,0.8
01548,-3.0
01549,2.0
01550,0.0
01551,1.4000000000000001
01552,0.4
01554,3.4000000000000004
01556,1.6
01557,0.4
01558,2.8000000000000003
01559,0.4
01561,4.800000000000001
01563,1.2000000000000002
01566,2.2
01567,1.2000000000000002
01569,1.4000000000000001
01570,1.6
01571,0.4
01573,0.0
01574,0.8
01575,3.4000000000000004
01576,2.8000000000000003
01577,0.19999999999999996
01578,2.2
01579,0.6000000000000001
01580,0.4
01581,3.6
01582,0.0
01583,1.0
01584,1.4000000000000001
01585,1.2000000000000002
01586,0.4
01587,0.19999999999999996
01588,1.8
01589,3.0000000000000004
01590,3.0000000000000004
01592,5.4
01593,2.0
01594,4.800000000000001
01596,1.2000000000000002
01597,2.0
01598,2.8000000000000003
01599,1.8
01600,1.0
01601,0.8
01602,0.8
01603,-1.4000000000000004
01604,1.2000000000000002
01605,4.4
01606,2.4000000000000004
01607,2.8000000000000003
01608,0.0
01609,6.2
01611,0.4
01612,0.8
01613,-0.8
01614,4.2
01615,-0.8
01616,0.6000000000000001
01617,3.0000000000000004
01618,1.4000000000000001
01619,1.2000000000000002
01620,1.2000000000000002
01621,5.2
01623,1.4000000000000001
01624,-0.3999999999999999
01625,0.8
01626,-0.3999999999999999
01628,2.4000000000000004
01629,1.0
01630,1.6
01631,4.2
01632,1.4000000000000001
01633,2.6
01635,-2.0
01636,0.4
01637,0.8
01638,2.8000000000000003
01639,2.4000000000000004
01640,-0.3999999999999999
01641,-0.3999999999999999
01642,3.4000000000000004
01644,0.6000000000000001
01646,1.6
01647,0.0
01648,2.2
01649,-1.2000000000000002
01652,2.8000000000000003
01653,3.0000000000000004
01654,1.2000000000000002
01658,2.4000000000000004
01659,1.8
01662,3.2
01663,-0.20000000000000018
01664,2.8000000000000003
01665,2.4000000000000004
01666,1.2000000000000002
01667,0.8
01668,2.8000000000000003
01670,1.8
01671,0.19999999999999996
01673,1.4000000000000001
01674,0.4
01675,2.8000000000000003
01676,0.4
01677,1.6
01678,4.800000000000001
01679,-0.8
01680,0.8
01681,2.6
01682,4.0
01683,1.8
01684,0.8
01685,0.19999999999999996
01687,0.8
01688,-1.2000000000000002
01690,0.0
01691,1.2000000000000002
01692,4.0
01693,0.4
01694,-1.2000000000000002
01695,1.2000000000000002
01696,2.2
01697,3.2
01699,0.0
01700,0.4
01702,4.800000000000001
01705,0.8
01706,-1.2000000000000002
01707,2.0
01708,0.8
01709,1.0
01713,0.19999999999999996
01714,0.8
01716,1.6
01718,0.8
01719,3.4000000000000004
01721,1.8
01722,3.6
01723,2.6
01724,0.4
01725,0.8
01726,2.4000000000000004
01727,-0.6000000000000001
01728,4.800000000000001
01729,0.4
01730,0.4
01731,1.8
01732,0.19999999999999996
01733,0.8
01735,0.4
01736,0.19999999999999996
01738,1.4000000000000001
01739,2.4000000000000004
01741,3.8000000000000007
01743,-0.3999999999999999
01744,-0.19999999999999996
01745,1.4000000000000001
01747,1.6
01748,-0.6000000000000001
01749,1.2000000000000002
01750,0.4
01751,0.19999999999999996
01753,2.8000000000000003
01754,0.4
01755,0.4
01756,-1.0000000000000002
01757,0.8
01759,2.4000000000000004
01760,2.2
01762,3.2
01763,2.6
01764,1.8
01766,2.8000000000000003
01768,0.4
01769,2.0
01770,-0.3999999999999999
01771,3.6
01773,0.4
01775,1.2000000000000002
01776,0.4
01777,2.6
01779,0.19999999999999996
01780,1.2000000000000002
01781,2.0
01782,1.0
01783,4.0
01784,1.8
01785,2.4000000000000004
01786,4.2
01787,0.0
01788,-0.3999999999999999
01789,1.2000000000000002
01791,0.4
01792,0.0
01793,3.8000000000000007
01794,4.6000000000000005
01795,1.2000000000000002
01796,2.0
01798,2.8000000000000003
01799,-0.6000000000000001
01800,1.0
