SOLDDATE,TEMP,HUM,REGION_U
2019-06-12,21.5,57.1,서울
2019-06-13,23.0,51.9,서울
2019-06-14,23.0,54.8,서울
2019-06-15,21.9,61.5,서울
2019-06-16,22.0,55.4,서울
2019-06-17,21.7,59.1,서울
2019-06-18,20.8,78.6,서울
2019-06-19,21.4,77.8,서울
2019-06-20,22.7,70.6,서울
2019-06-21,22.1,72.9,서울
2019-06-22,24.2,42.3,서울
2019-06-23,25.0,40.4,서울
2019-06-24,25.2,46.9,서울
2019-06-25,25.6,49.1,서울
2019-06-26,25.5,52.6,서울
2019-06-27,25.5,70.5,서울
2019-06-28,24.7,67.3,서울
2019-06-29,23.1,72.0,서울
2019-06-30,23.9,73.5,서울
2019-07-01,23.9,64.4,서울
2019-07-02,24.4,63.5,서울
2019-07-03,24.1,64.6,서울
2019-07-04,25.4,59.6,서울
2019-07-05,27.6,42.1,서울
2019-07-06,29.7,40.9,서울
2019-07-07,26.7,43.3,서울
2019-07-08,25.1,46.6,서울
2019-07-09,25.0,46.4,서울
2019-07-10,22.7,64.1,서울
2019-07-11,21.9,76.9,서울
2019-07-12,23.6,65.5,서울
2019-07-13,24.9,67.3,서울
2019-07-14,25.9,64.6,서울
2019-07-15,23.8,80.0,서울
2019-07-16,24.7,79.0,서울
2019-07-17,25.6,73.9,서울
2019-07-18,26.9,65.0,서울
2019-07-19,28.6,61.3,서울
2019-07-20,28.0,66.9,서울
2019-07-21,25.1,87.1,서울
2019-07-22,26.7,74.6,서울
2019-07-23,28.1,70.8,서울
2019-07-24,26.5,82.3,서울
2019-07-25,26.3,90.1,서울
2019-07-26,25.1,95.3,서울
2019-07-27,28.4,76.6,서울
2019-07-28,26.1,88.3,서울
2019-07-29,27.5,74.5,서울
2019-07-30,28.1,75.3,서울
2019-07-31,25.8,91.1,서울
2019-08-01,26.3,86.4,서울
2019-08-02,28.4,74.6,서울
2019-08-03,29.4,69.0,서울
2019-08-04,28.3,75.9,서울
2019-08-05,30.5,65.5,서울
2019-08-06,31.6,51.4,서울
2019-08-07,26.9,78.1,서울
2019-08-08,28.9,71.4,서울
2019-08-09,29.8,69.0,서울
2019-08-10,31.5,57.9,서울
2019-08-11,30.4,53.6,서울
2019-08-12,26.6,91.8,서울
2019-08-13,29.2,76.9,서울
2019-08-14,30.4,63.9,서울
2019-08-15,25.9,82.0,서울
2019-08-16,25.9,74.5,서울
2019-08-17,25.9,69.5,서울
2019-08-18,25.6,66.5,서울
2019-08-19,26.3,60.6,서울
2019-08-20,28.2,56.3,서울
2019-08-21,27.0,67.3,서울
2019-08-22,26.9,66.5,서울
2019-08-23,26.2,58.4,서울
2019-08-24,24.1,60.9,서울
2019-08-25,25.0,66.6,서울
2019-08-26,26.4,63.8,서울
2019-08-27,25.7,71.1,서울
2019-08-28,26.1,66.2,서울
2019-08-29,23.4,77.1,서울
2019-08-30,22.6,66.3,서울
2019-08-31,23.5,65.0,서울
2019-09-01,23.7,64.0,서울
2019-09-02,24.4,56.6,서울
2019-09-03,24.1,67.6,서울
2019-09-04,22.8,89.0,서울
2019-09-05,23.0,91.4,서울
2019-09-06,25.3,79.8,서울
2019-09-07,25.7,72.9,서울
2019-09-08,24.7,76.9,서울
2019-09-09,25.1,74.3,서울
2019-09-10,23.8,93.4,서울
2019-09-11,24.3,71.4,서울
2019-09-12,21.0,72.3,서울
2019-09-13,23.3,60.4,서울
2019-09-14,22.4,80.0,서울
2019-09-15,24.2,70.4,서울
2019-09-16,24.5,53.0,서울
2019-09-17,23.5,41.6,서울
2019-09-18,21.0,46.0,서울
2019-09-19,19.5,46.5,서울
2019-09-20,19.6,52.8,서울
2019-09-21,19.6,60.3,서울
2019-09-22,18.6,63.4,서울
2019-09-23,20.0,51.1,서울
2019-09-24,19.8,61.3,서울
2019-09-25,20.9,64.4,서울
2019-09-26,22.9,59.3,서울
2019-09-27,22.9,57.5,서울
2019-09-28,23.7,58.9,서울
2019-09-29,22.6,60.6,서울
2019-09-30,22.4,61.0,서울
2019-10-01,23.1,67.1,서울
2019-10-02,21.6,88.0,서울
2019-10-03,22.4,73.4,서울
2019-10-04,22.4,71.5,서울
2019-10-05,18.7,72.6,서울
2019-10-06,18.1,53.4,서울
2019-10-07,14.8,92.0,서울
2019-10-08,14.7,58.8,서울
2019-10-09,13.6,48.3,서울
2019-10-10,15.2,60.9,서울
2019-10-11,18.8,60.0,서울
2019-10-12,17.9,49.3,서울
2019-10-13,17.2,52.6,서울
2019-10-14,14.4,56.9,서울
2019-10-15,14.5,55.6,서울
2019-10-16,14.6,58.3,서울
2019-10-17,15.4,56.0,서울
2019-10-18,17.0,58.3,서울
2019-10-19,17.0,63.8,서울
2019-10-20,16.5,70.3,서울
2019-10-21,17.1,61.0,서울
2019-10-22,18.1,56.1,서울
2019-10-23,17.0,57.3,서울
2019-10-24,18.3,47.6,서울
2019-10-25,16.7,58.0,서울
2019-10-26,10.0,60.0,서울
2019-10-27,11.0,59.0,서울
2019-10-28,12.9,65.9,서울
2019-10-29,12.5,61.0,서울
2019-10-30,11.2,60.3,서울
2019-10-31,14.8,73.8,서울
2019-11-01,14.9,57.9,서울
2019-11-02,13.6,57.3,서울
2019-11-03,14.7,57.8,서울
2019-11-04,13.8,57.8,서울
2019-11-05,12.4,65.1,서울
2019-11-06,11.0,63.6,서울
2019-11-07,9.2,42.8,서울
2019-11-08,6.8,31.4,서울
2019-11-09,9.5,41.4,서울
2019-11-10,10.0,59.6,서울
2019-11-11,11.2,71.6,서울
2019-11-12,9.3,63.6,서울
2019-11-13,7.2,72.3,서울
2019-11-14,1.3,30.6,서울
2019-11-15,5.6,87.4,서울
2019-11-16,6.8,81.3,서울
2019-11-17,8.3,79.4,서울
2019-11-18,4.6,59.8,서울
2019-11-19,0.2,48.0,서울
2019-11-20,0.5,35.5,서울
2019-11-21,4.2,37.4,서울
2019-11-22,9.7,34.1,서울
2019-11-23,12.1,52.0,서울
2019-11-24,9.8,74.6,서울
2019-11-25,1.9,62.1,서울
2019-11-26,6.6,64.0,서울
2019-11-27,3.1,50.8,서울
2019-11-28,3.5,52.4,서울
2019-11-29,1.5,42.8,서울
2019-11-30,4.1,42.6,서울
2019-12-01,4.6,79.4,서울
2019-12-02,-0.1,48.0,서울
2019-12-03,0.5,61.3,서울
2019-12-04,2.0,41.6,서울
2019-12-05,-4.4,31.9,서울
2019-12-06,-5.9,34.5,서울
2019-12-07,-2.4,65.0,서울
2019-12-08,-0.9,65.1,서울
2019-12-09,3.2,56.8,서울
2019-12-10,8.1,82.3,서울
2019-12-11,6.3,62.0,서울
2019-12-12,-0.7,45.4,서울
2019-12-13,2.1,53.6,서울
2019-12-14,2.7,58.3,서울
2019-12-15,5.3,52.5,서울
2019-12-16,7.8,58.9,서울
2019-12-17,7.7,81.4,서울
2019-12-18,0.8,64.6,서울
2019-12-19,-0.8,47.8,서울
2019-12-20,-1.1,45.3,서울
2019-12-21,-1.2,68.1,서울
2019-12-22,4.1,63.4,서울
2019-12-23,3.4,80.4,서울
2019-12-24,0.8,67.9,서울
2019-12-25,2.0,60.8,서울
2019-12-26,2.0,59.0,서울
2019-12-27,-1.7,45.4,서울
2019-12-28,1.1,47.6,서울
2019-12-29,3.8,52.5,서울
2019-12-30,2.7,70.3,서울
2019-12-31,-7.9,39.3,서울
2019-01-01,-7.0,48.1,경기도북부
2019-01-02,-6.7,46.1,경기도북부
2019-01-03,-5.3,41.8,경기도북부
2019-01-04,-2.7,56.5,경기도북부
2019-01-05,-3.4,37.3,경기도북부
2019-01-06,-4.4,35.5,경기도북부
2019-01-07,-3.9,44.6,경기도북부
2019-01-08,-4.5,32.3,경기도북부
2019-01-09,-6.3,32.0,경기도북부
2019-01-10,-1.8,46.5,경기도북부
2019-01-11,0.6,57.5,경기도북부
2019-01-12,1.5,49.0,경기도북부
2019-01-13,-0.7,51.1,경기도북부
2019-01-14,-0.8,69.1,경기도북부
2019-01-15,-2.9,56.6,경기도북부
2019-01-16,-6.1,44.6,경기도북부
2019-01-17,-1.5,44.1,경기도북부
2019-01-18,-1.5,44.9,경기도북부
2019-01-19,0.8,65.4,경기도북부
2019-01-20,-1.6,38.8,경기도북부
2019-01-21,-3.1,60.0,경기도북부
2019-01-22,-1.2,63.8,경기도북부
2019-01-23,0.2,48.1,경기도북부
2019-01-24,-1.2,32.0,경기도북부
2019-01-25,-2.7,31.0,경기도북부
2019-01-26,-3.1,29.0,경기도북부
2019-01-27,-1.5,50.3,경기도북부
2019-01-28,0.6,39.5,경기도북부
2019-01-29,-1.3,35.8,경기도북부
2019-01-30,0.4,50.3,경기도북부
2019-01-31,-2.3,24.6,경기도북부
2019-02-01,-3.2,47.0,경기도북부
2019-02-02,0.7,58.8,경기도북부
2019-02-03,2.5,78.0,경기도북부
2019-02-04,-1.0,39.9,경기도북부
2019-02-05,1.3,43.6,경기도북부
2019-02-06,3.6,56.8,경기도북부
2019-02-07,-1.9,41.8,경기도북부
2019-02-08,-6.7,29.8,경기도북부
2019-02-09,-5.6,27.9,경기도북부
2019-02-10,-5.6,32.6,경기도북부
2019-02-11,-3.1,32.8,경기도북부
2019-02-12,-1.8,38.4,경기도북부
2019-02-13,-3.2,32.1,경기도북부
2019-02-14,-2.2,37.3,경기도북부
2019-02-15,-2.2,85.9,경기도북부
2019-02-16,-3.9,74.1,경기도북부
2019-02-17,-3.3,63.1,경기도북부
2019-02-18,-0.9,57.5,경기도북부
2019-02-19,0.4,91.6,경기도북부
2019-02-20,0.6,77.6,경기도북부
2019-02-21,0.4,73.5,경기도북부
2019-02-22,2.1,67.4,경기도북부
2019-02-23,4.6,53.8,경기도북부
2019-02-24,4.1,57.5,경기도북부
2019-02-25,2.6,62.1,경기도북부
2019-02-26,3.5,46.9,경기도북부
2019-02-27,6.2,49.0,경기도북부
2019-02-28,4.6,56.0,경기도북부
2019-03-01,4.8,55.4,경기도북부
2019-03-02,5.6,51.9,경기도북부
2019-03-03,6.9,48.5,경기도북부
2019-03-04,8.5,53.5,경기도북부
2019-03-05,6.9,75.3,경기도북부
2019-03-06,6.4,73.1,경기도북부
2019-03-07,6.4,59.4,경기도북부
2019-03-08,4.5,44.9,경기도북부
2019-03-09,4.9,40.3,경기도북부
2019-03-10,7.2,47.9,경기도북부
2019-03-11,4.7,69.8,경기도북부
2019-03-12,3.1,63.4,경기도북부
2019-03-13,2.5,35.8,경기도북부
2019-03-14,2.4,59.3,경기도북부
2019-03-15,2.0,87.0,경기도북부
2019-03-16,2.5,83.6,경기도북부
2019-03-17,4.8,66.3,경기도북부
2019-03-18,5.2,57.6,경기도북부
2019-03-19,8.4,62.6,경기도북부
2019-03-20,8.3,89.5,경기도북부
2019-03-21,7.0,82.8,경기도북부
2019-03-22,3.2,49.4,경기도북부
2019-03-23,2.4,57.8,경기도북부
2019-03-24,3.1,52.3,경기도북부
2019-03-25,6.6,68.8,경기도북부
2019-03-26,10.8,59.9,경기도북부
2019-03-27,10.6,77.3,경기도북부
2019-03-28,9.2,56.5,경기도북부
2019-03-29,8.6,38.4,경기도북부
2019-03-30,4.2,82.4,경기도북부
2019-03-31,3.7,58.1,경기도북부
2019-04-01,4.0,47.5,경기도북부
2019-04-02,5.2,44.6,경기도북부
2019-04-03,6.1,43.0,경기도북부
2019-04-04,8.1,49.3,경기도북부
2019-04-05,11.7,43.1,경기도북부
2019-04-06,7.9,53.5,경기도북부
2019-04-07,10.3,56.0,경기도북부
2019-04-08,11.2,30.8,경기도북부
2019-04-09,8.0,58.0,경기도북부
2019-04-10,6.2,89.3,경기도북부
2019-04-11,8.1,70.4,경기도북부
2019-04-12,10.3,54.4,경기도북부
2019-04-13,10.6,44.1,경기도북부
2019-04-14,8.4,57.0,경기도북부
2019-04-15,10.1,42.3,경기도북부
2019-04-16,12.7,39.4,경기도북부
2019-04-17,13.9,46.9,경기도북부
2019-04-18,11.3,85.4,경기도북부
2019-04-19,13.0,65.5,경기도북부
2019-04-20,12.7,77.8,경기도북부
2019-04-21,15.0,81.5,경기도북부
2019-04-22,18.0,60.4,경기도북부
2019-04-23,19.7,59.3,경기도북부
2019-04-24,19.3,73.9,경기도북부
2019-04-25,11.6,85.1,경기도북부
2019-04-26,7.5,85.1,경기도북부
2019-04-27,11.0,64.3,경기도북부
2019-04-28,11.3,68.3,경기도북부
2019-04-29,11.7,67.9,경기도북부
2019-04-30,14.5,65.0,경기도북부
2019-05-01,16.6,55.3,경기도북부
2019-05-02,16.7,37.6,경기도북부
2019-05-03,16.7,44.9,경기도북부
2019-05-04,18.2,50.8,경기도북부
2019-05-05,18.5,45.5,경기도북부
2019-05-06,13.7,31.0,경기도북부
2019-05-07,14.1,42.6,경기도북부
2019-05-08,15.0,56.3,경기도북부
2019-05-09,16.0,51.1,경기도북부
2019-05-10,17.3,51.9,경기도북부
2019-05-11,19.7,50.1,경기도북부
2019-05-12,20.1,53.6,경기도북부
2019-05-13,17.1,61.1,경기도북부
2019-05-14,18.2,57.4,경기도북부
2019-05-15,18.9,61.4,경기도북부
2019-05-16,21.2,61.6,경기도북부
2019-05-17,21.4,60.9,경기도북부
2019-05-18,22.3,55.9,경기도북부
2019-05-19,18.6,93.9,경기도북부
2019-05-20,15.9,72.1,경기도북부
2019-05-21,16.7,59.9,경기도북부
2019-05-22,17.8,59.1,경기도북부
2019-05-23,19.9,59.3,경기도북부
2019-05-24,22.6,62.1,경기도북부
2019-05-25,21.7,61.0,경기도북부
2019-05-26,22.2,52.8,경기도북부
2019-05-27,16.9,86.5,경기도북부
2019-05-28,17.0,58.0,경기도북부
2019-05-29,18.7,59.5,경기도북부
2019-05-30,18.6,58.8,경기도북부
2019-05-31,18.6,60.3,경기도북부
2019-06-01,17.7,70.9,경기도북부
2019-06-02,19.5,58.0,경기도북부
2019-06-03,21.5,56.4,경기도북부
2019-06-04,21.7,69.6,경기도북부
2019-06-05,21.9,78.5,경기도북부
2019-06-06,19.2,91.0,경기도북부
2019-06-07,18.8,85.3,경기도북부
2019-06-08,20.0,74.0,경기도북부
2019-06-09,20.2,79.5,경기도북부
2019-06-10,17.7,79.5,경기도북부
2019-06-11,19.1,65.5,경기도북부
2019-06-12,20.4,70.1,경기도북부
2019-06-13,21.6,65.4,경기도북부
2019-06-14,21.1,68.3,경기도북부
2019-06-15,19.8,76.5,경기도북부
2019-06-16,20.8,69.4,경기도북부
2019-06-17,21.3,69.8,경기도북부
2019-06-18,18.8,89.1,경기도북부
2019-06-19,20.2,92.4,경기도북부
2019-06-20,21.7,82.4,경기도북부
2019-06-21,20.6,86.8,경기도북부
2019-06-22,21.4,66.0,경기도북부
2019-06-23,22.9,61.5,경기도북부
2019-06-24,24.0,64.1,경기도북부
2019-06-25,24.0,65.5,경기도북부
2019-06-26,23.4,73.0,경기도북부
2019-06-27,25.1,77.6,경기도북부
2019-06-28,23.7,81.6,경기도북부
2019-06-29,21.7,84.5,경기도북부
2019-06-30,22.9,83.8,경기도북부
2019-07-01,23.2,74.1,경기도북부
2019-07-02,23.2,74.1,경기도북부
2019-07-03,22.6,77.8,경기도북부
2019-07-04,24.4,67.1,경기도북부
2019-07-05,26.3,57.8,경기도북부
2019-07-06,28.0,57.6,경기도북부
2019-07-07,24.8,56.6,경기도북부
2019-07-08,23.7,59.9,경기도북부
2019-07-09,23.4,60.9,경기도북부
2019-07-10,21.0,74.9,경기도북부
2019-07-11,20.3,88.8,경기도북부
2019-07-12,22.4,81.6,경기도북부
2019-07-13,23.7,83.5,경기도북부
2019-07-14,23.1,89.0,경기도북부
2019-07-15,22.2,90.9,경기도북부
2019-07-16,23.2,88.4,경기도북부
2019-07-17,23.6,90.9,경기도북부
2019-07-18,25.9,77.6,경기도북부
2019-07-19,27.9,72.9,경기도북부
2019-07-20,28.2,70.3,경기도북부
2019-07-21,24.1,95.9,경기도북부
2019-07-22,25.9,87.6,경기도북부
2019-07-23,26.3,87.1,경기도북부
2019-07-24,25.4,95.8,경기도북부
2019-07-25,25.4,98.6,경기도북부
2019-07-26,24.3,99.8,경기도북부
2019-07-27,27.2,89.0,경기도북부
2019-07-28,25.0,98.5,경기도북부
2019-07-29,26.7,87.6,경기도북부
2019-07-30,26.6,91.0,경기도북부
2019-07-31,24.4,98.5,경기도북부
2019-08-01,25.7,93.8,경기도북부
2019-08-02,27.8,84.4,경기도북부
2019-08-03,26.8,89.1,경기도북부
2019-08-04,27.7,85.6,경기도북부
2019-08-05,29.1,80.1,경기도북부
2019-08-06,29.7,71.4,경기도북부
2019-08-07,24.2,93.6,경기도북부
2019-08-08,26.5,88.8,경기도북부
2019-08-09,27.4,87.1,경기도북부
2019-08-10,29.3,78.4,경기도북부
2019-08-11,29.2,66.9,경기도북부
2019-08-12,25.2,96.9,경기도북부
2019-08-13,27.8,88.6,경기도북부
2019-08-14,29.1,74.8,경기도북부
2019-08-15,23.8,92.1,경기도북부
2019-08-16,24.6,91.0,경기도북부
2019-08-17,24.8,80.0,경기도북부
2019-08-18,23.9,79.1,경기도북부
2019-08-19,24.0,78.9,경기도북부
2019-08-20,25.5,77.3,경기도북부
2019-08-21,24.2,87.5,경기도북부
2019-08-22,24.8,82.9,경기도북부
2019-08-23,23.7,77.8,경기도북부
2019-08-24,21.9,82.4,경기도북부
2019-08-25,23.1,82.6,경기도북부
2019-08-26,24.1,80.4,경기도북부
2019-08-27,24.0,84.0,경기도북부
2019-08-28,24.2,81.9,경기도북부
2019-08-29,22.4,86.0,경기도북부
2019-08-30,21.4,80.8,경기도북부
2019-08-31,21.7,79.5,경기도북부
2019-09-01,21.2,81.0,경기도북부
2019-09-02,21.9,77.3,경기도북부
2019-09-03,22.7,81.0,경기도북부
2019-09-04,21.0,98.5,경기도북부
2019-09-05,22.0,98.3,경기도북부
2019-09-06,23.7,96.1,경기도북부
2019-09-07,25.1,85.5,경기도북부
2019-09-08,23.8,90.4,경기도북부
2019-09-09,24.2,88.8,경기도북부
2019-09-10,21.8,99.3,경기도북부
2019-09-11,22.8,84.1,경기도북부
2019-09-12,20.3,85.0,경기도북부
2019-09-13,22.0,75.3,경기도북부
2019-09-14,20.8,93.0,경기도북부
2019-09-15,22.7,82.6,경기도북부
2019-09-16,22.0,73.3,경기도북부
2019-09-17,20.4,70.3,경기도북부
2019-09-18,19.4,59.5,경기도북부
2019-09-19,16.7,68.4,경기도북부
2019-09-20,17.1,80.0,경기도북부
2019-09-21,17.3,87.0,경기도북부
2019-09-22,18.3,71.4,경기도북부
2019-09-23,18.4,64.1,경기도북부
2019-09-24,17.8,76.1,경기도북부
2019-09-25,18.3,83.0,경기도북부
2019-09-26,20.2,80.9,경기도북부
2019-09-27,20.7,77.6,경기도북부
2019-09-28,21.4,77.4,경기도북부
2019-09-29,19.7,77.6,경기도북부
2019-09-30,19.6,79.5,경기도북부
2019-10-01,20.7,83.6,경기도북부
2019-10-02,20.7,93.0,경기도북부
2019-10-03,21.5,82.9,경기도북부
2019-10-04,20.9,85.1,경기도북부
2019-10-05,16.6,86.1,경기도북부
2019-10-06,15.8,73.9,경기도북부
2019-10-07,13.5,99.1,경기도북부
2019-10-08,13.0,71.5,경기도북부
2019-10-09,11.3,72.5,경기도북부
2019-10-10,12.9,84.9,경기도북부
2019-10-11,17.0,75.0,경기도북부
2019-10-12,16.4,63.8,경기도북부
2019-10-13,14.1,78.5,경기도북부
2019-10-14,12.7,68.6,경기도북부
2019-10-15,12.1,74.6,경기도북부
2019-10-16,12.3,76.5,경기도북부
2019-10-17,13.1,74.3,경기도북부
2019-10-18,14.7,79.6,경기도북부
2019-10-19,14.9,80.3,경기도북부
2019-10-20,13.8,82.9,경기도북부
2019-10-21,14.3,81.4,경기도북부
2019-10-22,15.6,78.5,경기도북부
2019-10-23,14.9,81.4,경기도북부
2019-10-24,16.3,68.3,경기도북부
2019-10-25,15.3,74.8,경기도북부
2019-10-26,8.6,74.8,경기도북부
2019-10-27,8.5,76.9,경기도북부
2019-10-28,11.4,80.0,경기도북부
2019-10-29,10.8,74.3,경기도북부
2019-10-30,8.7,77.1,경기도북부
2019-10-31,12.9,88.1,경기도북부
2019-11-01,12.8,74.8,경기도북부
2019-11-02,11.1,80.1,경기도북부
2019-11-03,11.9,76.3,경기도북부
2019-11-04,10.9,75.1,경기도북부
2019-11-05,9.9,82.0,경기도북부
2019-11-06,8.4,78.4,경기도북부
2019-11-07,7.1,59.8,경기도북부
2019-11-08,4.7,49.8,경기도북부
2019-11-09,7.0,57.3,경기도북부
2019-11-10,8.1,75.8,경기도북부
2019-11-11,10.2,81.5,경기도북부
2019-11-12,6.8,76.9,경기도북부
2019-11-13,5.5,84.9,경기도북부
2019-11-14,0.0,40.8,경기도북부
2019-11-15,4.5,90.9,경기도북부
2019-11-16,4.5,90.0,경기도북부
2019-11-17,6.6,94.3,경기도북부
2019-11-18,3.4,71.6,경기도북부
2019-11-19,-0.7,58.6,경기도북부
2019-11-20,-1.1,49.3,경기도북부
2019-11-21,1.8,66.0,경기도북부
2019-11-22,7.1,56.1,경기도북부
2019-11-23,9.4,71.5,경기도북부
2019-11-24,7.7,89.5,경기도북부
2019-11-25,1.8,71.0,경기도북부
2019-11-26,5.4,79.9,경기도북부
2019-11-27,1.8,62.3,경기도북부
2019-11-28,2.7,61.4,경기도북부
2019-11-29,-0.1,57.5,경기도북부
2019-11-30,2.8,59.3,경기도북부
2019-12-01,3.1,90.0,경기도북부
2019-12-02,-0.8,58.9,경기도북부
2019-12-03,-1.3,71.9,경기도북부
2019-12-04,-0.1,60.4,경기도북부
2019-12-05,-5.2,34.8,경기도북부
2019-12-06,-7.6,51.5,경기도북부
2019-12-07,-3.0,82.3,경기도북부
2019-12-08,-3.0,80.4,경기도북부
2019-12-09,2.1,78.0,경기도북부
2019-12-10,6.2,95.6,경기도북부
2019-12-11,5.5,74.1,경기도북부
2019-12-12,-1.7,58.8,경기도북부
2019-12-13,0.2,74.3,경기도북부
