SOLDDATE,TEMP,HUM,REGION_U
2020-10-21,14.1,69.4,서울
2020-10-22,13.5,66.0,서울
2020-10-23,8.6,51.5,서울
2020-10-24,8.7,47.6,서울
2020-10-25,11.8,62.5,서울
2020-10-26,12.9,71.6,서울
2020-10-27,14.0,74.1,서울
2020-10-28,13.8,52.1,서울
2020-10-29,10.8,40.3,서울
2020-10-30,11.9,42.9,서울
2020-10-31,13.6,60.3,서울
2020-11-01,13.7,84.3,서울
2020-11-02,10.8,58.3,서울
2020-11-03,5.1,47.5,서울
2020-11-04,4.9,43.9,서울
2020-11-05,9.6,61.5,서울
2020-11-06,13.5,63.3,서울
2020-11-07,14.6,68.8,서울
2020-11-08,8.5,43.8,서울
2020-11-09,5.5,40.9,서울
2020-11-10,7.7,56.1,서울
2020-11-11,9.3,53.5,서울
2020-11-12,10.4,56.9,서울
2020-11-13,12.2,71.5,서울
2020-11-14,12.5,66.9,서울
2020-11-15,11.1,75.0,서울
2020-11-16,12.4,70.1,서울
2020-11-17,15.9,67.5,서울
2020-11-18,16.6,91.4,서울
2020-11-19,13.6,90.5,서울
2020-11-20,2.8,74.3,서울
2020-11-21,6.5,67.9,서울
2020-11-22,5.6,80.5,서울
2020-11-23,1.7,61.4,서울
2020-11-24,2.9,54.5,서울
2020-11-25,4.6,64.1,서울
2020-11-26,5.6,66.5,서울
2020-11-27,4.1,61.6,서울
2020-11-28,-0.1,50.0,서울
2020-11-29,-0.6,59.6,서울
2020-11-30,-0.2,57.8,서울
2020-12-01,1.1,44.5,서울
2020-12-02,2.4,41.4,서울
2020-12-03,0.7,47.1,서울
2020-12-04,-0.6,53.8,서울
2020-12-05,2.1,63.1,서울
2020-12-06,4.5,66.9,서울
2020-12-07,3.4,57.5,서울
2020-12-08,-0.5,50.0,서울
2020-12-09,1.5,55.1,서울
2020-12-10,5.8,69.9,서울
2020-12-11,5.3,77.1,서울
2020-12-12,2.3,51.3,서울
2020-12-13,-1.1,74.9,서울
2020-12-14,-7.7,49.1,서울
2020-12-15,-8.3,43.0,서울
2020-12-16,-8.3,43.9,서울
2020-12-17,-4.9,47.0,서울
2020-12-18,-2.1,57.0,서울
2020-12-19,-5.1,45.1,서울
2020-12-20,-3.7,50.4,서울
2020-12-21,-1.0,64.1,서울
2020-12-22,2.0,67.6,서울
2020-12-23,4.5,76.6,서울
2020-12-24,2.6,61.5,서울
2020-12-25,-0.8,51.9,서울
2020-12-26,2.2,65.8,서울
2020-12-27,5.8,62.9,서울
2020-12-28,6.7,72.1,서울
2020-12-29,0.1,70.8,서울
2020-12-30,-10.9,55.5,서울
2020-12-31,-8.9,53.9,서울
2020-01-01,-3.8,76.6,경기도북부
2020-01-02,-0.6,81.9,경기도북부
2020-01-03,-2.1,72.8,경기도북부
2020-01-04,-1.2,69.3,경기도북부
2020-01-05,-1.3,63.6,경기도북부
2020-01-06,0.5,84.3,경기도북부
2020-01-07,4.9,98.9,경기도북부
2020-01-08,2.5,96.4,경기도북부
2020-01-09,-2.1,80.8,경기도북부
2020-01-10,-2.4,81.5,경기도북부
2020-01-11,-1.6,77.8,경기도북부
2020-01-12,-2.0,73.4,경기도북부
2020-01-13,-4.1,66.5,경기도북부
2020-01-14,-4.5,65.0,경기도북부
2020-01-15,-4.8,63.6,경기도북부
2020-01-16,-3.8,61.1,경기도북부
2020-01-17,-2.5,64.5,경기도북부
2020-01-18,-1.2,63.4,경기도북부
2020-01-19,0.1,75.9,경기도북부
2020-01-20,-1.2,64.3,경기도북부
2020-01-21,-2.4,56.1,경기도북부
2020-01-22,1.5,50.3,경기도북부
2020-01-23,2.8,64.6,경기도북부
2020-01-24,0.7,80.6,경기도북부
2020-01-25,1.5,81.1,경기도북부
2020-01-26,4.0,68.4,경기도북부
2020-01-27,5.6,54.6,경기도북부
2020-01-28,6.5,60.0,경기도북부
2020-01-29,3.8,68.4,경기도북부
2020-01-30,2.8,70.8,경기도북부
2020-01-31,2.8,74.3,경기도북부
2020-02-01,0.9,79.9,경기도북부
2020-02-02,0.0,64.6,경기도북부
2020-02-03,-1.2,47.5,경기도북부
2020-02-04,-3.6,69.4,경기도북부
2020-02-05,-9.6,50.5,경기도북부
2020-02-06,-7.9,57.6,경기도북부
2020-02-07,-3.1,63.0,경기도북부
2020-02-08,-0.6,56.6,경기도북부
2020-02-09,-2.0,66.3,경기도북부
2020-02-10,2.1,65.5,경기도북부
2020-02-11,4.7,53.4,경기도북부
2020-02-12,6.1,82.1,경기도북부
2020-02-13,6.3,92.5,경기도북부
2020-02-14,8.3,77.6,경기도북부
2020-02-15,8.0,79.4,경기도북부
2020-02-16,-1.9,91.1,경기도북부
2020-02-17,-6.6,76.8,경기도북부
2020-02-18,-5.1,65.3,경기도북부
2020-02-19,-0.9,74.8,경기도북부
2020-02-20,2.7,79.5,경기도북부
2020-02-21,5.1,81.3,경기도북부
2020-02-22,2.9,73.5,경기도북부
2020-02-23,1.3,64.1,경기도북부
2020-02-24,5.7,73.0,경기도북부
2020-02-25,5.4,87.3,경기도북부
2020-02-26,4.4,79.8,경기도북부
2020-02-27,4.6,68.4,경기도북부
2020-02-28,2.6,91.4,경기도북부
2020-02-29,5.8,75.9,경기도북부
2020-03-01,4.4,85.0,경기도북부
2020-03-02,2.5,71.4,경기도북부
2020-03-03,3.7,71.6,경기도북부
2020-03-04,1.6,66.6,경기도북부
2020-03-05,0.7,57.5,경기도북부
2020-03-06,2.1,57.0,경기도북부
2020-03-07,5.0,54.5,경기도북부
2020-03-08,7.4,58.6,경기도북부
2020-03-09,9.4,52.3,경기도북부
2020-03-10,5.7,90.4,경기도북부
2020-03-11,3.3,54.8,경기도북부
2020-03-12,6.0,61.3,경기도북부
2020-03-13,4.4,43.3,경기도북부
2020-03-14,3.1,58.4,경기도북부
2020-03-15,2.9,59.5,경기도북부
2020-03-16,2.4,56.6,경기도북부
2020-03-17,5.4,81.8,경기도북부
2020-03-18,8.8,56.1,경기도북부
2020-03-19,8.7,50.5,경기도북부
2020-03-20,7.8,45.8,경기도북부
2020-03-21,12.2,62.8,경기도북부
2020-03-22,10.4,46.5,경기도북부
2020-03-23,9.5,46.4,경기도북부
2020-03-24,10.1,44.8,경기도북부
2020-03-25,10.8,46.0,경기도북부
2020-03-26,13.3,60.8,경기도북부
2020-03-27,11.9,61.0,경기도북부
2020-03-28,7.2,24.4,경기도북부
2020-03-29,7.3,39.4,경기도북부
2020-03-30,8.9,44.6,경기도북부
2020-03-31,10.6,45.1,경기도북부
2020-04-01,10.9,45.5,경기도북부
2020-04-02,8.1,53.0,경기도북부
2020-04-03,9.2,57.0,경기도북부
2020-04-04,8.7,37.5,경기도북부
2020-04-05,7.1,30.6,경기도북부
2020-04-06,8.5,45.0,경기도북부
2020-04-07,9.6,64.1,경기도북부
2020-04-08,8.5,37.4,경기도북부
2020-04-09,8.5,45.8,경기도북부
2020-04-10,9.5,55.3,경기도북부
2020-04-11,9.6,61.4,경기도북부
2020-04-12,8.3,63.9,경기도북부
2020-04-13,11.1,38.5,경기도북부
2020-04-14,12.2,39.9,경기도북부
2020-04-15,12.3,41.9,경기도북부
2020-04-16,14.7,45.3,경기도북부
2020-04-17,10.7,85.5,경기도북부
2020-04-18,13.1,74.4,경기도북부
2020-04-19,11.4,81.3,경기도북부
2020-04-20,9.1,84.4,경기도북부
2020-04-21,6.4,51.9,경기도북부
2020-04-22,5.5,47.9,경기도북부
2020-04-23,7.2,49.5,경기도북부
2020-04-24,8.9,58.5,경기도북부
2020-04-25,12.4,57.3,경기도북부
2020-04-26,11.3,50.9,경기도북부
2020-04-27,11.6,51.0,경기도북부
2020-04-28,12.6,52.9,경기도북부
2020-04-29,14.0,53.9,경기도북부
2020-04-30,15.4,64.6,경기도북부
2020-05-01,19.4,80.8,경기도북부
2020-05-02,19.3,90.0,경기도북부
2020-05-03,21.5,73.4,경기도북부
2020-05-04,20.8,69.6,경기도북부
2020-05-05,15.6,77.1,경기도북부
2020-05-06,18.3,55.4,경기도북부
2020-05-07,19.2,40.6,경기도북부
2020-05-08,18.3,49.4,경기도북부
2020-05-09,14.0,98.6,경기도북부
2020-05-10,14.0,96.0,경기도북부
2020-05-11,15.8,66.4,경기도북부
2020-05-12,13.2,78.5,경기도북부
2020-05-13,14.8,57.3,경기도북부
2020-05-14,17.1,48.6,경기도북부
2020-05-15,14.8,89.1,경기도북부
2020-05-16,16.7,95.3,경기도북부
2020-05-17,18.5,87.9,경기도북부
2020-05-18,17.6,91.6,경기도북부
2020-05-19,12.1,82.8,경기도북부
2020-05-20,12.9,74.3,경기도북부
2020-05-21,16.1,73.0,경기도북부
2020-05-22,17.5,80.6,경기도북부
2020-05-23,19.1,76.9,경기도북부
2020-05-24,17.0,91.8,경기도북부
2020-05-25,16.7,86.6,경기도북부
2020-05-26,15.6,89.9,경기도북부
2020-05-27,16.4,76.8,경기도북부
2020-05-28,16.7,78.0,경기도북부
2020-05-29,19.3,71.1,경기도북부
2020-05-30,21.7,67.0,경기도북부
2020-05-31,20.1,74.9,경기도북부
2020-06-01,19.5,69.0,경기도북부
2020-06-02,16.5,77.9,경기도북부
2020-06-03,21.5,77.5,경기도북부
2020-06-04,21.4,85.8,경기도북부
2020-06-05,22.3,75.0,경기도북부
2020-06-06,23.3,73.5,경기도북부
2020-06-07,22.2,79.0,경기도북부
2020-06-08,23.7,74.5,경기도북부
2020-06-09,25.0,65.8,경기도북부
2020-06-10,24.2,75.1,경기도북부
2020-06-11,25.4,72.1,경기도북부
2020-06-12,23.1,76.3,경기도북부
2020-06-13,25.5,55.3,경기도북부
2020-06-14,23.4,79.4,경기도북부
2020-06-15,22.5,66.9,경기도북부
2020-06-16,23.5,70.0,경기도북부
2020-06-17,23.3,68.6,경기도북부
2020-06-18,21.5,69.4,경기도북부
2020-06-19,24.0,69.4,경기도북부
2020-06-20,23.8,74.0,경기도북부
2020-06-21,24.8,69.3,경기도북부
2020-06-22,26.5,60.8,경기도북부
2020-06-23,25.4,68.1,경기도북부
2020-06-24,20.6,90.5,경기도북부
2020-06-25,20.4,97.9,경기도북부
2020-06-26,21.1,89.8,경기도북부
2020-06-27,23.1,81.5,경기도북부
2020-06-28,24.3,79.5,경기도북부
2020-06-29,22.9,84.9,경기도북부
2020-06-30,18.8,91.1,경기도북부
2020-07-01,19.7,89.8,경기도북부
2020-07-02,23.2,82.5,경기도북부
2020-07-03,23.0,85.1,경기도북부
2020-07-04,23.1,73.9,경기도북부
2020-07-05,22.2,80.9,경기도북부
2020-07-06,24.5,78.5,경기도북부
2020-07-07,23.2,85.5,경기도북부
2020-07-08,24.5,80.5,경기도북부
2020-07-09,25.7,73.1,경기도북부
2020-07-10,22.1,87.6,경기도북부
2020-07-11,23.6,75.5,경기도북부
2020-07-12,21.7,82.1,경기도북부
2020-07-13,18.6,94.0,경기도북부
2020-07-14,19.5,82.3,경기도북부
2020-07-15,22.0,76.3,경기도북부
2020-07-16,23.9,83.0,경기도북부
2020-07-17,25.1,82.5,경기도북부
2020-07-18,23.6,92.4,경기도북부
2020-07-19,23.0,92.3,경기도북부
2020-07-20,23.0,93.9,경기도북부
2020-07-21,23.9,86.4,경기도북부
2020-07-22,23.0,93.9,경기도북부
2020-07-23,20.6,95.4,경기도북부
2020-07-24,21.9,80.6,경기도북부
2020-07-25,23.7,74.9,경기도북부
2020-07-26,24.0,78.9,경기도북부
2020-07-27,22.5,95.6,경기도북부
2020-07-28,23.9,87.6,경기도북부
2020-07-29,23.1,98.0,경기도북부
2020-07-30,24.9,90.6,경기도북부
2020-07-31,25.0,89.6,경기도북부
2020-08-01,23.6,98.8,경기도북부
2020-08-02,23.9,99.3,경기도북부
2020-08-03,24.2,98.9,경기도북부
2020-08-04,25.5,96.6,경기도북부
2020-08-05,25.3,98.0,경기도북부
2020-08-06,23.5,97.9,경기도북부
2020-08-07,23.4,95.6,경기도북부
2020-08-08,23.7,92.3,경기도북부
2020-08-09,24.0,99.1,경기도북부
2020-08-10,25.0,98.5,경기도북부
2020-08-11,24.2,97.5,경기도북부
2020-08-12,26.4,91.5,경기도북부
2020-08-13,27.2,90.5,경기도북부
2020-08-14,26.0,94.1,경기도북부
2020-08-15,25.3,99.1,경기도북부
2020-08-16,26.4,90.5,경기도북부
2020-08-17,26.5,90.4,경기도북부
2020-08-18,25.8,88.9,경기도북부
2020-08-19,25.6,87.0,경기도북부
2020-08-20,26.1,89.3,경기도북부
2020-08-21,23.1,96.5,경기도북부
2020-08-22,23.3,93.9,경기도북부
2020-08-23,23.9,89.6,경기도북부
2020-08-24,25.4,85.6,경기도북부
2020-08-25,27.6,85.1,경기도북부
2020-08-26,28.8,77.3,경기도북부
2020-08-27,26.2,90.6,경기도북부
2020-08-28,25.9,97.6,경기도북부
2020-08-29,26.1,95.4,경기도북부
2020-08-30,26.4,92.9,경기도북부
2020-08-31,25.4,87.4,경기도북부
2020-09-01,25.2,85.8,경기도북부
2020-09-02,23.0,98.8,경기도북부
2020-09-03,21.6,89.5,경기도북부
2020-09-04,21.6,73.0,경기도북부
2020-09-05,21.2,81.8,경기도북부
2020-09-06,20.1,88.3,경기도북부
2020-09-07,18.3,97.5,경기도북부
2020-09-08,21.7,81.6,경기도북부
2020-09-09,19.1,95.0,경기도북부
2020-09-10,20.7,88.0,경기도북부
2020-09-11,21.0,83.8,경기도북부
2020-09-12,19.1,91.3,경기도북부
2020-09-13,19.8,82.0,경기도북부
2020-09-14,20.0,89.9,경기도북부
2020-09-15,21.7,85.8,경기도북부
2020-09-16,20.6,94.8,경기도북부
2020-09-17,19.8,85.1,경기도북부
2020-09-18,18.8,80.4,경기도북부
2020-09-19,18.5,69.6,경기도북부
2020-09-20,17.0,69.4,경기도북부
2020-09-21,15.9,74.0,경기도북부
2020-09-22,17.7,71.9,경기도북부
2020-09-23,17.6,69.9,경기도북부
2020-09-24,18.9,69.9,경기도북부
2020-09-25,19.0,74.3,경기도북부
2020-09-26,17.3,75.8,경기도북부
2020-09-27,17.8,79.1,경기도북부
2020-09-28,18.0,79.1,경기도북부
2020-09-29,17.1,83.5,경기도북부
2020-09-30,17.8,85.1,경기도북부
2020-10-01,17.8,83.0,경기도북부
2020-10-02,17.4,92.4,경기도북부
2020-10-03,18.2,80.5,경기도북부
2020-10-04,15.0,77.6,경기도북부
2020-10-05,11.4,70.5,경기도북부
2020-10-06,11.7,70.9,경기도북부
2020-10-07,13.0,70.0,경기도북부
2020-10-08,14.4,67.8,경기도북부
2020-10-09,15.1,65.5,경기도북부
2020-10-10,14.3,74.4,경기도북부
2020-10-11,14.6,81.5,경기도북부
2020-10-12,14.4,82.0,경기도북부
2020-10-13,11.3,71.3,경기도북부
2020-10-14,10.5,60.9,경기도북부
2020-10-15,8.7,62.1,경기도북부
2020-10-16,8.8,88.3,경기도북부
2020-10-17,9.7,75.1,경기도북부
2020-10-18,11.2,78.0,경기도북부
2020-10-19,12.7,80.0,경기도북부
2020-10-20,12.2,74.3,경기도북부
2020-10-21,11.7,82.4,경기도북부
2020-10-22,11.9,73.4,경기도북부
2020-10-23,6.7,62.4,경기도북부
2020-10-24,7.1,54.0,경기도북부
2020-10-25,9.4,70.9,경기도북부
2020-10-26,10.9,80.4,경기도북부
2020-10-27,12.1,79.4,경기도북부
2020-10-28,12.4,58.4,경기도북부
2020-10-29,8.5,53.5,경기도북부
2020-10-30,9.2,54.3,경기도북부
2020-10-31,11.2,70.4,경기도북부
2020-11-01,12.0,93.0,경기도북부
2020-11-02,8.6,64.3,경기도북부
2020-11-03,4.2,45.0,경기도북부
2020-11-04,3.8,45.9,경기도북부
2020-11-05,8.6,68.3,경기도북부
2020-11-06,11.8,74.0,경기도북부
2020-11-07,13.7,72.8,경기도북부
2020-11-08,7.9,41.9,경기도북부
2020-11-09,4.0,44.3,경기도북부
2020-11-10,5.4,57.1,경기도북부
2020-11-11,7.0,58.4,경기도북부
2020-11-12,8.3,61.9,경기도북부
2020-11-13,10.3,73.3,경기도북부
2020-11-14,10.0,71.8,경기도북부
2020-11-15,8.7,80.8,경기도북부
2020-11-16,9.8,79.6,경기도북부
2020-11-17,13.0,76.8,경기도북부
2020-11-18,16.4,93.6,경기도북부
2020-11-19,12.9,93.3,경기도북부
2020-11-20,1.9,81.1,경기도북부
2020-11-21,4.7,76.6,경기도북부
2020-11-22,4.5,87.8,경기도북부
2020-11-23,0.3,73.4,경기도북부
2020-11-24,0.3,72.4,경기도북부
2020-11-25,1.1,82.1,경기도북부
2020-11-26,2.5,79.8,경기도북부
2020-11-27,2.4,73.9,경기도북부
2020-11-28,-1.0,55.1,경기도북부
2020-11-29,-2.0,65.0,경기도북부
2020-11-30,-2.0,63.8,경기도북부
2020-12-01,-1.3,55.6,경기도북부
2020-12-02,0.9,46.5,경기도북부
2020-12-03,-0.8,54.1,경기도북부
2020-12-04,-2.4,62.6,경기도북부
2020-12-05,-0.5,73.8,경기도북부
2020-12-06,2.9,76.1,경기도북부
2020-12-07,1.4,63.3,경기도북부
2020-12-08,-2.5,58.4,경기도북부
2020-12-09,-0.8,66.1,경기도북부
2020-12-10,2.9,77.8,경기도북부
2020-12-11,1.7,91.4,경기도북부
2020-12-12,0.6,61.1,경기도북부
