SOLDDATE,TEMP,HUM,REGION_U
2021-02-26,8.2,35.0,서울
2021-02-27,9.5,48.6,서울
2021-02-28,7.8,49.0,서울
2021-03-01,4.7,91.0,서울
2021-03-02,2.3,75.9,서울
2021-03-03,4.4,64.4,서울
2021-03-04,7.2,62.4,서울
2021-03-05,9.0,70.3,서울
2021-03-06,6.6,69.5,서울
2021-03-07,6.2,62.9,서울
2021-03-08,7.0,60.3,서울
2021-03-09,6.6,58.5,서울
2021-03-10,8.8,61.8,서울
2021-03-11,10.2,50.8,서울
2021-03-12,10.5,57.0,서울
2021-03-13,9.2,62.8,서울
2021-03-14,9.1,71.4,서울
2021-03-15,10.6,68.8,서울
2021-03-16,8.4,52.5,서울
2021-03-17,8.8,44.9,서울
2021-03-18,11.7,50.1,서울
2021-03-19,15.3,47.9,서울
2021-03-20,9.9,74.6,서울
2021-03-21,5.8,65.9,서울
2021-03-22,6.2,55.3,서울
2021-03-23,9.1,63.5,서울
2021-03-24,10.8,61.5,서울
2021-03-25,11.9,68.5,서울
2021-03-26,12.6,58.4,서울
2021-03-27,12.1,70.9,서울
2021-03-28,9.0,95.8,서울
2021-03-29,10.2,62.3,서울
2021-03-30,10.8,47.3,서울
2021-03-31,14.5,41.0,서울
2021-04-01,17.7,33.0,서울
2021-04-02,17.8,35.6,서울
2021-04-03,14.9,80.8,서울
2021-04-04,11.9,65.8,서울
2021-04-05,11.9,47.9,서울
2021-04-06,13.9,50.9,서울
2021-04-07,14.1,47.5,서울
2021-04-08,13.0,34.0,서울
2021-04-09,13.6,39.3,서울
2021-04-10,12.6,50.0,서울
2021-04-11,15.0,45.4,서울
2021-04-12,13.8,70.4,서울
2021-04-13,10.4,74.0,서울
2021-04-14,8.4,58.5,서울
2021-04-15,11.6,62.3,서울
2021-04-16,11.3,60.0,서울
2021-04-17,9.6,56.6,서울
2021-04-18,9.9,64.3,서울
2021-04-19,12.2,65.3,서울
2021-04-20,14.8,55.1,서울
2021-04-21,19.1,43.1,서울
2021-04-22,20.9,37.9,서울
2021-04-23,19.0,41.4,서울
2021-04-24,18.3,43.0,서울
2021-04-25,18.2,50.0,서울
2021-04-26,16.2,51.8,서울
2021-04-27,15.4,62.4,서울
2021-04-28,14.5,64.1,서울
2021-04-29,14.6,54.1,서울
2021-04-30,11.3,81.8,서울
2021-05-01,10.2,80.8,서울
2021-05-02,12.4,67.9,서울
2021-05-03,14.1,56.4,서울
2021-05-04,13.8,82.6,서울
2021-05-05,13.9,64.4,서울
2021-05-06,15.7,46.4,서울
2021-05-07,14.4,60.3,서울
2021-05-08,14.3,66.1,서울
2021-05-09,15.7,51.3,서울
2021-05-10,13.2,67.9,서울
2021-05-11,18.5,48.9,서울
2021-05-12,22.0,39.5,서울
2021-05-13,22.9,54.4,서울
2021-05-14,24.1,60.3,서울
2021-05-15,22.1,79.5,서울
2021-05-16,18.4,97.6,서울
2021-05-17,15.3,93.0,서울
2021-05-18,17.9,70.5,서울
2021-05-19,19.9,52.3,서울
2021-05-20,18.7,59.8,서울
2021-05-21,16.0,86.5,서울
2021-05-22,18.6,69.3,서울
2021-05-23,19.5,64.4,서울
2021-05-24,19.4,61.0,서울
2021-05-25,15.3,72.3,서울
2021-05-26,18.0,58.5,서울
2021-05-27,15.8,83.0,서울
2021-05-28,15.3,86.0,서울
2021-05-29,15.4,79.8,서울
2021-05-30,18.4,73.0,서울
2021-05-31,19.9,78.9,서울
2021-06-01,20.2,74.6,서울
2021-06-02,23.2,64.4,서울
2021-06-03,19.1,80.8,서울
2021-06-04,18.5,69.4,서울
2021-06-05,20.8,68.1,서울
2021-06-06,23.0,69.6,서울
2021-06-07,21.1,71.5,서울
2021-06-08,23.6,69.6,서울
2021-06-09,25.8,59.1,서울
2021-06-10,24.9,68.5,서울
2021-06-11,21.5,84.5,서울
2021-06-12,24.2,74.6,서울
2021-06-13,24.8,72.6,서울
2021-06-14,24.8,68.8,서울
2021-06-15,22.5,79.1,서울
2021-06-16,24.3,59.9,서울
2021-06-17,21.9,71.4,서울
2021-06-18,20.0,92.1,서울
2021-06-19,22.3,74.0,서울
2021-06-20,22.9,73.3,서울
2021-06-21,23.6,67.0,서울
2021-06-22,22.8,67.9,서울
2021-06-23,22.4,70.5,서울
2021-06-24,23.0,71.1,서울
2021-06-25,24.1,69.0,서울
2021-06-26,22.8,78.5,서울
2021-06-27,24.5,72.1,서울
2021-06-28,23.7,76.4,서울
2021-06-29,23.9,78.6,서울
2021-06-30,24.3,77.9,서울
2021-07-01,26.3,70.9,서울
2021-07-02,27.1,64.1,서울
2021-07-03,22.6,80.0,서울
2021-07-04,21.4,96.8,서울
2021-07-05,23.3,80.3,서울
2021-07-06,25.3,73.4,서울
2021-07-07,26.4,78.5,서울
2021-07-08,26.0,81.6,서울
2021-07-09,25.5,77.3,서울
2021-07-10,25.9,80.4,서울
2021-07-11,25.7,86.8,서울
2021-07-12,28.1,75.1,서울
2021-07-13,28.8,76.1,서울
2021-07-14,29.7,71.4,서울
2021-07-15,29.1,71.1,서울
2021-07-16,28.8,68.4,서울
2021-07-17,29.1,63.1,서울
2021-07-18,29.6,62.5,서울
2021-07-19,26.4,80.1,서울
2021-07-20,27.9,75.8,서울
2021-07-21,30.5,64.0,서울
2021-07-22,31.2,59.8,서울
2021-07-23,31.2,61.8,서울
2021-07-24,31.7,57.4,서울
2021-07-25,31.5,55.8,서울
2021-07-26,31.2,54.9,서울
2021-07-27,31.1,60.5,서울
2021-07-28,30.4,67.4,서울
2021-07-29,29.6,69.9,서울
2021-07-30,30.5,63.1,서울
2021-07-31,29.8,69.9,서울
2021-08-01,27.1,81.8,서울
2021-08-02,26.5,82.6,서울
2021-08-03,28.0,76.9,서울
2021-08-04,28.9,70.6,서울
2021-08-05,29.4,68.1,서울
2021-08-06,28.1,68.4,서울
2021-08-07,28.0,65.0,서울
2021-08-08,26.8,74.8,서울
2021-08-09,28.3,62.4,서울
2021-08-10,27.7,62.5,서울
2021-08-11,27.4,70.3,서울
2021-08-12,26.8,67.1,서울
2021-08-13,26.6,70.4,서울
2021-08-14,26.1,63.9,서울
2021-08-15,26.9,59.6,서울
2021-08-16,27.3,61.1,서울
2021-08-17,25.9,65.0,서울
2021-08-18,24.3,69.6,서울
2021-08-19,26.0,57.1,서울
2021-08-20,26.6,63.6,서울
2021-08-21,23.8,88.1,서울
2021-08-22,24.4,81.5,서울
2021-08-23,22.4,89.3,서울
2021-08-24,23.4,93.6,서울
2021-08-25,25.0,85.5,서울
2021-08-26,25.5,84.9,서울
2021-08-27,22.4,83.5,서울
2021-08-28,23.6,80.4,서울
2021-08-29,23.7,82.6,서울
2021-08-30,24.2,77.5,서울
2021-08-31,20.5,93.3,서울
2021-09-01,21.4,83.1,서울
2021-09-02,23.5,70.3,서울
2021-09-03,24.3,60.3,서울
2021-09-04,23.2,57.0,서울
2021-09-05,23.1,61.1,서울
2021-09-06,22.3,70.1,서울
2021-09-07,19.6,98.1,서울
2021-09-08,22.2,81.3,서울
2021-09-09,23.5,76.5,서울
2021-09-10,23.6,76.0,서울
2021-09-11,24.0,73.1,서울
2021-09-12,24.2,64.6,서울
2021-09-13,24.8,67.1,서울
2021-09-14,24.6,63.3,서울
2021-09-15,23.6,57.5,서울
2021-09-16,22.9,61.1,서울
2021-09-17,23.5,61.4,서울
2021-09-18,23.9,65.1,서울
2021-09-19,23.7,62.9,서울
2021-09-20,23.7,63.6,서울
2021-09-21,22.0,85.1,서울
2021-09-22,20.2,79.0,서울
2021-09-23,20.9,67.3,서울
2021-09-24,21.8,67.5,서울
2021-09-25,21.2,72.6,서울
2021-09-26,22.6,63.0,서울
2021-09-27,21.6,66.0,서울
2021-09-28,21.5,75.1,서울
2021-09-29,20.2,93.5,서울
2021-09-30,20.3,83.9,서울
2021-10-01,21.1,75.8,서울
2021-10-02,20.7,77.1,서울
2021-10-03,22.3,69.5,서울
2021-10-04,22.9,81.0,서울
2021-10-05,23.6,82.4,서울
2021-10-06,18.8,91.5,서울
2021-10-07,19.4,85.5,서울
2021-10-08,18.8,91.3,서울
2021-10-09,20.9,83.5,서울
2021-10-10,19.9,89.0,서울
2021-10-11,15.2,78.6,서울
2021-10-12,17.9,67.1,서울
2021-10-13,19.6,66.6,서울
2021-10-14,19.7,73.6,서울
2021-10-15,19.0,74.4,서울
2021-10-16,10.7,47.5,서울
2021-10-17,5.6,37.4,서울
2021-10-18,9.6,60.4,서울
2021-10-19,10.9,72.8,서울
2021-10-20,9.5,64.9,서울
2021-10-21,9.8,64.1,서울
2021-10-22,10.8,58.4,서울
2021-10-23,11.4,57.3,서울
2021-10-24,11.4,63.1,서울
2021-10-25,11.7,64.5,서울
2021-10-26,13.0,74.5,서울
2021-10-27,13.4,63.4,서울
2021-10-28,12.7,54.6,서울
2021-10-29,14.6,55.9,서울
2021-10-30,13.8,62.4,서울
2021-10-31,14.1,73.3,서울
2021-11-01,12.9,77.3,서울
2021-11-02,11.5,76.6,서울
2021-11-03,12.1,71.1,서울
2021-11-04,12.1,80.4,서울
2021-11-05,13.0,68.5,서울
2021-11-06,14.1,61.1,서울
2021-11-07,15.3,57.5,서울
2021-11-08,8.6,82.1,서울
2021-11-09,4.9,80.3,서울
2021-11-10,4.2,73.4,서울
2021-11-11,5.3,60.6,서울
2021-11-12,4.5,55.4,서울
2021-11-13,7.3,66.1,서울
2021-11-14,11.3,69.8,서울
2021-11-15,10.1,71.3,서울
2021-11-16,8.5,65.5,서울
2021-11-17,7.5,64.1,서울
2021-11-18,11.9,70.8,서울
2021-11-19,12.9,84.8,서울
2021-11-20,10.4,77.0,서울
2021-11-21,10.4,74.4,서울
2021-11-22,2.7,61.8,서울
2021-11-23,-0.6,60.9,서울
2021-11-24,4.1,64.3,서울
2021-11-25,5.7,55.0,서울
2021-11-26,2.9,57.5,서울
2021-11-27,3.4,53.0,서울
2021-11-28,5.1,52.4,서울
2021-11-29,7.6,62.0,서울
2021-11-30,5.7,80.4,서울
2021-12-01,-1.3,51.8,서울
2021-12-02,1.3,68.9,서울
2021-12-03,1.9,53.3,서울
2021-12-04,1.4,48.5,서울
2021-12-05,2.9,50.4,서울
2021-12-06,5.4,61.4,서울
2021-12-07,6.8,68.3,서울
2021-12-08,6.7,70.0,서울
2021-12-09,6.5,70.3,서울
2021-12-10,7.0,81.5,서울
2021-12-11,6.0,83.6,서울
2021-12-12,1.2,61.8,서울
2021-12-13,-2.2,43.8,서울
2021-12-14,3.7,64.9,서울
2021-12-15,7.2,84.8,서울
2021-12-16,6.4,71.6,서울
2021-12-17,-5.6,50.5,서울
2021-12-18,-5.7,64.1,서울
2021-12-19,-0.8,63.8,서울
2021-12-20,5.2,77.9,서울
2021-12-21,5.2,70.9,서울
2021-12-22,2.2,47.4,서울
2021-12-23,2.7,53.5,서울
2021-12-24,-0.3,65.3,서울
2021-12-25,-11.7,42.4,서울
2021-12-26,-12.1,43.5,서울
2021-12-27,-7.6,60.9,서울
2021-12-28,-4.1,73.8,서울
2021-12-29,0.4,72.9,서울
2021-12-30,-3.9,48.5,서울
2021-12-31,-6.7,35.9,서울
2021-01-01,-6.3,67.5,경기도북부
2021-01-02,-6.3,40.0,경기도북부
2021-01-03,-7.7,50.3,경기도북부
2021-01-04,-5.7,58.0,경기도북부
2021-01-05,-6.7,55.5,경기도북부
2021-01-06,-9.2,60.9,경기도북부
2021-01-07,-15.7,53.5,경기도북부
2021-01-08,-16.1,44.0,경기도북부
2021-01-09,-13.8,53.3,경기도북부
2021-01-10,-10.3,63.6,경기도북부
2021-01-11,-9.1,70.8,경기도북부
2021-01-12,-6.6,85.5,경기도북부
2021-01-13,0.6,86.1,경기도북부
2021-01-14,-1.0,59.3,경기도북부
2021-01-15,3.3,72.9,경기도북부
2021-01-16,-5.7,61.6,경기도북부
2021-01-17,-7.5,62.1,경기도북부
2021-01-18,-5.5,71.9,경기도북부
2021-01-19,-8.8,50.5,경기도북부
2021-01-20,-3.3,54.6,경기도북부
2021-01-21,2.9,73.8,경기도북부
2021-01-22,4.0,98.4,경기도북부
2021-01-23,5.8,72.5,경기도북부
2021-01-24,4.6,75.8,경기도북부
2021-01-25,4.9,72.0,경기도북부
2021-01-26,3.5,87.1,경기도북부
2021-01-27,0.9,47.9,경기도북부
2021-01-28,-3.8,56.6,경기도북부
2021-01-29,-9.9,43.0,경기도북부
2021-01-30,-3.1,65.3,경기도북부
2021-01-31,1.5,65.3,경기도북부
2021-02-01,4.5,78.6,경기도북부
2021-02-02,-6.2,50.4,경기도북부
2021-02-03,-4.7,73.0,경기도북부
2021-02-04,-5.3,57.8,경기도북부
2021-02-05,-0.3,80.3,경기도북부
2021-02-06,6.4,84.0,경기도북부
2021-02-07,3.1,65.8,경기도북부
2021-02-08,-3.4,42.9,경기도북부
2021-02-09,-2.4,58.4,경기도북부
2021-02-10,1.8,81.1,경기도북부
2021-02-11,3.1,78.1,경기도북부
2021-02-12,3.9,65.6,경기도북부
2021-02-13,5.0,59.1,경기도북부
2021-02-14,7.3,56.4,경기도북부
2021-02-15,0.5,64.9,경기도북부
2021-02-16,-5.4,48.5,경기도북부
2021-02-17,-8.8,42.0,경기도북부
2021-02-18,-6.3,43.8,경기도북부
2021-02-19,0.2,69.1,경기도북부
2021-02-20,8.1,62.0,경기도북부
2021-02-21,10.1,69.9,경기도북부
2021-02-22,6.8,58.5,경기도북부
2021-02-23,-0.4,29.9,경기도북부
2021-02-24,0.6,36.8,경기도북부
2021-02-25,1.2,44.8,경기도북부
2021-02-26,4.8,48.0,경기도북부
2021-02-27,7.7,55.9,경기도북부
2021-02-28,5.7,58.4,경기도북부
2021-03-01,2.4,96.1,경기도북부
2021-03-02,0.4,81.4,경기도북부
2021-03-03,2.3,71.3,경기도북부
2021-03-04,5.4,73.3,경기도북부
2021-03-05,7.4,77.8,경기도북부
2021-03-06,4.6,74.1,경기도북부
2021-03-07,4.8,64.6,경기도북부
2021-03-08,4.7,61.1,경기도북부
2021-03-09,5.4,61.5,경기도북부
2021-03-10,6.9,66.3,경기도북부
2021-03-11,8.7,60.5,경기도북부
2021-03-12,9.3,64.9,경기도북부
2021-03-13,7.9,72.4,경기도북부
2021-03-14,8.0,78.5,경기도북부
2021-03-15,9.1,73.9,경기도북부
2021-03-16,8.1,51.3,경기도북부
2021-03-17,7.9,51.5,경기도북부
2021-03-18,10.0,56.8,경기도북부
2021-03-19,14.4,53.1,경기도북부
2021-03-20,8.9,85.9,경기도북부
2021-03-21,5.7,69.3,경기도북부
2021-03-22,5.6,55.9,경기도북부
2021-03-23,8.2,63.1,경기도북부
2021-03-24,9.5,66.1,경기도북부
2021-03-25,10.9,71.1,경기도북부
2021-03-26,11.5,60.9,경기도북부
2021-03-27,10.6,77.5,경기도북부
2021-03-28,9.1,99.0,경기도북부
2021-03-29,9.8,63.4,경기도북부
2021-03-30,9.9,53.4,경기도북부
2021-03-31,12.7,47.5,경기도북부
2021-04-01,15.9,40.3,경기도북부
2021-04-02,17.3,38.4,경기도북부
2021-04-03,12.3,86.9,경기도북부
2021-04-04,11.1,64.9,경기도북부
2021-04-05,10.9,57.0,경기도북부
2021-04-06,13.1,54.4,경기도북부
2021-04-07,13.3,49.4,경기도북부
2021-04-08,12.0,39.8,경기도북부
2021-04-09,12.3,39.8,경기도북부
2021-04-10,11.5,53.5,경기도북부
2021-04-11,13.4,49.1,경기도북부
2021-04-12,12.5,76.4,경기도북부
2021-04-13,10.3,75.5,경기도북부
2021-04-14,7.6,64.4,경기도북부
2021-04-15,10.4,68.9,경기도북부
2021-04-16,10.4,64.1,경기도북부
2021-04-17,7.4,67.0,경기도북부
2021-04-18,9.5,67.1,경기도북부
2021-04-19,12.0,68.6,경기도북부
2021-04-20,13.7,63.3,경기도북부
2021-04-21,17.9,50.9,경기도북부
2021-04-22,20.4,43.5,경기도북부
2021-04-23,17.6,51.0,경기도북부
2021-04-24,16.3,53.9,경기도북부
2021-04-25,16.1,56.9,경기도북부
2021-04-26,15.0,60.0,경기도북부
2021-04-27,14.0,74.0,경기도북부
2021-04-28,13.0,73.6,경기도북부
2021-04-29,12.6,67.5,경기도북부
2021-04-30,10.7,87.3,경기도북부
2021-05-01,8.6,95.4,경기도북부
2021-05-02,11.9,74.8,경기도북부
2021-05-03,12.9,61.9,경기도북부
2021-05-04,12.0,94.3,경기도북부
2021-05-05,13.2,69.1,경기도북부
2021-05-06,14.7,51.5,경기도북부
2021-05-07,14.2,63.5,경기도북부
2021-05-08,13.6,73.1,경기도북부
2021-05-09,14.9,55.9,경기도북부
2021-05-10,11.9,77.6,경기도북부
2021-05-11,17.8,56.6,경기도북부
2021-05-12,19.7,52.9,경기도북부
2021-05-13,20.9,67.8,경기도북부
2021-05-14,22.4,71.0,경기도북부
2021-05-15,21.0,87.9,경기도북부
2021-05-16,16.1,99.8,경기도북부
2021-05-17,13.3,98.5,경기도북부
2021-05-18,16.9,81.6,경기도북부
2021-05-19,18.1,59.4,경기도북부
2021-05-20,16.4,77.1,경기도북부
2021-05-21,15.5,88.5,경기도북부
2021-05-22,18.5,79.3,경기도북부
2021-05-23,18.2,71.9,경기도북부
2021-05-24,18.6,62.8,경기도북부
2021-05-25,13.0,90.0,경기도북부
2021-05-26,16.0,71.1,경기도북부
2021-05-27,15.6,88.1,경기도북부
2021-05-28,14.3,93.0,경기도북부
2021-05-29,13.4,91.9,경기도북부
2021-05-30,16.4,79.4,경기도북부
2021-05-31,18.5,88.9,경기도북부
2021-06-01,17.7,91.9,경기도북부
2021-06-02,20.9,77.0,경기도북부
2021-06-03,17.7,92.3,경기도북부
2021-06-04,17.8,72.6,경기도북부
2021-06-05,19.7,70.9,경기도북부
2021-06-06,21.2,79.9,경기도북부
2021-06-07,19.8,87.6,경기도북부
2021-06-08,21.1,79.4,경기도북부
2021-06-09,23.0,71.4,경기도북부
2021-06-10,23.0,82.3,경기도북부
2021-06-11,20.7,91.1,경기도북부
2021-06-12,22.8,79.9,경기도북부
2021-06-13,23.9,77.3,경기도북부
2021-06-14,23.6,83.4,경기도북부
2021-06-15,20.8,94.3,경기도북부
2021-06-16,22.9,69.3,경기도북부
2021-06-17,20.4,84.9,경기도북부
2021-06-18,19.9,95.6,경기도북부
2021-06-19,21.5,80.6,경기도북부
2021-06-20,21.7,81.1,경기도북부
2021-06-21,22.9,74.9,경기도북부
2021-06-22,21.2,79.8,경기도북부
2021-06-23,21.5,79.1,경기도북부
2021-06-24,22.1,81.0,경기도북부
2021-06-25,22.7,78.9,경기도북부
2021-06-26,20.8,92.5,경기도북부
2021-06-27,21.7,87.6,경기도북부
2021-06-28,22.3,89.0,경기도북부
2021-06-29,21.9,91.6,경기도북부
2021-06-30,22.8,89.1,경기도북부
2021-07-01,24.2,83.1,경기도북부
2021-07-02,24.5,84.1,경기도북부
2021-07-03,21.5,88.0,경기도북부
2021-07-04,20.8,99.9,경기도북부
2021-07-05,21.9,91.1,경기도북부
2021-07-06,23.9,86.1,경기도북부
2021-07-07,25.4,87.4,경기도북부
2021-07-08,25.5,89.4,경기도북부
2021-07-09,24.2,90.3,경기도북부
2021-07-10,23.9,92.6,경기도북부
2021-07-11,24.4,96.9,경기도북부
2021-07-12,26.8,86.3,경기도북부
2021-07-13,27.0,88.1,경기도북부
2021-07-14,27.8,86.9,경기도북부
2021-07-15,26.7,85.1,경기도북부
2021-07-16,26.3,85.4,경기도북부
2021-07-17,25.9,84.0,경기도북부
2021-07-18,27.6,76.1,경기도북부
2021-07-19,26.2,85.6,경기도북부
2021-07-20,27.0,83.6,경기도북부
2021-07-21,28.9,77.1,경기도북부
2021-07-22,28.8,73.1,경기도북부
2021-07-23,28.5,73.8,경기도북부
2021-07-24,29.3,71.9,경기도북부
2021-07-25,29.4,71.0,경기도북부
2021-07-26,29.2,69.6,경기도북부
2021-07-27,29.0,77.8,경기도북부
2021-07-28,28.9,77.8,경기도북부
2021-07-29,27.9,84.0,경기도북부
2021-07-30,28.5,75.4,경기도북부
2021-07-31,27.8,84.5,경기도북부
2021-08-01,25.2,96.3,경기도북부
2021-08-02,25.5,92.8,경기도북부
2021-08-03,26.0,89.3,경기도북부
2021-08-04,27.1,84.4,경기도북부
2021-08-05,27.0,83.0,경기도북부
2021-08-06,25.3,88.1,경기도북부
2021-08-07,25.4,84.0,경기도북부
2021-08-08,25.2,86.8,경기도북부
2021-08-09,27.0,71.0,경기도북부
2021-08-10,25.3,77.0,경기도북부
2021-08-11,25.5,81.1,경기도북부
2021-08-12,25.5,79.1,경기도북부
2021-08-13,25.2,82.0,경기도북부
2021-08-14,24.3,74.3,경기도북부
2021-08-15,24.7,71.6,경기도북부
2021-08-16,24.8,76.6,경기도북부
2021-08-17,24.8,71.9,경기도북부
2021-08-18,23.3,74.9,경기도북부
2021-08-19,24.4,66.8,경기도북부
2021-08-20,24.2,80.4,경기도북부
2021-08-21,22.5,94.1,경기도북부
2021-08-22,23.4,89.3,경기도북부
2021-08-23,21.5,93.5,경기도북부
2021-08-24,22.8,97.8,경기도북부
2021-08-25,24.0,94.1,경기도북부
2021-08-26,24.1,93.3,경기도북부
2021-08-27,20.9,95.9,경기도북부
2021-08-28,22.9,87.0,경기도북부
2021-08-29,22.4,90.6,경기도북부
2021-08-30,22.7,88.5,경기도북부
2021-08-31,19.7,98.0,경기도북부
2021-09-01,20.6,89.9,경기도북부
2021-09-02,22.6,78.4,경기도북부
2021-09-03,22.9,71.9,경기도북부
2021-09-04,20.8,71.1,경기도북부
2021-09-05,21.4,72.8,경기도북부
2021-09-06,21.1,73.9,경기도북부
2021-09-07,18.6,98.9,경기도북부
2021-09-08,21.6,86.5,경기도북부
2021-09-09,21.3,85.1,경기도북부
2021-09-10,21.6,86.6,경기도북부
2021-09-11,21.5,85.4,경기도북부
2021-09-12,21.4,79.6,경기도북부
2021-09-13,22.7,79.5,경기도북부
2021-09-14,23.3,73.9,경기도북부
2021-09-15,20.9,71.5,경기도북부
2021-09-16,21.0,74.5,경기도북부
2021-09-17,21.5,74.3,경기도북부
2021-09-18,22.0,77.4,경기도북부
2021-09-19,20.9,81.4,경기도북부
2021-09-20,22.4,72.3,경기도북부
2021-09-21,20.8,90.3,경기도북부
2021-09-22,19.1,85.3,경기도북부
2021-09-23,19.1,79.4,경기도북부
2021-09-24,19.7,80.4,경기도북부
2021-09-25,18.9,90.5,경기도북부
2021-09-26,20.5,81.1,경기도북부
2021-09-27,19.2,83.5,경기도북부
2021-09-28,19.5,89.8,경기도북부
2021-09-29,19.1,98.6,경기도북부
2021-09-30,18.2,91.9,경기도북부
2021-10-01,19.6,84.0,경기도북부
2021-10-02,19.2,83.4,경기도북부
2021-10-03,20.6,80.9,경기도북부
2021-10-04,21.2,92.5,경기도북부
2021-10-05,21.4,94.8,경기도북부
2021-10-06,17.1,98.3,경기도북부
2021-10-07,17.8,96.0,경기도북부
2021-10-08,17.6,98.4,경기도북부
2021-10-09,19.7,93.1,경기도북부
2021-10-10,18.6,98.4,경기도북부
2021-10-11,14.1,90.0,경기도북부
2021-10-12,16.4,79.8,경기도북부
2021-10-13,17.7,79.9,경기도북부
2021-10-14,18.4,84.6,경기도북부
2021-10-15,17.3,90.0,경기도북부
2021-10-16,9.7,55.8,경기도북부
2021-10-17,4.3,49.0,경기도북부
2021-10-18,6.0,76.8,경기도북부
2021-10-19,9.4,80.1,경기도북부
2021-10-20,7.4,72.3,경기도북부
2021-10-21,7.0,74.9,경기도북부
2021-10-22,8.6,70.0,경기도북부
2021-10-23,8.9,66.3,경기도북부
2021-10-24,8.8,70.4,경기도북부
2021-10-25,9.4,76.4,경기도북부
2021-10-26,10.8,81.1,경기도북부
2021-10-27,11.8,69.1,경기도북부
2021-10-28,10.0,67.3,경기도북부
2021-10-29,11.5,69.4,경기도북부
2021-10-30,11.9,75.5,경기도북부
2021-10-31,12.2,79.3,경기도북부
2021-11-01,10.6,86.0,경기도북부
2021-11-02,9.3,83.9,경기도북부
2021-11-03,9.9,77.1,경기도북부
2021-11-04,10.0,87.9,경기도북부
2021-11-05,10.4,77.3,경기도북부
2021-11-06,11.4,71.9,경기도북부
2021-11-07,13.5,63.8,경기도북부
2021-11-08,8.1,78.8,경기도북부
2021-11-09,4.2,78.9,경기도북부
2021-11-10,3.2,73.6,경기도북부
2021-11-11,3.7,66.1,경기도북부
2021-11-12,2.9,63.6,경기도북부
2021-11-13,5.3,72.9,경기도북부
2021-11-14,9.6,74.6,경기도북부
2021-11-15,7.4,72.3,경기도북부
2021-11-16,6.4,69.3,경기도북부
2021-11-17,5.1,71.1,경기도북부
2021-11-18,11.6,73.9,경기도북부
2021-11-19,12.4,80.4,경기도북부
2021-11-20,8.1,77.6,경기도북부
2021-11-21,9.4,77.1,경기도북부
2021-11-22,1.6,68.5,경기도북부
2021-11-23,-1.2,58.8,경기도북부
2021-11-24,2.3,69.5,경기도북부
2021-11-25,3.9,55.0,경기도북부
2021-11-26,0.7,64.1,경기도북부
2021-11-27,0.3,64.5,경기도북부
2021-11-28,2.3,60.3,경기도북부
2021-11-29,5.5,68.5,경기도북부
2021-11-30,4.5,86.1,경기도북부
2021-12-01,-2.4,55.4,경기도북부
2021-12-02,-0.8,76.8,경기도북부
2021-12-03,1.1,52.0,경기도북부
2021-12-04,-0.3,53.0,경기도북부
2021-12-05,0.4,55.8,경기도북부
2021-12-06,2.6,69.6,경기도북부
2021-12-07,4.1,77.9,경기도북부
2021-12-08,3.4,78.3,경기도북부
2021-12-09,4.0,78.5,경기도북부
2021-12-10,4.8,92.8,경기도북부
2021-12-11,3.7,96.0,경기도북부
2021-12-12,-0.3,65.3,경기도북부
2021-12-13,-3.0,43.4,경기도북부
