SOLDDATE,TEMP,HUM,REGION_U
2017-07-21,28.5,80.1,경기도북부
2017-07-22,27.2,88.6,경기도북부
2017-07-23,26.3,90.0,경기도북부
2017-07-24,25.4,86.6,경기도북부
2017-07-25,27.4,73.8,경기도북부
2017-07-26,27.0,64.3,경기도북부
2017-07-27,25.3,72.3,경기도북부
2017-07-28,24.1,92.4,경기도북부
2017-07-29,25.9,80.4,경기도북부
2017-07-30,26.7,73.1,경기도북부
2017-07-31,24.7,85.5,경기도북부
2017-08-01,27.7,74.5,경기도북부
2017-08-02,28.5,77.4,경기도북부
2017-08-03,28.8,70.3,경기도북부
2017-08-04,28.3,73.9,경기도북부
2017-08-05,29.3,74.5,경기도북부
2017-08-06,28.4,80.6,경기도북부
2017-08-07,27.4,74.0,경기도북부
2017-08-08,26.2,74.3,경기도북부
2017-08-09,27.1,68.4,경기도북부
2017-08-10,24.1,89.5,경기도북부
2017-08-11,25.6,75.9,경기도북부
2017-08-12,26.2,70.9,경기도북부
2017-08-13,25.7,66.6,경기도북부
2017-08-14,23.9,69.6,경기도북부
2017-08-15,21.4,90.5,경기도북부
2017-08-16,22.5,82.3,경기도북부
2017-08-17,23.8,81.6,경기도북부
2017-08-18,24.4,83.9,경기도북부
2017-08-19,24.8,81.8,경기도북부
2017-08-20,22.8,88.3,경기도북부
2017-08-21,25.0,84.9,경기도북부
2017-08-22,25.6,80.0,경기도북부
2017-08-23,25.9,88.1,경기도북부
2017-08-24,25.5,89.3,경기도북부
2017-08-25,23.8,72.8,경기도북부
2017-08-26,22.0,63.4,경기도북부
2017-08-27,20.1,76.0,경기도북부
2017-08-28,19.5,80.9,경기도북부
2017-08-29,18.5,55.4,경기도북부
2017-08-30,18.1,63.9,경기도북부
2017-08-31,20.1,74.8,경기도북부
2017-09-01,21.0,65.0,경기도북부
2017-09-02,21.4,69.8,경기도북부
2017-09-03,22.1,71.5,경기도북부
2017-09-04,22.6,65.3,경기도북부
2017-09-05,20.4,70.9,경기도북부
2017-09-06,19.1,80.6,경기도북부
2017-09-07,21.4,80.0,경기도북부
2017-09-08,23.3,69.8,경기도북부
2017-09-09,22.3,73.8,경기도북부
2017-09-10,21.5,80.9,경기도북부
2017-09-11,20.1,80.9,경기도북부
2017-09-12,20.6,65.0,경기도북부
2017-09-13,19.0,59.5,경기도북부
2017-09-14,19.2,61.9,경기도북부
2017-09-15,20.4,56.0,경기도북부
2017-09-16,19.4,61.6,경기도북부
2017-09-17,20.7,61.4,경기도북부
2017-09-18,19.9,71.0,경기도북부
2017-09-19,21.2,80.0,경기도북부
2017-09-20,17.9,50.8,경기도북부
2017-09-21,17.6,67.9,경기도북부
2017-09-22,18.3,68.4,경기도북부
2017-09-23,19.8,72.3,경기도북부
2017-09-24,19.8,76.4,경기도북부
2017-09-25,20.4,71.0,경기도북부
2017-09-26,22.2,68.8,경기도북부
2017-09-27,21.1,74.0,경기도북부
2017-09-28,17.6,54.3,경기도북부
2017-09-29,14.4,52.9,경기도북부
2017-09-30,18.2,70.4,경기도북부
2017-10-01,16.5,82.1,경기도북부
2017-10-02,19.7,67.5,경기도북부
2017-10-03,15.9,52.9,경기도북부
2017-10-04,14.3,55.0,경기도북부
2017-10-05,15.8,69.8,경기도북부
2017-10-06,17.2,73.8,경기도북부
2017-10-07,19.9,74.5,경기도북부
2017-10-08,20.6,74.5,경기도북부
2017-10-09,20.6,75.9,경기도북부
2017-10-10,19.3,81.1,경기도북부
2017-10-11,13.6,82.9,경기도북부
2017-10-12,10.1,77.9,경기도북부
2017-10-13,10.4,69.3,경기도북부
2017-10-14,11.5,55.5,경기도북부
2017-10-15,12.9,60.3,경기도북부
2017-10-16,13.7,58.3,경기도북부
2017-10-17,12.9,62.4,경기도북부
2017-10-18,14.1,71.4,경기도북부
2017-10-19,14.1,67.9,경기도북부
2017-10-20,14.1,66.3,경기도북부
2017-10-21,14.3,65.0,경기도북부
2017-10-22,13.8,59.8,경기도북부
2017-10-23,11.2,57.4,경기도북부
2017-10-24,11.8,63.4,경기도북부
2017-10-25,12.2,66.9,경기도북부
2017-10-26,12.7,68.6,경기도북부
2017-10-27,14.2,59.6,경기도북부
2017-10-28,14.3,60.3,경기도북부
2017-10-29,10.6,48.3,경기도북부
2017-10-30,6.3,32.0,경기도북부
2017-10-31,8.0,58.4,경기도북부
2017-11-01,13.5,71.4,경기도북부
2017-11-02,14.4,82.4,경기도북부
2017-11-03,11.3,66.0,경기도북부
2017-11-04,6.8,55.9,경기도북부
2017-11-05,6.4,62.4,경기도북부
2017-11-06,10.4,66.9,경기도북부
2017-11-07,13.1,65.0,경기도북부
2017-11-08,12.1,57.3,경기도북부
2017-11-09,7.9,46.6,경기도북부
2017-11-10,7.9,64.4,경기도북부
2017-11-11,5.3,47.0,경기도북부
2017-11-12,3.9,62.9,경기도북부
2017-11-13,6.6,70.9,경기도북부
2017-11-14,6.4,42.5,경기도북부
2017-11-15,1.5,44.4,경기도북부
2017-11-16,-0.3,40.1,경기도북부
2017-11-17,0.8,50.6,경기도북부
2017-11-18,-2.2,37.6,경기도북부
2017-11-19,-2.2,35.1,경기도북부
2017-11-20,-3.2,68.4,경기도북부
2017-11-21,-1.3,63.3,경기도북부
2017-11-22,3.8,51.8,경기도북부
2017-11-23,-0.3,50.5,경기도북부
2017-11-24,-2.2,61.8,경기도북부
2017-11-25,0.9,75.5,경기도북부
2017-11-26,1.4,76.1,경기도북부
2017-11-27,0.1,62.8,경기도북부
2017-11-28,4.1,69.1,경기도북부
2017-11-29,2.8,41.6,경기도북부
2017-11-30,-3.1,29.1,경기도북부
2017-12-01,-4.3,50.1,경기도북부
2017-12-02,-0.3,61.4,경기도북부
2017-12-03,3.7,82.5,경기도북부
2017-12-04,-1.6,47.0,경기도북부
2017-12-05,-4.7,36.5,경기도북부
2017-12-06,-1.2,73.6,경기도북부
2017-12-07,-0.2,63.3,경기도북부
2017-12-08,-4.3,42.1,경기도북부
2017-12-09,-1.6,51.3,경기도북부
2017-12-10,-0.3,64.4,경기도북부
2017-12-11,-8.6,39.6,경기도북부
