고객번호,분기_sum지수
00442,-0.19999999999999996
00443,0.6000000000000001
00444,4.2
00445,0.4
00446,0.4
00447,0.4
00448,0.4
00449,1.4000000000000001
00450,-0.19999999999999996
00451,1.2000000000000002
00452,1.6
00453,0.8
00454,1.8
00455,0.4
00456,-1.2
00457,2.2
00458,-2.6
00459,-1.2
00461,-1.2
00462,-0.6
00463,1.4000000000000001
00464,1.4
00465,-3.8
00466,1.2000000000000002
00467,0.4
00468,2.4000000000000004
00469,-0.5999999999999999
00470,2.2
00471,0.4
00472,1.6
00473,3.6
00474,0.4
00475,3.2
00476,1.2000000000000002
00477,0.6000000000000001
00478,1.6
00479,2.6
00480,2.0
00481,-4.0
00482,4.0
00483,-0.3999999999999999
00484,1.8
00485,4.2
00486,2.2
00487,1.0
00488,-0.3999999999999999
00489,5.8
00490,0.20000000000000007
00491,-0.3999999999999999
00492,3.4000000000000004
00493,5.4
00494,-2.2
00495,6.0
00496,-1.0
00497,-1.4000000000000001
00498,0.20000000000000007
00499,0.4
00500,0.8
00501,-2.8
00502,4.6000000000000005
00503,-1.6
00504,4.2
00505,-2.4
00506,-1.8000000000000003
00507,2.6
00508,-0.4
00509,-1.8000000000000003
00510,0.8
00511,-1.8000000000000003
00512,1.0
00513,0.8000000000000002
00514,2.0
00515,4.2
00516,1.4
00517,-0.19999999999999996
00518,-0.5999999999999999
00519,-2.2
00520,1.6
00521,2.6
00522,0.8
00523,-1.6
00524,0.2
00525,3.2
00526,1.2000000000000002
00527,-1.2000000000000002
00528,-2.6
00529,4.6
00530,-3.6
00531,3.8000000000000003
00532,1.0
00533,0.4
00534,2.8
00535,-0.5999999999999999
00536,-0.5999999999999999
00537,3.2
00538,-2.4
00539,0.20000000000000007
00540,2.2
00541,3.4000000000000004
00542,0.20000000000000007
00543,1.2000000000000002
00544,-2.6
00545,5.0
00546,0.6000000000000001
00547,4.6
00548,1.6
00549,-1.2
00550,2.8
00551,-2.5999999999999996
00552,0.8
00553,1.0
00554,-3.0
00555,1.0
00556,1.0
00557,3.4000000000000004
00558,0.4
00559,-2.6
00560,1.6
00561,0.6
00562,6.800000000000001
00563,0.0
00564,0.8000000000000002
00565,-0.3999999999999999
00566,-0.19999999999999996
00567,3.4000000000000004
00568,2.2
00569,0.0
00570,1.0
00571,-0.19999999999999996
00572,1.6
00573,-1.0
00574,1.8
00575,0.4
00576,0.8
00577,-1.2000000000000002
00578,-1.6
00579,-0.8
00580,0.4
00581,3.6
00582,1.2000000000000002
00583,-2.8
00584,1.8
00585,-0.19999999999999996
00586,2.6
00587,-1.2
00588,0.8
00589,1.2000000000000002
00590,-0.8
00591,1.0
00592,0.0
00593,4.0
00594,1.8
00595,3.8000000000000003
00596,2.4
00597,4.0
00598,-0.8
00599,1.6
00600,0.8
00601,0.8
00602,2.0
00603,-0.19999999999999996
00604,0.2
00605,-1.4
00606,3.2
00607,2.8
00608,-1.2
00609,1.8
00610,-2.6
00611,1.2000000000000002
00612,-0.8
00613,3.8000000000000003
00614,-1.4000000000000001
00615,-1.2
00616,3.6
00617,-1.0
00618,4.6000000000000005
00619,0.4
00620,0.8
00621,-0.8
00622,4.800000000000001
00623,5.6
00624,-2.2
00625,1.8
00626,-2.4
00627,0.0
00628,3.4000000000000004
00629,-1.0
00630,0.4
00631,-0.19999999999999996
00632,-1.0
00633,-1.0
00634,1.6
00635,1.6
00636,4.0
00637,-1.6
00638,3.4000000000000004
00639,1.8
00640,2.6
00641,-0.19999999999999996
00642,1.2000000000000002
00643,1.8
00644,-4.0
00645,-1.8000000000000003
00646,2.6
00647,0.0
00648,1.2000000000000002
00649,1.2000000000000002
00650,0.20000000000000007
00651,0.8
00652,-0.3999999999999999
00653,-1.0
00654,-0.19999999999999996
00655,3.6
00656,0.8
00657,1.2000000000000002
00658,2.0
00659,-1.0
00660,-0.5999999999999999
00661,-1.4000000000000001
00662,2.6
00663,0.6
00664,-2.4
00665,3.2
00666,1.4000000000000001
00667,-1.2
00668,2.6
00669,0.0
00670,1.8
00671,3.8000000000000003
00672,-0.3999999999999999
00673,0.20000000000000007
00674,0.6000000000000001
00675,4.2
00676,4.6000000000000005
00677,-2.4
00678,0.20000000000000007
00679,0.4
00680,-0.5999999999999999
00681,1.6
00682,3.8000000000000003
00683,0.0
00684,-0.19999999999999996
00685,3.4000000000000004
00686,-2.0
00687,4.0
00688,1.8
00689,0.4
00690,2.6
00691,-0.8
00692,-1.2
00693,0.8
00694,1.6
00695,-0.8
00696,2.0
00697,0.4
00698,4.0
00699,1.6
00700,3.2
00701,0.6000000000000001
00702,4.0
00703,1.0
00704,-2.6
00705,4.800000000000001
00706,-0.19999999999999996
00707,1.6
00708,2.6
00709,2.8
00710,-2.8
00711,3.2
00712,-0.19999999999999996
00713,2.0
00714,0.4
00715,-1.0
00716,4.2
00717,-1.0
00718,1.2000000000000002
00719,1.4
00720,0.8
00721,0.20000000000000007
00722,-0.8
00723,2.0
00724,0.6000000000000001
00725,0.8
00726,-3.4
00727,2.2
00728,-1.8000000000000003
00729,0.8
00730,2.4
00731,0.6000000000000001
00732,0.6000000000000001
00733,2.8
00734,1.2000000000000002
00735,0.0
00736,2.0
00737,1.0
00738,0.4
00739,-3.6
00740,3.0
00741,1.2000000000000002
00742,0.0
00743,-0.8
00744,-0.8
00745,1.4
00746,3.2
00747,-1.8000000000000003
00748,-4.8
00749,3.6
00750,-2.8
00751,0.6
00752,3.0
00753,1.2000000000000002
00754,-2.0
00755,-1.6
00756,3.0
00757,-2.4
00758,2.6
00759,-1.6
00760,-1.4
00761,-1.2000000000000002
00762,-1.6
00763,2.2
00764,0.20000000000000007
00765,1.6
00766,0.6000000000000001
00767,2.8
00768,1.4000000000000001
00769,1.4000000000000001
00770,1.0
00771,-1.4
00772,-0.6
00773,1.8
00774,2.0
00775,-0.4
00776,1.4000000000000001
00777,0.8
00778,-1.0
00779,2.6
00780,-1.2000000000000002
00781,-2.2
00782,4.2
00783,1.2000000000000002
00784,1.2000000000000002
00785,0.0
00786,-0.4
00787,1.0
00788,-1.6
00789,0.6000000000000001
00790,3.4000000000000004
00791,4.4
00792,0.20000000000000007
00793,-1.2000000000000002
00794,2.8
00795,1.0
00796,2.4000000000000004
00797,0.6000000000000001
00798,-2.2
00799,2.2
00800,2.8
00801,2.8
00802,0.4
00803,2.8
00804,-0.8
00805,3.8000000000000003
00806,-1.0
00807,0.6000000000000001
00808,3.4000000000000004
00809,1.6
00810,-0.3999999999999999
00811,5.6
00812,-1.0
00813,-1.2
00814,3.0
00815,4.6
00816,-1.2000000000000002
00817,0.6
00818,1.2000000000000002
00819,3.4000000000000004
00820,2.8
00821,-0.5999999999999999
00822,-2.6
00823,1.8
00824,-2.8
00825,0.8
00826,-2.6
00827,-0.5999999999999999
00828,0.6000000000000001
00829,2.0
00830,2.8
00831,-2.4
00832,1.6
00833,-0.19999999999999996
00834,2.2
00835,1.8
00836,3.6
00837,0.0
00838,0.0
00839,3.6
00840,-3.0
00841,2.8
00842,-0.8
00843,1.6
00844,-2.4000000000000004
00845,2.0
00846,0.20000000000000007
00847,-2.2
00848,3.0
00849,2.4000000000000004
00850,1.6
00851,1.8
00852,2.8
00853,1.2000000000000002
00854,0.2
00855,-1.2
00856,-0.19999999999999996
00857,0.0
00858,-0.8
00859,0.0
00860,2.0
00861,0.0
00862,-1.8000000000000003
00863,1.2000000000000002
00864,2.0
00865,-2.0
00866,1.4000000000000001
00867,0.6000000000000001
00868,2.0
00869,-4.6000000000000005
00870,2.2
00871,3.0
00872,0.6000000000000001
00873,0.0
00874,0.20000000000000007
00875,1.2000000000000002
00876,2.2
00877,-2.4
00878,3.8000000000000003
00879,-4.4
00880,-1.6
00881,5.0
00882,-3.2
00883,4.800000000000001
00884,1.6
00885,1.2000000000000002
00886,2.8
00887,-1.0
00888,1.0
00889,-1.4
00890,3.0
00891,-0.4
00892,1.4000000000000001
00893,2.4
00894,-2.4
00895,3.8000000000000003
00896,1.8
00897,-0.8
00898,2.2
00899,0.6
00900,3.8000000000000003
00901,-2.0
00902,-0.8
00903,0.6000000000000001
00904,0.0
00906,0.8000000000000002
00907,1.2000000000000002
00908,-1.0
00909,2.8
00910,1.6
00911,2.6
00912,1.4
00913,1.8
00914,-1.0
00915,-1.8000000000000003
00916,-0.19999999999999996
00917,1.4000000000000001
00918,6.2
00919,-0.8
00920,2.4000000000000004
00921,1.4
00922,1.8
00923,-0.5999999999999999
00924,0.6000000000000001
00925,2.2
00926,-0.19999999999999996
00927,1.6
00928,4.800000000000001
00929,2.4
00930,3.4000000000000004
00931,0.0
00932,0.6000000000000001
00933,0.0
00934,3.4000000000000004
00935,1.2000000000000002
00936,0.8
00937,2.6
00938,-3.2
00939,2.2
00940,-0.6
00941,2.6
00942,1.6
00943,-2.6
00944,-2.2
00945,0.4
00946,0.8
00947,-1.4
00948,6.0
00949,1.0
00950,2.0
00951,0.8
00952,3.8000000000000003
00953,0.6
00954,0.0
00955,1.0
00956,0.4
00957,-0.19999999999999996
00958,1.4
00959,2.8
00960,-0.8
00961,3.2
00962,-1.0
00963,3.4000000000000004
00964,-1.2
00965,-1.8000000000000003
00966,2.4
00967,3.8000000000000003
00968,-1.8000000000000003
00969,4.6000000000000005
00970,1.8
00971,-2.0
00972,5.2
00973,-1.2
00974,2.6
00975,-1.8000000000000003
00976,1.0
00977,6.4
00978,1.8
00979,-0.8
00980,3.4000000000000004
00981,2.2
00982,1.2000000000000002
00983,1.0
00984,0.4
00986,0.8
00987,-0.5999999999999999
00988,1.6
00989,-0.19999999999999996
00990,0.0
00991,3.6
00992,-3.2
00993,0.6000000000000001
00994,2.0
00995,1.8
00996,1.6
00997,3.2
00998,-0.5999999999999999
00999,0.4
01000,-0.5999999999999999
01001,0.20000000000000007
01002,2.8
01003,0.8
01004,3.2
01005,-0.5999999999999999
01006,3.6
01007,-0.19999999999999996
01008,-0.19999999999999996
01009,0.8
01010,0.8
01011,0.4
01012,-0.8
01013,-0.19999999999999996
01014,0.4
01015,-1.2000000000000002
01016,1.0
01017,1.2000000000000002
01018,2.8
01019,3.2
01020,-0.8
01021,1.8
01022,2.8
01023,3.2
01024,0.4
01025,0.8
01026,2.0
01027,1.6
01028,-2.0
01029,1.8
01030,0.8
01031,1.4000000000000001
01032,-1.0
01033,0.4
01034,0.20000000000000007
01035,1.0
01036,-3.4
01037,-0.8
01038,-0.19999999999999996
01039,1.4
01040,1.4
01041,-0.8
01042,1.2000000000000002
01043,-2.0
01044,-1.4
01045,0.8
01046,3.8000000000000003
01047,2.6
01048,-1.8
01049,6.4
01050,-1.2000000000000002
01051,-0.5999999999999999
01052,-1.4
01053,2.0
01054,-1.4000000000000001
01055,4.800000000000001
01056,2.0
01057,3.0
01058,-0.4
01059,-1.2
01060,-1.6
01061,0.4
01062,0.20000000000000007
01063,-0.19999999999999996
01064,2.0
01065,4.0
01066,-0.19999999999999996
01068,1.0
01069,4.6
01070,-5.199999999999999
01071,1.8
01072,-0.8
01073,3.4000000000000004
01074,-2.6
01075,-2.2
01076,0.6000000000000001
01077,1.0
01078,0.2
01079,1.4000000000000001
01080,-1.0
01081,-1.4
01082,-1.0
01083,-5.0
01084,3.0
01085,-0.19999999999999996
01086,0.6
01087,1.4
01088,-2.0
01089,-1.8000000000000003
01090,2.0
01091,-0.4
01092,2.8
01094,-0.19999999999999996
01095,1.4
01096,2.8
01097,-3.4
01098,1.8
01099,1.0
01100,-0.19999999999999996
01101,0.6000000000000001
01102,1.6
01103,1.2000000000000002
01104,1.0
01105,3.0
01106,-0.8
01107,4.800000000000001
01108,-2.4
01109,1.2000000000000002
01110,1.0
01111,5.6
01112,2.0
01113,1.6
01114,2.8
01115,3.0
01116,-0.5999999999999999
01117,1.8
01118,2.4
01119,2.4000000000000004
01120,-2.0
01122,4.4
01123,0.20000000000000007
01124,1.8
01125,-3.2
01126,3.8000000000000003
01127,-0.19999999999999996
01128,1.2000000000000002
01129,2.0
01130,0.20000000000000007
01131,1.6
01132,2.6
01133,3.2
01134,-0.5999999999999999
01135,2.8
01136,0.4
01137,2.4000000000000004
01138,1.6
01139,4.800000000000001
01140,2.2
01141,1.6
01142,1.8
01143,2.6
01144,1.6
01145,-0.4
01146,1.4000000000000001
01147,-0.19999999999999996
01148,1.8
01149,0.8
01150,1.8
01151,1.4
01152,2.2
01153,-1.8000000000000003
01154,0.8
01155,1.2000000000000002
01156,3.0
01157,2.6
01158,1.2000000000000002
01159,-2.4
01160,-0.8
01161,1.0
01162,1.0
01163,3.2
01164,-2.8
01165,0.6000000000000001
01166,-2.0
01167,4.800000000000001
01168,2.6
01169,-0.19999999999999996
01170,-3.4
01172,-0.19999999999999996
01173,-1.8000000000000003
01174,1.4
01175,3.0
01176,3.0
01177,1.0
01178,2.8
01179,0.8
01180,-0.5999999999999999
01181,-1.6
01182,2.4000000000000004
01183,0.8
01184,3.4000000000000004
01185,1.6
01186,-1.6
01187,2.6
01188,-1.0
01189,-2.6
01190,4.0
01191,-1.0
01192,2.8
01193,1.2000000000000002
01194,-0.8
01195,2.4000000000000004
01196,0.6000000000000001
01197,1.2000000000000002
01198,-0.19999999999999996
01199,0.0
01200,2.8
01201,0.4
01202,-2.4
01203,2.2
01204,3.2
01205,-1.2
01206,3.0
01207,1.0
01209,3.0
01210,1.0
01211,-1.8000000000000003
01212,3.2
01213,-1.8000000000000003
01214,3.2
01215,-0.8
01216,-0.19999999999999996
01217,-2.0
01218,0.4
01219,1.4
01220,-2.8
01221,-1.6
01222,2.6
01223,-1.2000000000000002
01224,1.6
01225,2.0
01226,-0.3999999999999999
01227,0.20000000000000007
01228,2.2
01229,2.0
01230,-3.4
01231,4.800000000000001
01232,2.8
01233,0.0
01234,3.8000000000000003
01235,3.8000000000000003
01236,-0.3999999999999999
01237,-0.19999999999999996
01238,-1.6
01239,1.6
01240,-1.4000000000000001
01241,5.800000000000001
01242,1.8
01243,3.2
01244,1.0
01245,2.4000000000000004
01246,1.6
01247,-1.4000000000000001
01248,0.0
01249,-1.2
01250,-0.19999999999999996
01251,0.6000000000000001
01252,2.4
01253,1.4000000000000001
01254,-1.2000000000000002
01255,0.8
01256,0.0
01257,0.4
01258,-2.6
01259,4.6
01260,1.2000000000000002
01261,0.20000000000000007
01263,1.4
01264,3.8000000000000003
01265,1.8
01266,2.4
01267,-0.4
01268,1.2000000000000002
01269,3.4000000000000004
01270,-2.4
01271,4.2
01272,0.6
01273,-2.6
01274,5.4
01275,0.4
01276,0.6
01277,1.6
01278,1.0
01279,-0.8
01280,2.0
01281,-0.4
01282,0.6000000000000001
01283,2.4
01284,0.20000000000000007
01285,0.4
01286,1.0
01287,-0.4
01288,3.6
01289,1.2000000000000002
01290,1.6
01291,1.6
01292,6.0
01293,2.2
01294,1.0
01295,5.8
01296,-1.6
01297,0.8
01298,1.4
01299,1.2000000000000002
01300,0.6000000000000001
01301,2.6
01302,-1.0
01303,2.6
01304,2.2
01305,2.6
01306,1.8
01307,2.6
01308,-0.8
01309,-4.0
01310,0.6
01311,1.0
01312,1.0
01313,3.2
01314,-1.8000000000000003
01315,0.6000000000000001
01316,0.0
01317,3.6
01318,0.0
01319,1.6
01320,-0.19999999999999996
01321,-0.5999999999999999
01322,2.0
01323,-1.2000000000000002
01324,1.0
01325,-2.6
01326,-1.0
01327,-2.6
01328,1.4000000000000001
01329,2.0
01331,-1.8000000000000003
01332,0.4
01333,4.6
01334,-0.6000000000000001
01335,-1.0
01336,5.6
01337,0.0
01338,1.2000000000000002
01339,0.8
01340,2.4000000000000004
01341,-4.8
01342,2.0
01343,1.0
01344,2.0
01345,0.6000000000000001
01346,0.8000000000000002
01347,-1.0
01348,0.20000000000000007
01349,-0.8
01350,1.8
01351,1.8
01352,2.2
01353,-0.5999999999999999
01354,-2.2
01355,2.8
01356,6.800000000000001
01357,0.6000000000000001
01358,3.6
01359,-2.4
01360,2.4000000000000004
01361,1.4000000000000001
01362,0.8
01363,0.0
01364,-0.8
01365,3.4000000000000004
01366,-0.5999999999999999
01367,1.0
01368,0.0
01369,3.0
01370,0.4
01371,0.8
01372,-1.6
01373,-0.4
01374,0.4
01375,4.4
01376,1.8
01377,-1.0
01378,-0.8
01380,-0.19999999999999996
01381,0.6000000000000001
01382,0.6000000000000001
01383,-0.8
01384,-1.8000000000000003
01385,0.4
01386,1.2000000000000002
01387,0.4
01388,0.8
01389,1.6
01390,-0.8
01391,0.4
01392,2.2
01393,0.20000000000000007
01394,0.20000000000000007
01395,0.6000000000000001
01396,2.2
01397,4.6
01398,0.4
01399,1.6
01400,0.20000000000000007
01401,6.0
01402,0.20000000000000007
01403,1.6
01404,-1.2
01405,4.4
01406,-1.0
01407,3.4000000000000004
01408,0.20000000000000007
01409,1.4
01410,5.0
01411,3.4000000000000004
01412,2.0
01413,-2.2
01414,2.6
01415,0.4
01416,4.2
01417,1.4000000000000001
01418,-2.0
01419,0.6000000000000001
01420,-0.19999999999999996
01421,5.6
01422,1.6
01423,2.0
01424,1.0
01425,-1.0
01426,1.8
01427,1.8
01428,1.6
01429,3.0
01430,-0.5999999999999999
01431,-3.6
01432,-0.8
01433,1.8
01434,-2.4
01435,3.0
01436,0.8000000000000002
01437,3.0
01438,4.2
01439,-2.8
01440,1.0
01441,2.6
01442,-3.4
01443,2.8
01444,3.2
01445,0.0
01446,2.6
01447,0.20000000000000007
01448,1.6
01449,-2.4
01450,0.4
01451,3.8000000000000003
01452,-0.19999999999999996
01453,2.4000000000000004
01454,0.6000000000000001
01455,-0.8
01456,1.0
01457,3.2
01458,1.2000000000000002
01459,-3.8000000000000003
01460,0.8
01461,0.20000000000000007
01462,1.4000000000000001
01463,1.6
01464,-0.8
01465,-1.0
01466,0.8
01467,4.800000000000001
01468,2.6
01469,-1.6
01470,0.0
01471,-0.19999999999999996
01472,-1.0
01473,-1.2
01474,0.20000000000000007
01475,0.6000000000000001
01476,3.4000000000000004
01477,0.0
01478,-2.2
01479,-1.2
01480,1.0
01481,3.6
01482,-3.0
01483,1.8
01484,1.2000000000000002
01485,-0.5999999999999999
01486,-2.8
01487,-1.0
01488,4.4
01489,-1.6
01490,1.0
01491,1.8
01492,3.6
01493,1.8
01494,0.6000000000000001
01495,-2.0
01496,-0.3999999999999999
01497,0.6000000000000001
01498,3.8000000000000003
01499,1.2000000000000002
01500,3.6
01501,1.2000000000000002
01502,-0.6
01503,-0.3999999999999999
01504,0.8
01505,2.6
01506,0.2
01507,3.4000000000000004
01508,-0.19999999999999996
01509,0.6
01510,3.0
01511,1.6
01512,-1.4
01513,4.2
01514,-0.8
01515,2.0
01516,-3.0
01517,1.0
01518,1.4
01519,-0.19999999999999996
01520,0.0
01521,0.6000000000000001
01522,0.20000000000000007
01523,1.4
01524,4.0
01525,-0.5999999999999999
01526,-1.6
01527,3.0
01528,3.0
01529,-3.4
01530,2.6
01531,-0.19999999999999996
01532,-1.2
01533,3.2
01534,1.8
01535,-1.2
01536,1.8
01537,0.20000000000000007
01538,0.6
01539,2.4000000000000004
01540,-0.8
01541,-0.8
01542,2.4
01543,-1.0
01544,0.8
01545,3.8000000000000003
01546,-1.0
01547,1.8
01548,0.20000000000000007
01549,1.0
01550,-4.2
01551,3.0
01552,1.6
01553,1.6
01554,1.4
01555,3.2
01556,0.0
01557,0.6000000000000001
01558,3.8000000000000003
01559,1.0
01560,3.8000000000000003
01561,0.4
01562,1.4000000000000001
01563,0.8
01564,1.2000000000000002
01565,-2.2
01566,2.6
01567,-2.8
01568,0.8
01569,4.2
01570,2.6
01571,-1.6
01572,2.4000000000000004
01573,1.0
01574,2.0
01575,0.8
01576,1.2000000000000002
01577,-0.19999999999999996
01578,2.2
01579,0.0
01580,1.6
01581,-0.19999999999999996
01582,1.0
01583,3.0
01584,-0.6
01585,-0.5999999999999999
01586,1.2000000000000002
01587,4.2
01588,0.6000000000000001
01589,1.0
01590,0.8000000000000002
01591,0.6
01592,0.4
01593,0.8
01594,0.6000000000000001
01595,-2.0
01596,2.8
01597,-0.19999999999999996
01598,0.8
01599,0.20000000000000007
01600,-0.19999999999999996
01601,1.0
01602,-0.8
01603,2.6
