고객번호,A_sum지수,B_sum지수,C_sum지수,D_sum지수
00354,5.0,1.2000000000000002,1.0,0.0
00355,0.4,1.2000000000000002,0.0,0.0
00356,0.0,-3.6000000000000005,5.8,0.0
00357,0.2,5.6,0.0,0.0
00358,0.2,2.4000000000000004,0.0,1.6
00359,0.0,0.4,0.2,1.0
00360,2.2,1.2000000000000002,0.8,0.0
00361,0.2,1.6,-0.8,0.0
00362,6.0,0.4,0.8,0.0
00363,-0.6,1.0,1.0,0.0
00364,6.4,2.0,0.0,8.2
00365,-0.8,0.4,1.0,-4.800000000000001
00366,1.2000000000000002,1.0,0.8,0.0
00367,-0.6,1.0,-0.8,-0.4
00368,1.2000000000000002,1.0,0.0,0.0
00369,-0.6,1.0,1.0,0.0
00370,-3.8000000000000003,1.2000000000000002,1.0,0.0
00371,5.0,0.4,1.0,0.0
00372,-3.6,1.2000000000000002,0.8,0.0
00373,2.0,0.2,0.4,1.4000000000000001
00374,0.2,5.2,0.8,1.2000000000000002
00375,-0.6,0.4,0.0,1.4000000000000001
00376,0.4,1.0,0.2,1.2000000000000002
00377,-0.6,-3.4,4.0,0.0
00378,0.2,3.0,0.4,0.0
00379,0.2,0.0,-2.2,1.2000000000000002
00380,1.2000000000000002,1.0,0.4,0.0
00381,0.0,0.0,0.0,0.0
00382,-0.6,2.4000000000000004,1.2000000000000002,0.0
00383,0.0,6.2,6.0,0.0
00384,6.2,1.2000000000000002,4.4,0.0
00385,6.6000000000000005,1.0,-2.4,0.0
00386,0.2,-4.800000000000001,-4.6000000000000005,0.0
00387,1.4,1.0,0.2,0.0
00388,-0.8,0.6000000000000001,-4.4,0.0
00389,-0.6,0.4,5.0,0.0
00390,-2.8,1.2000000000000002,0.8,0.0
00391,0.4,0.4,-0.6,0.0
00392,1.0,0.4,1.0,0.0
00393,-0.6,0.0,0.8,0.0
00394,-0.6,0.0,0.0,1.0
00395,7.2,0.4,1.0,0.0
00396,0.2,0.4,0.2,0.0
00397,0.2,0.4,5.2,0.0
00398,0.2,4.800000000000001,0.6000000000000001,0.0
00399,0.0,1.0,5.0,0.0
00400,0.0,1.2000000000000002,1.0,0.0
00401,-0.6,7.0,0.8,0.0
00402,0.0,0.0,0.2,0.0
00403,0.4,1.0,0.0,0.0
00404,0.0,1.2000000000000002,6.0,0.0
00405,0.2,1.2000000000000002,5.0,0.0
00406,-4.0,1.0,-4.0,0.0
00407,-0.8,0.0,5.0,0.0
00408,1.2000000000000002,6.800000000000001,-2.4,0.0
00409,-0.6,0.4,1.0,0.0
00410,1.2000000000000002,1.0,-4.0,0.0
00411,-0.8,1.2000000000000002,-0.4,0.0
00412,-0.8,1.0,0.0,0.0
00413,1.4,1.2000000000000002,1.2000000000000002,0.0
00414,-0.6,0.4,6.2,0.0
00415,7.4,1.2000000000000002,0.8,0.0
00416,0.4,0.4,0.8,0.0
00417,0.0,-3.8,0.8,1.0
00418,2.0,1.2000000000000002,0.0,1.4000000000000001
00419,0.2,0.0,0.0,9.0
00420,0.2,1.0,1.2000000000000002,0.0
00421,0.2,1.2000000000000002,1.6,7.0
00422,-0.6,0.2,1.0,0.0
00423,-0.6,-3.2,5.0,0.0
00424,1.0,6.0,0.0,0.0
00425,0.4,1.2000000000000002,-1.6,0.0
00426,1.2000000000000002,0.8,1.0,0.0
00427,0.2,-4.800000000000001,0.8,0.0
00428,-0.6,5.0,0.0,7.2
00429,0.4,6.2,0.4,0.0
00430,0.2,0.8,-4.0,0.0
00431,0.4,2.2,1.2000000000000002,0.0
00432,0.2,-4.4,4.0,0.0
00433,-0.6,0.2,0.0,2.4000000000000004
00434,0.2,-3.6,0.2,0.0
00435,0.2,0.0,-3.0,0.0
00436,0.4,6.0,6.0,0.0
00437,1.2000000000000002,1.0,2.2,0.0
00438,-0.8,0.6000000000000001,0.20000000000000007,0.0
00439,0.8,1.2000000000000002,1.2000000000000002,0.0
00440,-0.6,6.2,0.0,1.4000000000000001
00441,1.4,0.6000000000000001,-4.0,0.0
00442,5.2,1.0,7.2,0.0
00443,1.2000000000000002,5.0,1.0,0.0
00444,1.2000000000000002,2.4000000000000004,-3.0,0.0
00445,5.4,1.0,0.8,0.0
00446,2.2,0.4,1.2000000000000002,0.0
00447,1.2000000000000002,1.2000000000000002,-3.2,0.0
00448,0.4,-0.6,1.0,0.0
00449,0.0,1.2000000000000002,0.0,8.0
00450,0.4,-0.6,0.2,0.0
00451,0.2,1.2000000000000002,-3.2,0.0
00452,-2.0,-2.8,1.0,0.0
00453,0.2,2.0,-2.4,0.0
00454,1.2000000000000002,1.0,0.4,0.0
00455,0.2,1.2000000000000002,0.2,0.0
00456,2.2,2.4,0.0,0.0
00457,-0.8,-5.6,1.2000000000000002,0.0
00458,1.2000000000000002,1.2000000000000002,-2.2,0.0
00459,0.0,-2.4,0.0,6.2
00461,0.2,1.2000000000000002,-3.2,6.0
00462,0.2,1.4000000000000001,0.4,0.0
00463,0.2,0.0,0.0,0.0
00464,0.2,1.0,1.8,0.0
00465,0.6000000000000001,0.4,-3.2,0.0
00466,0.2,3.0,1.2000000000000002,0.0
00467,0.2,1.0,0.2,0.6
00468,0.2,1.2000000000000002,-1.8,0.0
00469,0.4,-2.2,0.0,6.0
00470,1.4000000000000001,1.2000000000000002,0.0,0.0
00471,1.2000000000000002,-3.0,1.0,0.0
00472,0.6,1.0,-3.0,0.0
00473,-4.6000000000000005,0.4,0.0,0.0
00474,0.4,1.0,1.6,0.0
00475,0.2,0.2,5.2,0.0
00476,1.2000000000000002,0.0,0.0,0.0
00477,0.6000000000000001,0.2,0.8000000000000002,0.0
00478,0.0,2.2,0.20000000000000007,0.0
00479,1.4,1.0,1.2000000000000002,0.0
00480,0.2,0.2,0.0,0.0
00481,0.2,0.2,0.0,8.0
00482,6.0,1.0,1.0,0.0
00483,0.4,1.8,1.0,0.0
00484,0.0,1.0,-3.2,0.0
00485,0.0,6.0,0.0,0.0
00486,-0.8,1.0,0.8,0.0
00487,0.0,1.2000000000000002,0.0,5.0
00488,3.0,0.0,0.0,7.2
00489,-0.8,5.2,0.2,0.0
00490,0.0,1.0,0.0,0.0
00491,0.2,1.0,0.2,0.0
00492,0.2,0.0,1.0,6.0
00493,0.6000000000000001,1.2000000000000002,-1.6,0.0
00494,0.2,1.0,2.2,0.0
00495,0.4,4.0,0.2,0.0
00496,0.2,1.0,0.0,1.0
00497,-3.0,0.4,6.2,0.0
00498,0.4,1.0,0.8,0.0
00499,4.0,1.0,-4.0,0.0
00500,-0.6,1.2000000000000002,1.2000000000000002,2.2
00501,1.0,8.4,1.0,0.0
00502,-0.6,1.0,0.0,0.0
00503,0.2,0.6000000000000001,0.0,7.6000000000000005
00504,-0.6,0.6000000000000001,1.0,1.4000000000000001
00505,0.0,1.0,0.8,0.0
00506,0.4,1.0,-3.2,0.0
00507,0.0,5.2,2.8000000000000003,0.0
00508,0.2,-3.4000000000000004,1.0,0.0
00509,0.2,6.0,-3.6000000000000005,0.0
00510,-0.6,1.0,2.2,0.0
00511,2.0,1.2000000000000002,1.0,0.0
00512,0.0,1.0,1.0,0.0
00513,1.0,0.0,1.0,0.0
00514,1.4,1.0,1.2000000000000002,0.0
00515,0.4,-3.4000000000000004,6.2,0.0
00516,0.2,1.0,0.8,0.0
00517,0.2,1.4000000000000001,-0.8,0.0
00518,-0.6,2.0,1.0,0.0
00519,1.4,0.6000000000000001,0.0,0.0
00520,-0.8,8.4,0.0,0.0
00521,0.4,0.4,1.0,0.0
00522,0.4,1.2000000000000002,1.0,0.0
00523,1.0,1.0,0.2,0.0
00524,-0.6,0.4,1.0,0.0
00525,0.0,6.2,1.0,1.4000000000000001
00526,-0.8,0.4,1.0,0.0
00527,-3.4000000000000004,1.2000000000000002,3.2,0.0
00528,0.8,1.0,0.0,0.0
00529,0.2,1.2000000000000002,5.2,0.0
00530,0.0,1.2000000000000002,2.0,0.0
00531,1.2000000000000002,-3.8000000000000003,-3.8,0.0
00532,0.4,1.6,0.0,0.0
00533,0.8,0.4,4.800000000000001,0.0
00534,0.0,0.0,0.8,0.0
00535,0.2,7.2,0.2,0.0
00536,0.2,6.2,0.8,0.0
00537,1.0,1.0,0.0,0.0
00538,0.2,-3.2,2.0,0.0
00539,0.0,7.0,0.8,0.0
00540,0.2,1.0,1.0,0.0
00541,0.0,0.4,-3.0,0.0
00542,0.2,0.4,1.8,0.0
00543,0.0,1.2000000000000002,4.4,0.0
00544,-0.6,2.0,0.4,0.0
00545,1.2000000000000002,5.800000000000001,0.0,2.6
00546,0.2,3.6,0.0,0.0
00547,0.2,0.6000000000000001,0.4,0.0
00548,0.2,1.0,-4.0,0.6
00549,0.0,2.4,0.2,0.0
00550,1.2000000000000002,2.2,-2.8,1.2000000000000002
00551,2.4,1.2000000000000002,1.2000000000000002,0.0
00552,0.0,0.2,1.0,0.0
00553,0.4,-4.6000000000000005,0.0,5.4
00554,0.4,6.2,-2.8,1.4000000000000001
00555,1.0,0.2,1.0,0.0
00556,0.4,0.4,5.2,0.0
00557,-4.6000000000000005,1.2000000000000002,-2.1999999999999997,0.0
00558,-0.6,0.6000000000000001,0.0,8.0
00559,-0.8,1.0,0.0,0.0
00560,0.2,5.0,-2.4,0.0
00561,1.2000000000000002,7.0,0.2,0.0
00562,-0.6,2.0,1.0,0.0
00563,0.4,0.4,2.0,7.0
00564,0.2,1.8,0.4,0.0
00565,-0.6,7.2,5.2,0.0
00566,0.2,2.0,0.0,0.0
00567,-0.19999999999999996,1.2000000000000002,5.8,0.0
00568,6.0,2.4,1.0,0.0
00569,0.0,2.0,0.0,7.0
00570,5.0,1.0,-0.8,0.0
00571,-0.4,0.6000000000000001,0.20000000000000007,0.0
00572,0.2,2.0,-3.0,0.0
00573,1.2000000000000002,2.4000000000000004,1.2000000000000002,0.0
00574,0.4,0.2,-2.0,0.0
00575,0.0,1.0,-3.2,0.0
00576,1.2000000000000002,0.4,-0.6,0.0
00577,0.4,6.4,5.8,0.0
00578,-0.6,1.0,-0.6,0.0
00579,1.0,0.2,0.8,0.0
00580,0.2,1.0,-4.0,0.0
00581,0.0,0.2,6.0,0.0
00582,0.4,2.2,0.0,1.0
00583,1.0,1.0,0.8,0.0
00584,0.0,1.4000000000000001,1.0,0.0
00585,0.0,3.4000000000000004,-3.6,0.0
00586,-0.8,7.2,1.0,0.0
00587,1.4,1.0,0.0,0.0
00588,-0.6,-2.8,0.0,0.0
00589,0.2,-3.4,0.20000000000000007,0.0
00590,0.0,0.0,1.2000000000000002,0.0
00591,7.2,1.6,1.2000000000000002,0.0
00592,1.2000000000000002,1.0,0.0,0.0
00593,0.0,1.4000000000000001,0.0,0.0
00594,1.0,-1.5999999999999996,-2.2,0.0
00595,0.2,-4.800000000000001,-2.4,0.0
00596,-0.6,-4.0,0.0,0.0
00597,0.2,5.0,-0.6,0.0
00598,0.2,-3.0,1.2000000000000002,-4.0
00599,0.0,3.2,0.2,0.0
00600,0.2,2.0,1.0,0.0
00601,0.0,0.0,0.0,0.0
00602,1.2000000000000002,6.2,1.0,7.2
00603,-0.4,3.2,2.0,2.8000000000000003
00604,-0.8,0.8,5.8,0.0
00605,4.0,6.0,0.2,0.0
00606,-0.6,0.6000000000000001,7.0,0.0
00607,0.2,2.2,0.0,0.0
00608,0.2,0.4,0.2,0.0
00609,1.0,1.2000000000000002,2.0,0.0
00610,1.4,0.0,0.0,5.0
00611,0.2,7.0,5.0,0.0
00612,-0.4,5.2,2.0,1.2000000000000002
00613,-0.6,1.2000000000000002,0.2,0.0
00614,0.4,0.0,-3.0,0.0
00615,0.0,6.0,-3.0,0.0
00616,1.4000000000000001,1.0,0.0,0.0
00617,0.6000000000000001,1.0,6.800000000000001,5.0
00618,0.2,1.4,0.0,1.2000000000000002
00619,2.2,1.4,0.0,0.0
00620,0.4,-2.8,0.0,0.0
00621,-4.0,1.0,1.8,0.0
00622,0.2,1.2000000000000002,2.0,0.0
00623,-0.6,1.0,1.2000000000000002,1.6
00624,1.0,0.2,6.2,0.0
00625,-0.6,-3.0,1.2000000000000002,1.0
00626,5.8,1.0,1.2000000000000002,0.0
00627,0.0,5.6,0.4,0.0
00628,-0.4,0.4,0.0,0.0
00629,1.4,0.4,7.0,0.0
00630,0.2,6.0,0.8,0.0
00631,0.2,0.2,5.0,0.0
00632,0.4,-4.800000000000001,5.2,0.0
00633,0.2,1.2000000000000002,0.0,8.6
00634,0.0,-4.0,0.0,0.0
00635,-0.8,-3.0,-0.8,0.0
00636,-0.6,6.0,-3.8,0.0
