고객번호,분기_sum지수
00606,3.2
00607,3.6
00608,-0.4
00609,-2.2
00610,-0.19999999999999996
00611,1.2000000000000002
00612,1.6
00613,0.8
00614,1.8
00615,-1.2
00616,2.6
00617,0.6000000000000001
00618,1.6
00619,2.0
00620,0.8
00621,0.0
00622,2.8
00623,6.4
00624,-1.4
00625,-1.2
00626,0.8
00627,0.0
00628,3.4000000000000004
00629,-1.0
00630,-0.5999999999999999
00631,-0.19999999999999996
00632,-1.0
00633,0.6000000000000001
00634,-2.4
00635,2.4000000000000004
00636,3.0
00637,-2.6
00638,2.4000000000000004
00639,1.8
00640,1.6
00641,-3.2
00642,-1.8000000000000003
00643,1.8
00644,-1.6
00645,0.6000000000000001
00646,1.6
00647,1.6
00648,-1.8000000000000003
00649,2.8
00650,-1.8000000000000003
00651,1.6
00652,2.0
00653,-1.0
00654,-0.19999999999999996
00655,3.6
00656,-3.2
00657,3.6
00658,1.0
00659,-1.0
00660,1.0
00661,-0.5999999999999999
00662,3.4000000000000004
00663,-1.4000000000000001
00664,0.8
00665,-0.8
00666,2.2
00667,-0.4
00668,1.6
00669,-1.0
00670,2.6
00671,2.8
00672,2.0
00673,1.0
00674,-1.4
00675,3.2
00676,1.6
00677,0.8
00678,-2.8
00679,1.2000000000000002
00680,-2.6
00681,2.4000000000000004
00682,3.8000000000000003
00683,0.8
00684,-0.19999999999999996
00685,4.2
00686,-3.0
00687,-1.0
00688,3.4000000000000004
00689,-0.6
00690,0.6000000000000001
00691,1.6
00692,-1.2
00693,-1.2
00694,2.4000000000000004
00695,0.0
00696,0.0
00697,0.4
00698,1.0
00699,3.2
00700,3.2
00701,-1.4
00702,1.0
00703,1.0
00704,-1.0
00705,2.8
00706,-0.19999999999999996
00707,4.800000000000001
00708,2.6
00709,2.8
00710,-3.8
00711,3.2
00712,-0.19999999999999996
00713,0.0
00714,1.2000000000000002
00715,0.6000000000000001
00716,1.2000000000000002
00717,1.4
00718,0.20000000000000007
00719,1.4
00720,-0.19999999999999996
00721,1.8
00722,-2.8
00723,2.0
00724,0.6000000000000001
00725,-0.19999999999999996
00726,-1.8000000000000003
00727,1.2000000000000002
00728,-1.8000000000000003
00729,1.6
00730,-0.5999999999999999
00731,1.4
00732,0.6000000000000001
00733,1.8
00734,1.2000000000000002
00735,2.4000000000000004
00736,2.8
00737,1.8
00738,2.0
00739,-2.0
00740,-2.0
00741,2.8
00742,0.8
00743,1.6
00744,-2.8
00745,-0.6
00746,2.2
00747,-0.19999999999999996
00748,-0.8
00749,2.6
00750,-4.800000000000001
00751,2.2
00752,2.0
00753,0.2
00754,-2.0
00755,2.4000000000000004
00756,1.0
00757,0.8
00758,0.6
00759,2.4000000000000004
00760,-1.4
00761,1.2000000000000002
00762,0.8
00763,1.2000000000000002
00764,-0.8
00765,2.4000000000000004
00766,1.4
00767,0.8
00768,-0.5999999999999999
00769,3.0
00770,0.0
00771,-0.6
00772,0.2
00773,0.8000000000000002
00774,3.6
00775,0.4
00776,0.4
00777,2.4000000000000004
00778,-0.19999999999999996
00779,2.6
00780,2.8
00781,-2.2
00782,4.2
00783,0.20000000000000007
00784,1.2000000000000002
00785,0.8
00786,-0.4
00787,-1.0
00788,0.8
00789,0.6000000000000001
00790,-0.5999999999999999
00791,3.4000000000000004
00792,1.0
00793,2.0
00794,0.8
00795,-3.0
00796,0.4
00797,1.4
00798,1.0
00799,2.2
00800,1.8
00801,1.8
00802,1.2000000000000002
00803,2.8
00804,2.4000000000000004
00805,2.8
00806,-2.0
00807,1.4
00808,1.4
00809,0.6000000000000001
00810,2.8
00811,4.6
00812,-2.0
00813,0.4
00814,0.0
00815,2.6
00816,1.2000000000000002
00817,3.0
00818,0.2
00819,1.4000000000000001
00820,-1.2
00821,1.0
00822,-2.6
00823,2.6
00824,-2.0
00825,-3.2
00826,-2.6
00827,-1.6
00828,1.4
00829,3.6
00830,-0.19999999999999996
00831,1.6
00832,-0.4
00833,-1.2
00834,3.8000000000000003
00835,0.8
00836,4.4
00837,0.8
00838,-3.0
00839,1.6
00840,1.0
00841,-0.19999999999999996
00842,1.6
00843,1.6
00844,-2.4000000000000004
00845,2.0
00846,-0.8
00847,-0.6
00848,4.6
00849,1.4
00850,-0.4
00851,3.4000000000000004
00852,1.8
00853,-1.8000000000000003
00854,1.0
00855,0.4
00856,-5.199999999999999
00857,0.0
00858,-0.8
00859,0.0
00860,1.0
00861,-1.0
00862,-1.0
00863,1.2000000000000002
00864,2.0
00865,-1.2000000000000002
00866,2.2
00867,1.4
00868,2.0
00869,-2.2
00870,2.2
00871,0.0
00872,0.6000000000000001
00873,0.8
00874,-0.8
00875,0.20000000000000007
00876,1.2000000000000002
00877,-0.8
00878,3.8000000000000003
00879,-3.6
00880,0.8
00881,5.0
00882,-3.2
00883,4.800000000000001
00884,1.6
00885,0.20000000000000007
00886,0.8
00887,-0.19999999999999996
00888,1.8
00889,-1.4
00890,-2.0
00891,0.4
00892,2.2
00893,2.4
00894,1.6
00895,6.2
00896,1.8
00897,0.8
00898,-0.8
00899,3.0
00900,0.8
00901,-1.2
00902,0.0
00903,-2.4000000000000004
00904,1.6
00906,4.0
00907,-0.8
00908,-1.0
00909,4.4
00910,-0.4
00911,0.6
00912,1.4
00913,0.8
00914,1.4
00915,-0.19999999999999996
00916,1.4
00917,-0.5999999999999999
00918,1.2000000000000002
00919,-3.8
00920,1.4
00921,1.4
00922,-0.19999999999999996
00923,0.20000000000000007
00924,0.6000000000000001
00925,1.2000000000000002
00926,1.4000000000000001
00927,1.6
00928,4.800000000000001
00929,2.4
00930,4.2
00931,-2.0
00932,-0.4
00933,2.4
00934,5.0
00935,-0.8
00936,1.6
00937,0.6000000000000001
00938,0.0
00939,2.2
00940,-0.6
00941,-0.4
00942,0.6000000000000001
00943,-1.8000000000000003
00944,-2.2
00945,1.2000000000000002
00946,2.4000000000000004
00947,-1.4
00948,4.0
00949,1.0
00950,2.8
00951,3.2
00952,-0.19999999999999996
00953,3.8000000000000003
00954,-1.0
00955,2.6
00956,-3.6
00957,0.6000000000000001
00958,-0.6
00959,0.8
00960,0.0
00961,2.2
00962,-1.0
00963,3.4000000000000004
00964,-1.2
00965,-2.8
00966,0.4
00967,2.8
00968,0.6000000000000001
00969,-0.3999999999999999
00970,4.2
00971,-1.2
00972,3.2
00973,1.2000000000000002
00974,2.6
00975,-1.8000000000000003
00976,4.2
00977,4.4
00978,0.8
00979,0.8
00980,3.4000000000000004
00981,3.0
00982,2.0
00983,-2.0
00984,1.2000000000000002
00986,-1.2
00987,2.6
00988,0.6000000000000001
00989,1.4
00990,0.0
00991,1.6
00992,0.0
00993,1.4
00994,2.8
00995,2.6
00996,-0.4
00997,-1.8000000000000003
00998,-0.5999999999999999
00999,0.4
01000,-3.6
01001,3.4000000000000004
01002,-0.19999999999999996
01003,1.6
01004,0.20000000000000007
01005,1.0
01006,4.4
01007,-0.19999999999999996
01008,-2.2
01009,0.8
01010,1.6
01011,-2.6
01012,1.6
01013,-1.2
01014,2.8
01015,0.4
01016,-2.0
01017,2.8
01018,1.8
01019,3.2
01020,-0.8
01021,1.8
01022,4.4
01023,-0.8
01024,0.4
01025,-0.19999999999999996
01026,0.0
01027,0.6000000000000001
01028,1.2000000000000002
01029,0.8
01030,1.6
01031,-1.6
01032,-0.19999999999999996
01033,0.4
01034,0.20000000000000007
01035,1.0
01036,-2.6
01037,-0.8
01038,-0.19999999999999996
01039,1.4
01040,1.4
01041,-0.8
01042,1.2000000000000002
01043,-2.0
01044,-0.6
01045,0.8
01046,4.6
01047,2.6
01048,2.2
01049,2.4
01050,-2.2
01051,0.20000000000000007
01052,-0.6
01053,1.0
01054,1.0
01055,2.8000000000000003
01056,4.4
01057,1.0
01058,-0.4
01059,0.4
01060,-1.6
01061,0.4
01062,-1.8000000000000003
01063,0.6000000000000001
01064,2.8
01065,1.0
01066,2.2
01068,1.0
01069,2.6
01070,-1.2
01071,2.6
01072,0.8
01073,1.4
01074,-0.19999999999999996
01075,-1.4
01076,-0.4
01077,1.8
01078,-0.8
01079,0.4
01080,-2.0
01081,0.2
01082,-3.0
01083,-2.6
01084,2.0
01085,0.6000000000000001
01086,3.0
01087,2.2
01088,-3.0
01089,-1.8000000000000003
01090,0.0
01091,0.4
01092,2.8
01094,0.6000000000000001
01095,1.4
01096,0.8
01097,-1.0
01098,3.4000000000000004
01099,2.6
01100,-0.19999999999999996
01101,0.6000000000000001
01102,1.6
01103,1.2000000000000002
01104,-2.0
01105,3.8000000000000003
01106,-0.8
01107,1.8
01108,1.6
01109,0.2
01110,2.6
01111,3.6
01112,2.8
01113,2.4000000000000004
01114,2.8
01115,3.0
01116,2.6
01117,3.4000000000000004
01118,-1.6
01119,1.4
01120,-1.2
01122,4.4
01123,-1.8000000000000003
01124,2.6
01125,-1.6
01126,5.4
01127,-1.2
01128,-2.8
01129,-1.0
01130,0.20000000000000007
01131,1.6
01132,1.6
01133,1.2000000000000002
01134,1.0
01135,1.8
01136,3.6
01137,0.4
01138,2.4000000000000004
01139,5.6
01140,3.0
01141,1.6
01142,2.6
01143,-1.4
01144,2.4000000000000004
01145,-0.4
01146,1.4000000000000001
01147,-0.19999999999999996
01148,2.6
01149,-1.2
01150,1.8
01151,-0.6
01152,1.2000000000000002
01153,-1.8000000000000003
01154,0.8
01155,-1.8000000000000003
01156,3.0
01157,2.6
01158,1.2000000000000002
01159,-4.4
01160,0.0
01161,3.4000000000000004
01162,-3.0
01163,3.2
01164,-2.0
01165,0.6000000000000001
01166,0.4
01167,0.8
01168,2.6
01169,-1.2
01170,-1.0
01172,-1.2000000000000002
01173,-1.0
01174,0.4
01175,3.8000000000000003
01176,0.0
01177,1.0
01178,1.8
01179,-2.2
01180,-0.5999999999999999
01181,0.8
01182,2.4000000000000004
01183,-0.19999999999999996
01184,4.2
01185,2.4
01186,-0.8
01187,2.6
01188,-1.0
01189,-1.0
01190,4.800000000000001
01191,-1.0
01192,1.8
01193,6.0
01194,0.8
01195,1.4
01196,0.6000000000000001
01197,1.2000000000000002
01198,-1.2
01199,-1.0
01200,2.8
01201,-0.6
01202,0.0
01203,2.2
01204,3.2
01205,-0.4
01206,1.0
01207,-2.0
01209,3.0
01210,0.0
01211,0.6000000000000001
01212,-0.8
01213,-2.8
01214,4.0
01215,1.6
01216,-0.19999999999999996
01217,-0.4
01218,-1.6
01219,1.4
01220,-2.0
01221,-0.8
01222,2.6
01223,2.8
01224,-0.4
01225,1.0
01226,2.8
01227,2.6
01228,-2.8
01229,2.0
01230,-1.0
01231,4.800000000000001
01232,3.6
01233,0.0
01234,-0.19999999999999996
01235,4.6
01236,1.2000000000000002
01237,0.6000000000000001
01238,1.6
01239,1.6
01240,1.0
01241,0.8000000000000002
01242,0.8
01243,3.2
01244,-1.0
01245,2.4000000000000004
01246,-0.4
01247,-1.4000000000000001
01248,-1.0
01249,-0.4
01250,0.6000000000000001
01251,-1.4
01252,0.4
01253,4.6
01254,0.4
01255,1.6
01256,0.0
01257,1.2000000000000002
01258,0.6000000000000001
01259,1.6
01260,2.0
01261,-0.8
01263,2.2
01264,2.8
01265,0.8000000000000002
01266,2.4
01267,-0.4
01268,-3.8
01269,5.8
01270,-0.8
01271,0.20000000000000007
01272,-0.3999999999999999
01273,-1.0
01274,-0.5999999999999999
01275,0.4
01276,3.0
01277,2.4000000000000004
01278,0.0
01279,-1.8000000000000003
01280,2.0
01281,-1.4
01282,-0.4
01283,1.4000000000000001
01284,-0.8
01285,1.2000000000000002
01286,1.8
01287,-0.4
01288,0.6000000000000001
01289,2.0
01290,-1.4000000000000001
01291,0.6000000000000001
01292,5.0
01293,2.2
01294,-1.0
01295,4.800000000000001
01296,0.8
01297,-1.2
01298,1.4
01299,2.8
01300,0.6000000000000001
01301,1.6
01302,0.6000000000000001
01303,0.6000000000000001
01304,1.2000000000000002
01305,0.6000000000000001
01306,2.6
01307,-0.3999999999999999
01308,-1.8000000000000003
01309,-1.6
01310,-3.4
01311,1.8
01312,1.0
01313,-0.8
01314,-3.8
01315,0.6000000000000001
01316,-2.0
01317,3.6
01318,-2.0
01319,3.2
01320,2.2
01321,0.20000000000000007
01322,3.6
01323,2.0
01324,-1.0
01325,-1.8000000000000003
01326,2.2
01327,-2.6
01328,2.2
01329,-2.0
01331,-1.0
01332,1.2000000000000002
01333,3.6
01334,1.0
01335,-0.19999999999999996
01336,2.6
01337,1.6
01338,2.8
01339,-1.2
01340,1.4
01341,-3.2
01342,2.0
01343,3.4000000000000004
01344,1.0
01345,-1.4
01346,2.4
01347,-1.0
01348,-2.8
01349,-2.8
01350,4.2
01351,-0.19999999999999996
01352,1.2000000000000002
01353,1.8
01354,0.20000000000000007
01355,1.8
01356,3.8000000000000003
01357,0.6000000000000001
01358,6.0
01359,0.8000000000000002
01360,1.4
01361,1.4000000000000001
01362,1.6
01363,0.8
01364,-1.8000000000000003
01365,2.4000000000000004
01366,1.0
01367,-2.0
01368,0.8
01369,1.0
01370,2.0
01371,-0.19999999999999996
01372,-1.6
01373,-0.4
01374,1.2000000000000002
01375,2.4
01376,2.6
01377,0.6000000000000001
01378,-1.8000000000000003
01380,0.6000000000000001
01381,-1.4
01382,2.2
01383,-1.8000000000000003
01384,-0.19999999999999996
01385,0.4
01386,2.0
01387,-0.6
01388,-0.19999999999999996
01389,2.4000000000000004
01390,-1.8000000000000003
01391,2.0
01392,-0.8
01393,-1.8000000000000003
01394,3.4000000000000004
01395,-2.4000000000000004
01396,1.2000000000000002
01397,2.6
01398,-1.6
01399,4.800000000000001
01400,-0.8
01401,3.0
01402,2.6
01403,2.4000000000000004
01404,-0.4
01405,3.4000000000000004
01406,-3.0
01407,4.2
01408,1.0
01409,1.4
01410,4.0
01411,2.4
01412,2.0
01413,2.6
01414,-0.4
01415,2.8
01416,3.2
01417,2.2
01418,-3.0
01419,1.4
01420,-2.2
01421,3.6
01422,-1.4000000000000001
01423,2.0
01424,1.8
01425,-0.19999999999999996
01426,1.8
01427,1.8
01428,4.0
01429,-1.0
01430,-0.5999999999999999
01431,0.4
01432,0.8
01433,-0.19999999999999996
01434,0.0
01435,-2.0
01436,3.2
01437,-2.0
01438,5.8
01439,-2.0
01440,2.6
01441,1.6
01442,-0.19999999999999996
01443,-1.2
01444,4.800000000000001
01445,-2.0
01446,1.6
01447,1.0
01448,-0.4
01449,1.6
01450,1.2000000000000002
01451,3.8000000000000003
01452,-1.2
01453,3.2
01454,0.6000000000000001
01455,0.8
01456,1.0
01457,3.2
01458,1.2000000000000002
01459,-2.2
01460,1.6
01461,-0.8
01462,-0.5999999999999999
01463,-0.4
01464,1.6
01465,0.6000000000000001
01466,-0.19999999999999996
01467,3.8000000000000003
01468,3.4000000000000004
01469,0.8
01470,0.0
01471,-0.19999999999999996
01472,0.6000000000000001
01473,-0.4
01474,-3.8
01475,1.4
01476,2.4000000000000004
01477,1.6
01478,-0.5999999999999999
01479,-2.2
01480,1.8
01481,1.6
01482,0.20000000000000007
01483,2.6
01484,3.6
01485,-2.6
01486,-2.8
01487,1.4000000000000001
01488,4.4
01489,0.0
01490,2.6
01491,0.8
01492,3.6
01493,-1.2
01494,0.6000000000000001
01495,-1.2
01496,0.4
01497,1.4
01498,3.8000000000000003
01499,2.0
01500,0.6000000000000001
01501,-2.8
01502,0.2
01503,3.6
01504,0.8
01505,0.6000000000000001
01506,0.2
01507,5.8
01508,0.6
01509,0.6
01510,-1.0
01511,-0.4
01512,-1.4
01513,2.2
01514,0.8
01515,3.6
01516,-1.4
01517,1.8
01518,-0.6
01519,-0.19999999999999996
01520,-1.0
01521,-0.4
01522,1.8
01523,0.4
01524,0.0
01525,1.8
01526,-0.8
01527,-1.0
01528,4.6
01529,-1.8000000000000003
01530,1.6
01531,-1.2
01532,1.2000000000000002
01533,1.2000000000000002
01534,4.2
01535,-0.4
01536,0.8
01537,1.8
01538,4.6
01539,0.4
01540,1.6
01541,0.8
01542,3.2
01543,-2.0
01544,1.6
01545,-0.19999999999999996
01546,-2.0
01547,0.8
01548,1.0
01549,1.0
01550,-0.19999999999999996
01551,3.0
01552,-0.3999999999999999
01553,1.6
01554,2.2
01555,2.2
01556,1.6
01557,0.6000000000000001
01558,3.8000000000000003
01559,1.0
01560,-1.2
01561,2.8
01562,3.8000000000000003
01563,-1.2
01564,-1.8000000000000003
01565,1.0
01566,1.6
01567,0.4
01568,-0.19999999999999996
01569,4.2
01570,-0.4
01571,0.0
01572,0.4
01573,-2.0
01574,2.8
01575,1.6
01576,-2.8
01577,1.4
01578,1.2000000000000002
01579,-1.0
01580,0.6000000000000001
01581,-2.2
01582,2.6
01583,3.0
01584,0.2
01585,1.8
01586,0.20000000000000007
01587,4.2
01588,0.6000000000000001
01589,0.0
01590,-2.2
01591,3.0
01592,1.2000000000000002
01593,1.6
01594,0.6000000000000001
01595,-3.0
01596,4.4
01597,1.4
01598,-2.2
01599,4.2
01600,-1.2
01601,-2.0
01602,3.2
01603,2.6
01604,-1.4
01605,1.8
01606,1.6
01607,0.6000000000000001
01608,1.0
01609,-0.8
01610,1.8
01611,4.2
01612,1.6
01613,-1.2
01614,1.6
01615,-1.0
01616,0.4
01617,-0.19999999999999996
01618,2.0
01619,1.6
01620,1.6
01621,-0.8
01622,-0.6
01623,2.6
01624,0.6000000000000001
01625,2.2
01626,-0.6
01627,1.0
01628,1.4000000000000001
01629,-0.19999999999999996
01630,0.0
